Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,Sum,MPQ Kemas,MPQ Supply
L-PVW02-MO,MAKE OVER Powerstay Vivid Waterlite Lip Stain A02 Double Dare 5.5 g,30,"3,624","3,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,624","3,760"
L-PVW03-MO,MAKE OVER Powerstay Vivid Waterlite Lip Stain A03 Kiss Bang 5.5 g,65,"9,216","9,493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,216",0,0,0,0,0,0,0,0,"27,648","9,216","9,493"
L-PVW04-MO,MAKE OVER Powerstay Vivid Waterlite Lip Stain A04 Corvette 5.5 g,65,9216,9493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216,9216,9493
L-PVW05-MO,MAKE OVER Powerstay Vivid Waterlite Lip Stain A05 Hot Miss 5.5 g,65,9216,9493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216,9216,9493
L-PVW06-MO,MAKE OVER Powerstay Vivid Waterlite Lip Stain A06 Passion 5.5 g,20,1716,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,0,0,0,0,0,0,6864,1716,1846
L-PVW07-MO,MAKE OVER Powerstay Vivid Waterlite Lip Stain A07 XOXO 5.5 g,65,9216,9493,0,0,0,0,0,0,0,0,0,0,0,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,9216,9493
L-PVW08-MO,MAKE OVER Powerstay Vivid Waterlite Lip Stain A08 Plush 5.5 g,20,2076,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,10380,2076,2225
L-R2CLCLS1-W,Wardah Colorfit Fresh Lip Ink Serum 01 Energy Shot 4 g,80,18720,19092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18720,19092
L-R2CLCLS2-W,Wardah Colorfit Fresh Lip Ink Serum 02 Smart Cookie 4 g,100,23328,23784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23328,23784
L-R2CLCLS3-W,Wardah Colorfit Fresh Lip Ink Serum 03 High Rise 4 g,150,35424,36132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35424,36132
L-R2CLCLS4-W,Wardah Colorfit Fresh Lip Ink Serum 04 Speedster 4 g,100,23328,23784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23328,23784
L-R2CLCLS5-W,Wardah Colorfit Fresh Lip Ink Serum 05 Soul Mover 4 g,80,18720,19092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18720,19092
L-R2CLCLS6-W,Wardah Colorfit Fresh Lip Ink Serum 06 Hyped Up 4 g,80,18720,19092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18720,19092
L-R2CLCLS7-W,Wardah Colorfit Fresh Lip Ink Serum 07 Busy Bee 4 g,50,11520,11748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520,11748
L-R2CLCLS8-W,Wardah Colorfit Fresh Lip Ink Serum 08 Go Getter 4 g,50,11520,11748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520,11748
L-R2EMC01-W,Wardah Exclusive Matte Lip Cream 01 Red-dicted 4 gr,80,18720,18948,0,0,18720,0,0,0,18720,0,18720,0,0,0,0,0,18720,0,18720,0,0,18720,0,0,18720,0,18720,0,0,18720,0,18720,0,18720,0,0,18720,0,0,18720,0,18720,0,0,18720,0,0,18720,0,0,18720,0,0,18720,0,0,18720,0,0,18720,0,18720,0,0,0,18720,0,0,18720,0,0,430560,18720,18948
L-R2EMC03-W,Wardah Exclusive Matte Lip Cream 03 See You Latte 4 gr,100,23616,23904,0,0,23616,0,0,0,0,23616,0,0,0,0,0,23616,0,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,0,23616,0,0,0,23616,0,0,23616,0,0,0,23616,0,0,23616,0,0,0,23616,0,0,0,23616,0,0,448704,23616,23904
L-R2EMC05-W,Wardah Exclusive Matte Lip Cream 05 Speachless 4 gr,80,18720,18948,0,0,18720,0,0,0,0,18720,18720,0,0,0,0,0,18720,0,18720,0,0,18720,0,0,18720,0,18720,0,18720,0,0,18720,0,18720,0,0,18720,0,18720,0,18720,0,0,18720,0,0,18720,0,0,18720,0,0,18720,0,0,18720,0,0,18720,0,0,18720,0,0,0,18720,0,0,18720,0,0,430560,18720,18948
L-R2EMC06-W,Wardah Exclusive Matte Lip Cream 06 Feeling Red 4 gr,80,18720,18948,0,0,18720,0,0,0,0,18720,0,18720,0,0,0,0,18720,0,0,18720,0,18720,0,0,18720,0,0,18720,0,18720,0,18720,0,0,18720,0,18720,0,0,18720,0,18720,0,0,18720,0,0,0,18720,0,0,18720,0,18720,0,0,18720,0,0,18720,0,18720,0,0,0,0,18720,0,0,18720,0,430560,18720,18948
L-R2EMC07-W,"Wardah Exclusive Matte Lip Cream 07 Hello, Ruby 4 gr",100,23616,23904,0,0,0,23616,0,0,0,0,23616,23616,0,0,0,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,0,23616,0,0,0,23616,0,0,23616,0,0,23616,495936,23616,23904
L-R2EMC08-W,Wardah Exclusive Matte Lip Cream 08 Pinkcredible 4 gr,100,23616,23904,0,0,0,23616,0,0,0,23616,0,23616,0,0,0,23616,0,0,23616,0,23616,0,0,23616,0,0,23616,0,23616,0,23616,0,23616,0,0,23616,0,23616,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,0,23616,0,0,23616,0,0,23616,566784,23616,23904
L-R2EMC09-W,Wardah Exclusive Matte Lip Cream 09 Mauve On ! 4 gr,100,23616,23904,0,0,0,23616,0,0,47232,0,0,0,0,0,0,23616,0,23616,0,23616,0,0,23616,0,23616,0,23616,0,23616,23616,0,23616,0,23616,0,23616,0,23616,0,23616,0,23616,0,23616,0,0,23616,0,0,23616,0,23616,0,23616,0,0,23616,0,23616,0,0,23616,0,0,23616,0,0,23616,0,23616,0,661248,23616,23904
L-R2EMC11-W,Wardah Exclusive Matte Lip Cream 11 Oh So Nude ! 4 gr,45,10512,10644,0,0,0,0,0,10512,0,10512,10512,0,0,0,0,0,10512,0,10512,0,10512,0,10512,0,10512,0,10512,0,10512,10512,0,10512,10512,0,10512,0,10512,0,10512,10512,0,10512,0,10512,0,10512,0,0,10512,0,10512,0,10512,0,10512,0,10512,0,10512,0,0,10512,0,0,10512,0,10512,0,10512,0,10512,325872,10512,10644
L-R2EMC12-W,Wardah Exclusive Matte Lip Cream 12 Plum It Up 4 gr,100,23616,23904,0,0,0,23616,0,0,0,0,23616,0,0,0,0,23616,0,0,23616,0,0,0,23616,0,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,0,23616,0,0,23616,0,0,0,0,23616,0,0,23616,0,0,0,23616,0,0,0,23616,0,0,23616,0,0,0,0,23616,0,0,0,23616,425088,23616,23904
L-R2EMC13-W,Wardah Exclusive Matte Lip Cream 13 Fruit Punch 4 gr,100,23616,23904,0,0,0,0,23616,0,23616,0,0,23616,0,0,0,0,0,23616,0,0,0,23616,0,0,23616,0,23616,0,0,23616,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,23616,0,0,0,23616,0,0,23616,0,0,23616,0,0,0,23616,0,0,23616,0,0,0,23616,0,0,23616,0,0,0,472320,23616,23904
L-R2EMC16-W,Wardah Exclusive Matte Lip Cream 16 Heartbeet 4 gr,45,"10,512","10,644",0,0,0,0,0,0,"10,512","10,512",0,0,0,0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512",0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512",0,"10,512",0,0,0,"10,512",0,0,"10,512",0,0,"10,512",0,0,0,"10,512",0,0,"10,512",0,"10,512",0,0,0,0,"10,512",0,0,"10,512",0,"220,752","10,512","10,644"
L-R2EMC17-W,Wardah Exclusive Matte Lip Cream 17 Rosy Cheek 4 gr,45,"10,512","10,644",0,0,0,0,0,0,"10,512",0,"10,512",0,0,0,"10,512",0,0,"10,512",0,"10,512",0,0,"10,512",0,0,"10,512",0,"10,512",0,"10,512",0,0,"10,512",0,"10,512",0,0,"10,512",0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512",0,0,"10,512","10,512",0,0,0,0,"10,512",0,0,"10,512",0,"241,776","10,512","10,644"
L-RCLCLS1-W,Wardah Colorfit Fresh Lip Ink Serum 01 Energy Shot 4 g,65,"12,960","13,349",0,0,0,0,0,0,"12,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,960","12,960","13,349"
L-RCLCLS2-W,Wardah Colorfit Fresh Lip Ink Serum 02 Smart Cookie 4 g,65,"12,960","13,349",0,0,0,0,0,0,0,"12,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,960","12,960","13,349"
L-RCLCLS3-W,Wardah Colorfit Fresh Lip Ink Serum 03 High Rise 4 g,65,"12,960","13,349",0,0,0,0,"12,960",0,0,0,0,0,0,0,0,0,0,"12,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,920","12,960","13,349"
L-RCLCLS4-W,Wardah Colorfit Fresh Lip Ink Serum 04 Speedster 4 g,65,"12,960","13,349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,960","13,349"
L-RCLCLS5-W,Wardah Colorfit Fresh Lip Ink Serum 05 Soul Mover 4 g,65,12960,13349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12960,13349
L-RCLCLS6-W,Wardah Colorfit Fresh Lip Ink Serum 06 Hyped Up 4 g,65,12960,13349,0,0,0,0,0,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12960,12960,13349
L-RCLCLS7-W,Wardah Colorfit Fresh Lip Ink Serum 07 Busy Bee 4 g,65,12960,13349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12960,12960,13349
L-RCLCLS8-W,Wardah Colorfit Fresh Lip Ink Serum 08 Go Getter 4 g,65,12960,13349,0,0,0,0,0,0,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12960,12960,13349
L-REMA01-W,Wardah Exclusive Matte Lipstick 01 Pink 3.5 g,10,2304,2374,0,2304,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,32256,2304,2374
L-REMA02-W,Wardah Exclusive Matte Lipstick 02 Magenta 3.5 g,10,2304,2374,0,0,0,0,0,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,0,48384,2304,2374
L-REMA03-W,Wardah Exclusive Matte Lipstick 03 Red 3.5 g,20,4752,4791,4752,4752,0,4752,0,0,0,4752,0,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,85536,4752,4791
L-REMA04-W,Wardah Exclusive Matte Lipstick 04 Orange 3.5 g,20,4752,4791,0,0,4752,0,0,0,0,"4,752",0,0,0,0,0,0,0,"4,752",0,0,0,0,"4,752",0,0,0,0,0,"4,752",0,0,0,0,"4,752",0,0,0,0,0,"4,752",0,0,0,0,"4,752",0,0,0,0,0,"4,752",0,0,0,0,0,"4,752",0,0,0,0,"4,752",0,0,0,0,0,4752,0,0,0,57024,4752,4791
L-REMA05-W,Wardah Exclusive Matte Lipstick 05 Peach 3.5 g,10,2304,2374,0,2304,0,0,0,0,0,0,"2,304",0,0,0,"2,304",0,0,"2,304",0,0,0,"2,304",0,0,"2,304",0,0,"2,304",0,0,0,"2,304",0,0,"2,304",0,0,"2,304",0,0,0,"2,304",0,0,"2,304",0,0,"2,304",0,0,0,"2,304",0,0,"2,304",0,0,"2,304",0,0,0,"2,304",0,0,2304,0,0,2304,0,0,0,43776,2304,2374
L-REMA06-W,Wardah Exclusive Matte Lipstick 06 Dark Red 3.5 g,20,4752,4791,4752,4752,0,0,4752,0,0,4752,0,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,4752,0,0,0,0,0,104544,4752,4791
L-REMA09-W,Wardah Exclusive Matte Lipstick 09 True Red 3.5 g,20,4752,4791,4752,4752,4752,0,0,4752,0,0,0,0,0,4752,0,0,0,4752,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,90288,4752,4791
L-REMA12-W,Wardah Exclusive Matte Lipstick 12 Maroon 3.5 g,20,4752,4791,0,"4,752",0,"4,752",0,0,0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,0,85536,4752,4791
L-REMA13-W,Wardah Exclusive Matte Lipstick 13 Cocoa Look 3.5 g,20,4752,4791,0,"4,752",0,"4,752",0,0,0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,"4,752",0,0,"4,752",0,0,0,90288,4752,4791
L-REMA16-W,Wardah Exclusive Matte Lipstick 16 Summer Pink 3.5 g,20,4752,4791,0,4752,0,"4,752",0,0,0,0,0,4752,0,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,4752,0,0,0,0,76032,4752,4791
L-REMA17-W,Wardah Exclusive Matte Lipstick 17 Gorgeous Pink 3.5 g,10,2304,2374,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,0,25344,2304,2374
L-REMA18-W,Wardah Exclusive Matte Lipstick 18 Rosy Pink 3.5 g,10,2304,2374,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,0,0,41472,2304,2374
L-REMO20-W,Wardah Exclusive Moist Lipstick 20 Pink Pearl 3.5 g,20,5040,5141,0,0,0,0,5040,0,0,5040,0,5040,0,0,0,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,0,0,75600,5040,5141
L-REMO21-W,Wardah Exclusive Moist Lipstick 21 Orchid Pink 3.5 g,20,5040,5141,5040,0,0,"5,040",0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,5040,0,0,0,90720,5040,5141
L-REMO23-W,Wardah Exclusive Moist Lipstick 23 Ruby Red 3.5 g,20,5040,5141,0,0,5040,0,5040,0,"5,040",0,5040,0,"5,040",0,0,5040,0,5040,0,0,5040,0,5040,0,0,5040,0,5040,0,0,5040,0,5040,0,0,5040,0,5040,0,0,5040,0,5040,0,5040,0,0,5040,0,5040,0,0,5040,0,5040,0,0,5040,0,5040,0,0,5040,0,5040,0,0,5040,0,0,0,136080,5040,5141
L-REMO26-W,Wardah Exclusive Moist Lipstick 26 Mango 3.5 g,20,5040,5141,5040,0,5040,0,0,5040,0,0,0,"5,040",0,0,5040,0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,0,0,90720,5040,5141
L-REMO29-W,Wardah Exclusive Moist Lipstick 29 Lavender 3.5 g,20,5040,5141,5040,0,0,0,0,5040,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,0,5040,0,0,0,0,0,45360,5040,5141
L-REMO30-W,Wardah Exclusive Moist Lipstick 30 Golden Coral 3.5 g,20,5040,5141,0,5040,0,0,0,0,5040,0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,5040,0,0,0,0,0,0,5040,0,60480,5040,5141
L-REMO32-W,Wardah Exclusive Moist Lipstick 32 Sheer Brown 3.5 g,20,5040,5141,0,5040,0,0,0,0,"5,040",0,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,0,5040,0,0,0,0,0,5040,0,0,0,0,0,5040,0,0,0,0,0,5040,0,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,0,5040,0,0,0,0,0,5040,0,0,0,0,60480,5040,5141
L-REMO35-W,Wardah Exclusive Moist Lipstick 35 Great Berry 3.5 g,20,5040,5141,5040,0,0,0,0,0,0,5040,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,45360,5040,5141
L-REMO36-W,Wardah Exclusive Moist Lipstick 36 Sugary Pink 3.5 g,20,5040,5141,0,0,0,5040,0,0,0,0,0,0,5040,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,"5,040",0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,45360,5040,5141
L-REMO41-W,Wardah Exclusive Moist Lipstick 41 Charming Red 3.5 g,20,5040,5141,0,0,0,0,"5,040",0,0,0,0,5040,0,0,0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,"5,040",0,0,0,0,0,0,0,0,40320,5040,5141
L-REMO43-W,Wardah Exclusive Moist Lipstick 43 Magnificent Red 3.5 g,20,5040,5141,5040,0,5040,0,0,5040,0,0,5040,"5,040",0,0,0,0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,5040,0,0,0,100800,5040,5141
L-REMO46-W,Wardah Exclusive Moist Lipstick 46 Chic Magenta 3.5 g,20,5040,5141,0,0,5040,0,0,5040,0,0,0,5040,0,0,5040,0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,"5,040",0,0,0,"5,040",0,0,0,"5,040",0,0,0,5040,0,0,0,90720,5040,5141
L-RGS01-EM,Emina Glossy Stain 01 Autumn Bell 3 g,120,24500,24654,24500,0,"24,500",24500,0,0,0,0,0,24500,0,0,0,24500,0,"24,500",0,"24,500",0,"24,500",0,0,"24,500",0,"24,500",0,"24,500",0,0,"24,500",0,"24,500",0,"24,500",0,"24,500",0,"24,500",0,"24,500",0,0,0,"24,500",0,"24,500",0,"24,500",0,"24,500",0,"24,500",0,0,"24,500",0,"24,500",0,"24,500","24,500",0,0,0,"24,500",0,24500,0,24500,0,710500,24500,24654
L-RGS02-EM,Emina Glossy Stain 02 Apple Shower 3 g,100,22000,22154,22000,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,"22,000",0,0,0,0,"22,000",0,0,0,0,0,"22,000",0,0,0,0,"22,000",0,0,0,0,0,"22,000",0,0,0,0,0,0,0,"22,000",0,0,0,"22,000",0,0,0,0,0,"22,000",0,0,0,"22,000",0,0,0,0,0,0,22000,0,0,264000,22000,22154
L-RGS03-EM,Emina Glossy Stain 03 Rainy Hazelrose 3 g,100,22000,22154,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,"22,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,000",0,0,0,"22,000",0,0,0,0,0,22000,0,0,0,132000,22000,22154
