"Product Korporat Code","Reference","BoM Lines/Product Template/Korporat Code","BoM Lines/Product Template/Material Type","BoM Lines/Quantity","BoM Lines/Product Unit of Measure"
"","","PUFF-QLPR0-IP","Packaging Material","1.0","Pc(s)"
"","","STIC-BQLP32R0-IP","Packaging Material","1.0","Pc(s)"
"","","DUS-QLPR0-IP","Packaging Material","1.0","Pc(s)"
"","","STIC-VQLP32R0-IP","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.02083","Pc(s)"
"MY-RLPPP-W","2","KB-K100R1-W","Packaging Material","0.01282","Pc(s)"
"","","L-W0PPP-W10G","Finished Goods","1.0","Pc(s)"
"","","STIC-PAIMLR1-WM","Packaging Material","1.0","Pc(s)"
"LB-LM-EM","3","DUS-LMR0-EILD","Packaging Material","1.0","Pc(s)"
"","","LB-LM-BULK","Semi Finished Goods","0.009","kg"
"","","CAPC-LMR1-E","Packaging Material","1.0","Pc(s)"
"","","CONT-LMR1-E","Packaging Material","1.0","Pc(s)"
"","","SPT-LMR1-E","Packaging Material","1.0","Pc(s)"
"","","KB-EBR1-KMK125CF","Packaging Material","0.02083","Pc(s)"
"MY-RLIM11-W","2","STIC-PAIMLR1-WM","Packaging Material","1.0","Pc(s)"
"","","L-IM11-W2.3G","Finished Goods","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"MY-RLIM01-W","2","L-IM01-W2.3G","Finished Goods","1.0","Pc(s)"
"","","STIC-PAIMLR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"CON-IPQFCC02-W1.8G","1","INSP-QFC2BWR0-X","Packaging Material","1.0","Pc(s)"
"BO-W0D-W4GR","10","BO-W0D1&2RNFS4G-W","Semi Finished Goods","1.0","Pc(s)"
"","","KUAS-BOBKWC-BTS","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMEESBO-WPVC","Packaging Material","1.0","Pc(s)"
"","","PS-PVCEESBOR1-WPVC","Packaging Material","1.0","Pc(s)"
"","","KB-W6040R2-W","Packaging Material","0.00833","Pc(s)"
"","","STIC-BOTBODR1-W","Packaging Material","1.0","Pc(s)"
"","","CONT-BOEW-SAN","Packaging Material","1.0","Pc(s)"
"MY-RLPPR-W","2","KB-K100R1-W","Packaging Material","0.01282","Pc(s)"
"","","STIC-PAIMLR1-WM","Packaging Material","1.0","Pc(s)"
"","","L-W0PPR-W10G","Finished Goods","1.0","Pc(s)"
"EB-EPBR-W","2","PLAS-VCEBPR0-W","Packaging Material","1.0","Pc(s)"
"","","KB-WEPSIR1-W","Packaging Material","0.00833","Pc(s)"
"","","PAP-EBPBRR0-W","Packaging Material","1.0","Pc(s)"
"","","EBP-BRR2-W","Packaging Material","1.0","Pc(s)"
"L-IM03-W2.3G","5","CONT-LLR2-WMS","Packaging Material","1.0","Pc(s)"
"","","STIC-BTIML3R2-W","Packaging Material","1.0","Pc(s)"
"","","L-UM03-BULK","Semi Finished Goods","0.0023","kg"
"","","CAPC-LLR2-WMS","Packaging Material","1.0","Pc(s)"
"","","DUS-IML03R1-WILD","Packaging Material","1.0","Pc(s)"
"","","IBOX-12IMLR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00416","Pc(s)"
"MY-RMWSDC-W","1","STIC-PAEBR0-WM","Packaging Material","1.0","Pc(s)"
"","","M-WSDC-W30GR","Finished Goods","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.04167","Pc(s)"
"CUS-RPDMCW22-MO","1","CUS-RPDCW22R0-MO","Packaging Material","1.0","Pc(s)"
"MY-RLLL18-W","2","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","L-LL18-W2.3G","Finished Goods","1.0","Pc(s)"
"","","STIC-PALLR1-WM","Packaging Material","1.0","Pc(s)"
"BO-W1B-W4GR","10","BO-W1B1&2RNFS4G-W","Semi Finished Goods","1.0","Pc(s)"
"","","KB-W6040R2-W","Packaging Material","0.00833","Pc(s)"
"","","PS-PVCEESBOR1-WPVC","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTBOBR0-WPSM","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMEESBO-WPVC","Packaging Material","1.0","Pc(s)"
"","","KUAS-BOBKWC-BTS","Packaging Material","1.0","Pc(s)"
"","","CONT-BOEW-SAN","Packaging Material","1.0","Pc(s)"
"EB-DABR-EM0.3GR","5","EB-DABWR1-E","Packaging Material","1.0","Pc(s)"
"","","KB-EAR0-KMM125","Packaging Material","0.00952","Pc(s)"
"","","DUS-DABWR3-EILG","Packaging Material","1.0","Pc(s)"
"B-IPQSP14-W","1","B-IPQSP14-BULK","Semi Finished Goods","0.009","kg"
"","","POT-QLPR0-IP","Packaging Material","1.0","Pc(s)"
"","","SHIF-QLPR0-IP","Packaging Material","1.0","Pc(s)"
"","","CAPP-QLPR0-IP","Packaging Material","1.0","Pc(s)"
"","","PUFF-QLPR0-IP","Packaging Material","1.0","Pc(s)"
"","","STIC-BQLP33R0-IP","Packaging Material","1.0","Pc(s)"
"","","DUS-QLPR0-IP","Packaging Material","1.0","Pc(s)"
"","","STIC-VQLP33R0-IP","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.02083","Pc(s)"
"MY-RLIM08-W","2","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","STIC-PAIMLR1-WM","Packaging Material","1.0","Pc(s)"
"","","L-IM08-W2.3G","Finished Goods","1.0","Pc(s)"
"MY-RLIM12-W","1","STIC-PAIMLR0-WM","Packaging Material","1.0","Pc(s)"
"","","L-IM12-W2.3G","Finished Goods","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"L-LSBN-EM4.5ML","4","BOTO-LLS-EPETG","Packaging Material","1.0","Pc(s)"
"","","PLU-BLLS-ELD","Packaging Material","1.0","Pc(s)"
"","","CAPA-LLS-EAH","Packaging Material","1.0","Pc(s)"
"","","STIC-ILSBN-WPPNF","Packaging Material","1.0","Pc(s)"
"","","IBOX-24EC-WD31","Packaging Material","0.04167","Pc(s)"
"","","KB-ECR1-KMK125CF","Packaging Material","0.00347","Pc(s)"
"","","L-LSBN-BULK","Semi Finished Goods","0.0045","kg"
"EL-IPDM-W0.2G","1","INSP-DMLWR0-X","Packaging Material","1.0","Pc(s)"
"C-P1-P5","1","STIC-PPCWSLR1HG-18SV","Packaging Material","1.0","Pc(s)"
"","","PLU-JC5LLDPE-NTR","Packaging Material","1.0","Pc(s)"
"","","JC-5-HDPE","Packaging Material","1.0","Pc(s)"
"","","CAP-JC5L--P","Packaging Material","1.0","Pc(s)"
"","","C--BULK","Semi Finished Goods","5.0","kg"
"CUS-RPDMCW42-MO","1","CUS-RPDCW42R0-MO","Packaging Material","1.0","Pc(s)"
"EB-IPGMC02-W0.25G","1","INSP-GMB2DPWR0-X","Packaging Material","1.0","Pc(s)"
"CUS-PDMCC62-MO","1","CUS-PDCCC62R0-MO","Packaging Material","1.0","Pc(s)"
"CUS-PDMCC31-MO","1","CUS-PDCCC31R0-MO","Packaging Material","1.0","Pc(s)"
"CUS-PDMCW32-MO","1","CUS-PDCCW32R0-MO","Packaging Material","1.0","Pc(s)"
"CUS-PDMCC41-MO","1","CUS-PDCCC41R0-MO","Packaging Material","1.0","Pc(s)"
"CUS-PDMCN20-MO","1","CUS-PDCCN20R0-MO","Packaging Material","1.0","Pc(s)"
"CUS-PDMCN40-MO","1","CUS-PDCCN40R0-MO","Packaging Material","1.0","Pc(s)"
"MY-LIM05-W2.3G","2","L-IM05-W2.3G","Finished Goods","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","STIC-PBCIML05-WMV","Packaging Material","1.0","Pc(s)"
"","","STIC-PDIML-WMV","Packaging Material","1.0","Pc(s)"
"CUS-PDMCW12-MO","1","CUS-PDCCW12R0-MO","Packaging Material","1.0","Pc(s)"
"FM-MAV-EM","1","MASQ-EMFMAVR0-X","Packaging Material","1.0","Pc(s)"
"FM-MSSO-EM","1","MASQ-EMFMSR0-X","Packaging Material","1.0","Pc(s)"
"FW-PBCFBSS-W","2","NFSB-PBCFHFS-W","Packaging Material","1.0","Pc(s)"
"HC-P1A2-P20","1","STIC-PPCMCALHGP-88SV","Packaging Material","1.0","Pc(s)"
"","","TTP-JC20L-P","Packaging Material","1.0","Pc(s)"
"","","JC-20-","Packaging Material","1.0","Pc(s)"
"","","PLU-JC20","Packaging Material","1.0","Pc(s)"
"","","HC-A2-BULK","Semi Finished Goods","20.0","kg"
"HC-P1A2-P5","1","STIC-PPCMCALHGP-88SV","Packaging Material","1.0","Pc(s)"
"","","PLU-JC5LLDPE-NTR","Packaging Material","1.0","Pc(s)"
"","","JC-5-HDPE","Packaging Material","1.0","Pc(s)"
"","","HC-A2-BULK","Semi Finished Goods","5.0","kg"
"","","CAP-JC5L--P","Packaging Material","1.0","Pc(s)"
"CUS-PDMCW21-MO","1","CUS-PDCCW21R0-MO","Packaging Material","1.0","Pc(s)"
"CUS-PDMCW60-MO","1","CUS-PDCCW60R0-MO","Packaging Material","1.0","Pc(s)"
"HC-P1F-P20","1","TTP-JC20L-P","Packaging Material","1.0","Pc(s)"
"","","STIC-PPCMCFLHGP-88SV","Packaging Material","1.0","Pc(s)"
"","","HC-F-BULK","Semi Finished Goods","20.0","kg"
"","","PLU-JC20","Packaging Material","1.0","Pc(s)"
"","","JC-20-","Packaging Material","1.0","Pc(s)"
"CUS-PDMCW50-MO","1","CUS-PDCCW50R0-MO","Packaging Material","1.0","Pc(s)"
"MY-LPPP-W10G","2","KB-K100R1-W","Packaging Material","0.01282","Pc(s)"
"","","STIC-PLPPP-WMV","Packaging Material","1.0","Pc(s)"
"","","L-W0PPP-W10G","Finished Goods","1.0","Pc(s)"
"MY-RLLL01-W","2","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","STIC-PBLL01R0-WM","Packaging Material","1.0","Pc(s)"
"","","STIC-PALLR0-WM","Packaging Material","1.0","Pc(s)"
"","","L-LL01-W2.3G","Finished Goods","1.0","Pc(s)"
"S-P1SEL2-P200","4","BOTP-SSPALEREV1-P","Intermediate","1.0","Pc(s)"
"","","KB-P200R2-KMK125CF","Packaging Material","0.04167","Pc(s)"
"","","S-SPAEL-BULK","Semi Finished Goods","0.2","kg"
"","","PLU-BL200NAT-LDPE","Packaging Material","1.0","Pc(s)"
"","","CAP-BL200NAT-PP","Packaging Material","1.0","Pc(s)"
"F-W3ELCECN-W8,5G","12","STIC-BTCFEC4R1-WELC","Packaging Material","1.0","Pc(s)"
"","","DUS-ELCFECR3-WILG","Packaging Material","1.0","Pc(s)"
"","","KB-W12X250R1-W","Packaging Material","0.02222","Pc(s)"
"","","POT-ELCFEC-WPSPP","Packaging Material","1.0","Pc(s)"
"","","STIC-BCELCFEC4-WS","Packaging Material","1.0","Pc(s)"
"","","F-W1CLUN-BULK","Semi Finished Goods","0.0085","kg"
"","","CAPP-ELCFEC-WLD","Packaging Material","1.0","Pc(s)"
"","","PLU-PELCFEC-WLD","Packaging Material","1.0","Pc(s)"
"L-IM08-W2.3G","5","IBOX-12IMLR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","STIC-BTIML8R2-W","Packaging Material","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00416","Pc(s)"
"","","L-UM08-BULK","Semi Finished Goods","0.0023","kg"
"","","CONT-LLR2-WMS","Packaging Material","1.0","Pc(s)"
"","","CAPC-LLR2-WMS","Packaging Material","1.0","Pc(s)"
"","","DUS-IML08R1-WILD","Packaging Material","1.0","Pc(s)"
"SRM-WSPTE-W100ML","3","PLU-BWSPTER0-WLDHD","Packaging Material","1.0","Pc(s)"
"","","SRM-WSPTE-BULK","Semi Finished Goods","0.1","kg"
"","","BOTO-WSPTER0-WPET","Packaging Material","1.0","Pc(s)"
"","","CAP-BWSPTER0-WALU","Packaging Material","1.0","Pc(s)"
"","","PART-DWSPTER1-W","Packaging Material","1.0","Pc(s)"
"","","KB-WKAPPAR0-KMK150","Packaging Material","0.08333","Pc(s)"
"","","DUS-WSPTER2-W","Packaging Material","1.0","Pc(s)"
"L-IMC001-MO6,5G","8","L-IMC001-BULK","Semi Finished Goods","0.0065","kg"
"","","BOTO-PIMLCR1-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-IMLCR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BIMLC01R1-MOMSF","Packaging Material","1.0","Pc(s)"
"","","STIC-BCIMC1R1-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12IMLCR0-MODNF","Packaging Material","0.08333","Pc(s)"
"","","KB-MOLUHM-265K150","Packaging Material","0.01041","Pc(s)"
"","","DUS-IMLC0114R1-MOILD","Packaging Material","1.0","Pc(s)"
"MY-LLL17-W2.3G","2","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","STIC-PBLL17R0-WM","Packaging Material","1.0","Pc(s)"
"","","STIC-PALLR0-WM","Packaging Material","1.0","Pc(s)"
"","","L-LL17-W2.3G","Finished Goods","1.0","Pc(s)"
"L-IMC002-MO6,5G","7","KB-MOLUHM-265K150","Packaging Material","0.01041","Pc(s)"
"","","DUS-IMLC0114R1-MOILD","Packaging Material","1.0","Pc(s)"
"","","L-IMC002-BULK","Semi Finished Goods","0.0065","kg"
"","","BOTO-PIMLCR1-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-IMLCR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BIMLC02R1-MOMSF","Packaging Material","1.0","Pc(s)"
"","","STIC-BCIMC2R1-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12IMLCR0-MODNF","Packaging Material","0.08333","Pc(s)"
"MY-RLLL12-W","2","STIC-PBLL12R0-WM","Packaging Material","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","STIC-PALLR0-WM","Packaging Material","1.0","Pc(s)"
"","","L-LL12-W2.3G","Finished Goods","1.0","Pc(s)"
"L-LSWB-EM4.5ML","4","KB-ECR1-KMK125CF","Packaging Material","0.00347","Pc(s)"
"","","IBOX-24EC-WD31","Packaging Material","0.04167","Pc(s)"
"","","STIC-ILSW-WPPNF","Packaging Material","1.0","Pc(s)"
"","","CAPA-LLS-EAH","Packaging Material","1.0","Pc(s)"
"","","PLU-BLLS-ELD","Packaging Material","1.0","Pc(s)"
"","","BOTO-LLS-EPETG","Packaging Material","1.0","Pc(s)"
"","","L-LSWB-BULK","Semi Finished Goods","0.0045","kg"
"F-W3ELCLFB5-W11G","11","F-W2CLUB5-BULK","Semi Finished Goods","0.011","kg"
"","","STIC-BCELCFLF3-WS","Packaging Material","1.0","Pc(s)"
"","","DUS-ELCFLFR2-WILG","Packaging Material","1.0","Pc(s)"
"","","KB-W12X250R1-W","Packaging Material","0.02222","Pc(s)"
"","","CAPP-ELCFLF-WPS","Packaging Material","1.0","Pc(s)"
"","","PLU-PELCFLF-WLD","Packaging Material","1.0","Pc(s)"
"","","POT-ELCFLF-WPSPP","Packaging Material","1.0","Pc(s)"
"","","STIC-BTCFLF3R1-WELC","Packaging Material","1.0","Pc(s)"
"L-IMC013-MO6,5G","5","STIC-BIMLC13R1-MOMSF","Packaging Material","1.0","Pc(s)"
"","","BOTO-PIMLCR1-MO","Packaging Material","1.0","Pc(s)"
"","","L-IMC013-BULK","Semi Finished Goods","0.0065","kg"
"","","DUS-IMLC0114R1-MOILD","Packaging Material","1.0","Pc(s)"
"","","KB-MOLUHM-265K150","Packaging Material","0.01042","Pc(s)"
"","","IBOX-12IMLCR0-MODNF","Packaging Material","0.08333","Pc(s)"
"","","STIC-BCIMLC13R1-MOPP","Packaging Material","1.0","Pc(s)"
"","","CAPA-IMLCR0-MO","Packaging Material","1.0","Pc(s)"
"MY-LIM09-W2.3G","2","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","STIC-PDIML-WMV","Packaging Material","1.0","Pc(s)"
"","","STIC-PBCIML09-WMV","Packaging Material","1.0","Pc(s)"
"","","L-IM09-W2.3G","Finished Goods","1.0","Pc(s)"
"L-IM09-W2.3G","5","DUS-IML09R1-WILD","Packaging Material","1.0","Pc(s)"
"","","IBOX-12IMLR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00416","Pc(s)"
"","","STIC-BTIML9R2-W","Packaging Material","1.0","Pc(s)"
"","","L-UM09-BULK","Semi Finished Goods","0.0023","kg"
"","","CAPC-LLR2-WMS","Packaging Material","1.0","Pc(s)"
"","","CONT-LLR2-WMS","Packaging Material","1.0","Pc(s)"
"SRM-ESE-W100ML","4","BOTO-L100TURR0-WPP","Packaging Material","1.0","Pc(s)"
"","","KB-WALPHAR1-W","Packaging Material","0.04","Pc(s)"
"","","CAP-BL100NAT-UPP","Packaging Material","1.0","Pc(s)"
"","","PLU-BL100NAT-ULDPE","Packaging Material","1.0","Pc(s)"
"","","SRM-ESE-BULK","Semi Finished Goods","0.1","kg"
"","","STIC-BSPSHBR1-WGCC","Packaging Material","1.0","Pc(s)"
"","","STIC-FSPSHBR1-WGCC","Packaging Material","1.0","Pc(s)"
"TC-CCM-EM12GR","4","DUS-CCCAKER1-EILD","Packaging Material","1.0","Pc(s)"
"","","TC-CCM-BULK","Semi Finished Goods","0.012","kg"
"","","STIC-BOTCKM-ECNF","Packaging Material","1.0","Pc(s)"
"","","PUFF-TWCNBRD545-T","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMTWCLWNL-D5808","Packaging Material","1.0","Pc(s)"
"","","CONT-CCCAKE-EASABS","Packaging Material","1.0","Pc(s)"
"","","GODE-TWC5,4B-SM-P","Packaging Material","1.0","Pc(s)"
"","","KB-EAR0-KMM125","Packaging Material","0.03333","Pc(s)"
"","","STIC-BCCKM-ECNF","Packaging Material","1.0","Pc(s)"
"L-IMC007-MO6,5G","8","L-IMC007-BULK","Semi Finished Goods","0.0065","kg"
"","","BOTO-PIMLCR1-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-IMLCR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BIMLC07R1-MOMSF","Packaging Material","1.0","Pc(s)"
"","","STIC-BCIMC7R1-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12IMLCR0-MODNF","Packaging Material","0.08333","Pc(s)"
"","","KB-MOLUHM-265K150","Packaging Material","0.01041","Pc(s)"
"","","DUS-IMLC0114R1-MOILD","Packaging Material","1.0","Pc(s)"
"L-IMC008-MO6,5G","8","CAPA-IMLCR0-MO","Packaging Material","1.0","Pc(s)"
"","","BOTO-PIMLCR1-MO","Packaging Material","1.0","Pc(s)"
"","","L-IMC008-BULK","Semi Finished Goods","0.0065","kg"
"","","DUS-IMLC0114R1-MOILD","Packaging Material","1.0","Pc(s)"
"","","KB-MOLUHM-265K150","Packaging Material","0.01041","Pc(s)"
"","","IBOX-12IMLCR0-MODNF","Packaging Material","0.08333","Pc(s)"
"","","STIC-BCIMC8R1-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BIMLC08R1-MOMSF","Packaging Material","1.0","Pc(s)"
"MY-FWWS-W100ML","2","FW-WS-W100ML","Finished Goods","1.0","Pc(s)"
"","","KB-WT100R1-KMM125BF","Packaging Material","0.03333","Pc(s)"
"","","STIC-PTWSFWA100-WMV","Packaging Material","1.0","Pc(s)"
"MY-REMSCMW-W240ML","3","REM-SBMW-W240ML","Finished Goods","1.0","Pc(s)"
"","","KB-WT100R1-KMM125BF","Packaging Material","0.0625","Pc(s)"
"","","PS-PVCBSR1-WPVC","Packaging Material","1.0","Pc(s)"
"","","STIC-PBSCMW240-WMC","Packaging Material","1.0","Pc(s)"
"TC-LPGBB01-W11GR","8","GODE-TWC5,4B-SM-P","Packaging Material","1.0","Pc(s)"
"","","CONT-LBBCPR1-WASABS","Packaging Material","1.0","Pc(s)"
"","","PUFF-TWCNBRD545-T","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMTWCEWNL-D608M","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTLBBCP01-R0WC","Packaging Material","1.0","Pc(s)"
"","","DUS-LBBCP01R1-WIMVD","Packaging Material","1.0","Pc(s)"
"","","TC-LPGBB01-BULK","Semi Finished Goods","0.011","kg"
"","","KB-WLAMBDAR1-W","Packaging Material","0.02778","Pc(s)"
"ES-W1E-W3,3GR","4","CONT-ESEW-SAN","Packaging Material","1.0","Pc(s)"
"","","ES-W1E-03-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-W1E-02-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-W1E-01-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","KB-W6040R2-W","Packaging Material","0.00833","Pc(s)"
"","","PS-PVCEESBOR1-WPVC","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTESER0-WPSM","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMEESBO-WPVC","Packaging Material","1.0","Pc(s)"
"","","KUAS-ESSNBRWP2K-BT","Packaging Material","1.0","Pc(s)"
"L-IMC010-MO6,5G","6","IBOX-12IMLCR0-MODNF","Packaging Material","0.08333","Pc(s)"
"","","DUS-IMLC0114R1-MOILD","Packaging Material","1.0","Pc(s)"
"","","L-IMC010-BULK","Semi Finished Goods","0.0065","kg"
"","","BOTO-PIMLCR1-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-IMLCR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BIMLC10R1-MOMSF","Packaging Material","1.0","Pc(s)"
"","","STIC-BCIMC10R1-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOLUHM-265K150","Packaging Material","0.01042","Pc(s)"
"MY-FAIPLGH02-W","1","STIC-PAPBBPR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.01389","Pc(s)"
"","","FA-IPLGH02-W","Finished Goods","1.0","Pc(s)"
"ES-W0M-W3,3GR","4","CONT-ESEW-SAN","Packaging Material","1.0","Pc(s)"
"","","KUAS-ESSNBRWP2K-BT","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMEESBO-WPVC","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTESMR0-WPSM","Packaging Material","1.0","Pc(s)"
"","","PS-PVCEESBOR1-WPVC","Packaging Material","1.0","Pc(s)"
"","","ES-W0M-03-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","KB-W6040R2-W","Packaging Material","0.00833","Pc(s)"
"","","ES-W0M-01-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-W0M-02-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"L-IMC011-MO6,5G","6","STIC-BIMLC11R1-MOMSF","Packaging Material","1.0","Pc(s)"
"","","BOTO-PIMLCR1-MO","Packaging Material","1.0","Pc(s)"
"","","L-IMC011-BULK","Semi Finished Goods","0.0065","kg"
"","","DUS-IMLC0114R1-MOILD","Packaging Material","1.0","Pc(s)"
"","","KB-MOLUHM-265K150","Packaging Material","0.01042","Pc(s)"
"","","IBOX-12IMLCR0-MODNF","Packaging Material","0.08333","Pc(s)"
"","","STIC-BCIMC11R1-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-IMLCR0-MO","Packaging Material","1.0","Pc(s)"
"L-LFP-MO5ML","3","CONT-LCMOASAB2P-CHBT","Packaging Material","1.0","Pc(s)"
"","","DUS-LLCMOI25030-18LG","Packaging Material","1.0","Pc(s)"
"","","DUS-LLCI12MOD31-1VPL","Packaging Material","0.08333","Pc(s)"
"","","CAP-CLCMO-APNBW","Packaging Material","1.0","Pc(s)"
"","","STIC-BCLLCFPMO-PPW1W","Packaging Material","1.0","Pc(s)"
"","","STIC-BTLLCFPR1-MOMSF","Packaging Material","1.0","Pc(s)"
"","","KB-MOLLC-3K150","Packaging Material","0.00694","Pc(s)"
"","","PLU-CLCMO-LDN","Packaging Material","1.0","Pc(s)"
"","","L-LFP-BULK","Semi Finished Goods","0.005","kg"
"MY-MWSDC-W30G","2","KB-GKMK-W","Packaging Material","0.04167","Pc(s)"
"","","STIC-PDWSDC30-WMV","Packaging Material","1.0","Pc(s)"
"","","M-WSDC-W30GR","Finished Goods","1.0","Pc(s)"
"ES-W0L-W3,3GR","4","ES-W0L-02-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-W0L-03-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","CONT-ESEW-SAN","Packaging Material","1.0","Pc(s)"
"","","KUAS-ESSNBRWP2K-BT","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMEESBO-WPVC","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTESLR0-WPSM","Packaging Material","1.0","Pc(s)"
"","","PS-PVCEESBOR1-WPVC","Packaging Material","1.0","Pc(s)"
"","","KB-W6040R2-W","Packaging Material","0.00833","Pc(s)"
"","","ES-W0L-01-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"MY-ESI-W3.3G","2","KB-W6040R2-W","Packaging Material","0.00833","Pc(s)"
"","","STIC-PESI-WMV","Packaging Material","1.0","Pc(s)"
"","","ES-W0I-W3,3GR","Finished Goods","1.0","Pc(s)"
"EB-DABL-EM0.3GR","5","KB-EAR0-KMM125","Packaging Material","0.00952","Pc(s)"
"","","EB-DABKR1-E","Packaging Material","1.0","Pc(s)"
"","","DUS-DABKR3-EILG","Packaging Material","1.0","Pc(s)"
"ES-W0J-W3,3GR","4","KB-W6040R2-W","Packaging Material","0.00833","Pc(s)"
"","","ES-W0J-01-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-W0J-02-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-W0J-03-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","CONT-ESEW-SAN","Packaging Material","1.0","Pc(s)"
"","","KUAS-ESSNBRWP2K-BT","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMEESBO-WPVC","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTESJR0-WPSM","Packaging Material","1.0","Pc(s)"
"","","PS-PVCEESBOR1-WPVC","Packaging Material","1.0","Pc(s)"
"MY-LIM13-W2.3G","2","STIC-PBIML13-WM","Packaging Material","1.0","Pc(s)"
"","","L-IM13-W2.3G","Finished Goods","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","STIC-PAIMLR0-WM","Packaging Material","1.0","Pc(s)"
"MY-LIM02-W2.3G","2","L-IM02-W2.3G","Finished Goods","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00417","Pc(s)"
"","","STIC-PBCIML02-WMV","Packaging Material","1.0","Pc(s)"
"","","STIC-PDIML-WMV","Packaging Material","1.0","Pc(s)"
"L-LL02-W2.3G","7","L-LLW0C2-BULK","Semi Finished Goods","0.0023","kg"
"","","STIC-BTLL2R2-W","Packaging Material","1.0","Pc(s)"
"","","KB-W200R1-W","Packaging Material","0.00416","Pc(s)"
"","","IBOX-12LLR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","DUS-LL02R0-WILD","Packaging Material","1.0","Pc(s)"
"","","CAPC-LLR3-WMS","Packaging Material","1.0","Pc(s)"
"","","CONT-LLR3-WMS","Packaging Material","1.0","Pc(s)"
"PUFF-W0N-WP","3","KB-W200R1-W","Packaging Material","0.005","Pc(s)"
"","","PUFF-TWCNBRD545-T","Packaging Material","1.0","Pc(s)"
"","","PLAS-SPONWNLOPP-1WH0","Packaging Material","1.0","Pc(s)"
