Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,,Tidak ada BOM
B-W3ELFP03-W30G/16,B-W3ELFP03-W30G,KB-BTLS150WNL32-K125,Packaging Material,0.02,Pc(s),,EB-EXPMBD02-W
BBC-EL-W15ML/5,BBC-EL-W15ML,DUSS-EBBCL15C-W,Intermediate,1.00,Pc(s),,EB-EXPMBD03-W
BBC-EL-W15ML/5,BBC-EL-W15ML,TUBE-EBBCL15-W2580,Packaging Material,1.00,Set,,EB-IPB3M01-W5.5G
BBC-EL-W15ML/5,BBC-EL-W15ML,KB-WBBC15-KMK150BF,Packaging Material,0.02,Pc(s),,EB-IPB3M02-W5.5G
BBC-EL-W30ML/10,BBC-EL-W30ML,DUSS-EBBCL30C-W,Intermediate,1.00,Pc(s),,EB-IPEM01-W
BBC-EL-W30ML/10,BBC-EL-W30ML,TUBE-EBBCL30R3-W3095,Packaging Material,1.00,Pc(s),,EB-IPEM02-W
BBC-EL-W30ML/10,BBC-EL-W30ML,KB-WBBC30-KMK150BF,Packaging Material,0.03,Pc(s),,EB-IPEM03-W
BBC-EN-W15ML/5,BBC-EN-W15ML,DUSS-EBBCN15C-W,Intermediate,1.00,Pc(s),,EB-IPEM04-W
BBC-EN-W15ML/5,BBC-EN-W15ML,TUBE-EBBCN15-W2580,Packaging Material,1.00,Set,,EB-IPEM05-W
BBC-EN-W15ML/5,BBC-EN-W15ML,KB-WBBC15-KMK150BF,Packaging Material,0.02,Pc(s),,"EB-PBE-MO1,14G"
BBC-EN-W30ML/10,BBC-EN-W30ML,DUSS-EBBCN30C-W,Intermediate,1.00,Pc(s),,"EB-PBL-MO1,14G"
BBC-EN-W30ML/10,BBC-EN-W30ML,TUBE-EBBCN30R3-W3095,Packaging Material,1.00,Pc(s),,EB-RDMCC-MO
BBC-EN-W30ML/10,BBC-EN-W30ML,KB-WBBC30-KMK150BF,Packaging Material,0.03,Pc(s),,EB-RDMCL-MO
BBC-LL-W15ML/6,BBC-LL-W15ML,TUBE-LBBCL15R2-W,Packaging Material,1.00,Pc(s),,EB-RDMLB-MO
BBC-LL-W15ML/6,BBC-LL-W15ML,DUS-LBBCL15C-WILD,Packaging Material,1.00,Pc(s),,EB-REPBL-W
BBC-LL-W15ML/6,BBC-LL-W15ML,KB-WBBC15-KMK150BF,Packaging Material,0.02,Pc(s),,EB-REPBR-W
BBC-LL-W30ML/9,BBC-LL-W30ML,TUBE-LBBCL30R4-W,Packaging Material,1.00,Pc(s),,EB-RIPB3M01-W
BBC-LL-W30ML/9,BBC-LL-W30ML,DUS-LBBCL30CR1-WILD,Packaging Material,1.00,Pc(s),,EB-RIPB3M02-W
BBC-LL-W30ML/9,BBC-LL-W30ML,KB-WBBC30-KMK150BF,Packaging Material,0.03,Pc(s),,EB-RIPBA-W
BBC-LN-W15ML/5,BBC-LN-W15ML,TUBE-LBBCN15R2-W,Packaging Material,1.00,Pc(s),,EB-RIPBB-W
BBC-LN-W15ML/5,BBC-LN-W15ML,DUS-LBBCN15C-WILD,Packaging Material,1.00,Pc(s),,EB-RIPEM01-W
BBC-LN-W15ML/5,BBC-LN-W15ML,KB-WBBC15-KMK150BF,Packaging Material,0.02,Pc(s),,EB-RIPEM02-W
BBC-LN-W30ML/9,BBC-LN-W30ML,TUBE-LBBCN30R4-W,Packaging Material,1.00,Pc(s),,EC-RRYAG-W
BBC-LN-W30ML/9,BBC-LN-W30ML,DUS-LBBCN30CR1-WILD,Packaging Material,1.00,Pc(s),,EC-RWSB-W
BBC-LN-W30ML/9,BBC-LN-W30ML,KB-WBBC30-KMK150BF,Packaging Material,0.03,Pc(s),,EL-EDCPBL-EM0.2GR
BO-CLCNB-EM10ML/4,BO-CLCNB-EM10ML,TUBE-CLCBNBR0-ELDPE,Packaging Material,1.00,Pc(s),,EL-EDPBL-EM1GR
BO-CLCNB-EM10ML/4,BO-CLCNB-EM10ML,DUS-CLCBNBR0-EILD,Packaging Material,1.00,Pc(s),,EL-EDPBR-EM1GR
BO-CLCNB-EM10ML/4,BO-CLCNB-EM10ML,STIC-QRCLCBNBR0-E,Packaging Material,1.00,Pc(s),,EL-EOHB-W1GR
BO-CLCNB-EM10ML/4,BO-CLCNB-EM10ML,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,EL-EXPELB-W
BO-CLCVI-EM10ML/4,BO-CLCVI-EM10ML,TUBE-CLCBVR0-ELDPE,Packaging Material,1.00,Pc(s),,EL-HBS-MO1G
BO-CLCVI-EM10ML/4,BO-CLCVI-EM10ML,DUS-CLCBVR0-EILD,Packaging Material,1.00,Pc(s),,EL-IPHBR-W
BO-CLCVI-EM10ML/4,BO-CLCVI-EM10ML,STIC-QRCLCBVR0-E,Packaging Material,1.00,Pc(s),,EL-IPHPB-W1G
BO-CLCVI-EM10ML/4,BO-CLCVI-EM10ML,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,"EL-PBJ-MO1,2G"
BO-CPFTLB-TA/2,BO-CPFTLB-TA,TUBE-CPFTR0-T,Packaging Material,1.00,Pc(s),,"EL-PBL-MO1,2G"
BO-CPFTLB-TA/2,BO-CPFTLB-TA,STIC-VTCPFTLBR0-T,Packaging Material,1.00,Pc(s),,"EL-PNB-MO1,2G"
BO-CPFTLB-TA/2,BO-CPFTLB-TA,DUS-CPFTR0-T,Packaging Material,1.00,Pc(s),,EL-PNS-MO1.2G
BO-CPFTLB-TA/2,BO-CPFTLB-TA,DUS-SCPFTR0-T,Packaging Material,1.00,Pc(s),,EL-PPLCB-MO2.7G
BO-CPFTLB-TA/2,BO-CPFTLB-TA,STIC-VDCPFTLBR0-T,Packaging Material,1.00,Pc(s),,EL-PPLJB-MO2.7G
BO-CPFTLB-TA/2,BO-CPFTLB-TA,STIC-VPDCPFTLBR0-T,Packaging Material,1.00,Pc(s),,EL-PSL-MO1.2G
BO-CPFTLB-TA/2,BO-CPFTLB-TA,KB-VENUSR0-T,Packaging Material,0.04,Pc(s),,"EL-PWT-MO1,2G"
BO-CPFTM-TA/2,BO-CPFTM-TA,TUBE-CPFTR0-T,Packaging Material,1.00,Pc(s),,EL-R2IPHPB-W
BO-CPFTM-TA/2,BO-CPFTM-TA,STIC-VTCPFTMCR0-T,Packaging Material,1.00,Pc(s),,EL-W1B-WTA
BO-CPFTM-TA/2,BO-CPFTM-TA,DUS-CPFTR0-T,Packaging Material,1.00,Pc(s),,EO-OKDS01-B
BO-CPFTM-TA/2,BO-CPFTM-TA,DUS-SCPFTR0-T,Packaging Material,1.00,Pc(s),,EO-OKPT01-B
BO-CPFTM-TA/2,BO-CPFTM-TA,STIC-VDCPFTMCR0-T,Packaging Material,1.00,Pc(s),,ES-CLPNB-W
BO-CPFTM-TA/2,BO-CPFTM-TA,STIC-VPDCPFTMCR0-T,Packaging Material,1.00,Pc(s),,ES-CLPPB-W
BO-CPFTM-TA/2,BO-CPFTM-TA,KB-VENUSR0-T,Packaging Material,0.04,Pc(s),,ES-CLPWP-W
BO-CPFTST-TA/2,BO-CPFTST-TA,TUBE-CPFTR0-T,Packaging Material,1.00,Pc(s),,ES-EP01-W
BO-CPFTST-TA/2,BO-CPFTST-TA,STIC-VTCPFTSBR0-T,Packaging Material,1.00,Pc(s),,ES-EP02-W
BO-CPFTST-TA/2,BO-CPFTST-TA,DUS-CPFTR0-T,Packaging Material,1.00,Pc(s),,ES-IPA-W
BO-CPFTST-TA/2,BO-CPFTST-TA,DUS-SCPFTR0-T,Packaging Material,1.00,Pc(s),,ES-IPB-W
BO-CPFTST-TA/2,BO-CPFTST-TA,STIC-VDCPFTSBR0-T,Packaging Material,1.00,Pc(s),,ES-IPSCP-W
BO-CPFTST-TA/2,BO-CPFTST-TA,STIC-VPDCPFTSBR0-T,Packaging Material,1.00,Pc(s),,ES-PARR-MO
BO-CPFTST-TA/2,BO-CPFTST-TA,KB-VENUSR0-T,Packaging Material,0.04,Pc(s),,ES-PAUB-MO
BO-CPFTW-TA/2,BO-CPFTW-TA,TUBE-CPFTR0-T,Packaging Material,1.00,Pc(s),,ES-PEP24K-MO
BO-CPFTW-TA/2,BO-CPFTW-TA,STIC-VTCPFTWFR0-T,Packaging Material,1.00,Pc(s),,ES-PEPFTG-MO
BO-CPFTW-TA/2,BO-CPFTW-TA,DUS-CPFTR0-T,Packaging Material,1.00,Pc(s),,ES-RTBG-MO
BO-CPFTW-TA/2,BO-CPFTW-TA,DUS-SCPFTR0-T,Packaging Material,1.00,Pc(s),,ES-RTEB-MO
BO-CPFTW-TA/2,BO-CPFTW-TA,STIC-VDCPFTWFR0-T,Packaging Material,1.00,Pc(s),,ES-RTGE-MO
BO-CPFTW-TA/2,BO-CPFTW-TA,STIC-VPDCPFTWFR0-T,Packaging Material,1.00,Pc(s),,ES-RTIS-MO
BO-CPFTW-TA/2,BO-CPFTW-TA,KB-VENUSR0-T,Packaging Material,0.04,Pc(s),,ES-RTLAFS-MO
BO-HLT01-MO/2,BO-HLT01-MO,BOTO-GHLTBR0-MO,Packaging Material,1.00,Pc(s),,ES-RTNN-MO
BO-HLT01-MO/2,BO-HLT01-MO,BAL-BPR1D882B08-WT,Packaging Material,1.00,Pc(s),,ES-RTSB-MO
BO-HLT01-MO/2,BO-HLT01-MO,PU-LHLTBR0-MO,Packaging Material,1.00,Pc(s),,ES-SPG-MO2G
BO-HLT01-MO/2,BO-HLT01-MO,CAP-PLGHLTB-MO,Packaging Material,1.00,Pc(s),,ES-SPS-MO2G
BO-HLT01-MO/2,BO-HLT01-MO,STIC-BHLTB01F-MO,Packaging Material,1.00,Pc(s),,ES-TMFT-MO6G
BO-HLT01-MO/2,BO-HLT01-MO,DUS-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,ES-TORN-MO
BO-HLT01-MO/2,BO-HLT01-MO,PART-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,ES-TPEPI-MO
BO-HLT01-MO/2,BO-HLT01-MO,STIC-BCHLTB01-MO,Packaging Material,1.00,Pc(s),,ES-TPUR-MO
BO-HLT01-MO/2,BO-HLT01-MO,KB-MOLUHM-265K150,Packaging Material,0.03,Pc(s),,F-BWMM01-EM
BO-HLT02-MO/2,BO-HLT02-MO,BOTO-GHLTBR0-MO,Packaging Material,1.00,Pc(s),,F-BWMM02-EM
BO-HLT02-MO/2,BO-HLT02-MO,BAL-BPR1D882B08-WT,Packaging Material,1.00,Pc(s),,F-BWMM03-EM
BO-HLT02-MO/2,BO-HLT02-MO,PU-LHLTBR0-MO,Packaging Material,1.00,Pc(s),,F-BWMM04-EM
BO-HLT02-MO/2,BO-HLT02-MO,CAP-PLGHLTB-MO,Packaging Material,1.00,Pc(s),,F-CLCMA-W
BO-HLT02-MO/2,BO-HLT02-MO,STIC-BHLTB02G-MO,Packaging Material,1.00,Pc(s),,F-CLCMB-W
BO-HLT02-MO/2,BO-HLT02-MO,DUS-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,F-CLCMC-W
BO-HLT02-MO/2,BO-HLT02-MO,PART-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,F-CLCMD-W
BO-HLT02-MO/2,BO-HLT02-MO,STIC-BCHLTB02-MO,Packaging Material,1.00,Pc(s),,F-CLCME-W
BO-HLT02-MO/2,BO-HLT02-MO,KB-MOLUHM-265K150,Packaging Material,0.03,Pc(s),,F-CLCMF-W
BO-HLT03-MO/2,BO-HLT03-MO,BOTO-GHLTBR0-MO,Packaging Material,1.00,Pc(s),,F-CLCMG-W
BO-HLT03-MO/2,BO-HLT03-MO,BAL-BPR1D882B08-WT,Packaging Material,1.00,Pc(s),,F-CLCMH-W
BO-HLT03-MO/2,BO-HLT03-MO,PU-LHLTBR0-MO,Packaging Material,1.00,Pc(s),,F-CPRS01-W
BO-HLT03-MO/2,BO-HLT03-MO,CAP-PLGHLTB-MO,Packaging Material,1.00,Pc(s),,F-CPRS02-W
BO-HLT03-MO/2,BO-HLT03-MO,STIC-BHLTB03S-MO,Packaging Material,1.00,Pc(s),,F-CPRS03-W
BO-HLT03-MO/2,BO-HLT03-MO,DUS-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,F-CPRS04-W
BO-HLT03-MO/2,BO-HLT03-MO,PART-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,F-EL01-W
BO-HLT03-MO/2,BO-HLT03-MO,STIC-BCHLTB03-MO,Packaging Material,1.00,Pc(s),,F-EL02-W
BO-HLT03-MO/2,BO-HLT03-MO,KB-MOLUHM-265K150,Packaging Material,0.03,Pc(s),,F-EL03-W
BO-HLT04-MO/2,BO-HLT04-MO,BOTO-GHLTBR0-MO,Packaging Material,1.00,Pc(s),,F-EL04-W
BO-HLT04-MO/2,BO-HLT04-MO,BAL-BPR1D882B08-WT,Packaging Material,1.00,Pc(s),,F-EL05-W
BO-HLT04-MO/2,BO-HLT04-MO,PU-LHLTBR0-MO,Packaging Material,1.00,Pc(s),,F-EL06-W
BO-HLT04-MO/2,BO-HLT04-MO,CAP-PLGHLTB-MO,Packaging Material,1.00,Pc(s),,F-EL07-W
BO-HLT04-MO/2,BO-HLT04-MO,STIC-BHLTB04D-MO,Packaging Material,1.00,Pc(s),,F-EL08-W
BO-HLT04-MO/2,BO-HLT04-MO,DUS-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,F-EVLLF01-W
BO-HLT04-MO/2,BO-HLT04-MO,PART-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,F-EVLLF02-W
BO-HLT04-MO/2,BO-HLT04-MO,STIC-BCHLTB04-MO,Packaging Material,1.00,Pc(s),,F-EVLLF03-W
BO-HLT04-MO/2,BO-HLT04-MO,KB-MOLUHM-265K150,Packaging Material,0.03,Pc(s),,F-EVLLF04-W
BO-HLT05-MO/2,BO-HLT05-MO,BOTO-GHLTBR0-MO,Packaging Material,1.00,Pc(s),,F-EXL02-MO
BO-HLT05-MO/2,BO-HLT05-MO,BAL-BPR1D882B08-WT,Packaging Material,1.00,Pc(s),,F-EXL03-MO
BO-HLT05-MO/2,BO-HLT05-MO,PU-LHLTBR0-MO,Packaging Material,1.00,Pc(s),,F-EXL04-MO
BO-HLT05-MO/2,BO-HLT05-MO,CAP-PLGHLTB-MO,Packaging Material,1.00,Pc(s),,F-EXL05-MO
BO-HLT05-MO/2,BO-HLT05-MO,STIC-BHLTB05SB-MO,Packaging Material,1.00,Pc(s),,F-EXL07-MO
BO-HLT05-MO/2,BO-HLT05-MO,DUS-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,F-EXL08-MO
BO-HLT05-MO/2,BO-HLT05-MO,PART-HLTB15IVR1-MO,Packaging Material,1.00,Pc(s),,F-EXL09-MO
BO-HLT05-MO/2,BO-HLT05-MO,STIC-BCHLTB05-MO,Packaging Material,1.00,Pc(s),,F-EXL10-MO
BO-HLT05-MO/2,BO-HLT05-MO,KB-MOLUHM-265K150,Packaging Material,0.03,Pc(s),,F-EXL11-MO
BO-MMB01-MO/2,BO-MMB01-MO,STIC-BMMB01-MO,Packaging Material,1.00,Pc(s),,F-EXL12-MO
BO-MMB01-MO/2,BO-MMB01-MO,BASE-MMB01-MO,Packaging Material,1.00,Pc(s),,F-L01-OMG
BO-MMB01-MO/2,BO-MMB01-MO,CAP-MMB-MO,Packaging Material,1.00,Pc(s),,F-L01VC-OMG
BO-MMB01-MO/2,BO-MMB01-MO,IBOX-CR0-MO,Packaging Material,0.17,Pc(s),,F-L03VC-OMG
BO-MMB01-MO/2,BO-MMB01-MO,DUS-MMB01-MO,Packaging Material,1.00,Pc(s),,F-L05-OMG
BO-MMB02-MO/2,BO-MMB02-MO,DUS-MMB02-MO,Packaging Material,1.00,Pc(s),,F-L05VC-OMG
BO-MMB02-MO/2,BO-MMB02-MO,STIC-BMMB02-MO,Packaging Material,1.00,Pc(s),,F-L06-OMG
BO-MMB02-MO/2,BO-MMB02-MO,IBOX-CR0-MO,Packaging Material,0.17,Pc(s),,F-L06VC-OMG
BO-MMB02-MO/2,BO-MMB02-MO,BASE-MMB02-MO,Packaging Material,1.00,Pc(s),,F-LLF05-W
BO-MMB02-MO/2,BO-MMB02-MO,CAP-MMB-MO,Packaging Material,1.00,Pc(s),,F-LLF06-W
BO-MMB03-MO/2,BO-MMB03-MO,STIC-BMMB03-MO,Packaging Material,1.00,Pc(s),,F-LLFM-W
BO-MMB03-MO/2,BO-MMB03-MO,CAP-MMB-MO,Packaging Material,1.00,Pc(s),,F-LLFM2-W
BO-MMB03-MO/2,BO-MMB03-MO,BASE-MMB03-MO,Packaging Material,1.00,Pc(s),,F-LLFM3-W
BO-MMB03-MO/2,BO-MMB03-MO,IBOX-CR0-MO,Packaging Material,0.17,Pc(s),,F-LLFM4-W
BO-MMB03-MO/2,BO-MMB03-MO,DUS-MMB03-MO,Packaging Material,1.00,Pc(s),,F-LLFM5-W
BO-MMB04-MO/2,BO-MMB04-MO,CAP-MMB-MO,Packaging Material,1.00,Pc(s),,F-LLFM6-W
BO-MMB04-MO/2,BO-MMB04-MO,BASE-MMB04-MO,Packaging Material,1.00,Pc(s),,F-LUC01-MO33ML
BO-MMB04-MO/2,BO-MMB04-MO,DUS-MMB04-MO,Packaging Material,1.00,Pc(s),,F-LUC02-MO33ML
BO-MMB04-MO/2,BO-MMB04-MO,STIC-BMMB04-MO,Packaging Material,1.00,Pc(s),,F-LUC03-MO33ML
BO-MMB04-MO/2,BO-MMB04-MO,IBOX-CR0-MO,Packaging Material,0.17,Pc(s),,F-LUC04-MO33ML
BO-MMB05-MO/2,BO-MMB05-MO,CAP-MMB-MO,Packaging Material,1.00,Pc(s),,F-LUC05-MO33ML
BO-MMB05-MO/2,BO-MMB05-MO,BASE-MMB05-MO,Packaging Material,1.00,Pc(s),,F-LUC06-MO33ML
BO-MMB05-MO/2,BO-MMB05-MO,DUS-MMB05-MO,Packaging Material,1.00,Pc(s),,F-LUC07-MO33ML
BO-MMB05-MO/2,BO-MMB05-MO,STIC-BMMB05-MO,Packaging Material,1.00,Pc(s),,F-LUC08-MO33ML
BO-MMB05-MO/2,BO-MMB05-MO,IBOX-CR0-MO,Packaging Material,0.17,Pc(s),,F-LUC09-MO33ML
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G","BO-02IPRNFSN3,5-MO",Semi Finished Goods,1.00,Pc(s),,F-RELF01-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G","BO-01PFRNFSN3,5-MO",Semi Finished Goods,1.00,Pc(s),,F-RELF02-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G","BO-04RERNFSN3,5-MO",Semi Finished Goods,1.00,Pc(s),,F-RELF03-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G","BO-03PP1RNFS3,5-MO",Semi Finished Goods,1.00,Pc(s),,F-RELF04-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G","BO-05BSRNFSN3,5-MO",Semi Finished Goods,1.00,Pc(s),,F-RELF05-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G","BO-06CSRNFS3,5G-MO",Semi Finished Goods,1.00,Pc(s),,F-RLLF01-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G","BO-07SSRNFSN3,5-MO",Semi Finished Goods,1.00,Pc(s),,F-RLLF03-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G","BO-08CCRNFSN3,5-MO",Semi Finished Goods,1.00,Pc(s),,F-RLLF04-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G",CONT-MOCM04ASAB-CBIP,Packaging Material,1.00,Pc(s),,F-RLLFM-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G",LINE-BOPALMOLDC-F410,Packaging Material,8.00,Pc(s),,F-RLLFM2-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G",PLAS-DMBOPR0-MO,Packaging Material,1.00,Pc(s),,F-RLLFM3-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G",STIC-BOPALMOPPT-2W15,Packaging Material,1.00,Pc(s),,F-RLLFM4-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G",PO-BOPMOCM04-21P,Packaging Material,1.00,Pc(s),,F-RRELF06-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G",DUS-PSBOPR1-MOILG,Packaging Material,1.00,Pc(s),,F-RRELF07-W
"BO-PPS-MO8X3,5G/8","BO-PPS-MO8X3,5G",KB-MOBOPR1-MO,Packaging Material,0.04,Pc(s),,F-RRELF08-W
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,BO-S08CC6GRRNFS-MO,Semi Finished Goods,1.00,Pc(s),,F-RVLPWC21-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,CONT-BOLB1MOASA-2PSC,Packaging Material,1.00,Pc(s),,F-RVLPWC51-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,KUAS-BOMOBK-TRHG,Packaging Material,1.00,Pc(s),,F-RVLPWC62-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,PLAS-DMESBOR0-MO,Packaging Material,1.00,Pc(s),,F-RVLPWN10-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,STIC-BTBO08R1-MOMSF,Packaging Material,1.00,Pc(s),,F-RVLPWN20-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,PO-TWCMOC105-9288T1P,Packaging Material,1.00,Pc(s),,F-RVLPWN40-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,DUS-BOR3-MOILG,Packaging Material,1.00,Pc(s),,F-RVLPWN50-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,STIC-BCBO8MOPPW-1W31,Packaging Material,1.00,Pc(s),,F-RVLPWW12-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,STIC-QBOS08R0-MO,Packaging Material,1.00,Pc(s),,F-RVLPWW21-MO
BO-SKCC08-MO6G/6,BO-SKCC08-MO6G,KB-MOTWC3252-K150M12,Packaging Material,0.03,Pc(s),,F-RVLPWW22-MO
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,BO-S06CS6GRRNFS-MO,Semi Finished Goods,1.00,Pc(s),,F-RVLPWW30-MO
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,CONT-BOLB1MOASA-2PSC,Packaging Material,1.00,Pc(s),,F-RVLPWW32-MO
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,KUAS-BOMOBK-TRHG,Packaging Material,1.00,Pc(s),,F-RVLPWW33-MO
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,PLAS-DMESBOR0-MO,Packaging Material,1.00,Pc(s),,F-RVLPWW41-MO
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,STIC-BTBO06R1-MOMSF,Packaging Material,1.00,Pc(s),,F-RVLPWW42-MO
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,PO-TWCMOC105-9288T1P,Packaging Material,1.00,Pc(s),,F-RVLPWW50-MO
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,DUS-BOR3-MOILG,Packaging Material,1.00,Pc(s),,F-RVLPWW60-MO
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,STIC-BCBO6MOPPW-1W31,Packaging Material,1.00,Pc(s),,F-TCC-W
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,STIC-QBOS06R0-MO,Packaging Material,1.00,Pc(s),,F-TCLE-W
BO-SKCS06-MO6G/6,BO-SKCS06-MO6G,KB-MOTWC3252-K150M12,Packaging Material,0.03,Pc(s),,F-TL01-OMG
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,BO-S01PF6GRRNFS-MO,Semi Finished Goods,1.00,Pc(s),,F-TL02-OMG
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,CONT-BOLB1MOASA-2PSC,Packaging Material,1.00,Pc(s),,F-TL03-OMG
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,KUAS-BOMOBK-TRHG,Packaging Material,1.00,Pc(s),,F-TL04-OMG
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,PLAS-DMESBOR0-MO,Packaging Material,1.00,Pc(s),,F-TL05-OMG
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,STIC-BTBO01R1-MOMSF,Packaging Material,1.00,Pc(s),,F-TL06-OMG
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,PO-TWCMOC105-9288T1P,Packaging Material,1.00,Pc(s),,F-WOECB5101-W10GR
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,DUS-BOR3-MOILG,Packaging Material,1.00,Pc(s),,F-WOECSP02-W10GR
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,STIC-BCBO1MOPPW-1W31,Packaging Material,1.00,Pc(s),,FA-CLFLMHCP-W
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,STIC-QBOS01R0-MO,Packaging Material,1.00,Pc(s),,FA-CLFMDHCP-W
BO-SKPF01-MO6G/6,BO-SKPF01-MO6G,KB-MOTWC3252-K150M12,Packaging Material,0.03,Pc(s),,FA-CLHP-EM
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,BO-SKPP10-RP-MO6GR,Semi Finished Goods,1.00,Pc(s),,FA-EGH-W
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,CONT-BOLB1MOASA-2PSC,Packaging Material,1.00,Pc(s),,FA-PFMS-MO50ML
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,KUAS-BOMOBK-TRHG,Packaging Material,1.00,Pc(s),,FA-RGH-MO13G
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,PLAS-DMESBOR0-MO,Packaging Material,1.00,Pc(s),,FA-UGHP-MO
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,STIC-BTBO10R1-MOMSF,Packaging Material,1.00,Pc(s),,FL-P1-P720
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,PO-TWCMOC105-9288T1P,Packaging Material,1.00,Pc(s),,FM-2IN1S-EM
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,DUS-BOR3-MOILG,Packaging Material,1.00,Pc(s),,FM-AH-EM60ML
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,STIC-BCBO10-MOPPW,Packaging Material,1.00,Pc(s),,FM-AIS-EM30G
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,STIC-QBOS10R0-MO,Packaging Material,1.00,Pc(s),,FM-CDS-W
BO-SKPP10-MO6G/5,BO-SKPP10-MO6G,KB-MOTWC3252-K150M12,Packaging Material,0.03,Pc(s),,FM-CMB-EM
BO-SKPS03-MO6G/6,BO-SKPS03-MO6G,BO-S03PP6GRRNFS-MO,Semi Finished Goods,1.00,Pc(s),,FM-CMSC-EM
BO-SKPS03-MO6G/6,BO-SKPS03-MO6G,CONT-BOLB1MOASA-2PSC,Packaging Material,1.00,Pc(s),,FM-CMSS-EM
BO-SKPS03-MO6G/6,BO-SKPS03-MO6G,KUAS-BOMOBK-TRHG,Packaging Material,1.00,Pc(s),,FM-GS-EM60ML
BO-SKPS03-MO6G/6,BO-SKPS03-MO6G,PLAS-DMESBOR0-MO,Packaging Material,1.00,Pc(s),,FM-MBLU-EM
BO-SKPS03-MO6G/6,BO-SKPS03-MO6G,STIC-BTBO03R1-MOMSF,Packaging Material,1.00,Pc(s),,FM-MCAC-EM
BO-SKPS03-MO6G/6,BO-SKPS03-MO6G,PO-TWCMOC105-9288T1P,Packaging Material,1.00,Pc(s),,FM-MCC-W60ML
