"Korporat Code","Variant Seller/Vendor/Reference","Variant Seller/Delivery Lead Time","Variant Seller/QC Leadtime in days","Variant Seller/Incoterms"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"PLU-PCM7R0-W","2200032","17","2","FREE ON BOARD"
"","2200032","16","2","FREE ON BOARD"
"PLU-PBG30S-T","2200025","10","2","FREE ON BOARD"
"PLU-P2IN1SM-E","2200093","5","2","DELIVERED DUTY PAID"
"PLU-PAISM30-EPP","2200093","6","2","DELIVERED DUTY PAID"
"PLU-PAISM30R1-EPP","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"PLU-CDMM30R0-W","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"PLU-PCDWM30R0-W","2200093","6","2","DELIVERED DUTY PAID"
"","2305884","6","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","6","2","DELIVERED DUTY PAID"
"PLU-PCDSM30R1-WNP","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"PLU-PCDSM30R0-W","2200093","6","2","DELIVERED DUTY PAID"
"PLU-PELCFEC-WLD","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PELCFLF-WLD","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PGCSBANCR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"PLU-PGCSBDCR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"PLU-PGCSRDGR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"PLU-RYDC30-WTMP","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PGRYHFSMR0-W","2200093","4","2","DELIVERED DUTY PAID"
"PLU-RYNC30-WDP","2200093","4","2","DELIVERED DUTY PAID"
"PLU-RYNC30-WTMP","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PGRYULSMR0-W","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PGRDR0-W","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PGRNR0-W","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PGRY30R1-W","2200028","4","2","DELIVERED DUTY PAID"
"PLU-PGSDR0-W","2310113","18","2","FREE ON BOARD"
"","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PGSNR0-W","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"PLU-PGWSHSMR0-W","2200093","4","2","DELIVERED DUTY PAID"
"PLU-LDC30AR0NP-W","2305884","4","2","DELIVERED DUTY PAID"
"PLU-LDC30RLR0-W","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"PLU-PLDC30RC-WPP","2200028","4","2","DELIVERED DUTY PAID"
"","2200093","5","2","DELIVERED DUTY PAID"
"PLU-PLDCS130-WPP","2200093","5","2","DELIVERED DUTY PAID"
"PLU-LDG30RLR0-W","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"PLU-LNC30AR0NP-W","2305884","4","2","DELIVERED DUTY PAID"
"PLU-LNC30RLTM-W","2200093","5","2","DELIVERED DUTY PAID"
"","2200093","5","2","DELIVERED DUTY PAID"
"PLU-LNC30RLR0-W","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"PLU-PLNC30RC-WPP","2200028","4","2","DELIVERED DUTY PAID"
"","2200093","5","2","DELIVERED DUTY PAID"
"PLU-PSINC30R3-WPP","2200093","4","2","DELIVERED DUTY PAID"
"PLU-RYTE50R0-WLDHD","2200001","14","2","FREE ON BOARD"
"","2200001","14","2","FREE ON BOARD"
"","2200001","14","2","FREE ON BOARD"
"PLU-SO10R0-B","2308295","10","2","FREE ON BOARD"
"PLU-TATG15R1-WHDPE","2200027","4","2","DELIVERED DUTY PAID"
"PLU-TLC01P-E","2305700","16","2","FREE ON BOARD"
"PLU-TLC02B-E","2305700","16","2","FREE ON BOARD"
"PLU-TLC03GBR0-E","2305700","16","2","FREE ON BOARD"
"PLU-TLC04SCR0-E","2305700","16","2","FREE ON BOARD"
"PLU-TLC05SUR0-E","2305700","16","2","FREE ON BOARD"
"PLU-TLC06CPR0-E","2305700","16","2","FREE ON BOARD"
"PLU-LTE-ELDPE","2200062","4","2","DELIVERED DUTY PAID"
"PLU-TMUBCBMC-X","2200006","4","2","EX WORKS"
"PLU-TMUMMC-X","2200006","4","2","EX WORKS"
"PLU-UVSWRR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"PLU-WBPGS20-OMG","2306553","14","2","DELIVERED DUTY PAID"
"PO-BOPMOCM04-21P","2200094","5","2","DELIVERED DUTY PAID"
"","2200094","5","2","DELIVERED DUTY PAID"
"PO-CCFCMO-16T1P","2200094","4","2","DELIVERED DUTY PAID"
"","2200094","4","2","DELIVERED DUTY PAID"
"PO-ESPR0-MOPE","2200094","4","2","DELIVERED DUTY PAID"
"","2200094","4","2","DELIVERED DUTY PAID"
"PO-ETWCR-WPE","2200094","5","2","DELIVERED DUTY PAID"
"","2200094","5","2","DELIVERED DUTY PAID"
"PO-ETWCW-951KP","2200094","4","2","DELIVERED DUTY PAID"
"","2200094","4","2","DELIVERED DUTY PAID"
"PO-MUKSEW6033-T1PTH","2200094","2","2","DELIVERED DUTY PAID"
"","2200094","2","2","DELIVERED DUTY PAID"
"PO-TWCMOC105-9288T1P","2200094","4","2","DELIVERED DUTY PAID"
"","2200094","4","2","DELIVERED DUTY PAID"
"POT-2IN1SMR0-E","2200093","5","2","DELIVERED DUTY PAID"
"","2200093","5","2","DELIVERED DUTY PAID"
"POT-AISM30R0-EPP","2200093","6","2","DELIVERED DUTY PAID"
"POT-AISM30R1-EPP","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"POT-CDMM30R0-W","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"POT-CDWM30R0-W","2200093","6","2","DELIVERED DUTY PAID"
"","2305884","6","2","DELIVERED DUTY PAID"
"","2305884","6","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"POT-CDSM30R1-WNP","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"POT-CDSM30R0-W","2200093","6","2","DELIVERED DUTY PAID"
"POT-CTMR0-E","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"POT-CMPR0-W","2200120","14","2","FREE ON BOARD"
"","2200120","14","2","FREE ON BOARD"
"","2200120","14","2","FREE ON BOARD"
"POT-CONCPP-PT033P-S","2200089","9","2","DELIVERED DUTY PAID"
"POT-C115PP--P","2200031","4","2","DELIVERED DUTY PAID"
"","2200031","4","2","DELIVERED DUTY PAID"
"POT-C30INCWR2CH-BPIP","2200093","6","2","DELIVERED DUTY PAID"
"POT-C30MPR3W-PPPW","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-C30SINCWCH-BPIP","2200093","4","2","DELIVERED DUTY PAID"
"POT-CSAOC50R1-W","2200093","8","2","DELIVERED DUTY PAID"
"","2200093","8","2","DELIVERED DUTY PAID"
"POT-CSAOC50R0-W","2200093","8","2","DELIVERED DUTY PAID"
"POT-CGKOC10R0-W","2306553","6","2","DELIVERED DUTY PAID"
"POT-CSAHG50R1-W","2200093","8","2","DELIVERED DUTY PAID"
"","2200093","8","2","DELIVERED DUTY PAID"
"POT-CSAHG50R0-W","2200093","8","2","DELIVERED DUTY PAID"
"POT-CSRRC50R1-W","2200093","8","2","DELIVERED DUTY PAID"
"","2200093","8","2","DELIVERED DUTY PAID"
"POT-CSRRC50R0-W","2200093","8","2","DELIVERED DUTY PAID"
"POT-CTKHG10-W","2200119","15","2","FREE ON BOARD"
"","2200151","15","2","FREE ON BOARD"
"POT-CTKRC10R1-W","2306553","6","2","DELIVERED DUTY PAID"
"POT-CTKRC10R0-W","2306553","6","2","DELIVERED DUTY PAID"
"POT-DSMALL-MOAS","2200089","9","2","DELIVERED DUTY PAID"
"","2200004","9","2","DELIVERED DUTY PAID"
"","2200089","9","2","DELIVERED DUTY PAID"
"POT-ELCFEC-WPSPP","2200093","4","2","DELIVERED DUTY PAID"
"POT-ELCFLF-WPSPP","2200093","4","2","DELIVERED DUTY PAID"
"POT-GQBM30R0-B","2200160","14","2","EX WORKS"
"POT-PGCSBANCR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"POT-PGCSBDCR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"POT-PGCSRDGR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"POT-RYDC30-WTMP","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-GRYHFSMR0-W","2200093","6","2","DELIVERED DUTY PAID"
"POT-RYNC30-WTMP","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-GRDWR0-W","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-GRNWR0-W","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-GSDR0-W","2310113","18","2","FREE ON BOARD"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-GSNR0-W","2200093","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-GWSHSMR0-W","2200093","4","2","DELIVERED DUTY PAID"
"POT-HRDADGR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"POT-HRMRNGR0-W","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"","2200028","4","2","DELIVERED DUTY PAID"
"POT-LDC30AR0NP-W","2305884","4","2","DELIVERED DUTY PAID"
"POT-LDC30RLR0-W","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"POT-LDC30RC-WPP","2200028","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-LDCS230R1-WPP","2200093","5","2","DELIVERED DUTY PAID"
"POT-LDG30RLR1-W","2305884","4","2","DELIVERED DUTY PAID"
"POT-LDG30RLR0-W","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"POT-LNC30RLR1-W","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"","2305884","4","2","DELIVERED DUTY PAID"
"POT-LNC30RLTM-W","2200093","5","2","DELIVERED DUTY PAID"
"","2200093","5","2","DELIVERED DUTY PAID"
"POT-LNC30RLR0-W","2305884","4","2","DELIVERED DUTY PAID"
"POT-LNC30RC-WPP","2200028","4","2","DELIVERED DUTY PAID"
"","2200093","4","2","DELIVERED DUTY PAID"
"POT-NDCMR0-W","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"","2305884","2","2","DELIVERED DUTY PAID"
"POT-QLPR0-IP","2200120","8","2","FREE ON BOARD"
"POT-R100NATR0-PP","2200036","4","2","DELIVERED DUTY PAID"
"POT-R100PGOLD-PP","2200036","4","2","DELIVERED DUTY PAID"
"POT-R150PGUL-WPP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R150PGUM-WPP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R150PGUO-WPP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R150PGUP-WPP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R150PGUR-WPP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R150PGUS-WPP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R250BLACK-PP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R250GREENT-PP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R250PGUO-WPP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R250REDPINK-PP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R250WHITE-PP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R50PGOLD-PP","2200036","4","2","DELIVERED DUTY PAID"
"POT-R500BLACK-PP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R500GREENT-PP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R500REDPINK-PP","2200077","4","2","DELIVERED DUTY PAID"
"POT-R720BLACK-PP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-R720WHITE-PP","2200077","4","2","DELIVERED DUTY PAID"
"","2200077","4","2","DELIVERED DUTY PAID"
"POT-SLBR0-EAS","2200089","9","2","DELIVERED DUTY PAID"
"","2200004","9","2","DELIVERED DUTY PAID"
"","2200089","9","2","DELIVERED DUTY PAID"
"POT-SRLSR0-EAS","2200089","9","2","DELIVERED DUTY PAID"
"","2200004","9","2","DELIVERED DUTY PAID"
"","2200089","9","2","DELIVERED DUTY PAID"
"POUC-BSP22-L","2302863","4","2","DELIVERED DUTY PAID"
"POUC-CDPR22-W","2306986","4","2","DELIVERED DUTY PAID"
"POUC-CSPR22-W","2306986","4","2","DELIVERED DUTY PAID"
"POUC-GWPMOR22-MO","2309171","2","2","DELIVERED DUTY PAID"
"POUC-HBP1HF-K","2302863","4","2","DELIVERED DUTY PAID"
"POUC-HBP2RO-K","2302863","4","2","DELIVERED DUTY PAID"
"POUC-HBP3IW-K","2302863","4","2","DELIVERED DUTY PAID"
"POUC-HBP4TB-K","2302863","4","2","DELIVERED DUTY PAID"
"POUC-HBP5M-K","2302863","4","2","DELIVERED DUTY PAID"
"POUC-HFTP-K","2301156","4","2","DELIVERED DUTY PAID"
"POUC-HWMGTR0-BD","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"POUC-HWMYZR0-BD","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"POUC-IWTP-K","2301156","4","2","DELIVERED DUTY PAID"
"POUC-LESMR0-W","2200126","4","2","DELIVERED DUTY PAID"
"","2200126","4","2","DELIVERED DUTY PAID"
"","2200126","4","2","DELIVERED DUTY PAID"
"POUC-LSEBTR0-W","2301156","4","2","DELIVERED DUTY PAID"
"POUC-LSECCR0-W","2301156","4","2","DELIVERED DUTY PAID"
"POUC-OTGMR0-L","2301156","6","2","DELIVERED DUTY PAID"
"","2301156","6","2","DELIVERED DUTY PAID"
"","2301156","6","2","DELIVERED DUTY PAID"
"","2301156","6","2","DELIVERED DUTY PAID"
"","2301156","6","2","DELIVERED DUTY PAID"
"","2301156","6","2","DELIVERED DUTY PAID"
"","2301156","6","2","DELIVERED DUTY PAID"
"POUC-PHAJI-W","2302863","4","2","DELIVERED DUTY PAID"
"POUC-ROTP-K","2301156","4","2","DELIVERED DUTY PAID"
"POUC-CPGCR0-W","2200126","4","2","DELIVERED DUTY PAID"
"","2200126","4","2","DELIVERED DUTY PAID"
"","2200126","4","2","DELIVERED DUTY PAID"
"POUC-RPDMCCC51-MO","2300964","1","2","DELIVERED DUTY PAID"
"POUC-RPDMCCN10-MO","2300964","1","2","DELIVERED DUTY PAID"
"POUC-RPDMCCN30-MO","2300964","1","2","DELIVERED DUTY PAID"
"POUC-RPDMCCN50-MO","2300964","1","2","DELIVERED DUTY PAID"
"POUC-RPDMCCW22-MO","2300964","1","2","DELIVERED DUTY PAID"
"POUC-RPDMCCW42-MO","2300964","1","2","DELIVERED DUTY PAID"
"POUC-SHP22-L","2302863","4","2","DELIVERED DUTY PAID"
"POUC-TBTP-K","2301156","4","2","DELIVERED DUTY PAID"
"POUC-SBWMGTR0-BD","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"POUC-SBWMSSR0-BD","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"POUC-SBWMYZRO-BD","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"","2200147","4","2","DELIVERED DUTY PAID"
"BRUS-PBR0-MO","2302221","7","2","FREE ON BOARD"
"CUS-PDCCC21R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCC21R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCC31R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCC41R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCC51R0-MO","2300964","12","6","DELIVERED DUTY PAID"
"CUS-PDCCC51R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCC62R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCN10R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCN10R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCN20R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCN30R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCN30R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCN40R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCN50R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCN50R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW12R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW21R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW22R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW22R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW30R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW30R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW32R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW33R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW33R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW41R0-MO","2300964","6","2","DELIVERED DUTY PAID"
"","2300964","6","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW41R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW42R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW42R1-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW50R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"CUS-PDCCW60R0-MO","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"","2300964","12","2","DELIVERED DUTY PAID"
"POW-UEPC20L-MO","2300964","12","2","DELIVERED DUTY PAID"
"POW-UEPC30LM-MO","2300964","12","2","DELIVERED DUTY PAID"
"POW-UEPC40M-MO","2300964","12","6","DELIVERED DUTY PAID"
"PUFF-AFP-WMFLH","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"PUFF-BMLP-EMIC","2200078","8","2","DELIVERED DUTY PAID"
"","2200078","8","2","DELIVERED DUTY PAID"
"PUFF-BMLPR1-EMP","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"PUFF-PCCUSR0-W","2306597","11","2","FREE ON BOARD"
"PUFF-CMPR0-W","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"PUFF-CPGCR0-W","2306597","5","2","FREE ON BOARD"
"PUFF-CPALT2R0-WP","2200056","5","2","DELIVERED DUTY PAID"
"","2200056","5","2","DELIVERED DUTY PAID"
"PUFF-CPWNLR2-MP58","2200056","4","2","DELIVERED DUTY PAID"
"PUFF-CGRPR0-W","2200060","7","2","DELIVERED DUTY PAID"
"PUFF-CPSPFR0-W","2200060","7","2","DELIVERED DUTY PAID"
"PUFF-DMCPR0-E","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
"PUFF-DMCR0-E","2306597","9","2","FREE ON BOARD"
"PUFF-ESFBBLP-WCC","2200034","15","2","FREE ON BOARD"
"PUFF-EFCCR0-W","2306597","11","2","FREE ON BOARD"
"","2306597","11","2","FREE ON BOARD"
"PUFF-FPALT3R0-WP","2200056","5","2","DELIVERED DUTY PAID"
"","2200056","5","2","DELIVERED DUTY PAID"
"PUFF-FPALT4R0-WSW","2200034","11","2","FREE ON BOARD"
"PUFF-FPWNLR1-MP65","2200078","8","2","DELIVERED DUTY PAID"
"PUFF-HLGCR0-MO","2306597","11","2","FREE ON BOARD"
"PUFF-HSRFPR0-MO","2200121","12","2","FREE ON BOARD"
"PUFF-IMPFR0-WFP","2200060","12","2","DELIVERED DUTY PAID"
"PUFF-LLPR0-WMFP","2200056","4","2","DELIVERED DUTY PAID"
"","2200056","4","2","DELIVERED DUTY PAID"
