SKU code;SKU Description;COGS Currency;COGS;Uom1;Coef Uom2;Uom2;Coef Uom3;Uom3;Coef Uo4;Uom4;Coef Uom5;Uom5;Coef Uom6;Uom6;Coef Uom7;Uom7;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8;Attribute 9;Attribute 10;Attribute 11;Attribute 12;Attribute 13;Attribute 14;Attribute 15;Attribute 16;Attribute 17;Attribute 18;Attribute 19;Attribute 20;Attribute 21;Attribute 22;Attribute 23;Attribute 24;Attribute 25;Attribute 26;Attribute 27;Attribute 28;Attribute 29;Attribute 30
STIC-BELLF01R0-WCVG;Sticker Back EveLum LF 01 Natural White RD ROLL W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLF01R0-WCVG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLF02R0-WCVG;Sticker Back EveLum LF 02 Light Beige RD ROLL W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLF02R0-WCVG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLF03R0-WCVG;Sticker Back EveLum LF 03 Beige RD ROLL W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLF03R0-WCVG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLF04R0-WCVG;Sticker Back EveLum LF 04 Natural RD ROLL W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLF04R0-WCVG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLFBR0-WCLG;Sticker Back EveLum LF Beige W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLFBR0-WCLG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLFBR1-WCVG;Sticker Back EveLum LF Beige ROLL W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLFBR1-WCVG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLFLBR0-WCLG;Sticker Back EveLum LF Light Beige W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLFLBR0-WCLG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLFLBR1-WCVG;Sticker Back EveLum LF Light Beige ROLL W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLFLBR1-WCVG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLFNR0-WCLG;Sticker Back EveLum LF Natural W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLFNR0-WCLG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLFNR1-WCVG;Sticker Back EveLum LF Natural ROLL W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLFNR1-WCVG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLFNWR0-WCLG;Sticker Back EveLum LF Natural White W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLFNWR0-WCLG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELLFNWR1-WCVG;Sticker Back EveLum LF Natural White ROLL W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELLFNWR1-WCVG;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELM01FR0-W;Sticker Back Everyday Luminous Liquid Foundation Repack 01 Natural White 35 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELM01FR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELM02FR0-W;Sticker Back Everyday Luminous Liquid Foundation Repack 02 Light Beige 35 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELM02FR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELM03FR0-W;Sticker Back Everyday Luminous Liquid Foundation Repack 03 Beige 35 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELM03FR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELM04FR0-W;Sticker Back Everyday Luminous Liquid Foundation Repack 04 Natural 35 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELM04FR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELRCR0-WPP;Sticker Botol Esensia Lightening RC W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELRCR0-WPP;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELTCR1R1-W;Sticker Bottom EveLum TWCR 01 R1 Roll W (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELTCR1R1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELTCR2R1-W;Sticker Bottom EveLum TWCR 02 R1 Roll W (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELTCR2R1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELTCR3R1-W;Sticker Bottom EveLum TWCR 03 R1 Roll W (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELTCR3R1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BELTCR4R1-W;Sticker Bottom EveLum TWCR 04 R1 Roll W (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BELTCR4R1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BEMLCAC08-W;Sticker Bottom EMLC AC 08 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEMLCAC08-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BEMLCAC09-W;Sticker Bottom EMLC AC 09 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEMLCAC09-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BEMLCAC10-W;Sticker Bottom EMLC AC 10 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEMLCAC10-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BEMLS01R0-W;Sticker Bottom Everyday Matte Lip Shot 01 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEMLS01R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BEMLS02R0-W;Sticker Bottom Everyday Matte Lip Shot 02 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEMLS02R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BEMLS03R0-W;Sticker Bottom Everyday Matte Lip Shot 03 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEMLS03R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BEMLS04R0-W;Sticker Bottom Everyday Matte Lip Shot 04 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEMLS04R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BEMLS05R0-W;Sticker Bottom Everyday Matte Lip Shot 05 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEMLS05R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BEMRSR0-K;Sticker Back EM Refreshing Spray 100 K;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Kahf;;local;;;;;STIC-BEMRSR0-K;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BEMRSR1-K;Sticker Back EM Refreshing Spray 100 R1 K;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Kahf;;local;;;;;STIC-BEMRSR1-K;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BEPSHBR0-WGCC;Sticker Back Essential PSH Booster W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BEPSHBR0-WGCC;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BESER0-WGCC;Sticker Back ESE Wardah;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BESER0-WGCC;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BETWC06R0-WM;Sticker Bottom Exclusive TWC 06 WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BETWC06R0-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BETWC08R0-WM;Sticker Bottom Exclusive TWC 08 WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BETWC08R0-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BETWC09R0-WM;Sticker Bottom Exclusive TWC 09 WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BETWC09R0-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BETWC10R0-WM;Sticker Bottom Exclusive TWC 10 WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BETWC10R0-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BFCBGSR0-ELL;Sticker Back SB Frangipani & T Coconut W BGS 250 ELL;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Earth Love Life;;local;;;;;STIC-BFCBGSR0-ELL;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BFCBW250R0-ELL;Sticker Back SB Frangipani & T Coconut W BWash 250 ELL;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Earth Love Life;;local;;;;;STIC-BFCBW250R0-ELL;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BFCBW450R0-ELL;Sticker Back SB Frangipani & T Coconut W BWash 450 ELL;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Earth Love Life;;local;;;;;STIC-BFCBW450R0-ELL;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BFCKR2-MO;Sticker Bottom Face Contour Kit R2 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BFCKR2-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BFCKR4-MO;Sticker Face Contour Kit R4 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BFCKR4-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGBMC100R0-L;Sticker Back GB Mild Cleanser 100 L;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Non Brand;;local;;;;;STIC-BGBMC100R0-L;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGLHT401R0-MO;Sticker Bottom Glassy Lip Lacquer x Hian Tjen 401 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BGLHT401R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGLHT402R0-MO;Sticker Bottom Glassy Lip Lacquer x Hian Tjen 402 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BGLHT402R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGLHT403R0-MO;Sticker Bottom Glassy Lip Lacquer x Hian Tjen 403 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BGLHT403R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGLHT404R0-MO;Sticker Bottom Glassy Lip Lacquer x Hian Tjen 404 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BGLHT404R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGLHT405R0-MO;Sticker Bottom Glassy Lip Lacquer x Hian Tjen 405 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BGLHT405R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGPWSR0-W;Sticker Bundling Guardian WS W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BGPWSR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGS01ABR0-E;Sticker Bottom Glossy Stain 01 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;STIC-BGS01ABR0-E;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGS02ASR0-E;Sticker Bottom Glossy Stain 02 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;STIC-BGS02ASR0-E;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGS03CRR0-E;Sticker Bottom Glossy Stain 03 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;STIC-BGS03CRR0-E;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGS04PSR0-E;Sticker Bottom Glossy Stain 04 E (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;STIC-BGS04PSR0-E;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGS05SDR0-E;Sticker Bottom Glossy Stain 05 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;STIC-BGS05SDR0-E;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGWPLBHG-WM;Sticker Barcode GWP Lip Balm Holder Grape WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BGWPLBHG-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGWPLBHGT-WM;Sticker Barcode GWP Lip Balm Holder Green Tea WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BGWPLBHGT-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGWPLBHH-WM;Sticker Barcode GWP Lip Balm Holder Honey WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BGWPLBHH-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGWPLBHS-WM;Sticker Barcode GWP Lip Balm Holder Strawberry WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BGWPLBHS-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGWPPE-WM;Sticker Barcode GWP Pouch Exclusive WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BGWPPE-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BGWPRP-WM;Sticker Barcode GWP Ramadhan Package WM;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BGWPRP-WM;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHC150-WFC;Sticker Booklet Hydrating Cleanser 150 ml Wardah;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BHC150-WFC;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHC150R1-WPPW;Sticker Stic Booklet Hydrating Cleanser 150 R1 W Wardah;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BHC150R1-WPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCC21R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion C21 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCC21R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BHGCC31R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion C31 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCC31R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCC41R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion C41 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCC41R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCC51R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion C51 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCC51R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCC62R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion C62 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCC62R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCN10R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion N10 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCN10R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCN20R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion N20 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCN20R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCN30R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion N30 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCN30R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCN40R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion N40 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCN40R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCN50R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion N50 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCN50R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW12R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W12 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW12R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW21R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W21 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW21R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW22R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W22 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW22R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW30R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W30 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW30R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW32R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W32 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW32R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW33R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W33 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW33R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW41R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W41 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW41R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW42R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W42 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW42R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW50R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W50 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW50R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGCW60R0-MO;Sticker Bottom Hydrastay Lite Glow Cushion W60 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGCW60R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGFFC21-MO;Sticker Bottom Hydrastay GF Foundation C21 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGFFC21-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BHGFFN10-MO;Sticker Bottom Hydrastay GF Foundation N10 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGFFN10-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGFFN30-MO;Sticker Bottom Hydrastay GF Foundation N30 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGFFN30-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGFFN50-MO;Sticker Bottom Hydrastay GF Foundation N50 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGFFN50-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGFFW22-MO;Sticker Bottom Hydrastay GF Foundation W22 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGFFW22-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGFFW33-MO;Sticker Bottom Hydrastay GF Foundation W33 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGFFW33-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BHGFFW41-MO;Sticker Bottom Hydrastay GF Foundation W41 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGFFW41-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGFFW42-MO;Sticker Bottom Hydrastay GF Foundation W42 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHGFFW42-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGFHLMR0-IP;Sticker Bottom Liquid Highlighter Moonstone IP;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Instaperfect;;local;;;;;STIC-BHGFHLMR0-IP;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHGFHLRR0-IP;Sticker Bottom Liquid Highlighter Rose Quartz IP;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Instaperfect;;local;;;;;STIC-BHGFHLRR0-IP;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHLTB01F-MO;Sticker Bottom Hydrastay LTB 01 F MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHLTB01F-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHLTB02G-MO;Sticker Bottom Hydrastay LTB 02 G MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHLTB02G-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHLTB03S-MO;Sticker Bottom Hydrastay LTB 03 S MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHLTB03S-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHLTB04D-MO;Sticker Bottom Hydrastay LTB 04 D MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHLTB04D-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHLTB05SB-MO;Sticker Bottom Hydrastay LTB 05 SB MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHLTB05SB-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHSLWC01R0-MO;Sticker Bottom Hydrastay SLW C01 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHSLWC01R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BHSLWC02R0-MO;Sticker Bottom Hydrastay SLW C02 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BHSLWC02R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
