SKU code;SKU Description;COGS Currency;COGS;Uom1;Coef Uom2;Uom2;Coef Uom3;Uom3;Coef Uo4;Uom4;Coef Uom5;Uom5;Coef Uom6;Uom6;Coef Uom7;Uom7;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8;Attribute 9;Attribute 10;Attribute 11;Attribute 12;Attribute 13;Attribute 14;Attribute 15;Attribute 16;Attribute 17;Attribute 18;Attribute 19;Attribute 20;Attribute 21;Attribute 22;Attribute 23;Attribute 24;Attribute 25;Attribute 26;Attribute 27;Attribute 28;Attribute 29;Attribute 30
STIC-BCNPCT08-MO;Sticker Barcode NFS Perfect Cover TWC 08 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCNPCT08-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCNPMPN30-MO;Sticker Barcode NFS Powerstay Matte Powder Foundation N30 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCNPMPN30-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCNPMPW30-MO;Sticker Barcode NFS Powerstay Matte Powder Foundation W30 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCNPMPW30-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCNPMPW33-MO;Sticker Barcode NFS Powerstay Matte Powder Foundation W33 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCNPMPW33-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCCF01-MO;Sticker Barcode PC Creamy Found. 01 Rich Almond Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCCF01-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCCF02-MO;Sticker Barcode PC Creamy FOund. 02 Classic Congo Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCCF02-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCCF03-MO;Sticker Barcode PC Creamy Found. 03 Oxford Brown Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCCF03-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCCF04-MO;Sticker Barcode PC Creamy FOund. 04 Hobo Camel Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCCF04-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCCF05-MO;Sticker Barcode PC Creamy Found. 05 French Toast Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCCF05-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCCF06-MO;Sticker Barcode PC Creamy Found. 06 Autumn Chesnut Make ove;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCCF06-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCCF07-MO;Sticker Barcode PC Creamy Found. 07 Frosted White Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCCF07-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCTWC01-MOPPW;Sticker Barcode Perfect Cover TWC 01 Lace Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWC01-MOPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCTWC02-MOPPW;Sticker Barcode Perfect Cover TWC 02 Coral Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWC02-MOPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWC03-MOPPW;Sticker Barcode Perfect Cover TWC 03 Maple Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWC03-MOPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWC04-MOPPW;Sticker Barcode Perfect Cover TWC 04 Desert Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWC04-MOPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWC05-MOPPW;Sticker Barcode Perfect Cover TWC 05 Cinnamon Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWC05-MOPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWC06-MOPPW;Sticker Barcode Perfect Cover TWC 06 Cappuccino Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWC06-MOPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCTWC07-MOPPW;Sticker Barcode Perfect Cover TWC 07 Espresso Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWC07-MOPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCTWC08-MOPPW;Sticker Barcode Perfect Cover TWC 08 Honey Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWC08-MOPPW;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWCR1-MO;Sticker Barcode Perfect Cover TWCR 01 Lace Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWCR1-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWCR2-MO;Sticker Barcode Perfect Cover TWCR 02 Coral Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWCR2-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWCR3-MO;Sticker Barcode Perfect Cover TWCR 03 Maple Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWCR3-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWCR4-MO;Sticker Barcode Perfect Cover TWCR 04 Desert Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWCR4-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWCR5-MO;Sticker Barcode Perfect Cover TWCR 05 Cinnamon Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWCR5-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPCTWCR6-MO;Sticker Barcode Perfect Cover TWCR 06 Cappuccino Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWCR6-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCTWCR7-MO;Sticker Barcode Perfect Cover TWCR 07 Espresso Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWCR7-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPCTWCR8-MO;Sticker Barcode Perfect Cover TWCR 08 Honey Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPCTWCR8-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPESFPMO-PW1W3;Sticker Barcode PES Frozen Pink Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPESFPMO-PW1W3;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPESGAMO-PW1W3;Sticker Barcode Powder Eye Shadow Golden Attack Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPESGAMO-PW1W3;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPESGKMO-PW1W3;Sticker Barcode PES Gold Knight Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPESGKMO-PW1W3;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPESHIMO-PW1W3;Sticker Barcode PES Holy Ice Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPESHIMO-PW1W3;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC11CR0-W;Sticker Bottom Colorfit PGC 11C W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC11CR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC11CR1-W;Sticker Bottom Colorfit PGC 11C R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC11CR1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC22NR0-W;Sticker Bottom Colorfit PGC 22N W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC22NR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC22NR1-W;Sticker Bottom Colorfit PGC 22N R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC22NR1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC23WR0-W;Sticker Bottom Colorfit PGC 23W W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC23WR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC23WR1-W;Sticker Bottom Colorfit PGC 23W R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC23WR1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC32NR0-W;Sticker Bottom Colorfit PGC 32N W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC32NR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC32NR1-W;Sticker Bottom Colorfit PGC 32N R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC32NR1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC33WR0-W;Sticker Bottom Colorfit PGC 33W W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC33WR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC33WR1-W;Sticker Bottom Colorfit PGC 33W R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC33WR1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC42NR0-W;Sticker Bottom Colorfit PGC 42N W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC42NR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC42NR1-W;Sticker Bottom Colorfit PGC 42N R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC42NR1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC43WR0-W;Sticker Bottom Colorfit PGC 43W W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC43WR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC43WR1-W;Sticker Bottom Colorfit PGC 43W R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC43WR1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC52NR0-W;Sticker Bottom Colorfit PGC 52N W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC52NR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPGC52NR1-W;Sticker Bottom Colorfit PGC 52N R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPGC52NR1-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPLPBR0-W;Sticker Bottom Crystallure PLP Blush W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;STIC-BCPLPBR0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPLPRR0-MO;Sticker Barcode PSM Lip Primer MO (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPLPRR0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPLTCR0-MO;Sticker Barcode PSG Lip Top Coat MO (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPLTCR0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPMESCOCR-PW1W;Sticker Barcode PMES Cocoa Refill Pack Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPMESCOCR-PW1W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPMP02R0-WCNF;Sticker Sticker BC Perfect Match Package 02 W Wardah;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPMP02R0-WCNF;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPMP03R0-WCNF;Sticker Sticker BC Perfect Match Package 03 W Wardah;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;STIC-BCPMP03R0-WCNF;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPNBRR0-WSCNF;Sticker Barcode Puff NBR W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;;;;;;STIC-BCPNBRR0-WSCNF;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFC21R0-MO;Sticker Barcode Powerstay Matte Powder Foundation C21 Pink Ivory MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFC21R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFC31R0-MO;Sticker Barcode Powerstay Matte Powder Foundation C31 Pink Beige MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFC31R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFC41R0-MO;Sticker Barcode Powerstay Matte Powder Foundation C41 Cool Sand MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFC41R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFC51R0-MO;Sticker Barcode Powerstay Matte Powder Foundation C51 Cool Tan MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFC51R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFC62R0-MO;Sticker Barcode Powerstay Matte Powder Foundation C62 Rich Cocoa MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFC62R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFN10R0-MO;Sticker Barcode Powerstay Matte Powder Foundation N10 Marble MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFN10R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFN20R0-MO;Sticker Barcode Powerstay Matte Powder Foundation N20 Ivory MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFN20R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFN30R0-MO;Sticker Barcode Powerstay Matte Powder Foundation N30 Natural Beige MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFN30R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFN40R0-MO;Sticker Barcode Powerstay Matte Powder Foundation N40 Sand MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFN40R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFN50R0-MO;Sticker Barcode Powerstay Matte Powder Foundation N50 Tan MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFN50R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW12R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W12 Warm Marble MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW12R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW21R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W21 Coral Ivory MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW21R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW22R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W22 Warm Ivory MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW22R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW30R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W30 Creme Beige MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW30R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW32R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W32 Warm Beige MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW32R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW33R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W33 Honey Beige MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW33R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW41R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W41 Coral Sand MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW41R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW42R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W42 Warm Sand MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW42R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW50R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W50 Creme Tan MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW50R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPFW60R0-MO;Sticker Barcode Powerstay Matte Powder Foundation W60 Creme Cocoa MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPFW60R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPLLCBR0-MOPP;Sticker BC PPLL Cobalt Blue MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPLLCBR0-MOPP;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPPLLJBR0-MOPP;Sticker BC PPLL Jet Black MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPPLLJBR0-MOPP;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPSPF11R0-W;Sticker Bottom Crystallure PLS Powder Foundation 11 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;STIC-BCPSPF11R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPSPF12R0-W;Sticker Bottom Crystallure PLS Powder Foundation 12 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;STIC-BCPSPF12R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPSPF13R0-W;Sticker Bottom Crystallure PLS Powder Foundation 13 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;STIC-BCPSPF13R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPSPF14R0-W;Sticker Bottom Crystallure PLS Powder Foundation 14 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;STIC-BCPSPF14R0-W;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPTCLC01-MOPP;Sticker BC Powerstay TC Liquid Concealer 01 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;;;;;;STIC-BCPTCLC01-MOPP;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPTCLC02-MOPP;Sticker BC Powerstay TC Liquid Concealer 02 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;;;;;;STIC-BCPTCLC02-MOPP;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPTCLC03-MOPP;Sticker BC Powerstay TC Liquid Concealer 03 MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;;;;;;STIC-BCPTCLC03-MOPP;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFC21R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation C21 Pink Ivory MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFC21R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFC31R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation C31 Pink Beige MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;;;;;;STIC-BCPWLFC31R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFC41R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation C41 Cool Sand MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFC41R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFC51R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation C51 Cool Tan MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFC51R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFC62R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation C62 Rich Cocoa MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFC62R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFN10R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation N10 Marble MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFN10R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFN20R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation N20 Ivory MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFN20R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFN30R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation N30 Natural Beige MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFN30R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;regular
STIC-BCPWLFN40R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation N40 Sand MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFN40R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFN50R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation N50 Tan MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFN50R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFW12R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation W12 Warm Marble MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFW12R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
STIC-BCPWLFW21R0-MO;Sticker Barcode Powerstay Weightless Liquid Foundation W21 Coral Ivory MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;STIC-BCPWLFW21R0-MO;;;;;;;;;;;;;;;;STICKER;Pc(s);;;irregular
