Korporat Code,Variant Seller/Vendor/Reference,Variant Seller/Percentage,Variant Seller/Delivery Lead Time,Variant Seller/QC Leadtime in days,Variant Seller/Min Qty,Variant Seller/Lot Size,Variant Seller/Vendor/Display Name,Variant Seller/Purchase Start Date,Variant Seller/Purchase End Date,Variant Seller/Incoterms,Variant Seller/Company/Display Name
DUS-LTCE3R0-WRL,2200043,1,4,2,20000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCE3R0-WRL,2200152,1,4,2,20000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCE4R0-WRL,2200043,1,4,2,20000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCE4R0-WRL,2200152,1,4,2,20000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL1R0-WRL,2200043,0.5,4,2,100000,100,"KALINGGA JAYA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL1R0-WRL,2200152,0.5,4,2,100000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL2R0-WRL,2200043,0.5,4,2,100000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL2R0-WRL,2200152,0.5,4,2,100000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL3R0-WRL,2200043,0.5,4,2,100000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL3R0-WRL,2200152,0.5,4,2,100000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL4R0-WRL,2200043,0.5,4,2,100000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL4R0-WRL,2200152,0.5,4,2,100000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL5R0-WRL,2200070,0.5,4,2,100000,100,"PRINTINDO UTAMA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL5R0-WRL,2200070,0.5,4,2,100000,100,"PRINTINDO UTAMA, PT",2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL6R0-WRL,2200070,0.5,4,2,100000,100,"PRINTINDO UTAMA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL6R0-WRL,2200070,0.5,4,2,100000,100,"PRINTINDO UTAMA, PT",2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL7R0-WRL,2200070,0.5,4,2,100000,100,"PRINTINDO UTAMA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCL7R0-WRL,2200070,0.5,4,2,100000,100,"PRINTINDO UTAMA, PT",2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRE1R0-WRL,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRE1R0-WRL,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRE2R0-WRL,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRE2R0-WRL,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRE3R0-WRL,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRE3R0-WRL,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRE4R0-WRL,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRE4R0-WRL,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL1R0-WRL,2200043,0.5,4,2,50000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL1R0-WRL,2200152,0.5,4,2,50000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL2R0-WRL,2200043,0.5,4,2,50000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL2R0-WRL,2200152,0.5,4,2,50000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL3R0-WRL,2200043,0.5,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL3R0-WRL,2200043,0.5,4,2,50000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL3R0-WRL,2200072,0.5,4,2,100000,100,"PURA BARUTAMA, PT (OFFSET)",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL4R0-WRL,2200072,0.5,4,2,100000,100,"PURA BARUTAMA, PT (OFFSET)",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL5R0-WRL,2200043,0.5,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL5R0-WRL,2200152,0.5,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL6R0-WRL,2200043,0.5,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL6R0-WRL,2200152,0.5,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL7R0-WRL,2200043,0.5,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTCRL7R0-WRL,2200152,0.5,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTER0-EILD,2200037,1,4,2,3000,100,"INDAH KENCANA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTER0-EILD,2200037,1,4,2,3000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC01R3-WIVG,2200013,1,4,2,30800,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC02R0-WILG,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC02R0-WILG,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC02R3-WIVG,2200013,1,4,2,30800,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC03R0-WILG,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC03R0-WILG,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC03R3-WIVG,2200013,1,4,2,30800,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC04R0-WILG,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCEC04R0-WILG,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCREC01R1-WILG,2200013,1,4,2,31050,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCREC2R3-WIVG,2200013,1,4,2,31050,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCREC3R3-WIVG,2200013,1,4,2,31050,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCREC4R3-WIVG,2200013,1,4,2,31050,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCRLF01R1-WILG,2200013,1,4,2,180000,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCRLF04R1-WILG,2200013,1,4,2,180000,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCRLF1R2-WIVG,2200013,1,4,2,180000,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LTWCRLF4R2-WIVG,2200013,1,4,2,180000,100,"ASTI INDOGRAPH, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LUHMMOR2I25-MOLD,2200053,1,4,2,6000,100,"MEGA PUTRA, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LUHMMOR3I25-MOLD,2200053,1,4,2,5000,100,"MEGA PUTRA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LUSMOI25030-2276,2200043,1,4,2,5000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LUSMOI25030-2276,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LUSMOR1-MOLG,2200037,1,4,2,1000,100,"INDAH KENCANA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-LUSMOR1-MOLG,2200037,1,4,2,1000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MBSR0-MOACG,2200037,1,4,2,5000,100,"INDAH KENCANA, CV",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MF01LR0-E,2200037,1,4,2,15000,100,"INDAH KENCANA, CV",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MF01LR0-E,2200037,1,4,2,15000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MF02NR0-E,2200037,1,4,2,15000,100,"INDAH KENCANA, CV",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MF02NR0-E,2200037,1,4,2,15000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MF03CR0-E,2200037,1,4,2,15000,100,"INDAH KENCANA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MF03CR0-E,2200037,1,4,2,15000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MF04MR0-E,2200037,1,4,2,15000,100,"INDAH KENCANA, CV",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MF04MR0-E,2200037,1,4,2,15000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MFPFRR0-IP,2200037,1,4,2,25000,100,"INDAH KENCANA, CV",2022-07-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MKLCCER0-OMG,,,,,,,,,,,
DUS-MKLCR0-OMG,2200043,1,4,2,100000,100,"KALINGGA JAYA, CV",2021-01-25,2021-11-04,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MKLCR0-OMG,2200152,1,4,2,100000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MKLCR1-OMG,2200070,1,4,2,500000,100,"PRINTINDO UTAMA, PT",2021-07-15,2021-07-22,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MKLCR1PB-OMG,2200072,1,4,2,200000,100,"PURA BARUTAMA, PT (OFFSET)",2022-07-05,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MLMPFE10R0-IP,2200037,1,4,2,10000,100,"INDAH KENCANA, CV",2021-11-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MLMPFE11R0-IP,2200037,1,4,2,10000,100,"INDAH KENCANA, CV",2021-11-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MLMPFE12R0-IP,2200037,1,4,2,10000,100,"INDAH KENCANA, CV",2021-11-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MLMPFE13R0-IP,2200037,1,4,2,10000,100,"INDAH KENCANA, CV",2021-11-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MLMPFE14R0-IP,2200037,1,4,2,10000,100,"INDAH KENCANA, CV",2021-11-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MLMPFE15R0-IP,2200037,1,4,2,10000,100,"INDAH KENCANA, CV",2021-11-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MLMPR0-IP,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-07-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MLMPR0-IP,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-07-01,2022-07-12,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP01SRR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP01SRR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP01SRR3-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-12-02,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP02SGR1-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP02SGR1-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP02SGR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP02SGR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP02SGR3-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-12-02,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP03SMR1-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP03SMR1-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP03SMR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP03SMR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP03SMR3-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-12-02,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP04SIR0-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP04SIR0-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP04SIR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-04-21,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP04SIR3-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-12-02,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP05SUR0-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP05SUR0-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP05SUR1-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP05SUR1-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP05SUR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-12-02,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP06SAR0-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP06SAR0-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP06SAR1-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP06SAR1-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MP06SAR2-E,2200037,1,4,2,30000,100,"INDAH KENCANA, CV",2021-12-02,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASET100R0-E,2200126,1,4,2,20000,100,"DNP INDONESIA, PT",2022-02-04,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASFS30-E,2200126,1,4,2,30000,100,"DNP INDONESIA, PT",2021-12-31,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASFS30-E,2200126,1,4,2,30000,100,"DNP INDONESIA, PT",2021-12-31,2022-01-07,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASMGR0-ELG,2200037,1,4,2,5000,100,"INDAH KENCANA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASMGR0-ELG,2200037,1,4,2,5000,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASMGR1-ELG,2200037,1,4,2,5000,100,"INDAH KENCANA, CV",2022-06-17,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASNG20-E,2200126,1,4,2,30000,100,"DNP INDONESIA, PT",2022-01-05,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASNG20-E,2200126,1,4,2,30000,100,"DNP INDONESIA, PT",2022-01-05,2022-01-19,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASSGR0-ELG,2200037,1,4,2,2500,100,"INDAH KENCANA, CV",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MPASSGR0-ELG,2200037,1,4,2,2500,100,"INDAH KENCANA, CV",2022-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MTC1R0-E,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MTC2R0-E,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MTC3R0-E,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MTC4R0-E,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MTC5R0-E,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-04-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-MTC6R0-E,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NBHO30-K,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2021-11-17,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NBHO30-K,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NBO5-K,2200043,1,4,2,10000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NBO5-K,2200152,1,4,2,10000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NBOR0-K,2200043,1,4,2,5000,100,"KALINGGA JAYA, CV",2021-01-25,2021-08-30,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NBOR0-K,2200152,1,4,2,5000,100,"KALINGGA JAYA PRIMA, PT",2022-01-19,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NEMA09R0-W,2200072,1,4,2,150000,100,"PURA BARUTAMA, PT (OFFSET)",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NEMA13R0-W,2200072,1,4,2,150000,100,"PURA BARUTAMA, PT (OFFSET)",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NEMA16R0-W,2200072,1,4,2,150000,100,"PURA BARUTAMA, PT (OFFSET)",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NEMO26R0-W,2200072,1,4,2,150000,100,"PURA BARUTAMA, PT (OFFSET)",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NEMO36R0-W,2200072,1,4,2,150000,100,"PURA BARUTAMA, PT (OFFSET)",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NEMO46R0-W,2200072,1,4,2,150000,100,"PURA BARUTAMA, PT (OFFSET)",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NLLP2R0-W,2200070,1,4,2,40000,100,"PRINTINDO UTAMA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NLLP3R0-W,2200070,1,4,2,40000,100,"PRINTINDO UTAMA, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
DUS-NLLPBBCR0-W,2200043,1,4,2,200000,100,"KALINGGA JAYA, CV",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
