"Korporat Code","Variant Seller/Vendor/Reference","Variant Seller/Percentage","Variant Seller/Delivery Lead Time","Variant Seller/QC Leadtime in days","Variant Seller/Min Qty","Variant Seller/Lot Size","Variant Seller/Vendor/Display Name","Variant Seller/Purchase Start Date","Variant Seller/Purchase End Date","Variant Seller/Incoterms","Variant Seller/Company/Display Name"
"MOIS-PRLMNL-X","2100040","1.0","18","7","25.0","25.0","IMCD INDONESIA, PT","2021-01-25","2021-03-07","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ABS-PLNBL-X","2100021","1.0","4","","1.0","1.0","DKSH INDONESIA, PT","2022-01-31","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","4","","1.0","1.0","DKSH INDONESIA, PT","2022-01-31","2022-02-18","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"PBS---K","2100050","1.0","16","7","1.0","1.0","KEMIKO INDONESIA, PT","2021-01-25","2022-02-25","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-PMLEZU-X","2100085","1.0","20","2","20.0","20.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PTVT171-X","2100085","1.0","6","2","10.0","10.0","TRITUNGGAL ARTHA MAKMUR, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"MOIS-PTVT-X","2100085","1.0","12","7","1.0","1.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","12","7","1.0","1.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","12","7","1.0","1.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-PEPGLYE-X","2100037","1.0","4","7","25.0","25.0","HALDIN PACIFIC SEMESTA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PEPE-850021-X","2304999","1.0","4","","20.0","20.0","INDESSO AROMA, PT","2022-06-27","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2304999","1.0","4","","20.0","20.0","INDESSO AROMA, PT","2022-06-27","2022-07-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2304999","1.0","4","","5.0","5.0","INDESSO AROMA, PT","2022-06-27","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WAX-PFRMSW-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-08-02","2022-05-06","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-08-02","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PERF-PF40-X","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-10-08","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PERF-PL-","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-01-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-08-09","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EKS-AVOLE-X","2100031","1.0","12","7","5.0","5.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PENG-PNX-X","2300947","1.0","20","2","200.0","200.0","CLARIANT INDONESIA, PT","2021-01-25","2021-06-30","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","20","2","200.0","200.0","CLARIANT INDONESIA, PT","2021-01-25","2022-02-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","20","2","200.0","200.0","CLARIANT INDONESIA, PT","2021-01-25","2022-02-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","20","2","200.0","200.0","CLARIANT INDONESIA, PT","2021-01-25","2022-06-24","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","20","2","200.0","200.0","CLARIANT INDONESIA, PT","2021-01-25","2022-02-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","20","2","200.0","200.0","CLARIANT INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EKS-PPEC-X","2308095","1.0","16","7","5.0","5.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-04-19","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","7","5.0","5.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PTXCCLDL-X","2308095","1.0","6","2","10.0","10.0","CRODA TRADING INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-PTHXCLND-X","2308095","1.0","16","7","10.0","10.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-04-19","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","7","10.0","10.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PXSG-X","2308095","1.0","6","2","0.1","0.1","CRODA TRADING INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-PHTSGE-X","2308095","1.0","16","7","10.0","10.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-04-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","7","10.0","10.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","7","10.0","10.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PTCTGJ-X","2100018","1.0","6","2","0.1","0.1","COLORINDO CHEMTRA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-PCTMD-X","2100018","1.0","10","7","10.0","10.0","COLORINDO CHEMTRA, PT","2021-01-25","2022-05-13","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-PCTGJ-X","2100018","1.0","10","7","0.5","0.5","COLORINDO CHEMTRA, PT","2021-08-30","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"OIL-PAAP-X","2308095","1.0","16","2","20.0","20.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PLCH-X","2308095","1.0","6","2","0.1","0.1","CRODA TRADING INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PTLQPGA-X","2308095","1.0","6","2","0.1","0.1","CRODA TRADING INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-PHTGRPF-X","2308095","1.0","16","7","10.0","10.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-04-19","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","7","10.0","10.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-PCCRMR-X","2100050","1.0","8","","1.0","1.0","KEMIKO INDONESIA, PT","2021-12-27","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-PAGLYEX-X","2100037","1.0","4","7","5.0","5.0","HALDIN PACIFIC SEMESTA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMU-PH-X","2100005","1.0","16","2","15.0","15.0","AVANTCHEM, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-PLUP-X","2100094","1.0","12","2","160.0","160.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","12","2","160.0","160.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","12","2","160.0","160.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-02-02","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"OIL-PAO-X","2100050","1.0","28","2","200.0","200.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMO-PLTRSB-X","2300947","1.0","19","2","600.0","25.0","CLARIANT INDONESIA, PT","2021-08-09","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","19","2","600.0","25.0","CLARIANT INDONESIA, PT","2021-08-09","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","19","2","25.0","25.0","CLARIANT INDONESIA, PT","2021-08-09","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-PL64-X","2100094","1.0","18","2","210.0","210.0","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PL64-X","2100094","1.0","6","2","1.0","1.0","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMU-PLHV-X","2100052","1.0","12","2","15.0","15.0","LAUTAN LUAS, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"HUM-P3350P-X","2100050","1.0","12","2","25.0","25.0","KEMIKO INDONESIA, PT","2021-01-25","2022-07-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"HUM-PG400C-X","2300947","1.0","24","2","220.0","220.0","CLARIANT INDONESIA, PT","2021-02-08","2022-02-21","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","24","2","220.0","220.0","CLARIANT INDONESIA, PT","2021-02-08","2022-05-06","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","24","2","220.0","220.0","CLARIANT INDONESIA, PT","2021-02-08","2021-12-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300947","1.0","24","2","220.0","220.0","CLARIANT INDONESIA, PT","2021-02-08","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"HUM-PG400-X","2100050","1.0","20","2","220.0","220.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"LICO-D-EXTPT40-G","2100040","1.0","10","2","100.0","100.0","IMCD INDONESIA, PT","2021-01-25","2022-02-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100040","1.0","10","2","100.0","100.0","IMCD INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100040","1.0","10","2","0.1","0.1","IMCD INDONESIA, PT","2021-01-25","2021-08-20","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-PONG-X","2100099","1.0","8","","5.0","1.0","CONNELL BERSAUDARA CHEMINDO, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SUNS-PNGEX-X","2307701","1.0","12","7","10.0","1.0","KANCOR INGREDIENTS LTD","2021-01-25","2021-12-03","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100110","1.0","12","7","10.0","1.0","MANE KANCOR INGREDIENTS PRIVATE LIMITED","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"OIL-OJJBIII-X","2100060","1.0","2","7","25.0","25.0","MERPATI MAHARDIKA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SQUA-PRT-X","2100060","1.0","2","2","25.0","25.0","MERPATI MAHARDIKA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"KOH--PH-K","2308371","0.55","4","2","1000.0","25.0","PANCA KUSUMA RAYA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308371","0.55","4","2","1000.0","25.0","PANCA KUSUMA RAYA, PT","2021-01-25","2022-05-20","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308371","0.55","4","2","1000.0","25.0","PANCA KUSUMA RAYA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308371","0.75","4","2","1000.0","25.0","PANCA KUSUMA RAYA, PT","2021-01-25","2021-06-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","0.25","8","2","25.0","25.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2021-06-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","0.45","8","2","25.0","25.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2021-12-08","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","0.45","8","2","25.0","25.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2021-12-16","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","0.45","8","2","25.0","25.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-PHA1-X","2100099","1.0","6","7","1.0","1.0","CONNELL BERSAUDARA CHEMINDO, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-PHA3-X","2100099","1.0","6","7","1.0","1.0","CONNELL BERSAUDARA CHEMINDO, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-PRVIAE-X","2100054","1.0","2","2","25.0","25.0","MANE INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PRDW600-X","2100052","1.0","6","2","0.1","0.1","LAUTAN LUAS, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"MOIS-PRDSX-X","2100052","1.0","12","7","22.0","22.0","LAUTAN LUAS, PT","2021-08-30","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PROP-PPGULD-X","2100005","1.0","16","2","215.0","215.0","AVANTCHEM, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100005","1.0","16","2","215.0","215.0","AVANTCHEM, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PROP-PGESK-X","2100057","","6","2","215.0","215.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-07-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100067","0.7","6","2","215.0","215.0","PELITA ABADI SENTOSA, PT","2021-01-25","2022-03-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100076","0.3","6","2","215.0","215.0","ROLIMEX KIMIA NUSAMAS","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100067","0.7","6","2","215.0","215.0","PELITA ABADI SENTOSA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"HUM-PGUEP-X","2100057","0.5","12","","215.0","215.0","MEGA SETIA AGUNG KIMIA, PT","2021-12-20","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","0.5","12","","215.0","215.0","MEGA SETIA AGUNG KIMIA, PT","2021-12-20","2022-06-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100067","0.5","12","","215.0","215.0","PELITA ABADI SENTOSA, PT","2021-12-20","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-PTLS8951-X","2100094","1.0","6","2","0.25","0.25","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-PTLS8951-X","2100094","1.0","18","7","0.25","0.25","BASF DISTRIBUTION INDONESIA, PT","2021-06-07","2022-05-06","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","0.25","0.25","BASF DISTRIBUTION INDONESIA, PT","2021-06-07","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"PURA--PH90-K","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-12-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","20","2","25.0","25.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-PS004-","2100095","1.0","2","2","1.0","0.1","GIVAUDAN INDONESIA, PT","2021-01-25","2021-03-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PURO-IDD-X","2100050","0.7","20","2","150.0","150.0","KEMIKO INDONESIA, PT","2021-01-25","2021-10-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","0.7","20","2","150.0","150.0","DKSH INDONESIA, PT","2021-01-25","2022-02-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","0.3","20","2","150.0","150.0","DKSH INDONESIA, PT","2021-01-25","2021-06-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100050","0.3","20","2","150.0","150.0","KEMIKO INDONESIA, PT","2021-01-25","2022-03-18","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","0.7","20","2","150.0","150.0","DKSH INDONESIA, PT","2021-01-25","2022-06-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","0.7","20","2","150.0","150.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100050","0.7","20","2","150.0","150.0","KEMIKO INDONESIA, PT","2021-01-25","2021-06-01","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"MOIS-PGPD-X","2100021","1.0","20","2","200.0","200.0","DKSH INDONESIA, PT","2021-01-25","2021-10-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-QUOSMR16-X","2100054","1.0","2","2","25.0","25.0","MANE INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-RK416-X","2100018","1.0","16","2","25.0","25.0","COLORINDO CHEMTRA, PT","2021-01-25","2021-05-14","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"MOIS-RNGBC-X","2100094","1.0","18","7","0.5","0.5","BASF DISTRIBUTION INDONESIA, PT","2021-08-30","2022-05-06","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","0.5","0.5","BASF DISTRIBUTION INDONESIA, PT","2021-08-30","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-RNG-X","2100094","1.0","6","2","0.1","0.1","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-RSCFE-X","2100054","1.0","2","2","25.0","25.0","MANE INDONESIA, PT","2021-05-10","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMO-RFTN-X","2100041","1.0","16","","180.0","180.0","INDOKEMIKA JAYATAMA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-RRCFE-X","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-01-25","2021-03-07","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-RS158-X","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PAS--","2100050","1.0","16","2","4.5","4.5","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-RPDO-X","2100055","1.0","6","2","1.0","1.0","MARGA DWI KENCANA, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-RYKA-X","2100055","1.0","20","7","5.0","5.0","MARGA DWI KENCANA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN--RED227","2100050","1.0","20","2","1.0","1.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-RDSY-X","2100099","1.0","6","7","1.0","1.0","CONNELL BERSAUDARA CHEMINDO, PT","2021-01-25","2021-10-15","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100099","1.0","6","7","1.0","1.0","CONNELL BERSAUDARA CHEMINDO, PT","2021-01-25","2022-07-14","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100099","1.0","6","7","1.0","1.0","CONNELL BERSAUDARA CHEMINDO, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-APLR-X","2100062","1.0","16","7","5.0","5.0","NARDEVCHEM KEMINDO, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-RDVN-X","2100062","1.0","6","2","1.0","1.0","NARDEVCHEM KEMINDO, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"GULA-R1-X","2300733","1.0","8","7","25.0","25.0","BERKAH MANIS MAKMUR, PT","2021-01-25","2022-04-06","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2300733","1.0","8","7","25.0","25.0","BERKAH MANIS MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMO-RFNJO-X","2100057","1.0","16","","200.0","200.0","MEGA SETIA AGUNG KIMIA, PT","2022-06-27","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"GARA-RFS-X","2100057","1.0","6","2","25.0","25.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"REGU-FD-X","2100085","1.0","2","2","0.1","0.1","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-03-07","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"HUM-RG26LQSG-X","2308095","1.0","16","2","200.0","200.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-02-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","2","200.0","200.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-04-19","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","2","200.0","200.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-RNV-X","2308095","1.0","16","2","1.0","1.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-04-19","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","2","1.0","1.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-RCLRP-X","2100055","1.0","6","2","5.0","5.0","MARGA DWI KENCANA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-RCLRP-X","2100055","1.0","10","7","5.0","5.0","MARGA DWI KENCANA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"REWD-LIS80-X","2303754","1.0","20","2","200.0","200.0","EVONIK INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","200.0","200.0","EVONIK INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"REWM-DC21-","2303754","1.0","2","2","700.0","700.0","EVONIK INDONESIA, PT","2021-01-25","2021-08-27","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"REW-PIB-","2303754","1.0","20","2","25.0","25.0","EVONIK INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","25.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"MOIS-RHH15P-X","2100005","1.0","16","2","25.0","25.0","AVANTCHEM, PT","2021-01-25","2022-04-06","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100005","1.0","16","2","25.0","25.0","AVANTCHEM, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"RHEO-PRKL2-X","2100050","1.0","16","2","10.0","10.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"RHEO-PRTT2-X","2100050","1.0","20","2","10.0","10.0","KEMIKO INDONESIA, PT","2021-01-25","2021-06-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
