LIFE CYCLE,FACTORY,Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024,MPQ Kemas,MPQ Supply,Sum
existing,Semisolid factory,LB-EVLNH-W4G,Wardah Everyday Moisture Lip Nutrition Honey 4 g,20,4464,4484,4464,4464,0,4464,4464,4464,8928,4464,4464,8928,4464,4464,4464,8928,4464,4464,4464,4464,8928,4464,4464,4464,8928,4464,4464,4464,8928,4464,4464,4464,8928,4464,4464,4464,4464,8928,4464,4464,4464,8928,4464,4464,4464,8928,4464,4464,4464,4464,8928,4464,4464,4464,8928,4464,4464,4464,8928,4464,4464,4464,4464,4464,4464,4464,4464,4464,0,4464,0,4464,4484,"352,656"
existing,Semisolid factory,LB-LMMC-EM,Emina Lip Mask Milky Matcha 9 g,20,2160,2180,2160,0,6480,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,0,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,0,2160,2160,2160,2160,2160,2160,2160,0,0,0,2160,2180,"140,400"
existing,Semisolid factory,LB-LMOR-EM,Emina Lip Mask Orange Squash 9 g,20,2160,2180,0,0,2160,2160,0,2160,2160,0,2160,2160,0,2160,2160,0,2160,0,2160,2160,0,2160,2160,0,2160,2160,0,2160,2160,0,2160,0,2160,2160,0,2160,2160,0,2160,2160,0,2160,0,2160,2160,0,2160,2160,0,2160,2160,0,2160,0,2160,2160,0,2160,2160,0,2160,2160,0,2160,2160,0,2160,0,0,0,0,2160,2180,"88,560"
existing,Semisolid factory,LB-LMPB-EM,Emina Lip Mask 9 gr (Blister Version),100,10415,10435,20830,0,31245,10415,10415,20830,10415,10415,20830,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,20830,10415,10415,0,10415,0,10415,10435,"937,350"
existing,Semisolid factory,LB-LMPR-EM,Emina Lip Mask Vanilla Pretzel 9 g,20,2160,2180,"2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160","2,160","2,160",0,"2,160","2,160","2,160",0,0,0,0,2160,2180,"116,640"
existing,Semisolid factory,"LB-M-MO3,8G","MAKE OVER Lipbalm Lip Nutrition Melon Crazy 3,8 g (Pc(s))",1,144,164,0,0,0,0,144,144,144,144,144,144,144,144,144,144,144,144,144,0,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0,0,0,0,144,164,"8,352"
existing,Semisolid factory,"LB-OC-MO3,8G","MAKE OVER Lipbalm Lip Nutrition Orange Crush 3,8 g (Pc(s))",1,144,164,0,0,144,144,144,144,144,144,144,144,144,144,0,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0,0,0,0,144,164,"8,784"
existing,Semisolid factory,LB-SCJ-EM3.7GR,Emina Smoochies Lip Balm Cucumber Juice 3.7 gr (Pc(s)),1,144,164,0,0,0,144,144,144,144,144,144,288,144,144,144,144,144,144,144,144,144,288,144,144,144,144,144,144,144,144,144,288,144,144,144,144,144,144,144,144,288,144,144,144,144,144,144,144,144,144,288,144,144,144,144,144,144,144,144,288,144,144,144,144,144,144,144,0,144,0,0,144,164,"9,936"
existing,Semisolid factory,LB-SLN-EM3.7GR,Emina Smoochies Lip Balm Lemonade 3.7 gr (Pc(s)),1,144,164,0,0,432,288,288,288,288,432,288,288,288,288,288,288,288,288,288,288,288,432,288,288,288,288,288,288,288,288,288,288,288,432,288,288,288,288,288,288,288,288,288,288,288,432,288,288,288,288,288,288,288,288,288,288,288,432,288,288,288,288,288,288,288,288,288,144,144,0,144,144,164,"19,440"
existing,Semisolid factory,LB-SR-EM4.2GR,Emina Sugar Rush Lip Scrub 4.2 gr (Pc(s)),20,4320,4340,"12,960",0,"34,560","8,640","8,640","12,960","8,640","12,960","8,640","12,960","8,640","12,960","8,640","12,960","8,640","8,640","12,960","8,640","12,960","8,640","12,960","8,640","12,960","8,640","8,640","12,960","8,640","12,960","8,640","12,960","8,640","12,960","8,640","12,960","8,640","8,640","12,960","8,640","12,960","8,640","12,960","8,640","12,960","8,640","8,640","12,960","8,640","12,960","8,640","12,960","8,640","12,960","8,640","12,960","8,640","8,640","12,960","8,640","12,960","8,640","8,640","12,960","8,640","8,640","12,960",0,"4,320",0,4320,4320,4340,"708,480"
existing,Semisolid factory,LB-STSPB-EM,Emina Oh So Kissable Tinted Balm Stick Pink Bonbons 3.4 g,10,2192,2212,"4,384",0,"6,576","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","2,192","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","2,192","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","2,192","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","4,384","2,192","4,384","4,384","4,384","4,384","4,384","4,384","2,192","2,192","2,192",0,2192,2192,2212,"278,384"
existing,Semisolid factory,LB-STSPC-EM,Emina Oh So Kissable Tinted Balm Stick Plum Candy 3.4 g,10,2192,2212,"4,384","2,192","10,960","6,576","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","6,576","4,384","6,576","4,384","6,576","6,576","4,384","6,576","6,576",0,"2,192","2,192",2192,2192,2212,"390,176"
existing,Semisolid factory,"LB-V-MO3,8G","MAKE OVER Lipbalm Lip Nutrition Vanilla Latte 3,8 g (Pc(s))",1,144,164,0,0,0,0,144,0,144,0,144,144,0,144,0,144,144,0,144,0,144,144,0,144,0,144,144,0,144,0,144,144,0,144,0,144,144,0,144,0,144,144,0,144,0,144,144,0,144,0,144,144,0,144,144,0,144,0,144,144,0,144,0,144,144,0,144,0,0,0,0,144,164,"5,328"
existing,Semisolid factory,LT-CR01-EM,Emina Creamytint 01 Brick Town 3.6 g,15,3564,3584,"3,564","3,564",0,"3,564","3,564","3,564","7,128","3,564","3,564","3,564","3,564","3,564","7,128","3,564","3,564","3,564","3,564","3,564","7,128","3,564","3,564","3,564","3,564","3,564","3,564","3,564","7,128","3,564","3,564","3,564","3,564","3,564","3,564","3,564","3,564","3,564","7,128","3,564","3,564","3,564","3,564","3,564","3,564","3,564","3,564","7,128","3,564","3,564","3,564","3,564","3,564","3,564","3,564","3,564","3,564","7,128","3,564","3,564","3,564","3,564","3,564","3,564","3,564","3,564","3,564",0,"3,564",0,0,3564,3584,"256,608"
existing,Semisolid factory,LT-CR02-EM,Emina Creamytint 02 Peach Crush 3.6 g,15,3564,3584,0,0,0,"3,504",0,"3,564",0,"3,564",0,"3,564","3,564",0,"3,564",0,"3,564","3,564",0,"3,564",0,"3,564",0,"3,564",0,"3,564","3,564",0,"3,564",0,"3,564",0,"3,564",0,"3,564",0,"3,564","3,564",0,"3,564",0,"3,564",0,"3,564",0,"3,564",0,"3,564","3,564",0,"3,564",0,"3,564",0,"3,564",0,"3,564",0,"3,564","3,564",0,0,"3,564",0,"3,564",0,"3,564",0,0,0,0,3564,3584,"121,116"
existing,Semisolid factory,LT-CR03-EM,Emina Creamytint 03 Sunbeam 3.6 g,15,3564,3584,0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,"3,564",0,0,0,0,"3,564",0,0,0,0,"3,564",0,0,0,0,0,0,3564,3584,"53,460"
existing,Semisolid factory,LT-CR04-EM,Emina Creamytint 04 Wild Berry 3.6 g,4,1056,1076,0,0,"1,056",0,"1,056","1,056","1,056","1,056",0,"1,056","1,056","1,056",0,"1,056","1,056","1,056",0,"1,056","1,056",0,"1,056","1,056",0,"1,056","1,056","1,056",0,"1,056","1,056",0,"1,056","1,056",0,"1,056","1,056",0,"1,056","1,056",0,"1,056","1,056","1,056",0,"1,056","1,056",0,"1,056","1,056",0,"1,056","1,056",0,"1,056","1,056",0,"1,056","1,056",0,"1,056",0,"1,056",0,"1,056","1,056",0,0,0,0,0,1056,1076,"45,408"
existing,Semisolid factory,LT-CR05-EM,Emina Creamytint 05 Cherry Soda 3.6 g,15,3564,3584,7128,0,0,3564,0,0,3564,0,3564,0,3564,0,3564,0,0,3564,0,3564,0,0,3564,0,3564,0,0,3564,0,3564,0,3564,0,0,3564,0,3564,0,0,3564,0,3564,0,0,3564,0,3564,0,0,3564,0,0,3564,0,3564,0,3564,0,0,3564,0,0,3564,0,0,3564,0,0,0,0,0,3564,3584,"96,228"
existing,Liquid factory,LT-MP04-EM,Emina Magic Potion 04 Sienna 5.5 ml,50,7524,7901,0,0,0,0,0,0,0,0,0,0,7524,0,0,0,0,0,7524,0,0,0,0,0,0,7524,0,0,0,0,0,0,7524,0,0,0,0,0,0,7524,0,0,0,0,0,0,7524,0,0,0,0,0,7524,0,0,0,0,0,0,7524,0,0,0,0,0,0,0,0,0,0,0,7524,7901,"60,192"
existing,Liquid factory,LT-MP05-EM,Emina Magic Potion 05 Summer 5.5 ml,100,15304,15764,0,0,0,0,15304,0,0,0,0,0,0,0,0,15304,0,0,0,0,0,0,0,0,0,15304,0,0,0,0,0,0,0,0,0,15304,0,0,0,0,0,0,0,0,0,15304,0,0,0,0,0,0,0,0,0,15304,0,0,0,0,0,0,0,0,0,0,0,15304,0,0,0,15304,15764,"107,128"
existing,Liquid factory,LT-MP06-EM,Emina Magic Potion 06 Sassy 5.5 ml,50,7524,7901,0,0,0,0,"7,524",0,0,0,0,0,"7,524",0,0,0,0,"7,524",0,0,0,0,"7,524",0,0,0,0,"7,524",0,0,0,0,0,"7,524",0,0,0,0,"7,524",0,0,0,0,0,"7,524",0,0,0,0,"7,524",0,0,0,0,0,"7,524",0,0,0,0,"7,524",0,0,0,0,0,0,0,"7,524",0,0,7524,7901,"90,288"
existing,Liquid factory,LT-MPSG-EM5.5ML,Emina Magic Potion 02 Sunglow 5.5 ml,100,15444,15908,0,"15,444",0,0,0,0,0,0,0,"15,444",0,0,0,0,0,0,0,"15,444",0,0,0,0,0,0,0,"15,444",0,0,0,0,0,0,0,0,"15,444",0,0,0,0,0,0,0,"15,444",0,0,0,0,0,0,0,"15,444",0,0,0,0,0,0,0,"15,444",0,0,0,0,0,0,0,0,0,0,15444,15908,"123,552"
existing,Liquid factory,LT-MPSM-EM5.5ML,Emina Magic Potion 03 Smitten 5.5 ml,50,7716,7948,0,0,0,0,"7,716",0,0,0,0,0,0,"7,716",0,0,0,0,0,0,"7,716",0,0,0,0,0,0,"7,716",0,0,0,0,0,0,0,"7,716",0,0,0,0,0,0,"7,716",0,0,0,0,0,0,0,"7,716",0,0,0,0,0,0,"7,716",0,0,0,0,0,0,0,0,"7,716",0,0,0,0,7716,7948,"69,444"
existing,Liquid factory,LT-MPSR-EM5.5ML,Emina Magic Potion 01 Scarlet 5.5 ml,100,15972,16452,0,0,0,0,0,"15,972",0,0,0,0,0,"15,972",0,0,0,0,0,0,"15,972",0,0,0,0,0,0,"15,972",0,0,0,0,0,0,"15,972",0,0,0,0,0,0,"15,972",0,0,0,0,0,"15,972",0,0,0,0,0,0,"15,972",0,0,0,0,0,0,"15,972",0,0,0,0,0,0,0,0,0,15972,16452,"143,748"
existing,Liquid factory,LU-P1-P720,Putri Pustreite Step 1 720 ML (Pc(s)),200,229,329,229,229,0,458,458,229,458,458,229,458,458,229,458,458,229,458,458,229,458,229,458,458,229,458,458,229,458,458,229,458,458,229,458,229,458,458,229,458,458,229,458,458,229,458,458,229,458,458,229,458,229,458,458,229,458,458,229,458,458,229,458,458,229,458,458,0,229,0,229,229,329,"24,503"
existing,Liquid factory,LU-P1P3P-P720,Putri Platinum Pustreite Step 1 720 ML (Pc(s)),200,228,328,456,2052,456,684,912,684,912,684,912,912,684,912,684,912,912,684,912,684,912,684,912,912,684,912,684,912,684,912,912,684,912,684,912,684,912,912,684,912,684,912,684,912,912,684,912,684,912,684,912,912,684,912,684,912,684,912,912,684,912,684,912,912,684,912,684,228,456,228,228,228,328,"54,492"
existing,Liquid factory,LW-P1-P150,Putri Olive Body Scrub 150 ML (Pc(s)),150,882,927,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,882,927,"4,410"
existing,Liquid factory,LW-P1-P720,Putri Olive Body Scrub 720 ML (Pc(s)),200,266,366,0,0,0,0,0,266,0,0,0,0,266,0,0,0,0,266,0,0,0,266,0,0,0,0,266,0,0,0,0,266,0,0,0,266,0,0,0,0,266,0,0,0,0,266,0,0,0,266,0,0,0,0,266,0,0,0,0,266,0,0,0,266,0,0,0,0,0,0,0,266,366,"3,458"
existing,Liquid factory,LW-W3O-W150ML,Wardah Soft Body Scrub With Olive 150 ml (Pc(s)),300,1824,1924,1824,1824,0,0,0,0,1824,0,0,0,0,1824,0,0,0,1824,0,0,0,1824,0,0,0,1824,0,0,0,0,1824,0,0,0,0,1824,0,0,0,0,1824,0,0,0,0,1824,0,0,0,0,0,1824,0,0,0,0,1824,0,0,0,0,1824,0,0,0,0,1824,0,0,0,0,1824,1924,"27,360"
existing,Liquid factory,LW-W3O-W240ML,Wardah Soft Body Scrub With Olive 240 ml (Pc(s)),300,1087,1187,0,0,0,0,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,0,1087,0,0,1087,0,0,0,1087,0,0,0,0,0,1087,1187,"17,392"
existing,Liquid factory,LW-W3P-W150ML,Wardah Soft Body Scrub With Passion Fruit 150 ml (Pc(s)),300,1671,1771,1671,0,0,0,0,0,0,0,0,1671,0,0,0,0,0,1671,0,0,0,0,0,0,1671,0,0,0,0,0,0,1671,0,0,0,0,0,0,1671,0,0,0,0,0,0,1671,0,0,0,0,0,1671,0,0,0,0,0,0,1671,0,0,0,0,0,0,1671,0,0,0,0,0,1671,1771,"16,710"
existing,Liquid factory,LW-W3S-W150ML,Wardah Soft Body Scrub With Strawberry 150 ml (Pc(s)),200,1188,1288,0,0,1188,0,0,0,0,1188,0,0,0,0,1188,0,0,0,1188,0,0,0,0,1188,0,0,0,0,1188,0,0,0,0,1188,0,0,0,1188,0,0,0,0,1188,0,0,0,0,1188,0,0,0,0,1188,0,0,0,1188,0,0,0,0,1188,0,0,0,0,1188,0,0,0,0,1188,1288,"16,632"
existing,Liquid factory,M-AHC-W40ML,Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml,1000,23040,23732,0,0,0,0,23040,0,23040,0,0,23040,0,23040,0,23040,0,0,23040,0,23040,0,0,23040,0,23040,0,23040,0,0,23040,0,23040,0,0,23040,0,23040,0,23040,0,0,23040,0,23040,0,23040,0,0,23040,0,23040,0,0,23040,0,23040,0,23040,0,0,23040,0,0,23040,0,0,23040,0,0,0,23040,23732,"599,040"
existing,Liquid factory,M-AN1-EM,Emina Natura Pal Gel Moisturizer 20 ml,400,17244,18107,0,0,0,0,0,0,0,0,17244,0,0,0,0,0,0,0,0,0,17244,0,0,0,0,0,0,0,0,0,17244,0,0,0,0,0,0,0,0,17244,0,0,0,0,0,0,0,0,0,17244,0,0,0,0,0,0,0,0,17244,0,0,0,0,0,0,0,0,0,0,0,0,17244,18107,"103,464"
initial,Liquid factory,M-AOSM-KA,Kahf Acne and Oil Control Sunscreen Moisturizer 30 ml,1000,31114,31268,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,114",0,"62,228","31,114","62,228",0,"31,114","31,114",0,"31,114","31,114","31,114",0,"31,114","31,114",0,"31,114",0,"31,114","31,114",0,"31,114",0,"31,114","31,114",0,"31,114","31,114","31,114",0,"31,114",0,"31,114","31,114",0,"31,114","31,114",0,"31,114","31,114",0,"31,114",0,"31,114","31,114","31,114",31114,31268,"1,026,962"
new product,Liquid factory,M-BRER-L,LABORÉ Sensitive Skin Care BiomeRepair TopiCalm Cream 85 ml,120,1093,1247,0,0,1093,0,1093,0,0,0,0,0,0,1093,0,0,0,1093,0,0,0,0,1093,0,0,0,0,1093,0,0,0,0,0,1093,0,0,0,1093,0,0,1093,0,0,0,0,1093,0,0,0,1093,0,0,1093,0,0,0,1093,0,0,1093,0,0,0,1093,0,0,1093,0,0,0,1093,1093,1247,"18,581"
new product,Liquid factory,M-BRERC-L,LABORÉ Sensitive Skin Care BiomeRepair TopiCalm Cream 20 mL,130,5005,5005,0,0,5005,,5005,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005,5005,"15,015"
existing,Liquid factory,M-BRERMC-L,LABORE Sensitive Skin Care BiomeRepair Barrier Revive Cream 50 ml,50,810,851,0,0,0,0,0,810,810,810,810,810,810,810,810,810,810,810,810,0,810,810,810,810,810,810,810,810,810,810,810,810,0,810,810,810,810,810,810,810,810,810,810,810,810,0,810,810,810,810,810,810,810,810,810,810,810,810,0,810,810,810,810,810,810,810,810,0,0,0,0,810,851,"45,360"
new product,Liquid factory,M-BRERMCN2-L,LABORE Sensitive Skin Care BiomeRepair Barrier Revive Cream 10 ml,30,2026,2126,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,2126,"2,026"
existing,Liquid factory,M-BSACNE-EM,Emina Bright Stuff for Acne Prone Skin Moisturizing Cream 20 ml,1000,44964,45964,44964,44964,0,0,"44,964",44964,44964,0,44964,44964,0,"44,964",44964,44964,0,"44,964","44,964",0,44964,"44,964",44964,0,44964,"44,964",0,44964,44964,0,44964,44964,44964,0,44964,44964,0,"44,964",44964,44964,0,"44,964",44964,0,44964,"44,964",0,44964,"44,964","44,964",0,44964,44964,0,44964,"44,964",44964,0,44964,44964,0,"44,964","44,964",0,44964,44964,44964,0,0,0,0,44964,45964,"2,068,344"
existing,Liquid factory,M-BSC-EM,Emina Bright Stuff Moisturizing Cream 20 ml,1000,44461,45461,44461,44461,88922,"88,922",88922,88922,88922,88922,88922,88922,88922,88922,88922,88922,88922,88922,88922,88922,"43,275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44461,45461,"1,554,949"
new product,Liquid factory,M-BSNC-EM,Emina Bright Stuff Night Cream 20 g,950,44007,44007,0,0,0,0,0,0,0,0,0,0,44154,0,0,0,"44,154",0,0,0,"44,154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44007,44007,"132,462"
existing,Liquid factory,M-BSTUC-EM,Emina Bright Stuff Tone Up Cream 20 ml,1000,44446,45446,0,44446,0,44446,0,44446,"44,446",0,44446,44446,0,44446,0,44446,44446,0,44446,44446,0,"44,446",0,44446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44446,45446,"577,798"
existing,Liquid factory,M-CDMM-W,Wardah C-Defense Mousse Moisturizer 30 g,1000,31370,32310,0,0,0,0,31370,0,0,0,0,0,0,0,0,0,"31,370",0,0,0,0,0,0,"31,370",0,0,0,0,0,0,"31,370",0,0,0,0,0,0,31370,0,0,0,0,0,0,"31,370",0,0,0,0,0,0,31370,0,0,0,0,0,"31,370",0,0,0,0,0,0,0,31370,0,0,0,0,0,31370,32310,"282,330"
existing,Liquid factory,M-CSAHG-W,Crystallure Supreme Advanced Hydra Gel 50 g,150,2556,2684,0,0,0,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,2684,"12,780"
existing,Liquid factory,M-CSAOC-W,Crystallure Supreme Activating Overnight Cream 50 g,300,5400,5562,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,"5,400",0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,5400,5562,"32,400"
new product,Liquid factory,M-CSGD01-B,Beyondly Glowlasting Collagen UV Care Moisturizer 30 g,120,3120,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,"3,120",0,0,0,0,0,0,0,0,0,0,0,0,0,3120,3214,"12,480"
new product,Liquid factory,M-CSGN01-B,Beyondly Glowlasting Collagen Overnight Moisturizer 30 g,50,1032,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,1032,0,0,0,0,1032,0,0,1032,0,1032,0,"1,032",0,1032,0,1032,0,0,1032,0,1032,1032,0,1032,"1,032",1032,0,1032,1032,0,"1,032",0,0,0,0,0,0,0,0,0,0,0,0,1032,1073,"17,544"
existing,Liquid factory,M-CSRRC-W,Crystallure Supreme Revitalizing Rich Cream 50 g,200,3516,3692,0,0,0,3516,0,0,0,0,0,3516,0,0,0,0,3516,0,0,0,0,0,3516,0,0,0,0,3516,0,0,0,0,0,3516,0,0,0,0,3516,0,0,0,0,0,3516,0,0,0,0,0,3516,0,0,0,0,3516,0,0,0,0,0,3516,0,0,0,0,3516,0,0,0,0,3516,3692,"42,192"
existing,Liquid factory,M-GSSNG-L,LABORE Sensitive Skin Care GentleBiome Skin Nutrition Gel 50 ml,200,3519,3625,0,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,3625,"14,076"
existing,Liquid factory,M-LDCN1-W,Wardah Lightening Day Cream Advanced Niacinamide 20 mL,1000,43704,44704,"43,704","43,704",0,"87,408","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","87,408","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","87,408","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","87,408","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","43,704","87,408","43,704","43,704","43,704","43,704",0,0,"43,704",0,43704,44704,"3,059,280"
existing,Liquid factory,M-LDCN2-W,Wardah Lightening Day Cream Advanced Niacinamide 30 g,1000,31008,31939,0,31008,0,31008,31008,31008,31008,31008,0,31008,31008,31008,"31,008",0,31008,31008,31008,31008,"31,008",0,31008,31008,31008,"31,008",0,31008,31008,31008,"31,008",31008,0,31008,31008,"31,008",31008,31008,0,31008,31008,31008,31008,0,"31,008",31008,31008,31008,31008,0,31008,31008,31008,"31,008",31008,0,31008,31008,31008,31008,0,31008,31008,"31,008",31008,31008,0,31008,0,0,0,31008,31939,"1,643,424"
existing,Liquid factory,M-LDGN1-W,Wardah Lightening Day Gel 30 g,200,5876,6053,0,0,0,5876,0,0,5876,0,0,5876,0,0,5876,0,0,0,5876,0,0,5876,0,0,5876,0,0,"5,876",0,0,0,5876,0,0,5876,0,0,5876,0,0,5876,0,0,0,5876,0,0,"5,876",0,0,5876,0,0,5876,0,0,5876,0,0,0,5876,0,0,5876,0,0,5876,0,0,0,0,5876,6053,"117,520"
existing,Liquid factory,M-LDGN2-W,Wardah Lightening Day Gel 20 ml,150,6015,6196,0,0,0,0,6015,0,0,6015,0,6015,0,0,"6,015",0,6015,0,0,6015,0,6015,0,0,6015,0,"6,015",0,0,6015,0,6015,0,0,"6,015",0,6015,0,0,6015,0,6015,0,0,6015,0,6015,0,0,6015,0,6015,0,0,6015,0,6015,0,0,"6,015",0,6015,0,0,6015,0,6015,0,0,0,0,6015,6196,"150,375"
existing,Liquid factory,M-LNCN1-W,Wardah Lightening Night Cream Advanced Niacinamide 20 mL,1000,46136,47136,46136,0,0,46136,46136,46136,0,46136,46136,0,46136,46136,0,46136,46136,0,46136,46136,0,46136,46136,46136,46136,0,"46,136",46136,0,46136,46136,46136,0,46136,46136,0,46136,46136,0,46136,"46,136",0,46136,46136,0,46136,46136,46136,0,46136,"46,136",0,46136,46136,0,46136,46136,0,46136,"46,136",0,46136,46136,0,46136,46136,46136,0,0,0,0,46136,47136,"2,076,120"
