Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,Tidak ada BOM,Sediaan,Cek Bundling,Closing Level 1,Closing Level 2,Closing Level 3,Cek Closing Lvl1,Cek Closing Lvl2
FT-PHASN1-EM/1,FT-PHASN1-EM,PLU-BL100NAT-ULDPE,Packaging Material,1,Pc(s),STIC-VHGCW30R0-MO,Liquid factory,FT-PHASN1-EM,FT-PHASN1-EM,,,KB-BERYLR0-OMG,
FT-PHASN2-EM/2,FT-PHASN2-EM,STIC-SMPASFT100R1-E,Packaging Material,1,Pc(s),STIC-VHGCW32R0-MO,,FT-PHASN2-EM,,,,STIC-SEALR0-L,
FT-PHASN2-EM/2,FT-PHASN2-EM,PLU-PPBLANCT-X,Packaging Material,1,Pc(s),STIC-VHGCW33R1-MO,,FT-PHASN2-EM,,,,STIC-SEPOR0-X,
FT-PHASN2-EM/2,FT-PHASN2-EM,BOTO-PETRF100C-X,Packaging Material,1,Pc(s),STIC-VHGCW41R1-MO,,FT-PHASN2-EM,,,,KB-LABCR0-L,
FT-PHASN2-EM/2,FT-PHASN2-EM,FT-PHASN2-BULK,Semi Finished Goods,0.1,kg,STIC-VHGCW42R1-MO,,FT-PHASN2-EM,,,,PU-LGSSC100-L,
FT-PHASN2-EM/2,FT-PHASN2-EM,CAP-BSFT100-E,Packaging Material,1,Pc(s),STIC-VHGCW50R0-MO,,FT-PHASN2-EM,,,,BOTO-GBMC100-L,
FT-PHASN2-EM/2,FT-PHASN2-EM,KB-EAR0-KMM125,Packaging Material,0.04,Pc(s),STIC-VHGCW60R0-MO,,FT-PHASN2-EM,,,,FW-GS-BULK,
FT-PHPRA-TA/PS2',FT-PHPRA-TA,FT-PHPRA-BULK,Semi Finished Goods,0.1,kg,STIC-VHGFFC21-MO,Liquid factory,FT-PHPRA-TA,FT-PHPRA-TA,,,DUS-GBMC100-L,
FT-PHPRA-TA/PS2',FT-PHPRA-TA,CAP-NPBRT100-T,Packaging Material,1,Pc(s),STIC-VHGFFN10-MO,Liquid factory,FT-PHPRA-TA,FT-PHPRA-TA,,,STIC-BGBMC100R0-L,
FT-PHPRA-TA/PS2',FT-PHPRA-TA,BOTO-NPBRT100-T,Packaging Material,1,Pc(s),STIC-VHGFFN30-MO,Liquid factory,FT-PHPRA-TA,FT-PHPRA-TA,,,STIC-FGBMC100R0-L,
FT-PHPRA-TA/PS2',FT-PHPRA-TA,PLU-FROZZ100R0-W,Packaging Material,1,Pc(s),STIC-VHGFFN50-MO,Liquid factory,FT-PHPRA-TA,FT-PHPRA-TA,,,FW-GS-BULK,
FT-PSTE-MO/PS1,FT-PSTE-MO,FT-PSTE-BULK,Semi Finished Goods,0.1,kg,STIC-VHGFFW22-MO,Liquid factory,FT-PSTE-MO,FT-PSTE-MO,,,STIC-SEPJGR1-L,
FT-PSTE-MO/PS1,FT-PSTE-MO,BOTO-PSPSSTMR0-MO,Packaging Material,1,Pc(s),STIC-VHGFFW33-MO,Liquid factory,FT-PSTE-MO,FT-PSTE-MO,,,STIC-GBMC225R1-L,
FT-PSTE-MO/PS1,FT-PSTE-MO,PU-PSPSSTMR0-MO,Packaging Material,1,Pc(s),STIC-VHGFFW41-MO,Liquid factory,FT-PSTE-MO,FT-PSTE-MO,,,BOTO-GBMC225-X,
FT-PSTE-MO/PS1,FT-PSTE-MO,CAP-PSPSSTMR0-MO,Packaging Material,1,Pc(s),STIC-VHGFFW42-MO,Liquid factory,FT-PSTE-MO,FT-PSTE-MO,,,KB-LABBR0-L,
FT-RBST-EM/PS1,FT-RBST-EM,FT-RBST-BULK,Semi Finished Goods,0.1,kg,STIC-VHGFHLMR0-IP,Liquid factory,FT-RBST-EM,FT-RBST-EM,,,PU-LGSSC225-L,
FT-RBST-EM/PS1,FT-RBST-EM,BOTO-PETRF100C-X,Packaging Material,1,Pc(s),STIC-VHGFHLRR0-IP,Liquid factory,FT-RBST-EM,FT-RBST-EM,,,FW-GS-BULK,
FT-RBST-EM/PS1,FT-RBST-EM,PLU-PPBLANCT-X,Packaging Material,1,Pc(s),STIC-VHSLWC01R0-MO,Liquid factory,FT-RBST-EM,FT-RBST-EM,,,TUBE-GBMC15R0-L,
FT-RBST-EM/PS1,FT-RBST-EM,CAP-BSFT100-E,Packaging Material,1,Pc(s),STIC-VHSLWC02R0-MO,Liquid factory,FT-RBST-EM,FT-RBST-EM,,,FW-LMGW-BULK,
FT-RBSTN2-EM/PS1,FT-RBSTN2-EM,FT-RBST-BULK,Semi Finished Goods,0.05,kg,STIC-VHSLWC03R0-MO,Liquid factory,FT-RBSTN2-EM,FT-RBSTN2-EM,,,TUBE-LMGW50-WPBL,
FT-RBSTN2-EM/PS1,FT-RBSTN2-EM,BOTO-L50NAT-UPP,Packaging Material,1,Pc(s),STIC-VHSLWC04R0-MO,Liquid factory,FT-RBSTN2-EM,FT-RBSTN2-EM,,,KB-K100R1-W,
FT-RBSTN2-EM/PS1,FT-RBSTN2-EM,PLU-BL100NAT-ULDPE,Packaging Material,1,Pc(s),STIC-VHSLWC05R0-MO,Liquid factory,FT-RBSTN2-EM,FT-RBSTN2-EM,,,KB-WT100R1-KMM125BF,
FT-RBSTN2-EM/PS1,FT-RBSTN2-EM,CAP-BL100NAT-UPP,Packaging Material,1,Pc(s),STIC-VHSLWC06R0-MO,Liquid factory,FT-RBSTN2-EM,FT-RBSTN2-EM,,,FW-LMGW-BULK,
FT-RIHT-W/6,FT-RIHT-W,DUS-HRPITR0-W,Packaging Material,1,Pc(s),STIC-VHSLWC07R0-MO,Liquid factory,FT-RIHT-W,FT-RIHT-W,,,TUBE-LMGW100R0-WPBL,
FT-RIHT-W/6,FT-RIHT-W,CAP-HRIT100R2-W,Packaging Material,1,Pc(s),STIC-VHSLWC08R0-MO,Liquid factory,FT-RIHT-W,FT-RIHT-W,,,FW-LWF-BULK,
FT-RIHT-W/6,FT-RIHT-W,FT-RIHT-BULK,Semi Finished Goods,0.1,kg,STIC-VHSLWC09R0-MO,Liquid factory,FT-RIHT-W,FT-RIHT-W,,,TUBE-LWFF50-WPBL,
FT-RIHT-W/6,FT-RIHT-W,PLU-FROZZ100R0-W,Packaging Material,1,Pc(s),STIC-VHSLWC10R0-MO,Liquid factory,FT-RIHT-W,FT-RIHT-W,,,KB-K100R1-W,
FT-RIHT-W/6,FT-RIHT-W,BOTO-HRIT100R1-WKIM,Packaging Material,1,Pc(s),STIC-VHSLWC11R0-MO,Liquid factory,FT-RIHT-W,FT-RIHT-W,,,FW-LWF-BULK,
FT-RIHT-W/6,FT-RIHT-W,KB-WFSR1-W,Packaging Material,0.05,Pc(s),STIC-VHSLWC12R0-MO,Liquid factory,FT-RIHT-W,FT-RIHT-W,,,TUBE-LWFF100R0-W,
FT-RIHTN3-W/1,FT-RIHTN3-W,FT-RIHTN3-BULK,Semi Finished Goods,0.03,kg,STIC-VILSLS01R0-W,,FT-RIHTN3-W,,FT-RIHTN3-W,,KB-WT100R1-KMM125BF,
FT-RIHTN3-W/1,FT-RIHTN3-W,PLU-BHRPIT30-W,Packaging Material,1,Pc(s),STIC-VILSLS02R0-W,,FT-RIHTN3-W,,FT-RIHTN3-W,,FW-MCF-BULK,
FT-RIHTN3-W/1,FT-RIHTN3-W,BOTO-HRKT30R0-W,Packaging Material,1,Pc(s),STIC-VILSLS03R0-W,,FT-RIHTN3-W,,FT-RIHTN3-W,,TUBE-MCFF100R1-W2L,
FT-RIHTN3-W/1,FT-RIHTN3-W,CAP-HRKT30R0-W,Packaging Material,1,Pc(s),STIC-VILSLS04R0-W,,FT-RIHTN3-W,,FT-RIHTN3-W,,KB-WT100R1-KMM125BF,
FT-RPHASN2-EM/1,FT-RPHASN2-EM,FT-PHASN2-BULK,Semi Finished Goods,0.1,kg,STIC-VILSLS05R0-W,Liquid factory,FT-RPHASN2-EM,FT-RPHASN2-EM,,,FW-MCF-BULK,
FT-RPHASN2-EM/1,FT-RPHASN2-EM,BOTO-PETRF100C-X,Packaging Material,1,Pc(s),STIC-VILSLS06R0-W,Liquid factory,FT-RPHASN2-EM,FT-RPHASN2-EM,,,TUBE-MCFF60R1-W2L,
FT-RPHASN2-EM/1,FT-RPHASN2-EM,PLU-PPBLANCT-X,Packaging Material,1,Pc(s),STIC-VLLF01LB6R0-W,Liquid factory,FT-RPHASN2-EM,FT-RPHASN2-EM,,,KB-K100R1-W,
FT-RPHASN2-EM/1,FT-RPHASN2-EM,CAP-BSFT100-E,Packaging Material,1,Pc(s),STIC-VLLF02B6R0-W,Liquid factory,FT-RPHASN2-EM,FT-RPHASN2-EM,,,FW-RPHAS-BULK,
FT-RPHASN2-EM/1,FT-RPHASN2-EM,STIC-SMPASFT100R1-E,Packaging Material,1,Pc(s),STIC-VLLF03I6R0-W,Liquid factory,FT-RPHASN2-EM,FT-RPHASN2-EM,,,STIC-ENFSBSFW-E,
FT-RPHASN2-EM/1,FT-RPHASN2-EM,KB-EAR0-KMM125,Packaging Material,0.04,Pc(s),STIC-VLLF04N6R0-W,Liquid factory,FT-RPHASN2-EM,FT-RPHASN2-EM,,,IBOX-12EB-WD31,
FT-RWSABHA-W/6,FT-RWSABHA-W,FT-RWSABHA-BULK,Semi Finished Goods,0.125,kg,STIC-VMFPFR11R0-IP,Liquid factory,FT-RWSABHA-W,FT-RWSABHA-W,,,FW-BS-BULK,
FT-RWSABHA-W/6,FT-RWSABHA-W,BOTO-CSET125R1-W,Packaging Material,1,Pc(s),STIC-VMFPFR22R0-IP,Liquid factory,FT-RWSABHA-W,FT-RWSABHA-W,,,TUBE-NFSBSFWR3-EPBL,
FT-RWSABHA-W/6,FT-RWSABHA-W,PLU-CSET125-W,Packaging Material,1,Pc(s),STIC-VMFPFR32R0-IP,Liquid factory,FT-RWSABHA-W,FT-RWSABHA-W,,,KB-ECR1-KMK125CF,
FT-RWSABHA-W/6,FT-RWSABHA-W,DUS-CSET125R1-W,Packaging Material,1,Pc(s),STIC-VMFPFR33R0-IP,Liquid factory,FT-RWSABHA-W,FT-RWSABHA-W,,,FW-NSCB-BULK,
FT-RWSABHA-W/6,FT-RWSABHA-W,KB-WFSR1-W,Packaging Material,0.05,Pc(s),STIC-VMFPFR43R0-IP,Liquid factory,FT-RWSABHA-W,FT-RWSABHA-W,,,TUBE-CBFW100PH-K,
FT-RWSABHA-W/6,FT-RWSABHA-W,CAP-CSET125-W,Packaging Material,1,Pc(s),STIC-VMFPFR52R0-IP,Liquid factory,FT-RWSABHA-W,FT-RWSABHA-W,,,FW-NSHTC-BULK,
FT-SBFT-EM/1,FT-SBFT-EM,BOTO-PETRF100C-X,Packaging Material,1,Pc(s),STIC-VMKLC01R2-OMG,Liquid factory,FT-SBFT-EM,FT-SBFT-EM,,,TUBE-HTCHC40-W,
FT-SBFT-EM/1,FT-SBFT-EM,STIC-SSBFT100-E,Packaging Material,1,Pc(s),STIC-VMKLC02R2-OMG,Liquid factory,FT-SBFT-EM,FT-SBFT-EM,,,FW-PBNW-BULK,
FT-SBFT-EM/1,FT-SBFT-EM,PLU-PPBLANCT-X,Packaging Material,1,Pc(s),STIC-VMKLC03R2-OMG,Liquid factory,FT-SBFT-EM,FT-SBFT-EM,,,TUBE-PBCBJFF100-W,
FT-SBFT-EM/1,FT-SBFT-EM,FT-SBFT-BULK,Semi Finished Goods,0.1,kg,STIC-VMKLC04R2-OMG,Liquid factory,FT-SBFT-EM,FT-SBFT-EM,,,KB-WT100R1-KMM125BF,
FT-SBFT-EM/1,FT-SBFT-EM,CAP-BSFT100-E,Packaging Material,1,Pc(s),STIC-VMKLC05R2-OMG,Liquid factory,FT-SBFT-EM,FT-SBFT-EM,,,FW-PCSAC-BULK,
FT-SBFT-EM/1,FT-SBFT-EM,KB-EAR0-KMM125,Packaging Material,0.04,Pc(s),STIC-VMKLC06R2-OMG,Liquid factory,FT-SBFT-EM,FT-SBFT-EM,,,TUBE-PCSAFWR1-K,
FT-SBFTN2-EM/1,FT-SBFTN2-EM,CAP-BL100NAT-UPP,Packaging Material,1,Pc(s),STIC-VMKLC07R2-OMG,Liquid factory,FT-SBFTN2-EM,FT-SBFTN2-EM,,,KB-KAHFBR0-K,
FT-SBFTN2-EM/1,FT-SBFTN2-EM,STIC-SSBFT50-E,Packaging Material,1,Pc(s),STIC-VMKLC08R2-OMG,Liquid factory,FT-SBFTN2-EM,FT-SBFTN2-EM,,,FW-PCSRB-BULK,
FT-SBFTN2-EM/1,FT-SBFTN2-EM,PLU-BL100NAT-ULDPE,Packaging Material,1,Pc(s),STIC-VMKLC09R2-OMG,Liquid factory,FT-SBFTN2-EM,FT-SBFTN2-EM,,,TUBE-PCEBFWR1-K,
FT-SBFTN2-EM/1,FT-SBFTN2-EM,BOTO-L50NAT-UPP,Packaging Material,1,Pc(s),STIC-VMKLC10R2-OMG,Liquid factory,FT-SBFTN2-EM,FT-SBFTN2-EM,,,KB-KAHFBR0-K,
FT-SBFTN2-EM/1,FT-SBFTN2-EM,FT-SBFT-BULK,Semi Finished Goods,0.05,kg,STIC-VMKLC11R2-OMG,Liquid factory,FT-SBFTN2-EM,FT-SBFTN2-EM,,,FW-RBS-BULK,
FT-SBFTN2-EM/1,FT-SBFTN2-EM,KB-ECR1-KMK125CF,Packaging Material,0.01786,Pc(s),STIC-VMKLC12R2-OMG,Liquid factory,FT-SBFTN2-EM,FT-SBFTN2-EM,,,TUBE-PSRBSFW50KPDT-E,
FW-3IN1PC-KA/2,FW-3IN1PC-KA,TUBE-TAOCDFW100R1-K,Packaging Material,1,Pc(s),STIC-VMKLCCE13R0-OMG,Liquid factory,FW-3IN1PC-KA,FW-3IN1PC-KA,,,FW-RBS-BULK,
FW-3IN1PC-KA/2,FW-3IN1PC-KA,KB-KAHFBR0-K,Packaging Material,0.06666,Pc(s),STIC-VMKLCCE14R0-OMG,Liquid factory,FW-3IN1PC-KA,FW-3IN1PC-KA,,,TUBE-BSFW100R3-EPBL,
FW-3IN1PC-KA/2,FW-3IN1PC-KA,FW-3IN1PC-BULK,Semi Finished Goods,0.1,kg,STIC-VMKLCCE15R0-OMG,Liquid factory,FW-3IN1PC-KA,FW-3IN1PC-KA,,,TUBE-GLNPGC100R0-E,
FW-AH-W100ML/8,FW-AH-W100ML,FW-AH-BULK,Semi Finished Goods,0.1,kg,STIC-VMLMP1R0-IP,Liquid factory,FW-AH-W100ML,FW-AH-W100ML,,,FW-RHMF-BULK,
FW-AH-W100ML/8,FW-AH-W100ML,KB-WT100R1-KMM125BF,Packaging Material,0.03333,Pc(s),STIC-VMLMP2R0-IP,Liquid factory,FW-AH-W100ML,FW-AH-W100ML,,,TUBE-HRFC100R0-W,
FW-AH-W100ML/8,FW-AH-W100ML,TUBE-AHFW100PBL-W,Packaging Material,1,Pc(s),STIC-VMLMP3R0-IP,Liquid factory,FW-AH-W100ML,FW-AH-W100ML,,,KB-WT100R1-KMM125BF,
FW-AH-W60ML/9,FW-AH-W60ML,TUBE-AHFW60PBLR2-W,Packaging Material,1,Pc(s),STIC-VMLMP4R0-IP,Liquid factory,FW-AH-W60ML,FW-AH-W60ML,,,TUBE-HRKFC20R0-W,
FW-AH-W60ML/9,FW-AH-W60ML,KB-K100R1-W,Packaging Material,0.02778,Pc(s),STIC-VMLMP5R0-IP,Liquid factory,FW-AH-W60ML,FW-AH-W60ML,,,FW-RHMF-BULK,
FW-AH-W60ML/9,FW-AH-W60ML,FW-AH-BULK,Semi Finished Goods,0.06,kg,STIC-VMLMP6R0-IP,Liquid factory,FW-AH-W60ML,FW-AH-W60ML,,,FW-RPBCFLO-BULK,
FW-AN1-EM/1,FW-AN1-EM,FW-AN1-BULK,Semi Finished Goods,0.1,kg,STIC-VMLMP7R0-IP,Liquid factory,FW-AN1-EM,FW-AN1-EM,,,TUBE-PBCFBOCRV100R1-W,
FW-AN1-EM/1,FW-AN1-EM,KB-EBR1-KMK125CF,Packaging Material,0.05,Pc(s),STIC-VMLMP8R0-IP,Liquid factory,FW-AN1-EM,FW-AN1-EM,,,KB-WT100R1-KMM125BF,
