"Product Korporat Code","Reference","BoM Lines/Product Template/Korporat Code","BoM Lines/Product Template/General Subcategory","BoM Lines/Quantity","BoM Lines/Product Unit of Measure"
"","","STIC-TESTER-WPSM","Regular","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02778","Pc(s)"
"MY-TTCRLLF04-W12G","1","TC-RLLF04-W12G","Sellable","1.0","Pc(s)"
"","","STIC-TESTER-WPSM","Regular","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"MZ-W2M2-W150ML","3","MZ-W1M2-W150ML","Sellable","1.0","Pc(s)"
"","","KB-BTLS150WNL32-K125","Regular","0.04167","Pc(s)"
"N-P1L-P450","4","N-L-BULK","Bulk","0.45","kg"
"","","KB-P450R1211-KMM125B","Regular","0.08333","Pc(s)"
"","","PLU-BL200NAT-LDPE","Regular","1.0","Pc(s)"
"","","CAP-BL200BLA-PP","Regular","1.0","Pc(s)"
"","","BOTP-NLREV1450-P","Intermediate Pack","1.0","Pc(s)"
"BO-IPCBBC01-W5.6G","1","INSP-CBBC1BWR0-X","Regular","1.0","Pc(s)"
"BO-IPCBBC02-W5.6G","1","INSP-CBBC2AWR0-X","Regular","1.0","Pc(s)"
"P-NFSACS-W","2","NFSK-ASR0-W","Regular","1.0","Set"
"BO-MMB01-MO9G","1","MFIX-MB01R0MO-X","Regular","1.0","Pc(s)"
"BO-MMB02-MO9G","1","MFIX-MB02R0MO-X","Regular","1.0","Pc(s)"
"PRM-PRI01-MO","1","PRM-PRI01-BULK","Bulk","0.025","kg"
"","","TUBE-PRILR0-MO","Regular","1.0","Pc(s)"
"","","DUS-PRILR0-MO","Regular","1.0","Pc(s)"
"","","KB-MOCC36R1-270CF","Regular","0.01667","Pc(s)"
"PRM-PRI02-MO","1","PRM-PRI02-BULK","Bulk","0.025","kg"
"","","TUBE-PRISKR0-MO","Regular","1.0","Pc(s)"
"","","DUS-PRISKR0-MO","Regular","1.0","Pc(s)"
"","","KB-MOCC36R1-270CF","Regular","0.01667","Pc(s)"
"BO-MMB03-MO9G","1","MFIX-MB03R0MO-X","Regular","1.0","Pc(s)"
"BO-MMB04-MO9G","1","MFIX-MB04R0MO-X","Regular","1.0","Pc(s)"
"BO-MMB05-MO9G","1","MFIX-MB05R0MO-X","Regular","1.0","Pc(s)"
"PUFF-DSBB-MO","1","PUFF-DSSBBBR0-MO","Regular","1.0","Pc(s)"
"PUFF-TWC-MO","1","PUFF-TWCSR0-MO","Regular","1.0","Pc(s)"
"REM-CDAMG-W","1","REM-CDAMG-BULK","Bulk","0.15","kg"
"","","BOTO-CDAMGR0-W","Regular","1.0","Pc(s)"
"","","PU-CDAMGR0-W","Regular","1.0","Pc(s)"
"","","KB-WKAPPAR0-KMK150","Regular","0.08333","Pc(s)"
"REM-EEM-W100ML","6","REM-EEMA-BULK","Bulk","0.05","kg"
"","","REM-EEMB-BULK","Bulk","0.05","kg"
"","","BOTO-L100EEMUR1-WHD","Regular","1.0","Pc(s)"
"","","PLU-BL100NAT-ULDPE","Regular","1.0","Pc(s)"
"","","CAP-BL100SILA-WPP","Regular","1.0","Pc(s)"
"","","KB-WSPA150221-KMM125","Regular","0.03333","Pc(s)"
"","","STIC-QREMUR-W","Regular","1.0","Pc(s)"
"REM-TSBMW-W200ML","1","REM-SBMW-W200ML","Sellable","1.0","Pc(s)"
"","","KB-WEMAS221-KMM125CF","Regular","0.04","Pc(s)"
"S-NFSA1-W10ML","2","NFSP-ADSP10R1-W","Regular","1.0","Pc(s)"
"S-NFSHM-W10ML","1","NFSP-DFSP10R0-W","Regular","1.0","Pc(s)"
"S-NFSNS-W10ML","1","NFSP-NSSP10R0-W","Regular","1.0","Pc(s)"
"S-NFSUS-W10ML","1","NFSP-HTSP10R0-W","Regular","1.0","Pc(s)"
"S-P1A2-P20","1","S-A2L-BULK","Bulk","20.0","kg"
"","","STIC-PPCSALHGP-88SV","Regular","1.0","Pc(s)"
"","","JC-20-","Regular","1.0","Pc(s)"
"","","PLU-JC20","Regular","1.0","Pc(s)"
"","","TTP-JC20L-P","Regular","1.0","Pc(s)"
"S-P1A2-P5","1","S-A2L-BULK","Bulk","5.0","kg"
"","","JC-5-HDPE","Regular","1.0","Pc(s)"
"","","CAP-JC5L--P","Regular","1.0","Pc(s)"
"","","PLU-JC5LLDPE-NTR","Regular","1.0","Pc(s)"
"","","STIC-PPCSALHGP-88SV","Regular","1.0","Pc(s)"
"S-P1L-P20","1","S-LL-BULK","Bulk","20.0","kg"
"","","TTP-JC20L-P","Regular","1.0","Pc(s)"
"","","PLU-JC20","Regular","1.0","Pc(s)"
"","","JC-20-","Regular","1.0","Pc(s)"
"","","STIC-PPCSLLHGP-88SV","Regular","1.0","Pc(s)"
"S-P1L-P450","3","S-LL-BULK","Bulk","0.45","kg"
"","","KB-P450R1211-KMM125B","Regular","0.08333","Pc(s)"
"","","BOTP-PCSHLE450R-P","Intermediate Pack","1.0","Pc(s)"
"","","CAP-BL200NAT-PP","Regular","1.0","Pc(s)"
"","","PLU-BL200NAT-LDPE","Regular","1.0","Pc(s)"
"S-P1L-P5","1","S-LL-BULK","Bulk","5.0","kg"
"","","PLU-JC5LLDPE-NTR","Regular","1.0","Pc(s)"
"","","JC-5-HDPE","Regular","1.0","Pc(s)"
"","","CAP-JC5L--P","Regular","1.0","Pc(s)"
"","","STIC-PPCSLLHGP-88SV","Regular","1.0","Pc(s)"
"S-P1SEL2-P450","3","S-SPAEL-BULK","Bulk","0.45","kg"
"","","KB-P450R1211-KMM125B","Regular","0.08333","Pc(s)"
"","","CAP-BL200NAT-PP","Regular","1.0","Pc(s)"
"","","PLU-BL200NAT-LDPE","Regular","1.0","Pc(s)"
"","","BOTP-PCSSLREV14-P","Intermediate Pack","1.0","Pc(s)"
"S-P1SRL-P450","3","S-SPARLAV-BULK","Bulk","0.45","kg"
"","","KB-P450R1211-KMM125B","Regular","0.08333","Pc(s)"
"","","PLU-BL200NAT-LDPE","Regular","1.0","Pc(s)"
"","","CAP-BL200NAT-PP","Regular","1.0","Pc(s)"
"","","BOTP-PCSSLR1450-P","Intermediate Pack","1.0","Pc(s)"
"S-W0HTNP-W40ML","2","TUBE-HTT40R1W-OE","Regular","1.0","Set"
"","","CLN-WCHT-BULK","Bulk","0.04","kg"
"SHAR-SM-MO","1","RAUT-ELPMOT780H-NS","Regular","1.0","Pc(s)"
"","","STIC-BCSSMO-P1W31","Regular","1.0","Pc(s)"
"SRM-H-MO33ML","2","BOTO-GMOF986FTD-P2W","Regular","1.0","Pc(s)"
"","","PU-LM06MOD224B-ALUM","Regular","1.0","Pc(s)"
"","","STIC-BOTHSR1-MOMSF","Regular","1.0","Pc(s)"
"","","DUS-HSMOI30-35LGP","Regular","1.0","Pc(s)"
"","","PART-DHSMO-I31WLG","Regular","1.0","Pc(s)"
"","","KB-MOLUHM-265K150","Regular","0.05","Pc(s)"
"","","SRM-H-BULK","Bulk","0.03675","kg"
"SRM-TAGTE-W100ML","2","SRM-AGTE-W100ML","Sellable","1.0","Pc(s)"
"","","KB-WKAPPAR0-KMK150","Regular","0.05263","Pc(s)"
"SRM-TH-W5X5ML","1","SRM-W3ND-W5X5ML","Sellable","1.0","Pc(s)"
"","","STIC-TESTER-WPSM","Regular","1.0","Pc(s)"
"","","KB-WFSRM211-KMM125BF","Regular","0.02083","Pc(s)"
"SRM-TP-W5X5ML","1","SRM-W3NO-W5X5ML","Sellable","1.0","Pc(s)"
"","","STIC-TESTER-WPSM","Regular","1.0","Pc(s)"
"","","KB-WFSRM211-KMM125BF","Regular","0.02083","Pc(s)"
"SRM-TWSPTE-W100ML","3","SRM-WSPTE-W100ML","Sellable","1.0","Pc(s)"
"","","KB-WKAPPAR0-KMK150","Regular","0.05263","Pc(s)"
"TC-TLECB4C1-W10G","2","TC-W0LECB4C1-W10GR","Sellable","1.0","Pc(s)"
"","","KB-WLTWCLF211-KMM125","Regular","0.03333","Pc(s)"
"TC-TLECB5C2-W10G","2","TC-W0LECB5C2-W10GR","Sellable","1.0","Pc(s)"
"","","KB-WLTWCLF211-KMM125","Regular","0.03333","Pc(s)"
"TC-TLECNC4-W10G","2","TC-W0LECNC4-W10GR","Sellable","1.0","Pc(s)"
"","","KB-WLTWCLF211-KMM125","Regular","0.03333","Pc(s)"
"TC-TLECSPC3-W10G","2","TC-W0LECSPC3-W10GR","Sellable","1.0","Pc(s)"
"","","KB-WLTWCLF211-KMM125","Regular","0.03333","Pc(s)"
"TC-TLLFB4C1-W12G","2","TC-W1LB4C1-W12GR","Sellable","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-TLLFB5C2-W12G","2","TC-W1LB5C2-W12GR","Sellable","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-TLLFNC4-W12G","2","TC-W1LNC4-W12GR","Sellable","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-TLLFSPC3-W12G","2","TC-W1LSPC3-W12GR","Sellable","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-TRLLF01-W","2","TC-RLLF01-W12G","Sellable","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-TRLLF02-W","2","TC-RLLF02-W12G","Sellable","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-TRLLF03-W","2","TC-RLLF03-W12G","Sellable","1.0","Pc(s)"
"","","KB-WLTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-W2TELB2-W12G","1","TC-W3ELB2-W12G","Sellable","1.0","Pc(s)"
"","","KB-WELTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-W2TELI3-W12G","1","TC-W3ELI3-W12G","Sellable","1.0","Pc(s)"
"","","KB-WELTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-W2TELLB1-W12G","1","TC-W3ELLB1-W12G","Sellable","1.0","Pc(s)"
"","","KB-WELTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"TC-W2TELLI4-W12G","1","TC-W3ELLI4-W12G","Sellable","1.0","Pc(s)"
"","","KB-WELTWCB-KMM125CF","Regular","0.02777","Pc(s)"
"BO-TSKSS07-MO6G","1","BO-07SSRNFSN3,5-MO","Refill","1.0","Pc(s)"
"BUT-W3P-W150ML","7","STIC-COCBBPF15-R2PP","Regular","1.0","Pc(s)"
"","","BUT-W0P-BULK","Bulk","0.15","kg"
"","","POT-R150PGUP-WPP","Regular","1.0","Pc(s)"
"","","KB-WSPA150221-KMM125","Regular","0.08333","Pc(s)"
"","","CAPP-R150VIR1-PP","Regular","1.0","Pc(s)"
"","","PS-PVCPR150R1-WPVC","Regular","1.005","Pc(s)"
"","","STIC-BOCBBPF15-R2PP","Regular","1.0","Pc(s)"
"LW-W3P-W150ML","8","CAPP-R150VIR1-PP","Regular","1.0","Pc(s)"
"","","LW-W0P-BULK","Bulk","0.15","kg"
"","","POT-R150PGUP-WPP","Regular","1.0","Pc(s)"
"","","KB-WSPA150221-KMM125","Regular","0.08333","Pc(s)"
"","","PS-PVCPR150R1-WPVC","Regular","1.005","Pc(s)"
"","","STIC-BTSBSPFR2-W150","Regular","1.0","Pc(s)"
"","","STIC-COVSBSPF15-R1PP","Regular","1.0","Pc(s)"
"BUT-W0MP-W50ML","5","KB-K100R1-W","Regular","0.03125","Pc(s)"
"","","BUT-W0MP-BULK","Bulk","0.05","kg"
"","","PS-PVCPR50-150025JT","Regular","1.0","Pc(s)"
"","","POT-R50PGOLD-PP","Regular","1.0","Pc(s)"
"","","CAPP-R100WHITEM-PP","Regular","1.0","Pc(s)"
"","","STIC-COVCBBMP50-R1PP","Regular","1.0","Pc(s)"
"","","STIC-BOCBBMP50-R2PP","Regular","1.0","Pc(s)"
"BUT-W0O-W50ML","6","KB-K100R1-W","Regular","0.03125","Pc(s)"
"","","STIC-COVCBBOL50-R1PP","Regular","1.0","Pc(s)"
"","","BUT-W0O-BULK","Bulk","0.05","kg"
"","","POT-R50PGOLD-PP","Regular","1.0","Pc(s)"
"","","CAPP-R100GREENO-PP","Regular","1.0","Pc(s)"
"","","STIC-BOCBBOL50-R2PP","Regular","1.0","Pc(s)"
"","","PS-PVCPR50-150025JT","Regular","1.005","Pc(s)"
"BUT-W0S-W50ML","5","KB-K100R1-W","Regular","0.03125","Pc(s)"
"","","BUT-W0S-BULK","Bulk","0.05","kg"
"","","POT-R50PGOLD-PP","Regular","1.0","Pc(s)"
"","","CAPP-R100PEACHS-PP","Regular","1.0","Pc(s)"
"","","PS-PVCPR50-150025JT","Regular","1.0","Pc(s)"
"","","STIC-COVCBBST50-R1PP","Regular","1.0","Pc(s)"
"","","STIC-BOCBBST50-R2PP","Regular","1.0","Pc(s)"
"BUT-W0P-W50ML","5","KB-K100R1-W","Regular","0.03125","Pc(s)"
"","","BUT-W0P-BULK","Bulk","0.05","kg"
"","","PS-PVCPR50-150025JT","Regular","1.05","Pc(s)"
"","","POT-R50PGOLD-PP","Regular","1.0","Pc(s)"
"","","CAPP-R100VIOLET-PP","Regular","1.0","Pc(s)"
"","","STIC-COVCBBPF50-R1PP","Regular","1.0","Pc(s)"
"","","STIC-BOCBBPF50-R2PP","Regular","1.0","Pc(s)"
"FM-MCC-W60ML","2","KB-K100R1-W","Regular","0.02778","Pc(s)"
"","","FM-MCC-BULK","Bulk","0.06","kg"
"","","TUBE-MCCM60-W2L","Regular","1.0","Pc(s)"
"BUT-W3LG-W150ML","6","STIC-COCBBLG15-R2PP","Regular","1.0","Pc(s)"
"","","BUT-W0LG-BULK","Bulk","0.15","kg"
"","","POT-R150PGUL-WPP","Regular","1.0","Pc(s)"
"","","CAPP-R150PUR1-PP","Regular","1.0","Pc(s)"
"","","PS-PVCPR150R1-WPVC","Regular","1.0","Pc(s)"
"","","KB-WSPA150221-KMM125","Regular","0.08333","Pc(s)"
"","","STIC-BOCBBLG15-R2PP","Regular","1.0","Pc(s)"
"D-W1R1HER-W60ML","10","STIC-FROFHER5-W","Regular","1.0","Pc(s)"
"","","STIC-BROFHER5-W","Regular","1.0","Pc(s)"
"","","BOTO-RO60-60-P","Regular","1.0","Pc(s)"
"","","D-R1HERW1-BULK","Bulk","0.063","kg"
"","","BAL-BROBPPEC-D254W23","Regular","1.0","Pc(s)"
"","","CAP-BRO-P-P","Regular","1.0","Pc(s)"
"","","KB-W6040R2-W","Regular","0.03333","Pc(s)"
"M-AHC-W40ML","5","KB-WTHETAR1-W","Regular","0.03333","Pc(s)"
"","","M-AHC-BULK","Bulk","0.04","kg"
"","","TUBE-AHMC40R2-W2L","Regular","1.0","Pc(s)"
"","","DUS-AHMC40CR2-WILG","Regular","1.0","Pc(s)"
"L-CVM04-W","6","BOTO-CVMLM4R1-W","Regular","1.0","Pc(s)"
"","","CAPA-WCVMLM4R1-W","Regular","1.0","Pc(s)"
"","","L-CVM04-BULK","Bulk","0.004","kg"
"","","STIC-BCVMLM4R1-W","Regular","1.0","Pc(s)"
"","","STIC-VCVMLM4R1-W","Regular","1.0","Pc(s)"
"","","PS-CVMLMR1-W","Regular","1.0","Pc(s)"
"","","IBOX-AR0-W","Regular","0.0625","Pc(s)"
"","","KB-WIOTAR1-W","Regular","0.00521","Pc(s)"
"BUT-W3O-W150ML","5","CAPP-R150GRR1-PP","Regular","1.0","Pc(s)"
"","","BUT-W0O-BULK","Bulk","0.15","kg"
"","","POT-R150PGUO-WPP","Regular","1.0","Pc(s)"
"","","STIC-COVCBBOL15-R1PP","Regular","1.0","Pc(s)"
"","","STIC-BOCBBOL15-R2PP","Regular","1.0","Pc(s)"
"","","PS-PVCPR150R1-WPVC","Regular","1.0","Pc(s)"
"","","KB-WSPA150221-KMM125","Regular","0.08333","Pc(s)"
"L-CVM06-W","5","STIC-VCVMLM6R1-W","Regular","1.0","Pc(s)"
"","","L-CVM06-BULK","Bulk","0.004","kg"
"","","BOTO-CVMLM6R0-W","Regular","1.0","Pc(s)"
"","","CAPA-WCVMLM6R0-W","Regular","1.0","Pc(s)"
"","","STIC-BCVMLM6R1-W","Regular","1.0","Pc(s)"
"","","PS-CVMLMR1-W","Regular","1.0","Pc(s)"
"","","IBOX-AR0-W","Regular","0.0625","Pc(s)"
"","","KB-WIOTAR1-W","Regular","0.00521","Pc(s)"
"MY-FRELF01-W","3","KB-W6040R2-W","Regular","0.03571","Pc(s)"
"","","F-RELF01-W","Sellable","1.0","Pc(s)"
"","","STIC-PAELFR0-WM","Regular","1.0","Pc(s)"
"","","STIC-PBELF01R1-WM","Regular","1.0","Pc(s)"
"MY-FRELF03-W","3","KB-W6040R2-W","Regular","0.03571","Pc(s)"
"","","F-RELF03-W","Sellable","1.0","Pc(s)"
"","","STIC-PAELFR0-WM","Regular","1.0","Pc(s)"
"","","STIC-PBELF03R1-WM","Regular","1.0","Pc(s)"
"MY-FRELF04-W","3","KB-W6040R2-W","Regular","0.03571","Pc(s)"
"","","F-RELF04-W","Sellable","1.0","Pc(s)"
"","","STIC-PAELFR0-WM","Regular","1.0","Pc(s)"
"","","STIC-PBELF04R1-WM","Regular","1.0","Pc(s)"
"MY-SRMAGIS-W17ML","2","KB-W6040R2-W","Regular","0.03333","Pc(s)"
"","","SRM-AGIS-W17ML","Sellable","1.0","Pc(s)"
"","","STIC-PDRYAAIS17-WMV","Regular","1.0","Pc(s)"
"BUT-W3S-W150ML","6","CAPP-R150PCR1-PP","Regular","1.0","Pc(s)"
"","","BUT-W0S-BULK","Bulk","0.15","kg"
"","","KB-WSPA150221-KMM125","Regular","0.08333","Pc(s)"
"","","POT-R150PGUS-WPP","Regular","1.0","Pc(s)"
"","","PS-PVCPR150R1-WPVC","Regular","1.005","Pc(s)"
"","","STIC-COVCBBST15-R1PP","Regular","1.0","Pc(s)"
"","","STIC-BOCBBST15-R2PP","Regular","1.0","Pc(s)"
"MY-SRMCD-W17ML","2","KB-W6040R2-W","Regular","0.03333","Pc(s)"
"","","SRM-CD-W17ML","Sellable","1.0","Pc(s)"
"","","STIC-PDCDS17-WMV","Regular","1.0","Pc(s)"
"MY-EBBL-W1.14G","2","KB-K100R1-W","Regular","0.0025","Pc(s)"
"","","EB-W1BL-W","Sellable","1.0","Pc(s)"
"","","STIC-PEBBK-WMV","Regular","1.0","Pc(s)"
"MY-EBBR-W1.14G","2","KB-K100R1-W","Regular","0.0025","Pc(s)"
"","","EB-W1BR-W","Sellable","1.0","Pc(s)"
"","","STIC-PEBBR-WMV","Regular","1.0","Pc(s)"
"MY-ELBL-W1.14G","2","KB-K100R1-W","Regular","0.0025","Pc(s)"
"","","EL-W1B-WTA","Sellable","1.0","Pc(s)"
"","","STIC-PELBK-WMV","Regular","1.0","Pc(s)"
"MY-ELWH-W1.14G","2","KB-K100R1-W","Regular","0.0025","Pc(s)"
"","","EL-W1W-WTA","Sellable","1.0","Pc(s)"
"","","STIC-PELWH-WMV","Regular","1.0","Pc(s)"
"MY-ELEOHB-W1G","2","KB-K100R1-W","Regular","0.0025","Pc(s)"
"","","EL-EOHB-W1GR","Sellable","1.0","Pc(s)"
"","","STIC-PEOHBL-WMV","Regular","1.0","Pc(s)"
"MY-ANTM-W40ML","2","KB-WTHETAR1-W","Regular","0.03333","Pc(s)"
"","","A-NTM-W40ML","Sellable","1.0","Pc(s)"
"","","STIC-PDANTM-WMC","Regular","1.0","Pc(s)"
"MY-MASKEEVE-W","2","KB-WEMASR1-KMK125CF","Regular","0.00417","Pc(s)"
"","","MASK-EEVE-W7GR","Sellable","1.0","Pc(s)"
"","","STIC-PBEVEMR0-WM","Regular","1.0","Pc(s)"
"MY-FRELF05-W","3","KB-W6040R2-W","Regular","0.03571","Pc(s)"
"","","F-RELF05-W","Sellable","1.0","Pc(s)"
"","","STIC-PAELFR0-WM","Regular","1.0","Pc(s)"
"","","STIC-PBELF05R1-WM","Regular","1.0","Pc(s)"
"MY-TCIPMFPF12-W","2","KB-WIPSKMMR1-W","Regular","0.02083","Pc(s)"
"","","TC-IPMFPF12-W13G","Sellable","1.0","Pc(s)"
"","","STIC-PDMFPF12-WMIP","Regular","1.0","Pc(s)"
"MY-TCIPMFPF14-W","2","KB-WIPSKMMR1-W","Regular","0.02083","Pc(s)"
"","","TC-IPMFPF14-W13G","Sellable","1.0","Pc(s)"
"","","STIC-PDMFPF14-WMIP","Regular","1.0","Pc(s)"
"BUT-W3R-W150ML","7","BUT-W0R-BULK","Bulk","0.15","kg"
"","","STIC-COCBBR15-R2PP","Regular","1.0","Pc(s)"
"","","POT-R150PGUR-WPP","Regular","1.0","Pc(s)"
"","","CAPP-R150PIR1-PP","Regular","1.0","Pc(s)"
"","","STIC-BOCBBR15-R2PP","Regular","1.0","Pc(s)"
"","","PS-PVCPR150R1-WPVC","Regular","1.0","Pc(s)"
"","","KB-WSPA150221-KMM125","Regular","0.08333","Pc(s)"
"LW-W3O-W150ML","5","LW-W1O-BULK","Bulk","0.15","kg"
"","","CAPP-R150GRR1-PP","Regular","1.0","Pc(s)"
"","","POT-R150PGUO-WPP","Regular","1.0","Pc(s)"
"","","KB-WSPA150221-KMM125","Regular","0.08333","Pc(s)"
"","","PS-PVCPR150R1-WPVC","Regular","1.005","Pc(s)"
"","","STIC-COVSBSOL15-R1PP","Regular","1.0","Pc(s)"
"","","STIC-BTSBSOR2-W150","Regular","1.0","Pc(s)"
"HC-HF-W170ML","2","KB-W200R1-W","Regular","0.05556","Pc(s)"
"","","HC-HF-BULK","Bulk","0.17","kg"
"","","TUBE-HFTC170-WLDPE","Regular","1.0","Pc(s)"
"MY-TCRE01-W","2","KB-W12X250R1-W","Regular","0.03333","Pc(s)"
"","","TC-RE01-W","Sellable","1.0","Pc(s)"
"","","STIC-PAEBR0-WM","Regular","1.0","Pc(s)"
"","","STIC-PBETWC01-WM","Regular","1.0","Pc(s)"
"C-P1-P2","3","KB-P2LR2-KMK125CF","Regular","0.25","Pc(s)"
"","","C--BULK","Bulk","2.0","kg"
"","","JC-2LPVCT-","Regular","1.0","Pc(s)"
"","","CAP-JC2WOPP-","Regular","1.0","Pc(s)"
"","","PLU-JC2LNHDPE-","Regular","1.0","Pc(s)"
"","","STIC-PPCWSLR1HG-18SV","Regular","1.0","Pc(s)"
"S-HM-W170ML","4","KB-W200R1-W","Regular","0.04167","Pc(s)"
"","","S-HMS-BULK","Bulk","0.182","kg"
"","","BOTO-DFS170R1-WHDPE","Regular","1.0","Pc(s)"
"","","CAP-BDFS170-WPP","Regular","1.0","Pc(s)"
"","","STIC-ECSW-WPSB","Regular","1.0","Pc(s)"
"HC-NS-W170ML","2","KB-W200R1-W","Regular","0.05556","Pc(s)"
"","","HC-NS-BULK","Bulk","0.17","kg"
"","","TUBE-NSC170-WLDPE","Regular","1.0","Pc(s)"
"MY-LEVCL01-W5.5G","2","KB-W200R1-W","Regular","0.00521","Pc(s)"
"","","L-EVCL01-W5.5G","Sellable","1.0","Pc(s)"
"","","STIC-PDECLT01-WMC","Regular","1.0","Pc(s)"
"","","STIC-PBECLT01-WMC","Regular","1.0","Pc(s)"
"MY-LEVCL02-W5.5G","2","KB-W200R1-W","Regular","0.00521","Pc(s)"
"","","L-EVCL02-W5.5G","Sellable","1.0","Pc(s)"
"","","STIC-PDECLT02-WMC","Regular","1.0","Pc(s)"
"","","STIC-PBECLT02-WMC","Regular","1.0","Pc(s)"
"MY-LEVCL03-W5.5G","2","KB-W200R1-W","Regular","0.00521","Pc(s)"
"","","L-EVCL03-W5.5G","Sellable","1.0","Pc(s)"
"","","STIC-PDECLT03-WMC","Regular","1.0","Pc(s)"
"","","STIC-PBECLT03-WMC","Regular","1.0","Pc(s)"
"MY-TCRE05-W","2","KB-W12X250R1-W","Regular","0.03333","Pc(s)"
"","","TC-RE05-W","Sellable","1.0","Pc(s)"
"","","STIC-PAEBR0-WM","Regular","1.0","Pc(s)"
"","","STIC-PBETWC05-WM","Regular","1.0","Pc(s)"
"MY-LIPMLMP06-W","2","KB-WIPSKMMR1-W","Regular","0.00758","Pc(s)"
"","","L-IPMLMP06-W","Sellable","1.0","Pc(s)"
"","","STIC-PDMLMP06-WMIP","Regular","1.0","Pc(s)"
"MY-LIPMLMP07-W","2","KB-WIPSKMMR1-W","Regular","0.00758","Pc(s)"
"","","L-IPMLMP07-W","Sellable","1.0","Pc(s)"
"","","STIC-PDMLMP07-WMIP","Regular","1.0","Pc(s)"
"FM-AH-EM60ML","4","TUBE-AHFMR1-E5L","Regular","1.0","Pc(s)"
"","","FM-AH-BULK","Bulk","0.06","kg"
"","","KB-EAR0-KMM125","Regular","0.02778","Pc(s)"
"REM-EEM-W50ML","6","REM-EEMA-BULK","Bulk","0.025","kg"
"","","REM-EEMB-BULK","Bulk","0.025","kg"
"","","BOTO-L50EEMURR1-WHD","Regular","1.0","Pc(s)"
"","","PLU-BL100NAT-ULDPE","Regular","1.0","Pc(s)"
"","","CAP-BL100SILA-WPP","Regular","1.0","Pc(s)"
"","","KB-W6040R2-W","Regular","0.02381","Pc(s)"
"","","STIC-QREMUR-W","Regular","1.0","Pc(s)"
"FM-NDOES-W","3","POT-NDCMR0-W","Regular","1.0","Pc(s)"
"","","PART-DNDCMR0-W","Regular","0.16667","Pc(s)"
"","","CUPS-CMR0-X","Regular","1.0","Pc(s)"
"","","IBOX-NDMOCMR0-W","Regular","0.16667","Pc(s)"
"","","STIC-BNDMOCMR1-W","Regular","1.0","Pc(s)"
"","","STIC-CNDMOCMR0-W","Regular","1.0","Pc(s)"
"","","KB-WBG150R2-W","Regular","0.01852","Pc(s)"
"","","FM-NDOES-BULK","Bulk","0.01","kg"
"MY-MASKEEAL-W6G","2","MASK-EEAL-W6GR","Sellable","1.0","Pc(s)"
"","","STIC-PBEALMR0-WMC","Regular","1.0","Pc(s)"
"","","KB-WEMAS221-KMM125CF","Regular","0.00463","Pc(s)"
"MY-LIPMLMP08-W","2","L-IPMLMP08-W","Sellable","1.0","Pc(s)"
"","","STIC-PDMLMP08-WMIP","Regular","1.0","Pc(s)"
"","","KB-WIPSKMMR1-W","Regular","0.00758","Pc(s)"
"MY-LIPMLMP09-W","2","L-IPMLMP09-W","Sellable","1.0","Pc(s)"
"","","STIC-PDMLMP09-WMIP","Regular","1.0","Pc(s)"
"","","KB-WIPSKMMR1-W","Regular","0.00758","Pc(s)"
"F-LPWN40-MO","1","F-LPWN40-BULK","Bulk","0.033","kg"
"","","BOTO-GA1302R1-MOF","Regular","1.0","Pc(s)"
"","","BAL-BPR1D882B08-WT","Regular","2.0","Pc(s)"
"","","PU-LMOA1302-CBT","Regular","1.0","Pc(s)"
"","","CAP-PLA1302-MO","Regular","1.0","Pc(s)"
"","","STIC-BPWLFN40R0-MO","Regular","1.0","Pc(s)"
"","","DUS-PWLFN40R0-MO","Regular","1.0","Pc(s)"
"","","PART-DWLFMO-I31WLD","Regular","1.0","Pc(s)"
"","","KB-MOCC36R1-270CF","Regular","0.04","Pc(s)"
"L-EMC05MM-W","5","L-EMC05-BULK","Bulk","0.004","kg"
"","","BOTO-EMLNSR0-W","Regular","1.0","Pc(s)"
"","","CAPA-WEMLNSR0-W","Regular","1.0","Pc(s)"
"","","STIC-BOTEMLC05R-0WPS","Regular","1.0","Pc(s)"
"","","DUS-BEMLC05R0-W","Regular","1.0","Pc(s)"
"","","KB-WLS60R1-KMM125","Regular","0.02778","Pc(s)"
"L-EMC08MM-W","5","L-EMC08-BULK","Bulk","0.004","kg"
"","","BOTO-EMLNSR0-W","Regular","1.0","Pc(s)"
"","","CAPA-WEMLNSR0-W","Regular","1.0","Pc(s)"
