Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,Material Type,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024
F-HGFN10-MO/3,F-HGFN10-MO,PU-LHGFFR0-MO,1,Pc(s),Regular,601,0,0,0,0,601,0,1202,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,0,0,0,0
F-HGFN10-MO/3,F-HGFN10-MO,STIC-BHGFFN10-MO,1,Pc(s),Regular,601,0,0,0,0,601,0,1202,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,0,0,0,0
F-HGFN10-MO/3,F-HGFN10-MO,STIC-MOR0-MO,1,Pc(s),Regular,601,0,0,0,0,601,0,1202,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,0,0,0,0
F-HGFN10-MO/3,F-HGFN10-MO,STIC-VHGFFN10-MO,1,Pc(s),Regular,601,0,0,0,0,601,0,1202,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,601,0,0,0,0,0
F-HGFN30-MO/3,F-HGFN30-MO,BOTO-GHGFFR0-MO,1,Pc(s),Regular,1202,601,0,0,0,601,601,1202,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,0,601,0,0
F-HGFN30-MO/3,F-HGFN30-MO,CAP-PLGHGFF-MO,1,Pc(s),Regular,1202,601,0,0,0,601,601,1202,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,0,601,0,0
F-HGFN30-MO/3,F-HGFN30-MO,DUS-HGFFIVR0-MO,1,Pc(s),Regular,1202,601,0,0,0,601,601,1202,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,0,601,0,0
F-HGFN30-MO/3,F-HGFN30-MO,KB-MOCC36R1-270CF,0.04,Pc(s),Regular,49,25,0,0,0,25,25,49,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,0,25,0,0
F-HGFN30-MO/3,F-HGFN30-MO,PART-DHGFFIVR0-MO,1,Pc(s),Regular,1202,601,0,0,0,601,601,1202,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,0,601,0,0
F-HGFN30-MO/3,F-HGFN30-MO,PU-LHGFFR0-MO,1,Pc(s),Regular,1202,601,0,0,0,601,601,1202,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,0,601,0,0
F-HGFN30-MO/3,F-HGFN30-MO,STIC-BHGFFN30-MO,1,Pc(s),Regular,1202,601,0,0,0,601,601,1202,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,0,601,0,0
F-HGFN30-MO/3,F-HGFN30-MO,STIC-MOR0-MO,1,Pc(s),Regular,1202,601,0,0,0,601,601,1202,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,0,601,0,0
F-HGFN30-MO/3,F-HGFN30-MO,STIC-VHGFFN30-MO,1,Pc(s),Regular,1202,601,0,0,0,601,601,1202,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,0,601,601,601,601,601,601,601,0,601,0,0
F-HGFW22-MO/3,F-HGFW22-MO,BOTO-GHGFFR0-MO,1,Pc(s),Regular,601,601,0,0,0,601,601,1202,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,0,0,0
F-HGFW22-MO/3,F-HGFW22-MO,CAP-PLGHGFF-MO,1,Pc(s),Regular,601,601,0,0,0,601,601,1202,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,0,0,0
F-HGFW22-MO/3,F-HGFW22-MO,DUS-HGFFIVR0-MO,1,Pc(s),Regular,601,601,0,0,0,601,601,1202,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,0,0,0
F-HGFW22-MO/3,F-HGFW22-MO,KB-MOCC36R1-270CF,0.04,Pc(s),Regular,25,25,0,0,0,25,25,49,25,0,25,25,25,25,0,25,25,25,0,25,25,25,0,25,25,25,0,25,25,25,0,25,25,25,0,25,25,25,25,0,25,25,25,0,25,25,25,0,25,25,25,25,0,25,25,25,0,25,25,25,0,25,25,25,25,0,0,0,0
F-HGFW22-MO/3,F-HGFW22-MO,PART-DHGFFIVR0-MO,1,Pc(s),Regular,601,601,0,0,0,601,601,1202,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,0,0,0
F-HGFW22-MO/3,F-HGFW22-MO,PU-LHGFFR0-MO,1,Pc(s),Regular,601,601,0,0,0,601,601,1202,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,0,0,0
F-HGFW22-MO/3,F-HGFW22-MO,STIC-BHGFFW22-MO,1,Pc(s),Regular,601,601,0,0,0,601,601,1202,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,0,0,0
F-HGFW22-MO/3,F-HGFW22-MO,STIC-MOR0-MO,1,Pc(s),Regular,601,601,0,0,0,601,601,1202,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,0,0,0
F-HGFW22-MO/3,F-HGFW22-MO,STIC-VHGFFW22-MO,1,Pc(s),Regular,601,601,0,0,0,601,601,1202,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,601,601,601,0,601,601,601,0,601,601,601,601,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,BOTO-GHGFFR0-MO,1,Pc(s),Regular,0,601,0,0,601,0,601,1202,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,CAP-PLGHGFF-MO,1,Pc(s),Regular,0,601,0,0,601,0,601,1202,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,DUS-HGFFIVR0-MO,1,Pc(s),Regular,0,601,0,0,601,0,601,1202,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,KB-MOCC36R1-270CF,0.04,Pc(s),Regular,0,25,0,0,25,0,25,49,0,25,25,0,25,0,25,0,25,0,25,25,0,25,0,25,0,25,0,25,25,0,25,0,25,0,25,0,25,25,0,25,0,25,0,25,0,25,25,0,25,0,25,0,25,25,0,25,0,25,0,25,0,25,25,0,25,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,PART-DHGFFIVR0-MO,1,Pc(s),Regular,0,601,0,0,601,0,601,1202,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,PU-LHGFFR0-MO,1,Pc(s),Regular,0,601,0,0,601,0,601,1202,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,STIC-BHGFFW33-MO,1,Pc(s),Regular,0,601,0,0,601,0,601,1202,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,STIC-MOR0-MO,1,Pc(s),Regular,0,601,0,0,601,0,601,1202,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,0,0,0
F-HGFW33-MO/3,F-HGFW33-MO,STIC-VHGFFW33-MO,1,Pc(s),Regular,0,601,0,0,601,0,601,1202,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,601,0,601,601,0,601,0,601,0,601,0,601,601,0,601,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,BOTO-GHGFFR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,CAP-PLGHGFF-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,DUS-HGFFIVR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,KB-MOCC36R1-270CF,0.04,Pc(s),Regular,0,0,0,0,0,0,0,49,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,25,0,0,0,0,25,0,0,0,0,25,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,PART-DHGFFIVR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,PU-LHGFFR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,STIC-BHGFFW41-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,STIC-MOR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0
F-HGFW41-MO/3,F-HGFW41-MO,STIC-VHGFFW41-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0,601,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,BOTO-GHGFFR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,CAP-PLGHGFF-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,DUS-HGFFIVR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,KB-MOCC36R1-270CF,0.04,Pc(s),Regular,0,0,0,0,0,0,0,49,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,PART-DHGFFIVR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,PU-LHGFFR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,STIC-BHGFFW42-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,STIC-MOR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,0
F-HGFW42-MO/3,F-HGFW42-MO,STIC-VHGFFW42-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,1202,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,601,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,BOTO-GHGFFR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,CAP-PLGHGFF-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,DUS-HGFFIVR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,KB-MOCC36R1-270CF,0.04,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,PART-DHGFFIVR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,PU-LHGFFR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,STIC-BHGFFN50-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,STIC-MOR0-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0
F-HGFW50-MO/3,F-HGFW50-MO,STIC-VHGFFN50-MO,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0
F-IPSF11-W/2,F-IPSF11-W,DUS-SFCF30R0-IP,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,0,0,1085,0,0,0,0
F-IPSF11-W/2,F-IPSF11-W,KB-WELTWCB-KMM125CF,0.02778,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,0,31,0,0,0,31,0,0,0,0,31,0,0,0,31,0,0,0,0,31,0,0,0,31,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0
F-IPSF11-W/2,F-IPSF11-W,STIC-VSFCF11FP30R0-IP,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,0,0,1085,0,0,0,0
F-IPSF11-W/2,F-IPSF11-W,TUBE-POSFCF11FP30R0-IP,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,1085,0,0,0,0,1085,0,0,0,0,0,1085,0,0,0,0
F-IPSF12-W/2,F-IPSF12-W,DUS-SFCF30R0-IP,1,Pc(s),Regular,0,0,0,0,0,0,1085,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,0,1085,0,0,1085,0,0,0,0
F-IPSF12-W/2,F-IPSF12-W,KB-WELTWCB-KMM125CF,0.02778,Pc(s),Regular,0,0,0,0,0,0,31,0,31,0,31,0,31,0,0,31,0,31,0,0,31,0,0,31,0,31,0,0,31,0,31,0,0,31,0,0,31,0,31,0,0,31,0,0,31,0,0,31,0,31,0,0,31,0,0,31,0,31,0,0,0,31,0,0,31,0,0,0,0
F-IPSF12-W/2,F-IPSF12-W,STIC-VSFCF22LI30R0-IP,1,Pc(s),Regular,0,0,0,0,0,0,1085,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,0,1085,0,0,1085,0,0,0,0
F-IPSF12-W/2,F-IPSF12-W,TUBE-POSFCF22LI30R0-IP,1,Pc(s),Regular,0,0,0,0,0,0,1085,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,1085,0,0,0,1085,0,0,1085,0,0,0,0
F-IPSF13-W/2,F-IPSF13-W,DUS-SFCF30R0-IP,1,Pc(s),Regular,0,0,0,0,0,1085,0,1085,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,0,1085,0,0,0,0
F-IPSF13-W/2,F-IPSF13-W,KB-WELTWCB-KMM125CF,0.02778,Pc(s),Regular,0,0,0,0,0,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,31,0,0,31,0,31,0,0,31,0,31,0,0,31,0,31,0,0,31,0,31,0,0,31,0,31,0,0,31,0,31,0,0,31,0,31,0,0,31,0,0,31,0,0,31,0,0,0,0
F-IPSF13-W/2,F-IPSF13-W,STIC-VSFCF32TB30R0-IP,1,Pc(s),Regular,0,0,0,0,0,1085,0,1085,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,0,1085,0,0,0,0
F-IPSF13-W/2,F-IPSF13-W,TUBE-POSFCF32TB30R0-IP,1,Pc(s),Regular,0,0,0,0,0,1085,0,1085,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,1085,0,0,1085,0,0,1085,0,0,1085,0,0,0,0
