Korporat Code,W21/2023,W22/2023,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024
EMU-EML-X,0,0,0,7.72,4.3,66.056235,0,0,0,14.563107,18.535385,18.387692,18.461538,18.461538,0,0,0,0,62.157804,36.996923,0,36.84923,0,0,5.439807,0,18.461538,33.672411,14.563107,18.461538,33.524718,15.137026,18.461538,62.731723,0,33.672411,0,18.461538,29.700133,18.461538,18.387692,15.137026,0,20.576833,18.535385,33.598564,18.461538,62.731723,44.83716,33.524718,15.137026,0,33.672411,36.923076,15.137026,0,0,29.700133,0,18.387692,52.133949,5.439807,66.056235,15.137026,0,15.137026,0,15.137026
EMU-EPSR-X,33.522758,10.19379,12.182856,9.708421,10.22379,9.755739,9.708554,11.650159,6.357702,12.135538,13.106491,8.252042,9.755649,12.164305,13.106421,12.22787,10.19378,9.737278,15.580866,9.737268,12.135358,9.755649,15.578632,11.649989,8.389875,12.182676,13.135458,12.135358,9.784596,10.19379,11.1809,14.153381,11.649989,8.280899,12.182856,13.135458,10.19361,11.726344,14.093253,7.281437,14.106053,12.182686,7.79553,16.12764,7.357722,12.135358,13.636911,10.240938,11.19371,14.077096,6.357702,11.678946,16.018844,7.842858,14.093253,9.737448,10.19361,10.269975,9.708411,10.19369,9.784706,12.244324,9.708321,10.270075,9.708311,6.310454,5.870088,1.941668
EMU-FLRM-X,7.024422,2.700926,0,2.08828,3.176176,3.845292,3.129352,4.220314,3.75165,3.413798,4.980008,1.994636,4.220314,3.4138,4.036094,3.176174,3.176174,5.364682,3.366976,3.2764,3.413798,2.93855,4.036094,4.45794,2.369658,4.082916,2.654104,3.413798,3.751648,4.45794,3.413798,3.323222,3.651422,3.413798,3.038776,4.98001,3.651422,2.23226,4.457938,2.75433,3.176174,3.889046,3.845294,3.935868,3.176174,2.469884,4.457938,3.651422,3.323224,4.695562,2.369658,4.558164,2.654104,2.93855,3.2764,4.695564,3.560846,3.889046,2.132034,4.32054,2.607282,3.560846,3.651422,2.801152,2.369658,1.04414,0,0.237624
EMU-GLY767LS-X,215.609581,225.981551,116.490909,214.251864,223.961277,175.419343,68.635334,126.884283,109.408435,136.593261,109.408951,117.932206,29.123562,29.123562,177.535497,148.41011,78.296947,29.123562,70.525923,29.123562,29.123562,0.571778,138.58615,0,38.8348,119.286548,0,0,31.065896,119.286548,38.834365,39.406578,0,0,108.944845,29.757544,11.649539,128.363804,30.317383,0,127.508389,0,29.757544,11.650055,128.363804,0,49.173385,89.529004,0,30.889161,128.363804,50.483904,19.415841,119.286548,17.991766,0,29.757544,128.363804,31.065896,0,119.846387,0,0,158.121348,19.415841,0,11.649539,119.286548
EMU-HP30-X,1.937978,0.635909,0.386555,0.596652,1.022464,0.894978,0.873301,1.32079,1.756317,0.635909,1.469953,0.298326,1.707345,1.022464,0.745815,1.022464,2.568684,1.966414,0.873301,1.369762,1.795574,1.409019,0.745815,2.480455,1.883803,1.281533,1.259856,1.022464,0.983207,2.480455,1.795574,1.13237,1.022464,1.409019,1.369762,2.629618,1.022464,0.684881,1.707345,1.220599,1.795574,1.409019,1.281533,1.171627,2.182129,0.684881,1.707345,1.409019,1.90548,1.32079,1.110693,1.281533,2.032966,1.409019,1.369762,0.934235,1.518925,2.182129,0.337583,1.281533,1.497248,1.13237,1.022464,1.369762,1.110693,0.684881,0,0
EMU-INDOH100-,19.30642,33.228708,14.404309,17.494463,14.861605,11.554346,96.24533,12.534186,12.590368,23.869394,13.694865,18.920572,21.952663,16.740633,13.847427,29.3211,13.944583,17.614612,21.244215,13.557573,15.54762,21.238102,16.147183,19.735052,27.383986,12.660936,16.211983,18.654104,15.516533,82.043198,24.632494,17.298938,15.073297,22.597042,16.135888,13.311499,24.421206,19.296334,16.528124,14.09957,22.753369,9.950343,22.906766,22.595109,18.536886,13.459709,23.628546,13.712516,18.668429,18.999977,19.488927,14.394436,22.554159,17.267851,16.571309,23.279193,16.377329,13.027768,21.384308,13.311499,14.481047,21.437312,15.852157,18.119866,22.012373,1.757817,5.265683,5.503164
EMU-ISST-X,1.596486,1.194972,0.796648,0.896229,1.593296,0.896229,1.294553,1.394134,1.394134,1.095391,1.294553,1.095391,1.692877,0.896229,1.194972,1.892039,1.194972,1.294553,1.095391,1.294553,1.493715,1.194972,1.294553,1.095391,1.593296,1.194972,1.394134,1.294553,1.394134,1.493715,1.194972,0.896229,1.394134,1.394134,0.99581,1.493715,0.99581,1.493715,1.593296,1.095391,1.194972,1.394134,1.294553,1.294553,1.394134,1.394134,1.194972,1.294553,1.294553,1.194972,1.294553,1.593296,1.194972,1.095391,1.194972,1.394134,1.294553,1.294553,1.294553,1.095391,1.294553,1.095391,1.294553,1.394134,1.394134,0.199162,0,0.398324
EMU-LEX7-X,9.195,1.940526,1.551373,2.77315,3.68628,0.581918,0.969455,2.353673,1.940526,1.163836,14.267709,2.353673,13.298254,4.486964,5.458035,1.745754,0,4.486964,2.522444,0.581918,1.551373,4.294199,2.327672,0,3.905046,0.581918,1.745754,6.234725,3.323128,1.745754,2.90959,2.353673,2.909981,0.581918,1.745754,1.163836,17.398072,14.656862,3.517509,0.581918,14.849627,14.389573,1.940526,4.294199,3.905046,1.745754,2.522444,0.581918,2.715209,0.581918,4.268198,9.363081,0.581918,1.163836,0,3.491899,5.263263,14.074944,2.353673,5.263263,15.044399,1.163836,1.163836,1.163836,0.969455,3.104362,3.104362,0.581918
EMU-LEXS-X,0,0,0,0,0.742964,0,0.742964,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0,0.742964,0,0.742964,0,0,0
EMU-LPNT-X,9.445458,6.77198,4.182639,5.57701,9.38984,6.573057,8.251898,7.56863,6.601096,7.369705,6.202774,6.430688,10.784209,4.580963,7.796544,11.637887,6.77198,6.202774,6.373658,7.284366,7.966952,7.768029,6.259804,8.394267,9.389838,7.796544,6.601098,7.227334,6.572581,11.012125,4.808403,7.569104,7.625658,7.597145,6.999896,7.995469,6.003849,8.991514,8.393793,6.430686,6.771982,6.629611,10.186962,8.194868,6.629613,7.597143,6.829012,7.170306,8.194868,6.857525,9.190915,6.401697,6.800497,7.369703,7.853574,8.621707,8.194868,6.174257,7.227336,6.402173,6.231289,7.39822,7.227334,9.560722,8.564677,0.796648,0.05703,3.58539
EMU-MTV6-X,20.762722,0,24.756732,25.912761,19.171787,72.615236,111.438744,166.134114,154.241219,127.586978,183.801685,136.573648,185.767321,119.431638,183.801685,183.801685,93.026586,154.241219,144.728988,154.241219,119.431638,154.955941,139.729061,137.099209,157.287511,76.262941,124.680754,93.026586,132.836094,107.013183,213.36215,149.706826,213.36215,186.957098,119.431638,154.241219,136.573648,157.396632,96.836736,154.241219,110.883318,154.241219,107.538744,110.059475,154.241219,110.168596,137.099209,136.573648,162.396559,140.443783,137.099209,153.051442,139.729061,166.659675,136.573648,157.396632,107.013183,145.254549,107.013183,157.396632,183.801685,122.47793,183.801685,139.729061,135.909432,135.383871,121.397274,118.241861
EMU-NL1P-X,5.777,3.78498,1.992095,3.98419,5.777075,5.777075,5.777075,3.98419,1.792885,5.777075,1.992095,3.78498,7.76917,1.792885,5.976285,7.76917,3.78498,1.792885,3.98419,3.98419,3.78498,5.577865,1.992095,7.96838,5.777075,5.577865,1.992095,3.98419,1.792885,9.562055,0,7.96838,3.78498,3.58577,5.976285,3.98419,3.78498,5.777075,3.78498,3.98419,3.78498,1.992095,9.562055,5.976285,1.792885,3.98419,3.78498,3.78498,5.777075,3.98419,7.76917,0,3.58577,5.976285,5.777075,5.976285,5.577865,1.992095,3.78498,3.98419,1.792885,5.777075,3.98419,7.76917,5.777075,0,0,3.78498
EMU-NPDC-X,7.14,1.42799,0,1.42799,2.85598,4.636352,0.704764,0.704764,4.988734,6.416724,0.704764,1.057146,2.132754,6.416724,2.132754,3.913126,0.352382,2.485136,6.416724,2.132754,1.057146,2.132754,6.064342,2.485136,2.132754,1.780372,3.913126,3.560744,1.057146,4.636352,4.265508,1.780372,2.485136,2.132754,3.913126,1.780372,5.693498,3.208362,0.704764,3.560744,2.485136,4.636352,1.057146,3.560744,2.132754,6.416724,1.057146,2.132754,0.352382,7.121488,3.208362,1.057146,3.208362,2.837518,4.28397,1.409528,3.208362,3.913126,1.780372,2.837518,5.71196,1.409528,1.780372,4.265508,4.28397,0,1.42799,0
EMU-PCLL-X,9.235,0,0,0,0,10.441848,0,0,0,4.617282,5.713959,0,0,5.824566,4.617282,5.713959,0,0,4.617282,0,5.713959,0,5.824566,4.617282,0,5.713959,0,4.617282,0,0,5.824566,5.713959,4.617282,0,0,0,10.331241,0,5.824566,0,0,10.331241,0,0,0,4.617282,5.824566,5.713959,0,4.617282,0,0,5.713959,0,10.441848,0,0,0,4.617282,5.713959,0,0,0,10.441848,0,0,0,0
EMU-PH-X,37.06129,51.304006,81.636483,35.72992,37.890219,60.143504,41.269697,33.749351,50.08632,49.789075,41.385719,48.75172,41.507339,68.441315,25.974687,24.389366,68.076941,37.228175,37.890219,48.751119,36.304898,30.82943,47.165798,74.908391,25.974687,34.901967,68.509045,50.43522,43.981383,49.887254,38.647587,39.22542,35.318597,59.08133,37.890219,21.833819,55.812509,52.048154,30.48053,48.751119,48.568729,58.111104,30.828829,60.484862,66.701022,14.42413,42.396062,69.394865,28.273883,49.805751,42.311656,45.874886,36.304898,68.076941,34.09765,55.812509,54.037966,22.804045,72.233884,32.147955,24.389366,57.762805,51.124276,37.890219,47.166399,8.99501,15.394356,31.240753
EMU-PS-,130.185401,128.613331,203.395481,157.407263,165.036891,410.253647,152.664124,141.956296,138.560281,157.494885,194.832442,135.851599,161.725218,118.434143,129.464813,143.806539,153.379708,108.812227,364.967108,152.635448,117.237475,161.707812,120.597115,158.370591,120.841449,143.297639,139.094017,141.154695,122.37359,177.697474,101.6199,140.398018,124.990949,341.52656,183.592876,95.712948,150.396585,120.164863,139.146727,134.056582,125.005936,131.122024,117.69597,176.380766,119.980458,103.245125,144.849748,366.093318,139.279418,132.515883,137.677326,106.822838,152.310204,128.038775,135.001478,126.180337,110.132902,167.817457,116.142602,141.824195,136.302606,122.111069,364.564687,136.855099,112.945577,75.063333,64.277596,49.898259
EMU-SCM3EST-X,0,0.582481,0,0,0.15,0,0,0.970834,0,0,0,0,0,0,0.970834,0,0,0,0,0,0,0.970834,0,0,0.543981,0,0,0,0.970834,0,0,0,0,0,0,0,0.970834,0,0,0,0,0,0,0.543981,0.970834,0,0,0,0,0,0,0,0.970834,0,0,0,0,0,0,0,0,1.514815,0,0,0,0,0,0
EMU-SFT3-X,1.993,1.195256,0.597628,1.195256,1.792884,1.992094,1.792884,1.195256,0.597628,1.792884,0.796838,1.195256,2.390512,0.597628,1.992094,2.390512,1.195256,0.597628,1.394466,1.195256,1.195256,1.792884,0.597628,2.589722,1.792884,1.792884,0.597628,1.394466,0.597628,2.98814,0,2.390512,1.394466,1.195256,1.792884,1.195256,1.394466,1.792884,1.195256,1.195256,1.195256,0.796838,2.98814,1.792884,0.597628,1.394466,1.195256,1.195256,1.792884,1.195256,2.589722,0,1.195256,1.792884,1.992094,1.792884,1.792884,0.597628,1.195256,1.394466,0.597628,1.792884,1.195256,2.589722,1.792884,0,0,1.195256
EMU-SROL-X,3.176424,4.396785,0,0.029126,1.456276,2.760321,0,2.91257,2.909512,0.635411,2.170521,3.476846,2.91257,2.183161,2.031582,2.170521,2.05155,4.424038,2.033454,1.456276,2.736669,4.365788,2.213473,2.033454,2.910698,4.191759,1.466387,0.766373,2.910698,1.456294,3.82865,0.903458,3.516983,0.189213,4.36766,1.643635,2.747681,0,3.857775,1.454422,2.91257,1.480618,2.910698,1.644303,1.456276,2.251792,3.638769,2.358548,1.834702,2.220795,1.645489,2.911384,2.388859,1.454422,2.95072,1.45509,2.91257,1.643635,2.033436,0.714245,3.129704,0,2.91257,1.494444,2.909512,1.645489,0,0.218338
EMU-STS-,0,0,0,0,0,0,0,4.975232,0,9.950465,4.975232,4.975232,4.975232,4.975232,4.975232,4.975232,0,4.975232,4.975232,0,4.975232,4.975232,0,4.975232,4.975232,4.975232,4.975232,0,4.975232,4.975232,4.975232,4.975232,0,4.975232,4.975232,4.975232,4.975232,0,4.975232,4.975232,4.975232,0,4.975232,4.975232,4.975232,0,4.975232,4.975232,4.975232,4.975232,4.975232,0,4.975232,4.975232,4.975232,0,4.975232,0,4.975232,4.975232,0,4.975232,4.975232,4.975232,0,4.975232,4.975232,0
EMU-VME5-X,94.994776,113.501421,0,12.228534,51.611297,40.489209,56.381684,47.143792,38.694696,56.68457,81.363598,47.046729,47.143792,45.349279,51.521616,45.349277,50.422552,82.462664,48.930923,50.029987,45.349277,50.422552,46.448341,84.945246,47.439294,47.93997,55.192941,39.087259,56.292005,40.881776,89.412747,38.99758,57.873313,44.160534,50.029987,49.824166,50.422552,73.512888,53.40581,48.538358,45.349277,50.422552,54.20199,45.652163,83.150729,40.784711,53.40581,45.349277,51.521618,54.594553,41.177276,84.552679,43.857648,50.422552,44.956712,53.405812,57.783634,39.087259,47.439294,47.93997,41.177276,51.521616,45.349277,50.029987,42.366019,9.245276,31.539435,0
EMUL--S660352-K,4.644,2.360758,0,2.330038,2.330038,2.330038,2.740758,2.365889,2.360758,2.396609,2.330038,2.396609,2.330038,2.360758,2.396609,2.330038,2.396609,2.330038,2.396609,2.360758,0.035851,2.360758,2.365889,2.360758,2.360758,2.365889,2.360758,2.745889,2.360758,2.396609,2.330038,2.396609,2.330038,2.396609,2.330038,2.360758,2.396609,2.330038,2.396609,2.330038,2.396609,2.360758,2.365889,2.360758,2.365889,2.360758,0.03072,2.365889,2.360758,2.745889,2.360758,2.396609,2.330038,2.396609,2.330038,2.396609,2.360758,2.330038,2.396609,2.330038,2.396609,2.360758,0.035851,2.360758,2.365889,0,2.360758,0
EMUL-AL2-,47.142,31.427997,0,31.427997,15.713998,15.713998,15.713998,15.713998,15.713998,15.713998,15.713998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMUL-AL21-,33.98,0,0,0,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,16.989879,0,16.989879,0,16.989879,0,0
EMUL-AMPK-,0,0,0,3.511016,2.520578,14.644591,12.430135,9.214805,13.102391,2.137969,4.41376,2.084308,1.305014,7.200752,15.088944,5.444668,0.670761,14.341665,15.6957,1.541495,5.827307,2.2357,17.619243,4.570702,3.511016,0.700447,3.157339,15.246646,2.520578,8.063007,10.418491,2.838416,17.071255,0.231983,7.104625,4.45426,6.395739,11.50141,9.547757,7.134311,4.424574,4.594319,0.468464,8.701758,2.369952,13.773827,15.597746,9.385092,4.211463,4.424574,4.594319,5.627012,2.316291,6.47992,9.619566,7.317378,2.284097,11.323088,18.283024,1.722054,4.41376,2.915243,16.649904,0.670761,4.038345,0,0,0
EMUL-BC20-X,0.857,0.047159,0,0.087371,0.047159,0,0,0.857143,0.087371,0,0.74618,0,0,0.944514,0,0,0.047159,0.087371,0.699021,0.857143,0,0,0.13453,0,0,0.699021,0.857143,0.13453,0.047159,0,0,0,0.857143,0.786392,0.047159,0,0,0,0.944514,0,0.74618,0,0,0.087371,0.857143,0,0.047159,0,0.786392,0,0.857143,0,0.047159,0.087371,0,0,0.699021,0.857143,0.181689,0,0,0,0,0.944514,0.047159,0.699021,0,0
EMUL-BRB423-X,0,5.870979,7.368679,0,7.368679,5.870979,0,0,0,7.368679,20.433667,0,7.368679,0,0,5.870979,7.368679,0,0,13.239658,0,0,7.281335,7.368679,5.870979,0,7.368679,7.281353,0,13.239658,0,0,0,7.368679,13.152314,0,7.368679,0,5.870979,0,7.368679,0,0,20.521011,0,0,7.368679,7.281335,5.870979,0,7.368679,0,5.870979,7.368679,0,0,0,13.239658,0,7.281335,14.650032,0,5.870979,7.368679,0,0,0,0
EMUL-BS721-X,30.05045,20.102534,1.15137,19.999634,9.999817,11.151187,9.999817,9.999817,9.999817,42.042847,19.557592,92.971303,74.767072,64.086062,32.043031,21.36202,1.15137,0,0,0,0,36.380326,32.043031,32.043031,24.547946,21.36202,21.362021,11.83238,13.866935,32.043031,32.043031,45.909967,33.194401,45.909967,42.724042,35.228956,32.043031,47.061337,32.043031,42.724042,32.043031,32.043031,32.043031,22.51339,52.281817,21.36202,32.043031,32.043031,33.194401,42.724042,24.547945,42.724042,35.228956,43.875412,32.043031,35.228956,32.043031,24.547945,32.043031,33.194401,42.724042,35.228956,32.043031,32.043031,47.061337,21.36202,32.043031,35.228956
EMUL-CGSPS-X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMUL-DERMSOLP-,171.198548,344.384149,169.983823,137.858161,234.991864,269.352488,200.785972,358.411821,127.262772,287.931805,393.51463,160.079321,249.797391,168.814833,375.359523,184.768417,247.956036,313.320222,210.403082,283.498083,222.544003,330.088599,261.97192,163.005036,392.910731,139.849635,348.95554,147.001429,217.895148,426.318475,220.227115,268.292103,223.835005,239.407354,337.160618,138.012933,384.946406,158.723595,286.711006,278.093537,168.791786,310.467832,225.34012,387.715268,202.899763,207.578,218.811439,184.159219,489.939518,148.14234,243.524657,380.848418,129.862742,281.893218,181.146811,419.990186,235.74759,166.148105,265.687348,259.933369,265.269647,175.039075,302.186519,308.006618,235.376169,39.589825,15.061015,30.225448
EMUL-EDNC129M-X,0,68,77.661891,0,155.253638,77.770492,310.686021,154.435769,309.689407,231.918915,464.834444,386.354684,309.689407,309.689407,464.016575,309.689407,232.206261,386.354684,231.918915,387.351298,308.871538,387.459898,464.943044,542.892281,464.125175,543.000882,465.517736,697.32805,465.23039,543.000882,619.666159,698.433265,543.000882,619.666159,698.541866,620.771374,776.203757,775.207143,1165.164816,1242.935308,1319.491984,1242.935308,1398.476292,1397.371077,1476.138183,1398.476292,1397.371077,1087.106979,1087.285724,1086.28911,1009.623833,776.312357,776.312357,930.639525,776.312357,698.541866,775.207143,776.203757,698.541866,775.207143,1009.336487,1009.515232,1086.001764,1009.623833,776.312357,777.130226,699.64708,699.64708
EMUL-EMILST-X,22.63427,13.082687,31.269227,21.236501,18.49159,23.763742,17.568435,19.876969,17.89225,22.525552,19.340987,20.053736,22.448606,20.941885,19.829716,17.642029,23.398102,15.02314,28.328879,16.250973,19.992389,26.603092,16.589535,23.73181,14.942447,22.003158,20.920974,19.882004,18.493666,22.982347,21.938635,22.474947,18.953813,15.783552,26.781818,17.90132,22.991129,18.426613,18.838394,23.608028,20.434484,23.0296,14.92528,24.71317,19.941783,18.708697,18.600305,24.958286,19.109459,22.504639,21.412101,15.456453,26.435315,16.214006,24.087489,18.609086,20.912191,22.483728,18.479455,23.900073,16.946393,21.481547,18.892349,20.455395,16.536364,14.4435,12.060218,5.026734
EMUL-EMLGDCN-X,0,29.125232,0,0,29.125232,0,0,29.125232,0,29.125232,0,29.125232,0,29.125232,0,0,29.125232,0,29.125232,0,29.125232,0,29.125232,0,0,29.125232,0,29.125232,0,29.125232,0,29.125232,0,0,29.125232,0,29.125232,0,29.125232,0,29.125232,0,0,29.125232,0,29.125232,0,29.125232,0,29.125232,0,0,29.125232,0,29.125232,0,29.125232,0,0,29.125232,0,0,29.125232,0,29.125232,0,0,0
EMUL-EMLP-X,5.714,0,0,0,0,9.70851,0,19.65055,0,19.88408,19.65055,0,9.70851,0,9.94204,0,0,9.94204,0,9.94204,0,9.94204,0,0,9.94204,0,0,9.94204,0,0,9.94204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMUL-EMPL-X,11.428,0,0,0,0,19.417019,0,39.301099,0,39.76816,39.301099,0,19.417019,0,19.88408,0,0,19.88408,0,19.88408,0,19.88408,0,0,19.88408,0,0,19.88408,0,0,19.88408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMUL-G50C-X,0.388,0,0,1.262067,0,0.631033,0.631033,0.373213,0,0,0,0.388235,0,0,0,0.371831,0,0,0,0,0,0.761448,0,0,0.77647,0,1.002864,0.77647,0,1.262067,0,0,0,0.388235,0,0.373213,1.633898,0,0,0,0,0,0,1.650302,0,0.388235,0.631033,0.371831,0.388235,0.373213,0.388235,0,0,0.388235,0.388235,1.262067,0,0,1.002864,0,0,0,0,0.373213,0.388235,0,0,0
EMUL-GMSNSE-X,2117.48288,1342.257664,880.901996,1240.985489,1292.283373,1146.065558,1313.785334,1296.030136,1280.321411,1376.662484,1167.84371,1299.040813,1444.183433,1136.841165,1559.150077,1532.543744,1487.15159,1472.667892,1339.95757,1309.596504,1403.135463,1299.39417,1351.48235,1556.845245,1136.088182,1238.882874,1137.665686,1268.167197,1365.093108,1226.18078,1075.093495,1165.004062,1144.510275,1232.045711,1268.082131,1323.718755,1143.091426,1320.325347,1026.304642,1380.369958,1272.5685,1389.712602,1170.667038,1214.351453,1088.80896,1365.444196,1122.008076,1218.342019,1335.443219,1319.356638,1146.73191,1196.23237,1299.657508,1135.589781,1295.236425,1353.177814,1173.033554,1266.229722,1110.468968,1172.968267,1331.88526,1164.471993,1146.52701,1345.298693,1020.885151,586.461234,519.20459,492.848169
EMUL-IS34R-X,0.074764,0,0,0.631033,0.074764,0.631033,0.705797,0.186607,0.074764,0,0,0.074764,0,0.074764,0,0.185915,0.074764,0,0.074764,0,0,0.261371,0,0.074764,0,0.074764,0.816948,0,0.074764,0.631033,0.074764,0,0,0.074764,0,0.261371,0.816948,0,0.074764,0,0.074764,0,0,0.705797,0,0.074764,0.631033,0.260679,0,0.186607,0.074764,0,0.074764,0,0,0.705797,0,0.074764,0.816948,0,0.074764,0,0.074764,0.186607,0.074764,0,0,0
EMUL-KF6017-X,76.536725,39.756444,57.257956,30.765111,38.031468,40.836609,30.606103,61.329073,47.522189,81.968026,109.576381,189.837587,128.611359,105.20062,119.382498,33.130514,122.506757,39.990662,62.630485,111.204817,125.152467,72.692666,130.477769,50.178849,175.20175,49.525365,83.34961,36.21099,113.590409,86.886078,79.374289,70.988755,101.72349,110.084326,94.660916,100.031835,91.432271,122.363125,89.472792,73.384851,170.185755,62.657633,79.537495,113.31851,69.666792,34.207998,83.559657,115.889722,130.644214,95.374832,71.711533,119.475921,63.01924,99.491412,94.996083,78.50986,78.397928,109.160121,99.941561,74.179636,70.527606,88.754307,119.849519,77.897994,85.417365,41.617428,53.833968,56.271629
EMUL-KF6028-X,22.721,5.24128,5.778082,16.194257,7.509284,17.438387,30.464863,26.691833,16.418933,23.158069,30.692686,21.901831,30.597471,21.121779,15.1241,25.441693,27.575215,25.951253,21.809903,22.515622,24.88842,17.938117,27.198478,23.22743,26.091659,27.884005,18.816456,27.528889,25.959193,22.650288,21.795168,19.078851,25.260712,23.349262,29.150689,16.470378,23.504279,29.035077,17.536024,29.596649,23.331227,24.746175,18.088167,27.993218,28.984216,20.161605,25.667601,17.423742,23.089639,23.203266,33.582368,18.769497,16.788216,24.89862,25.321699,27.561815,23.254857,24.200342,23.982593,15.766438,27.509185,15.464212,21.720143,22.772771,24.042458,3.06231,2.223487,8.130322
EMUL-KF68-X,51.686107,20.15851,22.641493,18.1718,20.613826,14.562375,21.051383,17.708321,15.864268,24.678005,20.115158,76.751714,69.15536,60.431693,70.130762,18.123751,15.55262,26.561276,16.567855,54.665758,52.834274,38.209703,49.123903,47.565838,36.222671,38.351026,44.495928,18.768614,71.725623,21.570766,46.390206,46.965743,33.129841,19.35862,53.443989,50.261334,31.820554,43.328573,34.284231,57.180295,67.408376,26.915156,27.27591,38.461911,37.764169,20.532353,24.821359,52.25583,55.881109,29.35828,31.824707,68.165031,19.738114,53.703985,52.50682,11.703238,46.67718,22.245506,54.791934,19.282127,15.068094,48.300891,64.791647,41.18893,19.705028,4.322358,29.884878,11.373797
