Kode Item,UOM,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024
STIC-BHSLWC10R0-MO,Pc(s),0,0,524,0,524,524,524,524,524,524,524,524,524,524,524,524,0,524,524,524,524,524,524,524,524,524,524,524,524,0,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,0,524,524,524,524,524,524,524,524,524,524,524,524,524,524,0,0,0,0
STIC-BHSLWC11R0-MO,Pc(s),0,524,0,524,524,524,524,524,1048,524,524,524,524,524,524,524,524,524,524,0,524,524,524,524,524,524,524,524,524,524,524,524,524,0,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,0,524,524,524,524,524,524,524,524,524,524,524,524,524,524,0,0,0,0
STIC-BHSLWC12R0-MO,Pc(s),0,0,0,0,524,0,524,0,1048,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,524,0,0,524,0,524,0,0,0,0
STIC-BHSRFPR0-MO,Pc(s),1172,0,0,1172,1172,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,0,0,0,0
STIC-BHWMGTR0-BD,Pc(s),0,0,0,0,0,0,0,0,3866,0,0,0,0,0,0,0,0,0,3866,0,0,0,0,0,0,0,0,0,0,3866,0,0,0,0,0,0,0,0,0,3866,0,0,0,0,0,0,0,0,0,3866,0,0,0,0,0,0,0,0,0,3866,0,0,0,0,0,0,0,0,0
STIC-BHWMYZR0-BD,Pc(s),0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BILSLS01R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BILSLS02R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0
STIC-BILSLS03R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BILSLS04R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,0
STIC-BIMLC01R1-MOMSF,Pc(s),0,500,0,0,0,500,0,500,0,500,500,0,500,0,500,0,500,0,500,500,0,500,0,500,0,500,0,500,0,500,500,0,500,0,500,0,500,0,500,500,0,500,0,500,0,500,0,500,500,0,500,0,500,0,500,0,500,500,0,500,0,500,0,500,0,0,0,0,0
STIC-BIMLC02R1-MOMSF,Pc(s),0,0,0,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,0,0,0
STIC-BIMLC03R1-MOMSF,Pc(s),2036,0,0,0,0,0,0,2036,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,2036,0,2036,0,0,0,2036,0
STIC-BIMLC04R1-MOMSF,Pc(s),2036,0,0,0,0,0,0,2036,2036,0,2036,0,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,0,2036,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,2036,0,2036,0,0,2036,0,2036,0,0,0,2036,0
STIC-BIMLC05R1-MOMSF,Pc(s),0,0,0,0,0,0,0,2036,0,0,2036,0,0,0,2036,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,2036,0,0,0,2036,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,0,0,0
STIC-BIMLC06R1-MOMSF,Pc(s),0,0,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0
STIC-BIMLC07R1-MOMSF,Pc(s),0,0,0,0,0,0,0,0,2036,0,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,0,0,0,0
STIC-BIMLC08R1-MOMSF,Pc(s),2036,0,0,0,0,2036,0,2036,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,2036,0,2036,0,0,0,0
STIC-BIMLC09R1-MOMSF,Pc(s),0,0,0,0,2036,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,0
STIC-BIMLC10R1-MOMSF,Pc(s),500,500,0,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,500,500,0,0,0,0,0
STIC-BIMLC11R1-MOMSF,Pc(s),2036,0,0,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,0,2036,2036,2036,2036,2036,0,0,2036,0
STIC-BIMLC12R1-MOMSF,Pc(s),0,500,0,500,500,500,0,500,500,500,500,500,500,0,500,500,500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,500,0,500,500,500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,500,0,500,500,500,500,500,500,0,500,500,500,500,0,0,0,0
STIC-BIMLC13R1-MOMSF,Pc(s),2036,0,0,0,0,0,0,0,2036,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,0,0,0
STIC-BIMLC14R1-MOMSF,Pc(s),0,0,0,0,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,2036,0,0,0,0,0
STIC-BIMLC15R1-MOMSF,Pc(s),0,0,0,0,0,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,2036,0,0,0,0,0
STIC-BIMLC16R1-MOMSF,Pc(s),2036,0,0,0,0,2036,0,2036,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,2036,0,2036,0,2036,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,0,0,2036,0
STIC-BIMLC17R1-MOMSF,Pc(s),0,500,0,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,500,500,0,500,0,0,0,0
STIC-BIMLC18R1-MOMSF,Pc(s),0,0,0,0,0,2036,0,0,2036,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,0,0,0
STIC-BIMLC19R1-MOMSF,Pc(s),2036,0,0,0,0,2036,0,2036,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,2036,0,2036,0,2036,0,2036,0,2036,0,2036,0,2036,2036,0,0,0,0
STIC-BIMLC20R1-MOMSF,Pc(s),0,0,0,0,0,0,500,0,0,0,500,0,0,500,0,0,0,500,0,0,0,500,0,0,0,500,0,0,0,500,0,0,500,0,0,0,500,0,0,0,500,0,0,0,500,0,0,0,500,0,0,500,0,0,0,500,0,0,0,500,0,0,0,500,0,0,0,0,0
STIC-BJKLTS01R0-OMG,Pc(s),3540,0,3540,3540,3540,0,3540,3540,0,3540,3540,0,3540,3540,0,3540,3540,0,3540,7079,0,3540,3540,0,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0
STIC-BJKLTS02R0-OMG,Pc(s),3540,0,3540,3540,3540,0,3540,3540,0,3540,3540,3540,0,3540,3540,0,3540,3540,3540,3539,3540,3540,0,3540,3540,3540,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0
STIC-BJKLTS03R0-OMG,Pc(s),0,0,3540,0,3540,0,3540,0,3540,0,3540,0,3540,0,3540,0,3540,0,3540,3539,3540,3540,0,3540,0,3540,0,3540,0,3540,0,3540,0,3540,0,3540,0,3540,0,0,0,0,0,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0
STIC-BJKLTS04R0-OMG,Pc(s),0,0,0,3540,3540,0,3540,3540,0,3540,3540,0,3540,3540,0,3540,3540,0,3540,7079,0,3540,3540,0,3540,3540,0,3540,3540,0,3540,3540,0,3540,3540,0,3540,3540,3540,0,3540,3540,0,7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0
STIC-BLASSMR0-W,Pc(s),0,0,25220,0,0,0,0,12610,0,0,33,12610,0,33,0,0,12643,0,0,33,12610,0,33,0,12610,0,33,0,0,12643,0,0,33,12610,0,33,0,0,12643,0,33,0,12610,33,0,33,12610,33,0,0,33,12610,33,0,33,12610,33,0,33,33,12643,0,33,0,12643,0,33,0,33
STIC-BLLC01LR0-W,Pc(s),37156,0,0,0,37337,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLLC02BR0-W,Pc(s),0,0,37337,0,0,0,0,11557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLMP1RR0-W,Pc(s),0,9616,4808,9616,4808,9616,4808,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLMP2RR0-W,Pc(s),9616,9616,4808,4808,9616,9532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLMP3RR0-W,Pc(s),4808,4808,4808,4808,4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLMP4RR0-W,Pc(s),4808,9616,0,9616,4808,4808,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPE01R0-W,Pc(s),666,666,776,776,776,776,776,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPE02R0-W,Pc(s),1280,0,1280,1280,1280,1280,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPE03R0-W,Pc(s),488,488,488,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPE04R0-W,Pc(s),1280,1280,0,1280,1280,1280,1280,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPFLFR01R0-W,Pc(s),0,0,0,27141,0,0,0,27141,0,0,0,0,7712,7712,7712,7712,7712,7712,7712,7712,15424,7712,7712,7712,7712,0,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,0,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,7712,0,7712,7712,7712,7712,7712,7712,7712,7712,7712,0,7712,7712,7712,7712
STIC-BLPFLFR02R0-W,Pc(s),0,0,0,26994,0,26994,26994,0,0,14980,22470,22470,29960,22470,22470,14980,22470,22470,22470,29960,22470,29960,29960,14980,14980,7490,14980,14980,22470,22470,14980,22470,22470,22470,22470,22470,22470,22470,22470,22470,14980,14980,22470,14980,14980,22470,22470,22470,22470,22470,14980,22470,22470,22470,14980,14980,22470,14980,22470,22470,22470,22470,14980,14980,14980,22470,14980,22470,22470
STIC-BLPFLFR03R0-W,Pc(s),0,0,0,27431,0,27431,0,0,0,0,7832,7832,15664,7832,15664,7832,7832,15664,7832,15664,7832,15664,15664,7832,7832,0,7832,7832,15664,7832,7832,7832,15664,7832,15664,7832,7832,15664,7832,7832,15664,7832,7832,7832,7832,7832,7832,15664,7832,15664,7832,7832,15664,7832,7832,7832,7832,7832,7832,15664,7832,15664,7832,7832,7832,7832,7832,7832,15664
STIC-BLPFLFR04R0-W,Pc(s),0,0,0,27142,0,0,0,27142,0,0,7832,7832,15664,7832,7832,15664,7832,7832,15664,7832,15664,15664,7832,7832,7832,7832,7832,7832,7832,7832,7832,15664,7832,7832,15664,7832,7832,15664,7832,15664,7832,7832,7832,7832,7832,7832,7832,15664,7832,7832,15664,7832,7832,7832,7832,15664,7832,7832,7832,7832,15664,7832,7832,7832,7832,7832,7832,15664,7832
STIC-BLPFLFR05R0-W,Pc(s),0,0,0,8046,0,0,0,8046,0,0,0,4412,4412,0,4412,4412,0,4412,0,4412,4412,4412,4412,0,0,4412,0,4412,0,4412,4412,0,4412,0,4412,4412,0,4412,4412,0,4412,0,4412,0,4412,0,4412,4412,0,4412,4412,0,4412,0,4412,0,4412,0,4412,4412,0,4412,0,4412,0,4412,0,4412,4412
STIC-BLPFLFR06R0-W,Pc(s),0,0,0,0,8046,0,0,0,0,0,0,0,2966,0,2966,0,0,2966,0,2966,0,2966,0,0,2966,0,0,0,2966,0,0,2966,0,2966,0,0,2966,0,2966,0,0,2966,0,0,0,2966,0,2966,0,0,2966,0,2966,0,0,0,2966,0,0,2966,0,2966,0,0,2966,0,0,2966,0
STIC-BLPFLFR07R0-W,Pc(s),0,0,0,0,8044,0,0,0,0,0,0,0,0,0,0,0,0,1631,0,1631,0,1631,0,1631,0,0,0,1631,0,0,1631,0,1631,0,0,1631,0,1631,0,1631,0,0,1631,0,0,1631,0,0,1631,0,1631,0,0,1631,0,0,1631,0,1631,0,0,1631,0,0,1631,0,0,1631,0
STIC-BLPFRLFR01-W,Pc(s),0,0,0,0,0,27142,27142,27142,0,0,23502,15668,23502,23502,15668,15668,23502,15668,15668,23502,31336,23502,23502,7834,15668,15668,15668,7834,23502,15668,15668,23502,23502,23502,15668,23502,23502,23502,15668,23502,15668,15668,23502,15668,15668,15668,23502,23502,15668,23502,23502,15668,23502,15668,15668,15668,15668,15668,23502,23502,23502,23502,15668,15668,15668,15668,15668,23502,15668
STIC-BLPFRLFR02-W,Pc(s),0,0,0,0,26732,53464,80196,53464,0,0,53464,53464,53464,53464,53464,53464,26732,53464,53464,53464,80196,53464,53464,26732,53464,26732,26732,53464,26732,53464,53464,53464,53464,53464,53464,53464,80196,53464,53464,53464,26732,53464,53464,26732,53464,53464,53464,53464,53464,53464,53464,53464,53464,26732,53464,53464,26732,53464,53464,53464,53464,53464,53464,26732,53464,53464,26732,53464,53464
STIC-BLPFRLFR03-W,Pc(s),0,0,0,0,27556,27556,55112,27556,0,0,27556,27556,27556,27556,27556,27556,27556,27556,27556,27556,27556,55112,27556,27556,0,27556,27556,0,27556,27556,27556,27556,55112,27556,27556,27556,27556,27556,55112,27556,27556,0,27556,27556,27556,27556,27556,27556,27556,27556,55112,27556,27556,27556,0,27556,27556,27556,27556,27556,55112,27556,27556,0,27556,27556,27556,27556,27556
STIC-BLPFRLFR04-W,Pc(s),0,0,0,0,27423,27423,27423,27423,0,0,27423,27423,27423,0,27423,27423,27423,27423,0,27423,27423,27423,54846,0,27423,0,27423,0,27423,27423,27423,27423,27423,27423,27423,0,27423,27423,27423,27423,27423,27423,0,27423,27423,27423,27423,0,27423,27423,27423,27423,27423,27423,0,27423,27423,0,27423,27423,27423,27423,27423,27423,0,27423,27423,27423,0
STIC-BLPFRLFR05-W,Pc(s),0,0,0,0,27291,0,27291,0,0,0,0,0,0,0,0,0,7834,7834,0,7834,7834,7834,0,7834,0,7834,0,7834,0,7834,7834,0,7834,7834,7834,0,7834,7834,0,7834,7834,0,7834,0,7834,7834,0,7834,7834,7834,0,7834,7834,0,7834,0,7834,0,7834,7834,7834,0,7834,7834,0,7834,0,7834,7834
STIC-BLPFRLFR06-W,Pc(s),0,0,0,0,0,7758,0,0,0,0,4553,0,4553,0,4553,0,0,4553,0,4553,0,4553,0,0,4553,0,0,4553,0,0,4553,0,4553,0,4553,0,0,4553,0,4553,0,0,4553,0,4553,0,0,4553,0,4553,0,4553,0,0,4553,0,0,4553,0,4553,0,4553,0,0,4553,0,0,4553,0
STIC-BLPFRLFR07-W,Pc(s),0,0,0,0,0,7834,0,0,0,0,0,0,0,1483,0,1483,0,1483,0,1483,1483,1483,1483,0,1483,0,0,1483,0,1483,1483,0,1483,1483,0,1483,1483,1483,0,1483,1483,0,1483,0,1483,0,1483,1483,0,1483,1483,0,1483,1483,0,1483,0,1483,1483,0,1483,1483,0,1483,0,1483,0,1483,1483
STIC-BLPL01R0-W,Pc(s),6212,6212,0,6212,6212,6212,6212,6212,12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPL02R0-W,Pc(s),15088,22632,15088,15088,22632,15088,6847,0,0,0,0,1460,1460,0,1460,1460,1460,0,1460,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPL03R0-W,Pc(s),7544,7544,7544,7544,7544,7544,0,0,0,1460,1460,0,1460,0,1460,1460,0,1460,0,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPL04R0-W,Pc(s),7544,15088,0,7544,7544,15088,15088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPL05R0-W,Pc(s),2936,2936,2936,2936,2936,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPL06R0-W,Pc(s),1064,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPL07R0-W,Pc(s),1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRE01R0-W,Pc(s),1758,0,1172,1172,1172,1172,2344,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRE02R0-W,Pc(s),3476,0,0,3476,3476,0,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRE03R0-W,Pc(s),1172,0,0,1172,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRE04R0-W,Pc(s),1758,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRL01R0-W,Pc(s),19316,19316,0,19316,19316,19316,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRL02R0-W,Pc(s),27957,55914,26804,53608,26804,53608,35739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRL03R0-W,Pc(s),26804,26804,26804,26804,26804,26804,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRL04R0-W,Pc(s),27236,27236,0,27236,27236,27236,27236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRL05R0-W,Pc(s),4484,4484,4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-BLPRL06R0-W,Pc(s),4484,0,4484,4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
