Code,Product,Quantity on Hand,Reserved,Available
1648,Emina Aqua Infused Sleeping Mask 30 g,17060,64,16996
1649,Emina Cranberry Juice Face Mask 60 ml ,3,0,3
1651,MAKE OVER Silky Smooth Translucent Powder 06 Buttermilk 35 g,1598,952,646
1652,MAKE OVER Silky Smooth Translucent Powder 07 Vanilla 35 g,1768,748,1020
1673,MAKE OVER Powerstay Precision Liquid Liner Jet Black 2.7 g,139,0,139
1694,Wardah Instaperfect GLOSS CHIC Lip Crayon 03 Mind 2.7 g,1,0,1
1695,Wardah Instaperfect MATTECENTRIC Lip Crayon 01 Pace 3 g,6,0,6
1697,Wardah Instaperfect MATTECENTRIC Lip Crayon 03 Honor 3 g,36,0,36
1698,Wardah Instaperfect MATTECENTRIC Lip Crayon 04 Joy 3 g,12,0,12
1699,Wardah Instaperfect MATTECENTRIC Lip Crayon 05 Sense 3 g,9,0,9
1705,Wardah Hair Fall Treatment Conditioner 170 ml (Pc(s)),25968,522,25446
1706,Wardah Nutri Shine Conditioner 170 ml (Pc(s)),15115,270,14845
1707,Wardah EyeXpert Eyebrow Kit 3 g (Pc(s)),4895,4512,383
1708,Wardah Renew You Anti Aging Facial Wash 100 ml (Pc(s)),2040,0,2040
1735,Emina Pore Ranger 20 ml (Pc(s)),15506,324,15182
1762,Wardah Instaperfect CITY BLUSH Blusher Click 02. Adore 5.6 g,553,0,553
