"kode_odoo";"scm_koitem";"brand";"product";"scm_dc";koli;list_price;quantity_dc;quantity_dc_transit;quantity_dc_transit_sjb;quantity_assigned;quantity_assigned_cross_dock;quantity_dc_transit_cross_dock;quantity_waiting;quantity_quarantine;quantity_idmsat;qtytotal;write_date;dailyforecast;std_stock;stock_ndc;stock_rdc;qo;qop;qop1;qop2;qop_final;"klasifikasi_order";"flag"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Aceh";144.0;20018.02;669.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;669.0;2023/01/17 00:00:00.000;35.42;864.0;0.0;0.0;195.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Ambon";144.0;20018.02;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2023/01/17 00:00:00.000;2.21;84.0;0.0;1.0;79.0;0.02546;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Bali";144.0;20018.02;1031.0;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;1175.0;2023/01/17 00:00:00.000;26.18;288.0;0.0;857.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Bandung";144.0;20018.02;3680.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3680.0;2023/01/17 00:00:00.000;493.96;4500.0;108.0;;820.0;4.97305;0;144;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Bangka";144.0;20018.02;394.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;394.0;2023/01/17 00:00:00.000;14.36;288.0;0.0;1058.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Banjarmasin";144.0;20018.02;0.0;5040.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5040.0;2023/01/17 00:00:00.000;180.5;4032.0;108.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Banten";144.0;20018.02;2972.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2972.0;2023/01/17 00:00:00.000;718.79;3420.0;108.0;;448.0;2.71698;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Batam";144.0;20018.02;260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;2023/01/17 00:00:00.000;11.17;288.0;108.0;;28.0;0.16981;0;144;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Bekasi";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;108.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Bengkulu";144.0;20018.02;438.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;438.0;2023/01/17 00:00:00.000;10.1;84.0;0.0;1058.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Bogor";144.0;20018.02;841.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;841.0;2023/01/17 00:00:00.000;229.42;1584.0;108.0;;743.0;4.50606;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Bukittinggi";144.0;20018.02;470.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;470.0;2023/01/17 00:00:00.000;41.03;576.0;0.0;480.0;106.0;480;0;144;144;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Cirebon";144.0;20018.02;1325.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1325.0;2023/01/17 00:00:00.000;191.31;1584.0;108.0;;259.0;1.57075;0;144;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Ecommerce Tegal";144.0;20018.02;248.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;248.0;2023/01/17 00:00:00.000;94.67;480.0;108.0;;232.0;1.40701;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Jakarta";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;108.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Jambi";144.0;20018.02;658.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;658.0;2023/01/17 00:00:00.000;13.67;576.0;0.0;1058.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Jember";144.0;20018.02;1429.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1429.0;2023/01/17 00:00:00.000;169.8;3600.0;108.0;;2171.0;13.16644;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Kediri";144.0;20018.02;4193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4193.0;2023/01/17 00:00:00.000;599.82;5500.0;108.0;;1307.0;7.92655;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Kendari";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;44.0;864.0;0.0;1.0;864.0;0.27844;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Lampung";144.0;20018.02;359.0;576.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;935.0;2023/01/17 00:00:00.000;109.73;1728.0;0.0;1058.0;793.0;1058;720;864;864;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Makassar";144.0;20018.02;3.0;12672.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12675.0;2023/01/17 00:00:00.000;312.46;8784.0;108.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Malang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;2935.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Manado";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;31.29;864.0;0.0;1.0;864.0;0.27844;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Mataram";144.0;20018.02;651.0;0.0;432.0;0.0;0.0;0.0;0.0;0.0;0.0;1083.0;2023/01/17 00:00:00.000;57.09;1008.0;0.0;857.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Medan";144.0;20018.02;1161.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1161.0;2023/01/17 00:00:00.000;115.43;1534.0;0.0;0.0;373.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Padang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;480.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Palangkaraya";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;32.13;180.0;0.0;0.0;180.0;0;0;0;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Palembang";144.0;20018.02;1628.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1628.0;2023/01/17 00:00:00.000;193.38;3744.0;108.0;;2116.0;12.83288;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Palu";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;76.13;1296.0;0.0;1.0;1296.0;0.41766;0;144;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Pekanbaru";144.0;20018.02;873.0;288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1161.0;2023/01/17 00:00:00.000;69.28;1296.0;108.0;;135.0;0.81873;0;144;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Pontianak";144.0;20018.02;719.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;719.0;2023/01/17 00:00:00.000;56.41;1440.0;108.0;;721.0;4.37264;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Purwokerto";144.0;20018.02;663.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;663.0;2023/01/17 00:00:00.000;96.33;1008.0;0.0;861.0;345.0;861;288;432;432;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Rantau Prapat";144.0;20018.02;0.0;288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;288.0;2023/01/17 00:00:00.000;41.27;1440.0;108.0;;1152.0;6.98652;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Samarinda";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;61.04;720.0;0.0;0.0;720.0;0;0;0;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Semarang";144.0;20018.02;1603.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1603.0;2023/01/17 00:00:00.000;874.22;8496.0;108.0;;6893.0;41.80391;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Serang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;108.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Solo";144.0;20018.02;1089.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1089.0;2023/01/17 00:00:00.000;182.74;1872.0;108.0;;783.0;4.74865;0;144;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Sukabumi";144.0;20018.02;32.0;0.0;0.0;396.0;0.0;0.0;0.0;0.0;0.0;428.0;2023/01/17 00:00:00.000;42.65;432.0;0.0;1840.0;4.0;334.54545;0;144;144;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Surabaya";144.0;20018.02;2491.0;0.0;0.0;288.0;0.0;0.0;0.0;0.0;0.0;2779.0;2023/01/17 00:00:00.000;500.3;2736.0;0.0;2935.0;0.0;0;0;0;0;"URGENT";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Tasikmalaya";144.0;20018.02;451.0;0.0;0.0;251.0;0.0;0.0;0.0;0.0;0.0;702.0;2023/01/17 00:00:00.000;62.5;720.0;0.0;1840.0;18.0;1505.45455;0;144;144;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Tegal";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;861.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Ternate";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;1.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80045";"L-MLCN-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 G";"Yogyakarta";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;545.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Aceh";144.0;20018.02;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.0;2023/01/17 00:00:00.000;24.49;432.0;0.0;165.0;313.0;34.45297;0;144;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Ambon";144.0;20018.02;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;2023/01/17 00:00:00.000;3.67;120.0;0.0;1.0;75.0;0.02313;0;144;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Bali";144.0;20018.02;204.0;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;348.0;2023/01/17 00:00:00.000;18.23;288.0;0.0;1578.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Bandung";144.0;20018.02;1234.0;3312.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4546.0;2023/01/17 00:00:00.000;467.96;4500.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Bangka";144.0;20018.02;417.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;417.0;2023/01/17 00:00:00.000;8.91;288.0;0.0;500.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Banjarmasin";144.0;20018.02;0.0;6048.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6048.0;2023/01/17 00:00:00.000;106.38;2592.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Banten";144.0;20018.02;2660.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2660.0;2023/01/17 00:00:00.000;630.96;2856.0;672.0;;196.0;60.75277;0;144;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Batam";144.0;20018.02;19.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;163.0;2023/01/17 00:00:00.000;9.29;144.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Bekasi";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Bengkulu";144.0;20018.02;249.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.0;2023/01/17 00:00:00.000;9.38;108.0;0.0;500.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Bogor";144.0;20018.02;1664.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1664.0;2023/01/17 00:00:00.000;233.96;1728.0;672.0;;64.0;19.83764;0;144;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Bukittinggi";144.0;20018.02;274.0;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;418.0;2023/01/17 00:00:00.000;45.96;576.0;0.0;217.0;158.0;217;144;288;144;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Cirebon";144.0;20018.02;1002.0;0.0;0.0;0.0;0.0;0.0;432.0;0.0;0.0;1434.0;2023/01/17 00:00:00.000;193.18;1584.0;672.0;;150.0;46.49446;0;144;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Ecommerce Tegal";144.0;20018.02;545.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;545.0;2023/01/17 00:00:00.000;101.29;480.0;672.0;;0.0;0;0;0;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Jakarta";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Jambi";144.0;20018.02;550.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;550.0;2023/01/17 00:00:00.000;15.27;576.0;0.0;500.0;26.0;28.19957;0;144;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Jember";144.0;20018.02;2630.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2630.0;2023/01/17 00:00:00.000;119.43;3024.0;672.0;;394.0;122.12546;0;144;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Kediri";144.0;20018.02;2630.0;0.0;0.0;0.0;0.0;0.0;1872.0;0.0;0.0;4502.0;2023/01/17 00:00:00.000;563.04;4500.0;672.0;;0.0;0;0;0;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Kendari";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;42.54;1008.0;0.0;1.0;1008.0;0.31082;0;144;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Lampung";144.0;20018.02;429.0;1008.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1437.0;2023/01/17 00:00:00.000;91.5;1872.0;0.0;500.0;435.0;471.80043;432;576;432;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Makassar";144.0;20018.02;2.0;14400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14402.0;2023/01/17 00:00:00.000;301.55;8496.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Malang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;1841.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Manado";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;25.33;720.0;0.0;1.0;720.0;0.22202;0;144;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Mataram";144.0;20018.02;440.0;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;584.0;2023/01/17 00:00:00.000;55.81;1008.0;0.0;1578.0;424.0;1578;288;432;432;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Medan";144.0;20018.02;221.0;0.0;0.0;288.0;0.0;0.0;0.0;0.0;0.0;509.0;2023/01/17 00:00:00.000;74.32;1695.0;0.0;165.0;1186.0;130.54703;0;144;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Padang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;217.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Palangkaraya";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;16.8;108.0;0.0;0.0;108.0;0;0;0;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Palembang";144.0;20018.02;769.0;1008.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1777.0;2023/01/17 00:00:00.000;167.44;2592.0;672.0;;815.0;252.61993;144;288;144;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Palu";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;79.29;1440.0;0.0;1.0;1440.0;0.44403;0;144;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Pekanbaru";144.0;20018.02;395.0;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1115.0;2023/01/17 00:00:00.000;85.52;1152.0;672.0;;37.0;11.46863;0;144;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Pontianak";144.0;20018.02;115.0;432.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;547.0;2023/01/17 00:00:00.000;50.21;1008.0;672.0;;461.0;142.89299;0;144;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Purwokerto";144.0;20018.02;1320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.0;2023/01/17 00:00:00.000;93.0;1008.0;0.0;651.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Rantau Prapat";144.0;20018.02;236.0;1008.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1244.0;2023/01/17 00:00:00.000;28.25;864.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Samarinda";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;50.27;720.0;0.0;0.0;720.0;0;0;0;0;"URGENT";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Semarang";144.0;20018.02;1585.0;0.0;0.0;0.0;0.0;0.0;4320.0;0.0;0.0;5905.0;2023/01/17 00:00:00.000;606.64;5904.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80046";"L-MLCO-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 G";"Serang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;672.0;;0.0;0;0;0;0;"NORMAL";"odoo"
