Code,Product,Quantity on Hand,Reserved,Available
03052,Malaysia Emina Creamatte 08 Pumpkin Spice 5.5 gr,459.0,36.0,423.0
03053,Malaysia Emina Creamatte 09 Baby Fox 5.5 gr,2195.0,21.0,2174.0
03054,Malaysia Emina Creamatte 10 Starfish 5.5 gr,2112.0,12.0,2100.0
03055,Malaysia Emina Creamatte 11 Amazeballs 5.5 gr,2155.0,12.0,2143.0
03056,Malaysia Emina Creamatte 12 Perky Plum 5.5 gr,719.0,35.0,684.0
03057,Malaysia Emina Creamatte 13 Beet Bites 5.5 gr,1074.0,21.0,1053.0
03059,Malaysia Emina Creamatte 15 Chocopuff 5.5 gr,846.0,0.0,846.0
03060,Malaysia Emina Sugar Rush Lip Scrub 4.2 gr (Pc(s)),13648.0,503.0,13145.0
03062,Malaysia Emina Bright Stuff Face Wash 100 ml,8126.0,354.0,7772.0
03063,Malaysia Emina Apricot Jam Face Scrub 60 ml (Pc(s)),4598.0,67.0,4531.0
03064,Malaysia Emina Dirt-less In Sight Make Up Remover 50 ml (Pc(s)),642.0,9.0,633.0
03065,Malaysia Emina Bright Stuff Face Toner 100 ml,5382.0,423.0,4959.0
03066,Malaysia Emina Ms. Pimple Acne Solution Moisturizing Gel 20 ml,5646.0,124.0,5522.0
03067,Malaysia Emina Ms. Pimple Acne Solution Face Wash 50 ml,7426.0,106.0,7320.0
03068,Malaysia Emina Ms. Pimple Acne Solution Spot Gel 15 ml,10.0,10.0,0.0
03069,Malaysia Emina Aloe Vera Gel 60 ml,3566.0,59.0,3507.0
03070,Malaysia Emina Aqua Infused Sleeping Mask 30 g,5099.0,36.0,5063.0
03071,Malaysia Emina Bright Stuff Moisturizing Cream 20 ml,32802.0,538.0,32264.0
03072,Malaysia Emina Bright Stuff Tone Up Cream 20 ml,6794.0,1627.0,5167.0
03073,Malaysia Emina Aloe Vera Face Mist 60 ml,3285.0,85.0,3200.0
03074,Malaysia Emina Bright Stuff Essence Sheet Mask 23 g,6563.0,216.0,6347.0
03075,Malaysia Emina Masquerade Face Mask Rice 23 g,5733.0,120.0,5613.0
03076,Malaysia Emina Masquerade Face Mask Pomegranate 23 g,5025.0,120.0,4905.0
03077,Malaysia Emina Masquerade Face Mask Tea Tree Oil 23 g,8853.0,108.0,8745.0
03078,Malaysia Emina Brush Set (Set),788.0,31.0,757.0
03079,Malaysia Emina Bare with Me Mineral Mild Foundation 01 Light 30 ml,1773.0,8.0,1765.0
03080,Malaysia Emina Bare with Me Mineral Mild Foundation 02 Natural 30 ml,2123.0,10.0,2113.0
03081,Malaysia Emina Bare with Me Mineral Mild Foundation 03 Caramel 30 ml,1337.0,9.0,1328.0
03082,Malaysia Emina Bare with Me Mineral Mild Foundation 04 Mocca 30 ml,1241.0,10.0,1231.0
03083,Malaysia Emina Glossy Stain 01 Autumn Bell 3 g,5840.0,44.0,5796.0
03084,Malaysia Emina Glossy Stain 02 Apple Shower 3 g,6164.0,40.0,6124.0
03085,Malaysia Emina Glossy Stain 03 Candy Rain 3 g,4460.0,22.0,4438.0
03086,Malaysia Emina Glossy Stain 04 Peach Sprinkles 3 g,4404.0,37.0,4367.0
03087,Malaysia Emina Glossy Stain 05 Spring Dazzle 3 g,5263.0,17.0,5246.0
03088,Malaysia Emina Bright Stuff Whip Face Wash 50 ml,6349.0,195.0,6154.0
03089,Malaysia Emina Clay Mask Brightening 60 ml,11289.0,264.0,11025.0
03090,Malaysia Emina Clay Mask Sebum Control 60 ml,2477.0,64.0,2413.0
03091,Malaysia Emina Clay Mask Soothe & Smooth 60 ml,2157.0,116.0,2041.0
03092,Malaysia Emina Bright Stuff for Acne Prone Skin Face Wash 100 ml,6335.0,191.0,6144.0
03093,Malaysia Emina Bright Stuff for Acne Prone Skin Moisturizing Cream 20 ml,11768.0,260.0,11508.0
03094,Malaysia Emina Skin Buddy Dot Burst Face Wash 60 ml,5884.0,28.0,5856.0
03095,Malaysia Emina Skin Buddy Bubble Up Face Wash 60 ml,7007.0,45.0,6962.0
03096,Malaysia Emina Skin Buddy Face Toner 100 ml,1156.0,64.0,1092.0
03097,Malaysia Emina Skin Buddy Micellar Water 100 ml,1638.0,36.0,1602.0
03161,Malaysia Emina Lip Mask Blister,16646.0,1853.0,14793.0
03322,Malaysia Wardah EyeXpert Eyebrow Pencil Black 1.14 g (Blister),1420.0,1420.0,0.0
03323,Malaysia Wardah EyeXpert Eyebrow Pencil Brown 1.14 g (Blister),4048.0,361.0,3687.0
03325,Malaysia Wardah Bundling Crystal Secret Brightening Day Cream 30 g + Wardah NFS Crystal Secret Foaming Cleanser with Natural AHA+PHA 3 ml Sachet,9744.0,0.0,9744.0
03515,Malaysia Wardah C-Defense Energizing Whip Foam 100 ml,566.0,198.0,368.0
03516,Malaysia Wardah C-Defense Mousse Moisturizer 30 g,11046.0,4682.0,6364.0
03517,Malaysia Wardah Colorfit Last All Day Lip Paint 01 Peach Till Drop 4.2 g,1588.0,132.0,1456.0
03518,Malaysia Wardah Colorfit Last All Day Lip Paint 02 Eternal Sunset 4.2 g,1429.0,384.0,1045.0
03519,Malaysia Wardah Colorfit Last All Day Lip Paint 03 Stick To Latte 4.2 g,443.0,1.0,442.0
03520,Malaysia Wardah Colorfit Last All Day Lip Paint 04 Brownderlast 4.2 g,10141.0,1881.0,8260.0
03521,Malaysia Wardah Colorfit Last All Day Lip Paint 05 Stay Russet 4.2 g,1412.0,97.0,1315.0
03523,Malaysia Wardah Colorfit Last All Day Lip Paint 07 Brick On 4.2 g,1344.0,60.0,1284.0
03526,Malaysia Wardah Colorfit Last All Day Lip Paint 10 Forever Mauve 4.2 g,278.0,1.0,277.0
03527,Malaysia Wardah Colorfit Last All Day Lip Paint 11 Everlast Pink 4.2 g,1803.0,0.0,1803.0
03605,Malaysia Wardah Eyexpert Matic Brow Definer 01 LIGHT BROWN 0.25 g,12.0,12.0,0.0
03606,Malaysia Wardah EyeXpert Matic Brow Definer 02 DARK BROWN 0.25 g,241.0,241.0,0.0
