Code,Product,Quantity on Hand,Reserved,Available
02735,Malaysia Wardah Intense Matte Lipstick 13 Yummy Brownie 2.3 g,1946.0,0.0,1946.0
02736,Malaysia Wardah Intense Matte Lipstick 14 Active Cerise 2.3 g,1017.0,0.0,1017.0
02737,Malaysia Wardah Intense Matte Lipstick 15 Out of Red! 2.3 g,863.0,0.0,863.0
02738,Malaysia Wardah Intense Matte Lipstick 16 Pecan Pie 2.3 g,1539.0,0.0,1539.0
02739,Malaysia Wardah Instaperfect BROWFESSIONAL 3D Brow Mascara 01. BROWN 5.5 g,640.0,0.0,640.0
02740,Malaysia Wardah Instaperfect BROWFESSIONAL 3D Brow Mascara 02. DEEP GREY 5.5 g,1800.0,0.0,1800.0
02741,"Malaysia Wardah Everyday Cheek and Lip Tint 01 Red, Set, Glow! 5.5 g",15310.0,318.0,14992.0
02742,Malaysia Wardah Everyday Cheek and Lip Tint 02 My Baerry! 5.5 g,5064.0,267.0,4797.0
02743,Malaysia Wardah Everyday Cheek and Lip Tint 03 Pink on Point! 5.5 g,7682.0,93.0,7589.0
02744,Malaysia Wardah Exclusive Moist Lipstick 21 Orchid Pink 3.5 g,205.0,0.0,205.0
02745,Malaysia Wardah Exclusive Moist Lipstick 23 Ruby Red 3.5 g,9.0,0.0,9.0
02746,Malaysia Wardah Exclusive Moist Lipstick 26 Mango 3.5 g,245.0,0.0,245.0
02747,Malaysia Wardah Exclusive Moist Lipstick 30 Golden Coral 3.5 g,12.0,0.0,12.0
02748,Malaysia Wardah Exclusive Moist Lipstick 36 Sugary Pink 3.5 g,34.0,0.0,34.0
02749,Malaysia Wardah Exclusive Moist Lipstick 41 Charming Red 3.5 g,12.0,0.0,12.0
02750,Malaysia Wardah Exclusive Moist Lipstick 43 Magnificent Red 3.5 g,426.0,0.0,426.0
02751,Malaysia Wardah Exclusive Moist Lipstick 46 Chic Magenta 3.5 g,6.0,0.0,6.0
02752,Malaysia Wardah Exclusive Matte Lipstick 02 Magenta 3.5 g,12.0,0.0,12.0
02753,Malaysia Wardah Exclusive Matte Lipstick 03 Red 3.5 g,96.0,0.0,96.0
02754,Malaysia Wardah Exclusive Matte Lipstick 04 Orange 3.5 g,37.0,0.0,37.0
02755,Malaysia Wardah Exclusive Matte Lipstick 05 Peach 3.5 g,33.0,0.0,33.0
02756,Malaysia Wardah Exclusive Matte Lipstick 09 True Red 3.5 g,36.0,0.0,36.0
02757,Malaysia Wardah Exclusive Matte Lipstick 16 Summer Pink 3.5 g,21.0,0.0,21.0
02758,Malaysia Wardah Exclusive Matte Lipstick 17 Gorgeous Pink 3.5 g,3.0,0.0,3.0
02759,Malaysia Wardah Exclusive Matte Lipstick 18 Rosy Pink 3.5 g,4.0,0.0,4.0
02760,Malaysia Wardah Exclusive Liquid Foundation 01 Light Beige 20 ml,352.0,289.0,63.0
02761,Malaysia Wardah Exclusive Liquid Foundation 02 Sheer Pink 20 ml,1215.0,273.0,942.0
02762,Malaysia Wardah Exclusive Liquid Foundation 03 Sandy Beige 20 ml,944.0,87.0,857.0
02763,Malaysia Wardah Exclusive Liquid Foundation 04 Natural 20 ml,68.0,68.0,0.0
02765,Malaysia Wardah Exclusive Two Way Cake 01 Sheer Pink 12 g,585.0,153.0,432.0
02766,Malaysia Wardah Exclusive Two Way Cake 02 Light Beige 12 g,2913.0,177.0,2736.0
02767,Malaysia Wardah Exclusive Two Way Cake 03 Sandy Beige 12 g,2385.0,165.0,2220.0
02768,Malaysia Wardah Exclusive Two Way Cake 04 Natural 12 g,3226.0,114.0,3112.0
02769,Malaysia Wardah Exclusive Two Way Cake 05 Coffee Beige 12 g,36.0,30.0,6.0
02770,Malaysia Wardah Exclusive Eyeshadow Palette 01 Sunset Brown 10 g,66.0,54.0,12.0
02771,Malaysia Wardah Exclusive Eyeshadow Palette 02 Rose Glow 10 g,1393.0,69.0,1324.0
02772,Malaysia Wardah Exclusive Blush On 01 Rosy Pink 6.5 g,380.0,84.0,296.0
02773,Malaysia Wardah Exclusive Blush On 02 Coral Peach 6.5 g,2809.0,66.0,2743.0
02774,Malaysia Wardah Exclusive Flawless Cover Cushion 01 Light Beige 15 g,6429.0,90.0,6339.0
02775,Malaysia Wardah Exclusive Flawless Cover Cushion 02 Honey Beige 15 g,233.0,155.0,78.0
02776,Malaysia Wardah Exclusive Flawless Cover Cushion 03 Sandy Beige 15 g,914.0,195.0,719.0
02777,Malaysia Wardah Exclusive Flawless Cover Cushion 04 Natural 15 g,1452.0,57.0,1395.0
02800,Malaysia Wardah Crystallure Supreme Revitalizing Rich Cream 50 g,80.0,60.0,20.0
02801,Malaysia Wardah Crystallure Supreme Activating Overnight Cream 50 g,547.0,62.0,485.0
02802,Malaysia Wardah Crystallure Supreme Advanced Eye Serum 15 ml,190.0,50.0,140.0
02803,Malaysia Wardah Crystallure Supreme Activating Booster Essence 30 ml,85.0,30.0,55.0
02804,Malaysia Wardah Crystallure Supreme Double Action Micellar Gel 150 ml,77.0,77.0,0.0
02805,Malaysia Wardah Crystallure Supreme Revitalizing Oil Serum 30 ml,153.0,48.0,105.0
02806,Malaysia Wardah Crystallure Supreme Advanced Hydra Gel 50 g,66.0,44.0,22.0
02807,Malaysia Wardah Crystallure Essential Skin Care Routine,60.0,41.0,19.0
02820,Malaysia Wardah UV Shield Essential Sunscreen Gel SPF 30 40 ml,6158.0,5904.0,254.0
02880,Malaysia Wardah Hydra Rose Micro Gel Serum 30 ml,235.0,211.0,24.0
02881,Malaysia Wardah Hydra Rose Dewy Aqua Day Gel 40 g,216.0,216.0,0.0
02882,Malaysia Wardah Hydra Rose Moisture Rich Night Gel 40 g,237.0,112.0,125.0
