DC,BRAND,CAT1,CAT4,ODOO CODE,CORPORATE CODE,BARCODE,ITEM NAME,GT PRICE,QOH,RESERVED (QTY),AVAILABLE (QTY),QOH (Rp),RESERVED (Rp),AVAILABLE (Rp),EXPIRED DATE
DC SEMARANG,EMINA,LIP MAKE UP,EMINA LIP CUSHION,02360,L-CUSH03-EM,8993137706872,EMINA LIP CUSHION 03. GET BERRY 9 G,49099.1,1,0,1,49099.1,0,49099.1,
DC SEMARANG,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION,02424,F-LPWN50-MO,8993137707374,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N50 TAN 33 ML,152252.25,1,0,1,152252.25,0,152252.25,
DC SEMARANG,PUTRI,HAIR TEXTURE,PUTRI PROFESSIONAL NEUTRALIZER,00345,N-P1L-P5,8993137150057,PUTRI NEUTRALIZER LOTION 5 L (PC(S)),127387.39,6,0,6,764324.34,0,764324.34,
DC SEMARANG,PUTRI,CONDITIONER,PUTRI CONDITIONER,00353,HC-P1A2-P5,8993137170055,PUTRI PURE CLEAN HAIR CONDITIONER APPLE 5 L (PC(S)),107657.66,8,0,8,861261.28,0,861261.28,
DC SEMARANG,PUTRI,CONDITIONER,PUTRI CONDITIONER,00357,HC-P1F-P2,8993137170031,PUTRI PURE CLEAN HAIR CONDITIONER FLORAL 2 L (PC(S)),56306.31,10,0,10,563063.1,0,563063.1,
DC SEMARANG,PUTRI,HAIR SPRAY,PUTRI HAIR SPRAY,00395,HSP-P1N1G1S-P200,8993137683951,PUTRI HAIR SPRAY NON AEROSOL STRONG (HIJAU) 200 ML (PC(S)),28828.83,5,0,5,144144.15,0,144144.15,
DC SEMARANG,PUTRI,HAIR TONIC,PUTRI HAIR TONIC,00310,HT-P1G1-P200D,8993137252034,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 200 MLD",22972.97,49,0,49,1125675.53,0,1125675.53,
DC SEMARANG,PUTRI,CREAMBATH,PUTRI NATURE CREAMBATH,00321,CB-P1G-P240,8993137322508,PUTRI NATURAL CREAMBATH GINSENG 240 ML (PC(S)),20720.72,1,0,1,20720.72,0,20720.72,
DC SEMARANG,PUTRI,HAIR TEXTURE,PUTRI PROFESSIONAL COLD WAVE,00341,C-P1-P5,8993137684033,PUTRI COLD WAVE 5 L (PC(S)),143243.24,5,0,5,716216.2,0,716216.2,
DC SEMARANG,PUTRI,HAIR TEXTURE,PUTRI PLATINUM NEUTRALIZER,00333,N-P1P3P-P240,8993137683753,PUTRI PLATINUM NEUTRALIZER STEP 2 240 ML (PC(S)),25225.23,37,0,37,933333.51,0,933333.51,
DC SEMARANG,PUTRI,SHAMPOO,PUTRI SHAMPOO,00362,S-P1A2-P2,8993137180429,PUTRI PURE CLEAN SHAMPOO APPLE 2 L (PC(S)),70270.27,3,0,3,210810.81,0,210810.81,
DC SEMARANG,PUTRI,SHAMPOO,PUTRI SHAMPOO,00363,S-P1A2-P5,8993137180450,PUTRI PURE CLEAN SHAMPOO APPLE 5 L (PC(S)),118468.47,3,0,3,355405.41,0,355405.41,
DC SEMARANG,PUTRI,SHAMPOO,PUTRI SHAMPOO,00367,S-P1L-P2,8993137180528,PUTRI PURE CLEAN SHAMPOO LEMON 2 L (PC(S)),70270.27,3,0,3,210810.81,0,210810.81,
DC SEMARANG,PUTRI,SHAMPOO,PUTRI SHAMPOO,00368,S-P1L-P5,8993137180559,PUTRI PURE CLEAN SHAMPOO LEMON 5 L (PC(S)),118468.47,3,0,3,355405.41,0,355405.41,
DC SEMARANG,WARDAH,FACE MAKE UP,WARDAH LIGHTENING LIQUID FOUNDATION,02419,F-LLF02-W,8993137707701,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),45045.05,6,0,6,270270.3,0,270270.3,
DC SEMARANG,WARDAH,FACE MAKE UP,WARDAH LIGHTENING LIQUID FOUNDATION,02420,F-LLF03-W,8993137707718,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),45045.05,17,0,17,765765.85,0,765765.85,
DC SEMARANG,WARDAH,FACE MAKE UP,WARDAH LIGHTENING LIQUID CONCEALER,02403,CON-LBBL01-W,8993137705257,WARDAH LIGHTENING LIQUID CONCEALER 01 LIGHT 7 G (BLISTER),36036.04,9,0,9,324324.36,0,324324.36,
DC SOLO,EMINA,FACE MAKE UP,EMINA CHEEK LIT PRESSED BLUSH,00781,BO-CLPCS-EM3.5GR,8993137691987,EMINA CHEEK LIT PRESSED BLUSH SUGARCANE 3.5 GR (PC(S)),33783.78,1,0,1,33783.78,0,33783.78,
DC SOLO,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL MILD FOUNDATION,02451,F-BWMM01-EM,8993137707848,EMINA BARE WITH ME MINERAL MILD FOUNDATION 01 LIGHT 30 ML,68918.92,4,0,4,275675.68,0,275675.68,
DC SOLO,EMINA,LIP MAKE UP,EMINA CREAMATTE,02446,L-CM16-EM5.5GR,8993137708357,EMINA CREAMATTE 16 SODA GEMBIRA 5.5 GR,41441.45,9,0,9,372973.05,0,372973.05,
DC SOLO,EMINA,LIP MAKE UP,EMINA CREAMYTINT,02136,LT-CR02-EM,8993137704816,EMINA CREAMYTINT 02 PEACH CRUSH 3.6 G,38738.74,3,0,3,116216.22,0,116216.22,
DC SOLO,EMINA,LIP MAKE UP,EMINA SMOOCHIES LIP BALM,01043,LB-SLN-EM3.7GR,8993137691765,EMINA SMOOCHIES LIP BALM LEMONADE 3.7 GR (PC(S)),26576.58,1,0,1,26576.58,0,26576.58,
DC SOLO,EMINA,FACE MOISTURIZER,EMINA FACE MASK,01045,FM-MGT-EM60ML,8993137693516,EMINA GREEN TEA LATTE FACE MASK 60 ML (PC(S)),27927.93,2,0,2,55855.86,0,55855.86,
DC SOLO,EMINA,LIP MAKE UP,EMINA CREAMATTE,01104,L-CM07-EM5.5GR,8993137694360,EMINA CREAMATTE 07 TUMBLEWEED 5.5 GR (PC(S)),41441.45,6,0,6,248648.7,0,248648.7,
DC SOLO,EMINA,LIP MAKE UP,EMINA SMOOCHIES LIP BALM,01042,LB-SCJ-EM3.7GR,8993137691772,EMINA SMOOCHIES LIP BALM CUCUMBER JUICE 3.7 GR (PC(S)),26576.58,1,0,1,26576.58,0,26576.58,
DC SOLO,EMINA,FACE MOISTURIZER,EMINA CLAY MASK,02475,FM-CMSS-EM,8993137708104,EMINA CLAY MASK SOOTHE & SMOOTH 60 ML,36036.04,1,0,1,36036.04,0,36036.04,
DC SOLO,EMINA,LIP MAKE UP,EMINA CREAMATTE,01101,L-CM04-EM5.5GR,8993137694339,EMINA CREAMATTE 04 FROSTBITE 5.5 GR (PC(S)),41441.45,2,0,2,82882.9,0,82882.9,
DC SOLO,EMINA,FACE CLEANSER,EMINA DOUBLE BUBBLE FACE WASH,00912,FW-DBL-EM60ML,8993137692793,EMINA DOUBLE BUBBLE FACE WASH 60 ML (PC(S)),16216.22,1,0,1,16216.22,0,16216.22,
DC SOLO,EMINA,FACE CLEANSER,EMINA DOT BURST FACE WASH,01276,FW-DBR-EM60ML,8993137692809,EMINA DOT BURST FACE WASH 60 ML (PC(S)),16216.22,2,0,2,32432.44,0,32432.44,
DC SOLO,EMINA,FACE MOISTURIZER,EMINA MOIST IN A BOTTLE,01021,M-IAB-EM50ML,8993137693561,EMINA MOIST IN A BOTTLE 50 ML (PC(S)),25225.23,3,0,3,75675.69,0,75675.69,
DC SOLO,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL MILD FOUNDATION,02454,F-BWMM04-EM,8993137707879,EMINA BARE WITH ME MINERAL MILD FOUNDATION 04 MOCCA 30 ML,68918.92,13,0,13,895945.96,0,895945.96,
DC SOLO,EMINA,FACE MOISTURIZER,EMINA ALOE VERA GEL,02033,HBL-AVG-EM,8993137702201,EMINA ALOE VERA GEL 60 ML,25675.68,2,0,2,51351.36,0,51351.36,
DC SOLO,EMINA,FACE MOISTURIZER,EMINA MASQUERADE SHEET MASK,01797,FM-MTTO-EM,8993137702669,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,12612.62,1,0,1,12612.62,0,12612.62,
DC SOLO,EMINA,FACE MAKE UP,EMINA BRIGHT STUFF LOOSE POWDER,02083,B-BSLP-EM,8993137703246,EMINA BRIGHT STUFF LOOSE POWDER 55 G,21171.17,1,0,1,21171.17,0,21171.17,
DC SOLO,EMINA,FACE MOISTURIZER,EMINA FACE MASK,01650,FM-AH-EM60ML,8993137693493,EMINA AVOCADO HONEY FACE MASK 60 ML,35135.14,1,0,1,35135.14,0,35135.14,
DC SOLO,EMINA,FACE MOISTURIZER,EMINA FACE MASK,01649,FM-SL-EM60ML,8993137693530,EMINA CRANBERRY JUICE FACE MASK 60 ML,35135.14,6,0,6,210810.84,0,210810.84,
DC SOLO,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL MILD FOUNDATION,02453,F-BWMM03-EM,8993137707862,EMINA BARE WITH ME MINERAL MILD FOUNDATION 03 CARAMEL 30 ML,68918.92,10,0,10,689189.2,0,689189.2,
DC SOLO,EMINA,LIP MAKE UP,EMINA CREAMYTINT,02137,LT-CR03-EM,8993137704823,EMINA CREAMYTINT 03 SUNBEAM 3.6 G,38738.74,1,0,1,38738.74,0,38738.74,
DC SOLO,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,04038,L-RIPEI03-W,8993137707633,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 03 SURREAL 4.2 G,86486.49,1,0,1,86486.49,0,86486.49,
DC SOLO,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,04036,L-RIPEI01-W,8993137707619,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 01 EXCEPTIONAL 4.2 G,86486.49,1,0,1,86486.49,0,86486.49,
DC SOLO,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,04048,L-RRIPLMP04-W,8993137700962,INSTAPERFECT MATTESETTER LIP MATTE PAINT 04. VIBE 5.5 G,81081.08,1,0,1,81081.08,0,81081.08,
DC SOLO,KAHF,BEARD CARE,KAHF ADVANCING BEARD SERUM,02814,SRM-ABS-KA,8993137710558,KAHF ADVANCING BEARD SERUM 30 ML,115315.32,7,0,7,807207.24,0,807207.24,
DC SOLO,KAHF,BEARD CARE,KAHF NOURISHING BEARD OIL,02815,BRO-NBO-KA,8993137710473,KAHF NOURISHING BEARD OIL 30 ML,94594.6,8,0,8,756756.8,0,756756.8,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER LIP CREAM MATTE,00979,"L-IMC001-MO6,5G",8993137693820,"MAKE OVER INTENSE MATTE LIP CREAM 001 LAVISH 6,5 G (PC(S))",93693.69,2,0,2,187387.38,0,187387.38,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER CREAMY LIPMATTE,02196,L-CHC01-MO,8993137706131,MAKE OVER COLOR HYPNOSE CREAMY LIPMATTE 01 CHARM 4.3 G,72972.97,1,0,1,72972.97,0,72972.97,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER LIQUID LIP COLOR,00705,L-LFP-MO5ML,8993137683326,MAKE OVER LIQUID LIP COLOR FLARE PINK 5 ML (PC(S)),69369.37,3,0,3,208108.11,0,208108.11,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER POWERSTAY LIP STAIN,02107,L-PVW04-MO,8993137705493,MAKE OVER POWERSTAY VIVID WATERLITE LIP STAIN A04 CORVETTE 5.5 G,93693.69,1,0,1,93693.69,0,93693.69,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER CREAMY LIPMATTE,02206,L-CHC11-MO,8993137706230,MAKE OVER COLOR HYPNOSE CREAMY LIPMATTE 11 ADORE 4.3 G,72972.97,1,0,1,72972.97,0,72972.97,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER LIP CREAM MATTE,01257,"L-IMC018-MO6,5G",8993137697637,"MAKE OVER INTENSE MATTE LIP CREAM 018 CLASSIC 6,5 G (PC(S))",93693.69,1,0,1,93693.69,0,93693.69,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER LIP CREAM MATTE,02789,L-TSIMLCMV-MO,8993137711418,MAKE OVER TITIES SAPOETRA INTENSE MATTE LIP CREAM MALVA 6.5 G,96396.4,2,0,2,192792.8,0,192792.8,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER ULTRA SHINE LIPSTICK,00736,"L-USRA07-MO3,8G",8993137682749,"MAKE OVER ULTRA SHINE LIPSTICK 07 RED ALERT 3,8 G (PC(S))",70270.27,1,0,1,70270.27,0,70270.27,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER CREAMY LIPMATTE,02198,L-CHC03-MO,8993137706155,MAKE OVER COLOR HYPNOSE CREAMY LIPMATTE 03 ALLURE 4.3 G,72972.97,1,0,1,72972.97,0,72972.97,
DC SOLO,MAKE OVER,LIP MAKE UP,MAKE OVER LIQUID LIP COLOR,00704,L-LDP-MO5ML,8993137683302,MAKE OVER LIQUID LIP COLOR DROP-DEAD PINK 5 ML (PC(S)),69369.37,5,0,5,346846.85,0,346846.85,
DC SOLO,PUTRI,CONDITIONER,PUTRI CONDITIONER,00356,HC-P1F-P450,8993137174510,PUTRI PURE CLEAN HAIR CONDITIONER FLORAL 450 ML (PC(S)),18918.92,30,0,30,567567.6,0,567567.6,
DC SOLO,WARDAH,EYE MAKE UP,WARDAH EYEXPERT EYEBROW PENCIL BLISTER,02160,EB-EPBL-W,8993137681452,WARDAH EYEXPERT EYEBROW PENCIL BLACK 1.14 G (BLISTER),34234.23,17,0,17,581981.91,0,581981.91,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING DAY GEL,02440,M-LDGN1-W,8993137708401,WARDAH LIGHTENING DAY GEL 30 G,39639.64,1,0,1,39639.64,0,39639.64,
DC SOLO,WARDAH,LIP MAKE UP,WARDAH EVERYDAY LIP TINT,01533,L-EVCL02-W5.5G,8993137699525,WARDAH EVERYDAY CHEEK AND LIP TINT 02 MY BAERRY! 5.5 G,40540.54,1,0,1,40540.54,0,40540.54,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU NIGHT CREAM,00247,M-AGNC-W17ML,8993137692724,WARDAH RENEW YOU ANTI AGING NIGHT CREAM 17 ML (PC(S)),45045.05,1,0,1,45045.05,0,45045.05,
DC SOLO,WARDAH,BODY SCRUB,WARDAH SPA BODY SCRUB,00286,LW-W3P-W150ML,8993137681506,WARDAH SOFT BODY SCRUB WITH PASSION FRUIT 150 ML (PC(S)),39639.64,2,0,2,79279.28,0,79279.28,
DC SOLO,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,02043,TC-RE05-W,8993137679046,WARDAH EXCLUSIVE TWO WAY CAKE 05 COFFEE BEIGE 12 G,81981.98,1,0,1,81981.98,0,81981.98,
DC SOLO,WARDAH,FACE CLEANSER,WARDAH LIGHTENING FACIAL SCRUB,01713,FS-RL-W60ML,8993137572231,WARDAH LIGHTENING FACIAL SCRUB 60 ML,14864.87,25,0,25,371621.75,0,371621.75,
DC SOLO,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,02039,TC-RE01-W,8993137678902,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,81981.98,2,0,2,163963.96,0,163963.96,
DC SOLO,WARDAH,FACE CLEANSER,WARDAH HYDRA ROSE PETAL INFUSED TONER,02527,FT-RIHT-W,8993137708739,WARDAH HYDRA ROSE PETAL INFUSED TONER 100 ML,110360.37,1,0,1,110360.37,0,110360.37,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU TREATMENT ESSENCE,01202,SRM-AGTE-W100ML,8993137693653,WARDAH RENEW YOU TREATMENT ESSENCE 100 ML (PC(S)),133333.34,2,0,2,266666.68,0,266666.68,
DC SOLO,WARDAH,FACE MAKE UP,WARDAH EVERYDAY COMPACT POWDER,00121,B-W3ELCP01-W14G,8993137679183,WARDAH EVD LUM COMPACT POWDER 01 LIGHT BEIGE 14 G (PC(S)),37837.84,2,0,2,75675.68,0,75675.68,
DC SOLO,WARDAH,FACE MAKE UP,WARDAH EVERYDAY LOOSE POWDER,00139,B-W3ELFP02-W30G,8993137574532,WARDAH EVD LUM FACE POWDER 02 BEIGE 30 G (PC(S)),37837.84,1,0,1,37837.84,0,37837.84,
DC SOLO,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY HAND WASH,02833,HBW-NDAHHWN2-W,8993137711548,WARDAH NATURE DAILY ALOE HYDRAMILD HAND WASH 250 ML,24324.33,12,0,12,291891.96,0,291891.96,
DC SOLO,WARDAH,FACE CLEANSER,WARDAH LIGHTENING CLEANSER,02431,CM-LCC-W,8993137708265,WARDAH LIGHTENING CLEANSING MILK 100 ML,17567.57,2,0,2,35135.14,0,35135.14,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH EVERYDAY BB CREAM,00126,BBC-EL-W15ML,8993137690898,WARDAH EVERYDAY BB CREAM LIGHT 15 ML (PC(S)),24774.78,2,0,2,49549.56,0,49549.56,
DC SOLO,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY ALOE HAND SANITIZER,02422,HS-AHHGEL-W,8993137710275,WARDAH NATURE DAILY ALOE HYDRAMILD HAND SANITIZER 100 ML,17117.12,29,0,29,496396.48,0,496396.48,
DC SOLO,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY ALOE HAND SANITIZER,02458,HS-NDAHHGN2-W,8993137710602,WARDAH NATURE DAILY ALOE HYDRAMILD HAND SANITIZER 240 ML,25225.23,27,0,27,681081.21,0,681081.21,
DC SOLO,WARDAH,BODY LOTION,WARDAH SPA BODY OIL OLIVE,00282,MZ-W1M2-W150ML,8993137678711,WARDAH OLIVE OIL FOR MASSAGE 150 ML,40540.55,1,0,1,40540.55,0,40540.55,
DC SOLO,WARDAH,BODY LOTION,WARDAH SPA BODY OIL OLIVE,00283,MZ-W1M1-W50ML,8993137678704,WARDAH PURE OLIVE OIL 50 ML,22972.98,1,0,1,22972.98,0,22972.98,
DC SOLO,WARDAH,EYE MAKE UP,WARDAH EYEXPERT VOLUME MASCARA,01571,MASK-EEVE-W7GR,8993137694155,WARDAH EYEXPERT THE VOLUME EXPERT MASCARA 7 GR (PC(S)),69369.37,2,0,2,138738.74,0,138738.74,
DC SOLO,WARDAH,FACE MAKE UP,WARDAH BLUSH ON,00120,BO-W0D-W4GR,8993137680035,WARDAH BLUSH ON D 4 GR,40090.09,2,0,2,80180.18,0,80180.18,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET NIGHT CREAM,00296,M-WSNC-W17ML,8993137692533,WARDAH WHITE SECRET NIGHT CREAM 17 ML (PC(S)),45045.05,1,0,1,45045.05,0,45045.05,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY WITCH HAZEL PURIFIYING MOISTURIZER GEL,01607,M-WHPG-W40ML,8993137695114,WARDAH NATURE DAILY WITCH HAZEL PURIFYING MOISTURIZER GEL 40 ML,21621.62,2,0,2,43243.24,0,43243.24,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02525,M-RHOVN2-W,8993137708715,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 17 ML,43243.25,2,0,2,86486.5,0,86486.5,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02524,M-RHOVN1-W,8993137708708,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 40 G,97297.3,4,0,4,389189.2,0,389189.2,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE DEWY AQUA DAY GEL,02523,M-RHDGN2-W,8993137708692,WARDAH HYDRA ROSE DEWY AQUA DAY GEL 17 ML,41441.45,1,0,1,41441.45,0,41441.45,
DC SOLO,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE DEWY AQUA DAY GEL,02522,M-RHDGN1-W,8993137708685,WARDAH HYDRA ROSE DEWY AQUA DAY GEL 40 G,94594.6,4,0,4,378378.4,0,378378.4,
DC SUKABUMI,CRYSTALLURE,PACKAGE BEAUTY,CRYSTALLURE ESSENTIAL SKIN CARE ROUTINE,03101,P-CESR-W,8993137708500,CRYSTALLURE ESSENTIAL SKINCARE ROUTINE,214414.42,1,0,1,214414.42,0,214414.42,
DC SUKABUMI,EMINA,LIP MAKE UP,EMINA CREAMATTE,01082,L-CM03-EM5.5GR,8993137694322,EMINA CREAMATTE 03 MAUVELOUS 5.5 GR (PC(S)),41441.45,4,0,4,165765.8,0,165765.8,
DC SUKABUMI,EMINA,LIP MAKE UP,EMINA GLOSSY STAIN,02399,L-GS04-EM,8993137707251,EMINA GLOSSY STAIN 04 PEACH SPRINKLES 3 G,42342.34,1,0,1,42342.34,0,42342.34,
DC SUKABUMI,EMINA,LIP MAKE UP,EMINA MAGIC POTION,01639,LT-MPSR-EM5.5ML,8993137699419,EMINA MAGIC POTION 01 SCARLET 5.5 ML,41441.44,8,0,8,331531.52,0,331531.52,
DC SUKABUMI,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF WHIP FACE WASH,02520,FW-BSW-EM,8993137708883,EMINA BRIGHT STUFF WHIP FACE WASH 50 ML,18018.02,67,0,67,1207207.34,0,1207207.34,
DC SUKABUMI,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF FACE TONER,02847,FT-BST-EM,8993137711029,EMINA BRIGHT STUFF FACE TONER 100 ML,26126.13,2,0,2,52252.26,0,52252.26,
DC SUKABUMI,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF FACE SCRUB,02921,FS-BSFS-EM,8993137713696,EMINA BRIGHT STUFF FACE SCRUB 50 ML,18468.47,38,0,38,701801.86,0,701801.86,
DC SUKABUMI,EMINA,LIP MAKE UP,EMINA CREAMATTE,01647,L-CM11-EM5.5GR,8993137700559,EMINA CREAMATTE 11 AMAZEBALLS 5.5 GR,41441.45,12,0,12,497297.4,0,497297.4,
DC SUKABUMI,EMINA,FACE MOISTURIZER,EMINA BRIGHT STUFF TONE UP CREAM,01992,M-BSTUC-EM,8993137703055,EMINA BRIGHT STUFF TONE UP CREAM 20 ML,21621.62,1,0,1,21621.62,0,21621.62,
DC SUKABUMI,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,01755,L-IPMLMP04-W5.5G,8993137700962,WARDAH INSTAPERFECT MATTESETTER LIP MATTE PAINT 04. VIBE 5.5 G,81081.08,1,0,1,81081.08,0,81081.08,
DC SUKABUMI,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,01998,L-IPMLMP07-W,8993137704410,WARDAH INSTAPERFECT MATTESETTER LIP MATTE PAINT 07. DAZZLE 5.5 G,81081.08,1,0,1,81081.08,0,81081.08,
DC SUKABUMI,INSTAPERFECT,EYE MAKE UP,INSTAPERFECT EYEBROW MASCARA,03708,EB-IPBB3M02-W,8993137701457,WARDAH INSTAPERFECT BOOKMARK BROWFESSIONAL 3D BROW MASCARA 02. DEEP GREY 5.5 G,80180.18,1,0,1,80180.18,0,80180.18,
DC SUKABUMI,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,03714,L-IPBMLMP02-W,8993137700948,WARDAH INSTAPERFECT BOOKMARK MATTESETTER LIP MATTE PAINT 02. DEAR 5.5 G,81081.08,1,0,1,81081.08,0,81081.08,
DC SUKABUMI,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,01753,L-IPMLMP02-W5.5G,8993137700948,WARDAH INSTAPERFECT MATTESETTER LIP MATTE PAINT 02. DEAR 5.5 G,81081.08,1,0,1,81081.08,0,81081.08,
DC SUKABUMI,MAKE OVER,LIP MAKE UP,MAKE OVER LIP CREAM MATTE,01424,"L-IMC010-MO6,5G",8993137696432,"MAKE OVER INTENSE MATTE LIP CREAM 010 LUX 6,5 G (PC(S))",93693.69,1,0,1,93693.69,0,93693.69,
DC SUKABUMI,WARDAH,FACE MOISTURIZER,WARDAH C-DEFENSE BB CREAM,00012,DDC-CDN-W20ML,8993137691932,WARDAH C-DEFENSE DD CREAM NATURAL 20 ML (PC(S)),27477.48,1,0,1,27477.48,0,27477.48,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP PAINT,02933,L-SLWCC-W,8993137712446,WARDAH COLORFIT LAST ALL DAY LIP PAINT 10 FOREVER MAUVE 4.2 G,57657.66,1,0,1,57657.66,0,57657.66,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP PAINT,02935,L-SLWCE-W,8993137712460,WARDAH COLORFIT LAST ALL DAY LIP PAINT 08 RED REPEAT 4.2 G,57657.66,2,0,2,115315.32,0,115315.32,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP PAINT,02936,L-SLWCF-W,8993137712477,WARDAH COLORFIT LAST ALL DAY LIP PAINT 07 BRICK ON 4.2 G,57657.66,1,0,1,57657.66,0,57657.66,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP PAINT,02939,L-SLWCI-W,8993137712507,WARDAH COLORFIT LAST ALL DAY LIP PAINT 09 TIMELESS ROSE 4.2 G,57657.66,1,0,1,57657.66,0,57657.66,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP PAINT,02940,L-SLWCJ-W,8993137712514,WARDAH COLORFIT LAST ALL DAY LIP PAINT 06 INFINITE CORAL 4.2 G,57657.66,1,0,1,57657.66,0,57657.66,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP PAINT,02941,L-SLWCK-W,8993137712521,WARDAH COLORFIT LAST ALL DAY LIP PAINT 02 ETERNAL SUNSET 4.2 G,57657.66,1,0,1,57657.66,0,57657.66,
DC SUKABUMI,WARDAH,EYE MAKE UP,WARDAH EYEXPERT EYEBROW PENCIL BLISTER,02141,EB-EPBR-W,8993137681469,WARDAH EYEXPERT EYEBROW PENCIL BROWN 1.14 G (BLISTER),34234.23,3,0,3,102702.69,0,102702.69,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH EVERYDAY LIP BALM,01528,LB-EVFSS-W4G,8993137699471,WARDAH EVERYDAY FRUITY SHEER LIP BALM STRAWBERRY 4 G,22522.52,2,0,2,45045.04,0,45045.04,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,01078,L-EMC12-W4GR,8993137694506,WARDAH EXCLUSIVE MATTE LIP CREAM 12 PLUM IT UP 4 GR (PC(S)),54954.96,2,0,2,109909.92,0,109909.92,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM BLISTER,02159,L-EMC09MM-W,8993137694476,WARDAH EXCLUSIVE MATTE LIP CREAM BLISTER 09 MAUVE ON! 4 G,54954.96,1,0,1,54954.96,0,54954.96,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,01065,L-EMC07-W4GR,8993137694452,WARDAH EXCLUSIVE MATTE LIP CREAM 07 HELLO RUBY 4 GR (PC(S)),54954.96,1,0,1,54954.96,0,54954.96,
DC SUKABUMI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM BLISTER,02157,L-EMC05MM-W,8993137693806,WARDAH EXCLUSIVE MATTE LIP CREAM BLISTER 05 SPEACHLESS 4 G,54954.96,2,0,2,109909.92,0,109909.92,
