Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
BOTO-CVML10R1-W,0,13096,19644,19644,19644,19644,19644,13096,19644,19644,19644,26192,13096,19644,19644,19644,
BOTO-CVML11R1-W,0,6548,26192,19644,13096,26192,13096,19644,19644,19644,13096,26192,13096,19644,19644,19644,
BOTO-CVML12R1-W,6548,26192,39288,32740,32740,39288,32740,26192,39288,32740,26192,45836,26192,32740,39288,32740,
BOTO-CVML13R1-W,6548,26192,39288,32740,32740,45836,32740,26192,39288,32740,32740,39288,32740,32740,39288,32740,
BOTO-CVML14R1-W,0,13096,26192,19644,19644,32740,19644,19644,26192,19644,26192,26192,19644,26192,26192,19644,
BOTO-CVML9R1-W,6548,19644,26192,26192,26192,32740,26192,19644,32740,26192,26192,32740,26192,26192,32740,19644,
BOTO-CVMLM1R0-W,6548,0,13096,6548,13096,13096,6548,6548,13096,13096,6548,13096,6548,13096,6548,13096,
BOTO-CVMLM2R0-W,0,6548,6548,6548,13096,13096,6548,6548,13096,6548,13096,6548,13096,6548,6548,13096,
BOTO-CVMLM3R0-W,0,6548,6548,6548,6548,6548,13096,0,13096,6548,6548,6548,6548,6548,13096,6548,
BOTO-CVMLM4R1-W,0,13096,13096,13096,6548,19644,13096,6548,13096,13096,13096,13096,13096,13096,13096,13096,
BOTO-CVMLM5R2-W,0,13096,13096,19644,13096,19644,19644,6548,19644,19644,13096,19644,19644,13096,19644,13096,
BOTO-CVMLM6R0-W,6548,6548,6548,6548,6548,13096,6548,6548,13096,6548,6548,13096,6548,6548,13096,6548,
BOTO-CVMLM7R1-W,0,6548,13096,19644,13096,13096,13096,13096,19644,13096,13096,13096,19644,13096,13096,13096,
BOTO-CVMLM8R2-W,6548,19644,39288,32740,32740,39288,32740,19644,39288,32740,32740,39288,26192,32740,32740,26192,
BOTO-DFS170R2-WHDPE,0,16730,16730,16730,16730,33460,16730,0,33460,16730,16730,16730,0,0,0,0,
BOTO-DROPH-K,0,5190,1591,1591,3941,1591,3941,0,1591,3941,1591,1591,0,1591,1591,1591,
BOTO-DROR0-K,10937,54685,43748,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-ECLT01R1-WPETM,0,15426,15426,0,15426,0,15426,30852,0,15426,15426,15426,15426,15426,15426,15426,
BOTO-ECLT02R1-WPETM,0,0,0,0,0,15426,0,0,15426,0,15426,0,0,0,0,15426,
BOTO-ECLT03R1-WPETM,0,30852,0,0,0,15426,0,0,15426,15426,0,15426,0,0,15426,0,
BOTO-ELMFR0-W,50834,92175,117595,92175,143009,92175,117595,76075,117595,92175,143009,92175,117595,92175,143009,92175,
BOTO-ELSAR1-W,0,103325,0,103325,103325,103325,0,103325,103325,0,103325,103325,0,103325,103325,0,
BOTO-EMLCRKR0-W,35400,348982,493924,388976,634828,534011,445196,299804,588594,392596,459666,553988,459458,403024,555284,476902,
BOTO-EMLNSR0-W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-EMLSR0-W,19068,38136,50848,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-EXBLSR0-W,0,0,15360,7680,7680,7680,7680,7680,7680,7680,7680,7680,7680,7680,15360,0,
BOTO-EXLWMR0-W,48870,0,48870,48870,48870,48870,0,48870,48870,0,48870,48870,48870,0,48870,48870,
BOTO-GA1302R1-MOF,2068,0,2068,2068,0,4136,0,2068,2068,2068,2068,2068,2068,0,2068,2068,
BOTO-GAACS15R3-W,32410,0,32410,0,42400,32410,0,42400,0,32410,9990,32410,32410,9990,32410,0,
BOTO-GBFBC250-L,0,0,3614,0,0,3614,0,0,3614,0,3614,0,3614,0,3614,0,
BOTO-GBHT100R0-L,0,0,0,0,2802,0,0,0,2802,0,2802,0,0,0,2802,0,
BOTO-GBHT30-L,0,0,0,0,0,0,3330,0,0,0,0,3310,0,0,0,0,
BOTO-GBMC100-L,0,5418,0,0,5418,0,0,0,5418,0,0,5418,0,0,0,5418,
BOTO-GBMC225-X,0,0,0,4372,0,0,0,4372,0,0,4372,0,0,0,4372,0,
BOTO-GBSRS20-L,0,0,0,0,0,4710,0,0,0,4710,0,4710,0,0,0,4710,
BOTO-GCBCS20R0-BL,0,853,853,853,853,853,853,853,853,853,853,853,853,853,1706,0,
BOTO-GCDSW-GPOP2W,0,0,64875,49159,32673,15324,0,0,15716,15716,15716,15716,15716,15716,15716,15716,
BOTO-GCSROSR0-W,1871,0,3742,1871,1871,1871,1871,1871,1871,3742,1871,1871,1871,1871,3742,1871,
BOTO-GDRFTS120-CL,1450,0,0,0,0,0,1450,0,1450,0,1450,0,1450,0,1450,0,
BOTO-GEDTHF-K,0,26515,31722,31626,26419,26515,26419,21116,31722,21212,26419,31722,26419,21212,31722,21212,
BOTO-GEDTIW-K,5245,20980,26187,20942,15735,26187,15735,15697,20980,15735,26187,15735,20980,20942,20980,15735,
BOTO-GEDTRO-K,0,43952,55514,60721,55514,55514,55514,33538,55514,55514,38745,72283,38745,50307,55514,50307,
BOTO-GEDTTB-K,0,21180,15797,21092,10590,21092,15797,5295,21092,10590,15797,15885,15797,10590,15885,15797,
BOTO-GELFR1-W,6870,55922,56330,44094,69134,47956,42138,35220,80680,44666,72710,46988,66622,28020,91678,32342,
BOTO-GHGFFR0-MO,2404,2404,15123,9064,7862,11517,8463,7862,9665,9064,7862,11517,9064,9665,9064,10916,
BOTO-GHLTBR0-MO,3461,0,3461,6922,3461,10383,6922,6922,3461,10383,3461,6922,3461,6922,10383,0,
BOTO-GLSA30R1-W,95304,61870,185234,154874,122977,154874,154874,92617,185234,154874,154874,154874,122977,154874,153337,60720,
BOTO-GMOF986FTD-P2W,12957,8859,50759,50408,34140,62111,34140,31647,52181,43322,48799,43619,46575,43322,52209,36633,
BOTO-GNBOR0-K,690,1180,5020,3740,3740,5610,3740,3150,4330,3740,5020,4330,4430,3740,4330,3740,
BOTO-GNSMS30-T,0,0,0,0,0,0,0,0,0,0,0,4436,0,0,0,0,
BOTO-GPCS20R0-BL,0,0,0,0,1657,0,1657,0,1657,0,1657,1657,0,1657,0,1657,
BOTO-GPGS20R1-OMG,0,0,118700,84370,131210,96880,71860,59350,59350,71860,59350,59350,71860,59350,59350,59350,
BOTO-GPRTMR0-MO,0,1199,10054,2509,1844,3063,1864,2509,10034,2509,2509,3063,2509,1844,10054,3154,
BOTO-GROEDP100R0-K,0,3888,3888,1944,3888,3888,1944,3888,3888,1944,3888,3888,1944,3888,3888,1944,
BOTO-GSOEDP100R0-K,0,2774,0,2917,2917,0,2917,0,2917,2917,0,2917,0,2917,2917,0,
BOTO-GWSMS30-T,0,4107,0,0,0,0,4107,0,0,0,0,4107,0,0,0,0,
BOTO-GYPCS20R0-BL,0,717,717,1434,717,1434,717,717,1434,717,1434,717,1434,717,1434,717,
BOTO-HFTS1702R3-W,0,100920,185020,151380,151380,185020,134560,117740,185020,151380,134560,185020,100920,0,0,0,
BOTO-HRIT100R1-WKIM,0,0,5763,9996,5763,0,15759,0,5763,5763,9996,5763,5763,0,15759,0,
BOTO-HSLWR1-MO,524,9956,28296,15720,15196,19388,16244,12052,18864,16244,16244,20436,15196,15196,20436,17292,
BOTO-HW100NP-DK12033,1099,1099,1099,1099,0,1099,1099,1099,1099,1099,0,1099,1099,1099,1099,1099,
BOTO-HWR0-BD,0,0,7736,0,0,7736,0,3866,3870,0,7736,0,3866,3870,3866,0,
BOTO-IBBM1R0-WPETG,704,0,704,704,1408,704,704,704,1408,704,1408,0,0,0,0,0,
BOTO-IBBM2R0-WPETG,0,704,0,704,704,704,704,704,704,704,0,704,0,0,0,0,
BOTO-ICABER0-W,0,0,6103,0,6103,0,6103,0,6103,0,6103,0,0,6103,0,6103,
BOTO-IMLMPR0-W,2264,2264,9056,6792,4528,6792,11320,4528,6792,13584,9056,9056,2264,15848,9056,9056,
BOTO-L100EEMUR1-WHD,2082,10164,18000,15000,12000,18000,15000,9000,18000,15000,12000,18000,15000,12000,18000,12000,
BOTO-L100GR0-W,9811,29433,39244,39244,39244,49055,29433,29433,49055,39244,39244,39244,39244,39244,39244,39244,
BOTO-L200BLA-PP,0,0,0,0,580,0,0,0,580,0,0,580,0,0,580,0,
BOTO-L200NAT-PP,34335,40097,70576,70201,63781,75255,67890,49265,85759,61787,63342,79934,66697,68215,71162,66019,
BOTO-L450NAT-PP,14238,23476,38602,27566,34138,37718,30114,24393,39373,30982,33486,33267,34547,29782,39557,33235,
BOTO-L450WHI-PP,1109,1701,3994,2293,2885,2885,2293,2293,2885,2293,2293,3994,2293,2885,2885,2293,
BOTO-L50EEMURR1-WHD,4153,8306,12459,8306,12459,12459,12459,8306,12459,8306,12459,12459,12459,8306,12459,12459,
BOTO-L50NAT-UPP,0,22988,7832,10272,9804,19346,13526,9804,16950,10272,13058,19346,16482,10272,13526,16482,
BOTO-LFT125R2-W,24352,153633,334410,252310,252310,309180,244300,195440,309180,252310,252310,309180,244300,252310,258720,201850,
BOTO-LIWMR0-MO,0,0,24955,0,24955,0,24955,0,0,24955,0,24955,0,24955,0,24955,
BOTO-LLC01LR0-W,37156,37337,182,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-LLC02BR0-W,0,37337,11557,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-LWMR0-OMG,0,31308,31308,31308,31308,62616,31308,0,62616,31308,31308,31308,31308,31308,62616,31308,
BOTO-MF01LR0-E,0,0,0,0,0,4410,0,0,0,0,0,4410,0,0,0,0,
BOTO-MF02NR0-E,0,0,4410,0,0,0,0,4410,0,0,0,4410,0,0,4410,0,
BOTO-MF03CR0-E,4410,0,0,0,0,0,0,0,0,0,0,4410,0,0,0,0,
BOTO-MF04MR0-E,4410,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,
BOTO-MKLCCEKIMR0-OMG,161076,1181224,1020148,925364,966456,1181224,871672,697996,1127532,1020148,871672,1181224,912764,912764,1193824,859072,
BOTO-MKLCR0-OMG,328680,1223562,1425012,1144384,1081444,1398396,1144384,861540,1384320,1068904,1148584,1416612,1085644,1164416,1432056,1098184,
BOTO-MKLCSER0-OMG,106320,278292,384612,53160,212640,212640,212640,159480,53160,0,0,0,0,0,0,0,
BOTO-MPR1-EM,0,47521,32360,55966,31710,32301,71874,0,71874,15802,48209,48018,31757,48065,48162,7948,
BOTO-NCLAD04R0-W,0,10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-NCLAD09R0-W,0,10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-NCLAD13R0-W,0,21580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-NCLAD17R0-W,0,10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-NDACMW100R0-W,0,58278,87417,58278,58278,87417,29139,58278,87417,58278,58278,58278,87417,58278,87417,58278,
BOTO-NDACMW240R0-W,0,57086,36633,36633,36633,48855,38404,25841,51429,38690,38426,51165,50989,38525,51264,38525,
BOTO-NFSBW-K,0,0,0,53805,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-NFSBW30-BD,0,185019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-NGS01R0-E,0,15384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-NGS07R0-E,0,15384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-NPBRT100-T,0,0,0,0,1776,0,0,0,0,0,1776,0,0,0,0,0,
BOTO-NSS1702R2-W,0,0,33740,16870,0,33740,16870,0,16870,16870,16870,33740,0,0,0,0,
BOTO-NWLS01R0-E,0,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-OCABER0-W,0,0,6103,0,6103,0,6103,0,6103,0,6103,0,0,6103,0,6103,
BOTO-OMGPGT100R1-OMG,30393,111441,131703,111441,111441,141834,111441,91179,131703,121572,111441,131703,111441,121572,131703,111441,
BOTO-PBSFS30R0-E,32987,32987,65974,65974,65974,65974,57292,0,0,0,0,0,0,0,0,0,
BOTO-PCMR1-E,18592,26796,55424,22704,17460,18056,0,0,0,0,0,0,0,0,0,0,
BOTO-PCMWPSFB-W,0,0,28136,28136,28136,28136,28136,0,28136,28136,28136,28136,28136,0,28136,28136,
BOTO-PEPR0-MO,308,308,616,308,616,616,308,616,616,308,616,616,308,616,616,616,
BOTO-PET100W-WPET,10627,49518,4526,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,2463,1642,
BOTO-PET240W-WPET,8262,28596,3810,427,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-PET300R0-GG,0,0,0,0,18117,6039,6039,0,36234,24156,18117,24156,12078,24156,6039,0,
BOTO-PET300R0-WL,0,6241,3250,13000,9750,6500,9750,3250,13000,6500,9750,9750,6500,9750,9750,6500,
BOTO-PET60TCD18-,0,0,2760,0,2760,2760,2760,2760,2760,2760,2760,5520,2760,2760,2760,2760,
BOTO-PETCHEERS100-X,82433,140760,137607,43128,31497,53061,21564,21564,43128,43128,21564,43128,21564,43128,43128,21564,
BOTO-PETCHEERS55-X,0,24200,24200,24200,24200,24200,24200,24200,48400,24200,24200,24200,24200,24200,24200,24200,
BOTO-PETE250-ELL,0,0,0,0,0,2064,8926,11672,14418,12360,11674,30894,17168,13046,13732,10988,
BOTO-PETE450-ELL,0,0,0,0,0,0,5125,5125,5125,3597,5125,13847,8722,6324,6324,8722,
BOTO-PETHW250-W,0,0,0,0,0,11879,0,0,0,0,0,0,0,0,0,0,
BOTO-PETRF100B-X,27345,85606,144330,103399,115386,84279,72800,48375,80251,71617,52076,84596,64436,64063,77184,64063,
BOTO-PETRF100C-X,39664,52756,124178,123834,97470,136242,96535,30580,51726,54537,36038,60020,46268,45928,47373,53437,
BOTO-PETRF12-X,0,0,50712,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOTO-PETRF200-X,0,32699,18931,8605,15606,17210,0,0,8722,3442,3442,8722,3442,3442,5163,8722,
BOTO-PETRF50-X,19404,0,37096,27822,12696,0,0,9274,0,9274,0,0,9274,0,9274,0,
BOTO-PETRF60M-W,16133,96798,129064,112931,112931,145197,96798,80665,145197,112931,96798,145197,112931,96798,129064,112931,
BOTO-PFMMSP-MOPET,3318,8295,16590,13272,14931,16590,14931,9954,16590,14931,13272,18249,13272,13272,18249,13272,
BOTO-PIMLCR1-MO,14752,8072,65008,54864,53328,64508,50792,47756,62472,51292,50792,70116,55864,52328,62972,54864,
BOTO-PMPASFS30-E,0,0,31870,0,0,31870,0,0,31870,0,31870,0,0,31870,0,31870,
BOTO-PNPSS40R0-E,0,0,0,0,0,0,0,14236,0,0,0,0,0,0,0,14236,
BOTO-PPBM10R0-E,2000,0,0,0,0,0,0,0,2000,0,0,3112,0,0,2000,0,
BOTO-PPLLCBR0-MO,0,1760,0,0,0,0,0,0,1760,0,0,0,0,0,0,0,
BOTO-PPLLR0-MO,0,1760,1760,1760,0,1760,1760,1760,0,1760,1760,1760,1760,0,1760,1760,
BOTO-PS35WF-P1WG,0,27791,30713,28196,25592,33317,25592,15363,30787,28122,23075,43546,15363,30713,41029,15363,
BOTO-PSLTR0-MO,2132,0,4264,4264,2132,4264,4264,2132,4264,4264,2132,4264,4264,4264,4264,2132,
BOTO-PTCLCR0-MO,0,0,8158,8158,16316,8158,0,16316,8158,8158,0,24474,8158,0,16316,8158,
BOTO-PTMLCR1-MO,60572,15940,130708,124332,114768,143460,121144,89264,146648,117956,111580,143460,117956,124332,140272,117956,
BOTO-PVLSR0-MO,0,11718,9493,13564,0,2225,11339,0,4071,0,11718,1846,18986,13564,9493,2225,
BOTO-PWLF24H-MO,10122,18154,40665,35752,35046,43443,38242,30979,43940,34629,37610,45235,38320,35439,48226,32936,
BOTO-RCABER0-W,0,0,6103,0,6103,0,6103,0,6103,0,6103,0,0,6103,0,6103,
BOTO-RDRP50-ELL,0,0,0,0,6330,0,0,0,0,0,0,0,0,0,0,0,
BOTO-RHBW100PH-K,0,2350,1591,1591,3941,1591,3941,0,1591,3941,1591,1591,0,1591,1591,1591,
BOTO-RO60-60-P,16501,33002,49503,33002,49503,49503,33002,33002,49503,49503,33002,49503,33002,49503,49503,33002,
BOTO-RYISRV15-W,40158,0,80316,40158,40158,40158,40158,40158,40158,40158,40158,40158,40158,40158,80316,40158,
BOTO-RYISRV30-W,0,0,0,0,0,31260,6178,0,6178,31260,6178,6178,0,37438,0,6178,
BOTO-RYTE50R0-W,0,19000,0,19000,0,19000,19000,0,19000,0,19000,0,19000,0,19000,0,
BOTO-RYTERV100-W,0,0,9600,0,9600,9600,0,9600,0,9600,0,9600,9600,0,9600,0,
BOTO-S150OOFMWN-GOHD,0,997,2991,2991,2991,2991,2991,1994,3988,1994,2991,2991,2991,2991,2991,2991,
BOTO-S50POOWNLG-P1PH,0,5234,5234,5234,2617,7851,2617,5234,5234,5234,5234,5234,5234,5234,5234,5234,
BOTO-SLAMR0-E,3937,0,7874,3937,3937,3937,7874,0,7874,3937,3937,3937,3937,3937,7874,3937,
BOTO-SLEL-WPETG,0,24948,0,24948,24948,0,24948,24948,0,24948,24948,24948,0,24948,24948,0,
BOTO-SO10R0-B,446,2882,2192,4719,5932,15506,1742,7282,3819,5692,1742,9846,10342,16819,5582,1742,
BOTO-TVEMR2-WAL,0,51826,51826,51826,25913,77739,25913,51826,51826,51826,25913,51826,51826,51826,51826,51826,
BOTO-UVSWRR1-W,0,27651,161582,54221,53140,53140,26570,26570,79710,53140,26570,53140,53140,26570,53140,53140,
BOTO-WEIMLR0-IP,3056,9168,9168,9168,15280,18336,6112,12224,15280,12224,15280,15280,9168,15280,9168,18336,
BOTO-WGSRV01R0-E,0,71342,71342,35671,71342,71342,35671,35671,71342,71342,35671,71342,71342,35671,71342,35671,
BOTO-WGSRV02R0-E,0,11523,23046,23046,23046,23046,23046,11523,23046,23046,11523,23046,23046,23046,23046,11523,
BOTO-WGSRV03R0-E,0,0,21878,0,0,21878,0,0,0,21878,0,21878,21878,21878,21878,0,
BOTO-WGSRV04R0-E,0,11523,23046,23046,11523,23046,11523,11523,23046,23046,11523,23046,23046,11523,23046,11523,
BOTO-WGSRV05R0-E,0,23046,11523,23046,11523,23046,11523,11523,11523,23046,11523,11523,23046,11523,11523,23046,
BOTO-WGSRV06R0-E,0,43756,43756,21878,21878,43756,21878,21878,43756,43756,21878,43756,21878,43756,21878,43756,
BOTO-WGSRV07R0-E,0,65634,43756,21878,43756,43756,43756,21878,43756,43756,21878,43756,43756,43756,43756,43756,
BOTO-WGSRV08R0-E,0,23046,34569,23046,11523,34569,23046,11523,23046,23046,23046,34569,23046,23046,23046,23046,
BOTO-WGSRV09R0-E,0,34569,23046,23046,23046,34569,23046,11523,34569,23046,23046,23046,34569,23046,23046,23046,
BOTO-WGSRV10R0-E,0,23046,11523,23046,11523,23046,11523,11523,11523,23046,11523,23046,11523,23046,11523,23046,
BOTO-WHGFHLR0-IP,0,2243,2243,0,2243,2243,2243,2243,0,2243,2243,0,4486,0,0,0,
BOTO-WILSLSR0-W,0,0,0,0,0,2992,0,0,0,0,0,0,2992,2992,0,5984,
BOTO-WJKLTSR1-OMG,7080,35400,38940,38940,31860,63716,28320,17664,21240,17700,7080,17696,0,0,0,0,
BOTO-WLLC01RR0-W,0,0,43728,43728,0,43728,43728,0,43728,43728,43728,0,43728,43728,0,0,
BOTO-WLLC02RR0-W,0,0,49569,49569,0,49569,49569,0,49569,49569,49569,49569,49569,0,49569,0,
BOTO-WLLC03RR0-W,0,0,28872,28872,0,28872,28872,0,28872,28872,28872,0,28872,28872,0,0,
BOTO-WLSR0-E,23428,246868,179464,76656,74880,71296,64716,221180,74288,59504,50820,76468,57176,53148,54660,52588,
BOTO-WPM01R0-E,0,0,5238,0,5238,5238,0,0,5238,0,5238,0,5238,0,5238,5238,
BOTO-WPM02R0-E,0,2900,9412,0,9412,9412,0,0,9412,0,9412,0,9412,0,9412,9412,
BOTO-WPM03R0-E,2900,0,5238,5238,5238,5238,0,5238,5238,0,5238,5238,0,5238,5238,5238,
BOTO-WPM04R0-E,0,0,5238,5238,0,5238,0,5238,0,5238,0,5238,5238,0,5238,0,
BOTO-WPM05R0-E,2900,5800,16716,0,16716,16716,0,0,16716,0,16716,0,16716,0,16716,0,
BOTO-ZZM50PH-K,0,2350,1591,1591,3941,1591,3941,0,1591,3941,1591,1591,0,1591,1591,1591,
BRUS-CPCCC02R0-W,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,0,0,
BRUS-CQEPR0-W,0,15900,26500,26500,15900,26500,26500,10600,21200,26500,26500,26500,21200,26500,31800,15900,
BRUS-DEESR0-MOSH,820,820,2100,2100,2100,2100,2100,2100,2100,2100,2100,2920,2100,2100,2100,2100,
BRUS-DESAEXEBKR1-W,1652,8260,9912,9912,8260,11564,8260,8260,9912,9912,8260,11564,8260,9912,9912,6608,
BRUS-EBOR1-W,2248,11692,15852,15064,17312,20348,16188,10904,21472,15852,16188,22260,15064,18100,19224,13940,
BRUS-EEPR0-WRL,2956,10346,16258,13302,14780,17736,14780,10346,17736,16258,13302,17736,14780,14780,16258,13302,
BRUS-ISCEPR0-WRGF,0,788,1576,1576,1576,1576,788,788,1576,1576,1576,1576,788,1576,1576,788,
BRUS-MAR0-MO,992,0,6944,2976,4960,4960,3968,3968,4960,3968,4960,4960,2976,3968,4960,4960,
BRUS-MMR0-MO,992,0,6944,2976,4960,4960,3968,3968,4960,3968,4960,4960,2976,3968,4960,4960,
BRUS-SR0-E,0,0,0,0,534,2733,2180,1627,2717,2180,2180,2717,2180,2180,2557,2020,
BUSA-CMMOD59T9-H,0,0,0,0,0,2296,0,0,2296,0,0,2296,0,0,2296,0,
BW-P1R0-X,0,0,2164,1640,1090,511,0,0,524,524,524,524,524,524,524,524,
CAP-AACMWR0-W,0,26600,26600,53200,0,53200,0,26600,26600,26600,0,26600,26600,0,26600,26600,
CAP-APDHCP60-W,3960,2410,3872,3384,3384,4230,3384,2538,1418,0,0,0,0,0,0,0,
CAP-BADS1702R0-WPP,17150,17150,51450,34300,34300,51450,34300,34300,34300,51450,34300,51450,34300,0,0,0,
CAP-BCLFR0-OMG,98665,138745,211825,179045,158550,226320,153240,119160,237410,173045,161955,199925,167735,171745,227620,164550,
CAP-BCSPTE30-W,0,0,0,10726,10726,10726,10726,5363,16089,10726,5363,16089,10726,5363,10726,10726,
CAP-BCSPTE50R0-WALU,0,0,7030,14060,10545,14060,10545,10545,14060,10545,14060,14060,10545,10545,14060,14060,
CAP-BDFS170-WPP,0,16730,16730,16730,16730,33460,16730,0,33460,16730,16730,16730,0,0,0,0,
CAP-BELSAR0-W,0,103325,0,103325,103325,103325,0,103325,103325,0,103325,103325,0,103325,103325,0,
CAP-BGCL10-CL,0,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-BHFTS1702R0-WPP,0,100920,185020,151380,151380,185020,134560,117740,185020,151380,134560,185020,100920,0,0,0,
CAP-BHRMS30R0-W,9264,0,18379,0,18379,8667,449,0,0,0,0,0,0,0,0,0,
CAP-BK200HD-X,0,32699,18931,8605,10326,17210,0,0,3442,3442,3442,3442,3442,3442,5163,3442,
CAP-BL100NAT-UPP,9811,52421,47076,49516,49048,68401,42959,39237,66005,49516,52302,58590,55726,49516,52770,55726,
CAP-BL100SILA-WPP,6235,18470,30459,23306,24459,30459,27459,17306,30459,23306,24459,30459,27459,20306,30459,24459,
CAP-BL200BLA-PP,1109,1701,3994,2293,2885,2885,2293,2293,2885,2293,2293,3994,2293,2885,2885,2293,
CAP-BL200NAT-PP,48573,63573,108112,93182,96216,110171,95730,71955,122363,91066,93988,110965,99008,95157,108483,97018,
CAP-BLFT125R1-W,24352,153633,334410,252310,252310,309180,244300,195440,309180,252310,252310,309180,244300,252310,258720,201850,
CAP-BMF01LR0-E,0,0,0,0,0,4410,0,0,0,0,0,4410,0,0,0,0,
CAP-BMF02NR0-E,0,0,4410,0,0,0,0,4410,0,0,0,4410,0,0,4410,0,
CAP-BMF03CR0-E,4410,0,0,0,0,0,0,0,0,0,0,4410,0,0,0,0,
CAP-BMF04MR0-E,4410,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,
CAP-BMWR1-WPP,47467,125833,113141,68229,62057,9381,9381,9274,9381,18655,0,9381,18655,9381,9274,9381,
CAP-BNG100HG-X,0,0,2872,1436,2872,1436,2872,0,2872,1436,2872,1436,2872,1436,1436,2872,
CAP-BNG100P-,8170,24510,47832,32086,44044,44044,35874,32086,44044,35874,40256,47832,32086,35874,44638,28298,
CAP-BNSS1702R0-WPP,0,0,33740,16870,0,33740,16870,0,16870,16870,16870,33740,0,0,0,0,
CAP-BPBMWRV-W,60869,119196,94479,0,9933,9933,0,0,0,0,0,0,0,0,0,0,
CAP-BRLOIMW-W,21564,45764,67328,67328,45764,67328,45764,45764,91528,67328,45764,67328,45764,67328,67328,45764,
CAP-BRO-P-P,16501,33002,49503,33002,49503,49503,33002,33002,49503,49503,33002,49503,33002,49503,49503,33002,
CAP-BSFT100-E,39664,42526,119213,110294,83930,131277,82995,28925,36531,40997,32728,44825,32728,42618,32178,39897,
CAP-BWMGTR0-BD,0,0,0,3417,0,3417,0,3417,0,3417,0,3417,3417,0,3417,0,
CAP-BWMSSR0-BD,0,3490,0,0,0,0,0,0,0,0,0,0,3490,0,3490,0,
CAP-BWMYZR0-BD,0,3475,0,3475,0,3475,3475,0,3475,0,3475,0,3475,0,3475,3475,
CAP-CABPCB-WASABS,1940,11740,20540,15640,14660,20520,14660,10760,19540,14660,15640,17600,15640,14660,11700,7800,
CAP-CAFP-WASABS,2804,8412,8412,8412,8412,8412,8412,5608,11216,8412,8412,8412,8412,8412,8412,8412,
CAP-CDFMR0-W,17483,34966,50828,49207,66690,82552,66690,33345,82552,49207,66690,82552,66690,49207,50828,50828,
CAP-CDMM30R0-W,0,32310,0,0,32310,32310,0,32310,0,32310,32310,0,32310,32310,0,32310,
CAP-CELFPR3-WABS,12944,54868,80660,61244,64528,77376,64624,51584,74188,64528,61244,77472,64528,64528,80564,64528,
CAP-CLBPER0-E,1192,3576,4172,2980,3576,4768,2980,2980,4172,3576,3576,4172,3576,3576,4172,3576,
CAP-CLBPIR0-E,0,3576,1788,2384,2384,2384,2384,1788,2384,2384,2384,2384,2384,2384,2980,1788,
CAP-CLHNTR0-E,1192,2384,1788,1192,1788,2384,1788,1192,2384,1192,1788,2384,1788,1788,1788,1788,
CAP-CLOSR0-EPINK,8848,42028,50876,39816,42028,53088,39816,28756,53088,39816,39816,53088,39816,42028,48664,39816,
CAP-CMOFP014-ASABS,16446,31166,62012,50454,44940,64744,49400,34504,63160,47680,44974,63690,49924,44940,63690,50454,
CAP-CPCCC02R0-W,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,0,0,
CAP-CPMTPR0-MOASABSD,692,2076,3460,2076,2076,3460,2076,1384,2768,2768,2076,2768,2768,2076,2768,2768,
CAP-CSBDC9R0-W,0,6162,6162,6162,63172,12324,6162,0,12324,6162,6162,6162,63172,6162,12324,6162,
CAP-CSDSBS20R0-W,0,86150,129225,86150,86150,0,0,0,0,0,0,0,0,0,0,0,
CAP-CSET125-W,0,15464,18232,21000,21000,30116,21000,19616,22384,21000,21000,30116,21000,21000,18232,16848,
CAP-CTKBE10-W,0,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-CTKRC10R0-W,0,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-DRFTS120-CL,1450,0,0,0,0,0,1450,0,1450,0,1450,0,1450,0,1450,0,
CAP-DROR0-K,10937,59875,45339,1591,3941,1591,3941,0,1591,3941,1591,1591,0,1591,1591,1591,
