data update,30 Mei 2023,,
helper,Korporat Code,Variant Seller/Vendor/Display Name,Variant Seller/Min Qty
TUBE-AVGR0-E2L0,TUBE-AVGR0-E2L,0,0
"TUBE-BBBBC20CR1-ERAPID PLAST INDONESIA, PT",TUBE-BBBBC20CR1-E,"RAPID PLAST INDONESIA, PT",25000
"TUBE-BBBBC20CR1-ERAPID PLAST INDONESIA, PT",TUBE-BBBBC20CR1-E,"RAPID PLAST INDONESIA, PT",25000
"TUBE-BBBBC20LR1-ERAPID PLAST INDONESIA, PT",TUBE-BBBBC20LR1-E,"RAPID PLAST INDONESIA, PT",25000
"TUBE-BBBBC20LR1-ERAPID PLAST INDONESIA, PT",TUBE-BBBBC20LR1-E,"RAPID PLAST INDONESIA, PT",25000
"TUBE-BBBBC20NR1-ERAPID PLAST INDONESIA, PT",TUBE-BBBBC20NR1-E,"RAPID PLAST INDONESIA, PT",25000
"TUBE-BBBBC20NR1-ERAPID PLAST INDONESIA, PT",TUBE-BBBBC20NR1-E,"RAPID PLAST INDONESIA, PT",25000
"TUBE-BPPS10R0-LBETTS INDONESIA, PT",TUBE-BPPS10R0-L,"BETTS INDONESIA, PT",30000
"TUBE-BPPS10R0-LBETTS INDONESIA, PT",TUBE-BPPS10R0-L,"BETTS INDONESIA, PT",30000
"TUBE-BPPS10R0-LBETTS INDONESIA, PT",TUBE-BPPS10R0-L,"BETTS INDONESIA, PT",30000
"TUBE-BPPS10R0-LBETTS INDONESIA, PT",TUBE-BPPS10R0-L,"BETTS INDONESIA, PT",30000
"TUBE-BPPS10R0-LBETTS INDONESIA, PT",TUBE-BPPS10R0-L,"BETTS INDONESIA, PT",100000
"TUBE-BPPS10R0-LBETTS INDONESIA, PT",TUBE-BPPS10R0-L,"BETTS INDONESIA, PT",100000
"TUBE-BPPS10R0-LBETTS INDONESIA, PT",TUBE-BPPS10R0-L,"BETTS INDONESIA, PT",100000
"TUBE-BPPS10R0-LBETTS INDONESIA, PT",TUBE-BPPS10R0-L,"BETTS INDONESIA, PT",100000
"TUBE-BPPS30R0-LPREMIER PLUS CO., LTD.",TUBE-BPPS30R0-L,"PREMIER PLUS CO., LTD.",10000
"TUBE-BPPS30R0-LPREMIER PLUS CO., LTD.",TUBE-BPPS30R0-L,"PREMIER PLUS CO., LTD.",10000
"TUBE-BPPS30R0-LPREMIER PLUS CO., LTD.",TUBE-BPPS30R0-L,"PREMIER PLUS CO., LTD.",10000
"TUBE-BRBRC10R0-LBETTS INDONESIA, PT",TUBE-BRBRC10R0-L,"BETTS INDONESIA, PT",30000
"TUBE-BRBRC10R0-LBETTS INDONESIA, PT",TUBE-BRBRC10R0-L,"BETTS INDONESIA, PT",30000
"TUBE-BRBRC10R0-LBETTS INDONESIA, PT",TUBE-BRBRC10R0-L,"BETTS INDONESIA, PT",30000
"TUBE-BRBRC10R0-LBETTS INDONESIA, PT",TUBE-BRBRC10R0-L,"BETTS INDONESIA, PT",30000
"TUBE-BRBRC10R0-LBETTS INDONESIA, PT",TUBE-BRBRC10R0-L,"BETTS INDONESIA, PT",100000
"TUBE-BRBRC10R0-LBETTS INDONESIA, PT",TUBE-BRBRC10R0-L,"BETTS INDONESIA, PT",100000
"TUBE-BRBRC10R0-LBETTS INDONESIA, PT",TUBE-BRBRC10R0-L,"BETTS INDONESIA, PT",100000
"TUBE-BRBRC10R0-LBETTS INDONESIA, PT",TUBE-BRBRC10R0-L,"BETTS INDONESIA, PT",100000
"TUBE-BRBRC10R1-LBETTS INDONESIA, PT",TUBE-BRBRC10R1-L,"BETTS INDONESIA, PT",30000
"TUBE-BRBRC10R1-LBETTS INDONESIA, PT",TUBE-BRBRC10R1-L,"BETTS INDONESIA, PT",30000
"TUBE-BRBRC10R1-LBETTS INDONESIA, PT",TUBE-BRBRC10R1-L,"BETTS INDONESIA, PT",30000
"TUBE-BRBRC10R1-LBETTS INDONESIA, PT",TUBE-BRBRC10R1-L,"BETTS INDONESIA, PT",30000
"TUBE-BRER85-LSHAOXING WANRONG PACKAGING CO., LTD.",TUBE-BRER85-L,"SHAOXING WANRONG PACKAGING CO., LTD.",10000
"TUBE-BRER85-LSHAOXING WANRONG PACKAGING CO., LTD.",TUBE-BRER85-L,"SHAOXING WANRONG PACKAGING CO., LTD.",10000
"TUBE-BRERC20-LRAPID PLAST INDONESIA, PT",TUBE-BRERC20-L,"RAPID PLAST INDONESIA, PT",10000
"TUBE-BSAPFW100-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW100-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW100-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW100-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW100-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW100-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW100-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW100-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW100R1-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW100R1-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW100R1-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW100R1-EPBL,"BETTS INDONESIA, PT",30000
TUBE-BSAPFW100RPD-E0,TUBE-BSAPFW100RPD-E,0,0
"TUBE-BSAPFW50-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW50-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW50-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW50-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW50-EPBLBETTS INDONESIA, PT",TUBE-BSAPFW50-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSAPFW50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSAPFW50R1-EPBL,"KIMPAI DYNA TUBE, PT",200000
"TUBE-BSAPFW50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSAPFW50R1-EPBL,"KIMPAI DYNA TUBE, PT",200000
"TUBE-BSAPMCR0-EORAPID PLAST INDONESIA, PT",TUBE-BSAPMCR0-EO,"RAPID PLAST INDONESIA, PT",50000
"TUBE-BSAPMCR0-EORAPID PLAST INDONESIA, PT",TUBE-BSAPMCR0-EO,"RAPID PLAST INDONESIA, PT",50000
"TUBE-BSFSC50-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50R1-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50R1-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50R1-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50R1-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-BSFSC50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFSC50R1-EPBL,"KIMPAI DYNA TUBE, PT",100000
TUBE-BSFW100-EPBL0,TUBE-BSFW100-EPBL,0,0
"TUBE-BSFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R1-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R1-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R1-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R1-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R1-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R1-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R1-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSFW100R1-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R1-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSFW100R2-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R2-EPBL,"BETTS INDONESIA, PT",100000
"TUBE-BSFW100R3-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R3-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSFW100R3-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R3-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSFW100R3-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R3-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSFW100R3-EPBLBETTS INDONESIA, PT",TUBE-BSFW100R3-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSFW100RPD-ERAPID PLAST INDONESIA, PT",TUBE-BSFW100RPD-E,"RAPID PLAST INDONESIA, PT",100000
"TUBE-BSFW100RPD-ERAPID PLAST INDONESIA, PT",TUBE-BSFW100RPD-E,"RAPID PLAST INDONESIA, PT",100000
"TUBE-BSFW50-EPBLBETTS INDONESIA, PT",TUBE-BSFW50-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSFW50-EPBLBETTS INDONESIA, PT",TUBE-BSFW50-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSFW50-EPBLBETTS INDONESIA, PT",TUBE-BSFW50-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSFW50-EPBLBETTS INDONESIA, PT",TUBE-BSFW50-EPBL,"BETTS INDONESIA, PT",100000
"TUBE-BSFW50-EPBLBETTS INDONESIA, PT",TUBE-BSFW50-EPBL,"BETTS INDONESIA, PT",100000
"TUBE-BSFW50-EPBLBETTS INDONESIA, PT",TUBE-BSFW50-EPBL,"BETTS INDONESIA, PT",100000
"TUBE-BSFW50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSFW50R1-EPBL,"KIMPAI DYNA TUBE, PT",300000
TUBE-BSFWR0-E2L0,TUBE-BSFWR0-E2L,0,0
"TUBE-BSFWR1-E2LRAPID PLAST INDONESIA, PT",TUBE-BSFWR1-E2L,"RAPID PLAST INDONESIA, PT",0
"TUBE-BSIMCR0-EORAPID PLAST INDONESIA, PT",TUBE-BSIMCR0-EO,"RAPID PLAST INDONESIA, PT",50000
"TUBE-BSIMCR0-EORAPID PLAST INDONESIA, PT",TUBE-BSIMCR0-EO,"RAPID PLAST INDONESIA, PT",50000
TUBE-BSIMCR1-E0,TUBE-BSIMCR1-E,0,0
"TUBE-BSMC20OAR0-EPBLARISU INDONESIA, PT",TUBE-BSMC20OAR0-EPBL,"ARISU INDONESIA, PT",100000
"TUBE-BSMC20OAR0-EPBLARISU INDONESIA, PT",TUBE-BSMC20OAR0-EPBL,"ARISU INDONESIA, PT",100000
"TUBE-BSMC20OAR0-EPBLARISU INDONESIA, PT",TUBE-BSMC20OAR0-EPBL,"ARISU INDONESIA, PT",100000
"TUBE-BSMC20OAR0-EPBLARISU INDONESIA, PT",TUBE-BSMC20OAR0-EPBL,"ARISU INDONESIA, PT",100000
"TUBE-BSMC20R0-EPBLBETTS INDONESIA, PT",TUBE-BSMC20R0-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSMC20R0-EPBLBETTS INDONESIA, PT",TUBE-BSMC20R0-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSMC20R0-EPBLBETTS INDONESIA, PT",TUBE-BSMC20R0-EPBL,"BETTS INDONESIA, PT",50000
"TUBE-BSMC20R0-EPBLBETTS INDONESIA, PT",TUBE-BSMC20R0-EPBL,"BETTS INDONESIA, PT",50000
TUBE-BSMCR0-EO0,TUBE-BSMCR0-EO,0,0
"TUBE-BSMCR3-EORAPID PLAST INDONESIA, PT",TUBE-BSMCR3-EO,"RAPID PLAST INDONESIA, PT",50000
"TUBE-BSMCR3-EORAPID PLAST INDONESIA, PT",TUBE-BSMCR3-EO,"RAPID PLAST INDONESIA, PT",50000
TUBE-BSNC20OAR0-EPBL0,TUBE-BSNC20OAR0-EPBL,0,0
"TUBE-BSNC20OBR0-EPBLBETTS INDONESIA, PT",TUBE-BSNC20OBR0-EPBL,"BETTS INDONESIA, PT",100000
"TUBE-BSNC20OBR0-EPBLBETTS INDONESIA, PT",TUBE-BSNC20OBR0-EPBL,"BETTS INDONESIA, PT",100000
"TUBE-BSNC20OBR0-EPBLBETTS INDONESIA, PT",TUBE-BSNC20OBR0-EPBL,"BETTS INDONESIA, PT",100000
"TUBE-BSNC20OBR0-EPBLBETTS INDONESIA, PT",TUBE-BSNC20OBR0-EPBL,"BETTS INDONESIA, PT",100000
"TUBE-BSSPINOR0-ERAPID PLAST INDONESIA, PT",TUBE-BSSPINOR0-E,"RAPID PLAST INDONESIA, PT",100000
"TUBE-BSSPINOR0-ERAPID PLAST INDONESIA, PT",TUBE-BSSPINOR0-E,"RAPID PLAST INDONESIA, PT",100000
"TUBE-BSSR0-ETOP TREND MANUFACTURING, CO.,LTD",TUBE-BSSR0-E,"TOP TREND MANUFACTURING, CO.,LTD",30000
"TUBE-BSSR0-ETOP TREND MANUFACTURING, CO.,LTD",TUBE-BSSR0-E,"TOP TREND MANUFACTURING, CO.,LTD",30000
"TUBE-BSSR0-ETOP TREND MANUFACTURING, CO.,LTD",TUBE-BSSR0-E,"TOP TREND MANUFACTURING, CO.,LTD",30000
"TUBE-BSSR0-ETOP TREND MANUFACTURING, CO.,LTD",TUBE-BSSR0-E,"TOP TREND MANUFACTURING, CO.,LTD",30000
"TUBE-BSSR0-ETOP TREND MANUFACTURING, CO.,LTD",TUBE-BSSR0-E,"TOP TREND MANUFACTURING, CO.,LTD",30000
"TUBE-BSSR0-ETOP TREND MANUFACTURING, CO.,LTD",TUBE-BSSR0-E,"TOP TREND MANUFACTURING, CO.,LTD",30000
"TUBE-BSSR0-ETOP TREND MANUFACTURING, CO.,LTD",TUBE-BSSR0-E,"TOP TREND MANUFACTURING, CO.,LTD",30000
"TUBE-BSTUCR1-ERAPID PLAST INDONESIA, PT",TUBE-BSTUCR1-E,"RAPID PLAST INDONESIA, PT",50000
"TUBE-BSTUCR1-ERAPID PLAST INDONESIA, PT",TUBE-BSTUCR1-E,"RAPID PLAST INDONESIA, PT",50000
"TUBE-BSTUCR2-ERAPID PLAST INDONESIA, PT",TUBE-BSTUCR2-E,"RAPID PLAST INDONESIA, PT",50000
"TUBE-BSTUCR2-ERAPID PLAST INDONESIA, PT",TUBE-BSTUCR2-E,"RAPID PLAST INDONESIA, PT",50000
"TUBE-BSWFW50-EPBLBETTS INDONESIA, PT",TUBE-BSWFW50-EPBL,"BETTS INDONESIA, PT",25000
"TUBE-BSWFW50-EPBLBETTS INDONESIA, PT",TUBE-BSWFW50-EPBL,"BETTS INDONESIA, PT",25000
"TUBE-BSWFW50-EPBLBETTS INDONESIA, PT",TUBE-BSWFW50-EPBL,"BETTS INDONESIA, PT",25000
"TUBE-BSWFW50-EPBLBETTS INDONESIA, PT",TUBE-BSWFW50-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSWFW50-EPBLBETTS INDONESIA, PT",TUBE-BSWFW50-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSWFW50-EPBLBETTS INDONESIA, PT",TUBE-BSWFW50-EPBL,"BETTS INDONESIA, PT",30000
"TUBE-BSWFW50R1-EPBLKIMPAI DYNA TUBE, PT",TUBE-BSWFW50R1-EPBL,"KIMPAI DYNA TUBE, PT",100000
"TUBE-CBFW100PH-KRAPID PLAST INDONESIA, PT",TUBE-CBFW100PH-K,"RAPID PLAST INDONESIA, PT",50000
"TUBE-CBFW100PH-KRAPID PLAST INDONESIA, PT",TUBE-CBFW100PH-K,"RAPID PLAST INDONESIA, PT",50000
TUBE-CBMU60MOOD-354W0,TUBE-CBMU60MOOD-354W,0,0
TUBE-CBMUGR1-MO2L0,TUBE-CBMUGR1-MO2L,0,0
TUBE-CCR1-MO2L0,TUBE-CCR1-MO2L,0,0
TUBE-CDDDCL20-W25950,TUBE-CDDDCL20-W2595,0,0
"TUBE-CDDDCL20R2-W2LRAPID PLAST INDONESIA, PT",TUBE-CDDDCL20R2-W2L,"RAPID PLAST INDONESIA, PT",25806
TUBE-CDDDCN20-W25950,TUBE-CDDDCN20-W2595,0,0
"TUBE-CDDDCN20R2-W2LRAPID PLAST INDONESIA, PT",TUBE-CDDDCN20R2-W2L,"RAPID PLAST INDONESIA, PT",25806
"TUBE-CDECW100R1-W2LBUMIMULIA INDAH LESTARI, PT",TUBE-CDECW100R1-W2L,"BUMIMULIA INDAH LESTARI, PT",50000
"TUBE-CDECW100R1-W2LBUMIMULIA INDAH LESTARI, PT",TUBE-CDECW100R1-W2L,"BUMIMULIA INDAH LESTARI, PT",50000
"TUBE-CDECW100R1-W2LBUMIMULIA INDAH LESTARI, PT",TUBE-CDECW100R1-W2L,"BUMIMULIA INDAH LESTARI, PT",50000
"TUBE-CDECW100R1-W2LBUMIMULIA INDAH LESTARI, PT",TUBE-CDECW100R1-W2L,"BUMIMULIA INDAH LESTARI, PT",50000
"TUBE-CDECW60R1-W2LBUMIMULIA INDAH LESTARI, PT",TUBE-CDECW60R1-W2L,"BUMIMULIA INDAH LESTARI, PT",50000
"TUBE-CDECW60R1-W2LBUMIMULIA INDAH LESTARI, PT",TUBE-CDECW60R1-W2L,"BUMIMULIA INDAH LESTARI, PT",50000
"TUBE-CDECW60R1-W2LBUMIMULIA INDAH LESTARI, PT",TUBE-CDECW60R1-W2L,"BUMIMULIA INDAH LESTARI, PT",50000
"TUBE-CDECW60R1-W2LBUMIMULIA INDAH LESTARI, PT",TUBE-CDECW60R1-W2L,"BUMIMULIA INDAH LESTARI, PT",50000
"TUBE-CDEWF100R1-WBETTS INDONESIA, PT",TUBE-CDEWF100R1-W,"BETTS INDONESIA, PT",50000
"TUBE-CDEWF100R1-WBETTS INDONESIA, PT",TUBE-CDEWF100R1-W,"BETTS INDONESIA, PT",50000
"TUBE-CDEWF100R1-WBETTS INDONESIA, PT",TUBE-CDEWF100R1-W,"BETTS INDONESIA, PT",50000
TUBE-CDEWF50R0-W0,TUBE-CDEWF50R0-W,0,0
"TUBE-CDEWF50R1-WKIMPAI DYNA TUBE, PT",TUBE-CDEWF50R1-W,"KIMPAI DYNA TUBE, PT",50000
"TUBE-CDEWF50R1-WKIMPAI DYNA TUBE, PT",TUBE-CDEWF50R1-W,"KIMPAI DYNA TUBE, PT",50000
"TUBE-CDEWF50R1-WKIMPAI DYNA TUBE, PT",TUBE-CDEWF50R1-W,"KIMPAI DYNA TUBE, PT",50000
"TUBE-CDEWF50R1-WKIMPAI DYNA TUBE, PT",TUBE-CDEWF50R1-W,"KIMPAI DYNA TUBE, PT",50000
"TUBE-CDEWF50R2-WKIMPAI DYNA TUBE, PT",TUBE-CDEWF50R2-W,"KIMPAI DYNA TUBE, PT",50000
"TUBE-CDEWF50R2-WKIMPAI DYNA TUBE, PT",TUBE-CDEWF50R2-W,"KIMPAI DYNA TUBE, PT",50000
"TUBE-CDEWF50R2-WKIMPAI DYNA TUBE, PT",TUBE-CDEWF50R2-W,"KIMPAI DYNA TUBE, PT",50000
"TUBE-CJFMR1-E5LRAPID PLAST INDONESIA, PT",TUBE-CJFMR1-E5L,"RAPID PLAST INDONESIA, PT",5000
"TUBE-CJFMR1-E5LRAPID PLAST INDONESIA, PT",TUBE-CJFMR1-E5L,"RAPID PLAST INDONESIA, PT",5000
"TUBE-CJFMR1-E5LRAPID PLAST INDONESIA, PT",TUBE-CJFMR1-E5L,"RAPID PLAST INDONESIA, PT",5000
"TUBE-CJFMR2-E5LRAPID PLAST INDONESIA, PT",TUBE-CJFMR2-E5L,"RAPID PLAST INDONESIA, PT",5000
"TUBE-CJFMR2-E5LRAPID PLAST INDONESIA, PT",TUBE-CJFMR2-E5L,"RAPID PLAST INDONESIA, PT",5000
TUBE-CLCBE-ELDPE0,TUBE-CLCBE-ELDPE,0,0
"TUBE-CLCBNBR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBNBR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBNBR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBNBR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBNBR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBNBR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBNBR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBNBR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBNBR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBNBR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPER0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPER0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPER0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPER0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPER0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPER0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPER0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPER0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPER0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPER0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPIR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPIR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPIR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPIR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPIR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPIR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPIR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPIR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBPIR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBPIR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBVR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBVR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBVR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBVR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBVR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBVR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBVR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBVR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLCBVR0-ELDPETOP TREND MANUFACTURING, CO.,LTD",TUBE-CLCBVR0-ELDPE,"TOP TREND MANUFACTURING, CO.,LTD",10000
"TUBE-CLMRCF100-WPREMIER PLUS CO., LTD.",TUBE-CLMRCF100-W,"PREMIER PLUS CO., LTD.",10000
"TUBE-CMBR1-ERAPID PLAST INDONESIA, PT",TUBE-CMBR1-E,"RAPID PLAST INDONESIA, PT",10000
"TUBE-CMBR1-ERAPID PLAST INDONESIA, PT",TUBE-CMBR1-E,"RAPID PLAST INDONESIA, PT",10000
"TUBE-CMBR1-ERAPID PLAST INDONESIA, PT",TUBE-CMBR1-E,"RAPID PLAST INDONESIA, PT",10000
"TUBE-CMF11C-WPREMIER PLUS CO., LTD.",TUBE-CMF11C-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF11C-WPREMIER PLUS CO., LTD.",TUBE-CMF11C-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF11C-WPREMIER PLUS CO., LTD.",TUBE-CMF11C-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF11C-WPREMIER PLUS CO., LTD.",TUBE-CMF11C-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF22N-WPREMIER PLUS CO., LTD.",TUBE-CMF22N-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF22N-WPREMIER PLUS CO., LTD.",TUBE-CMF22N-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF22N-WPREMIER PLUS CO., LTD.",TUBE-CMF22N-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF22N-WPREMIER PLUS CO., LTD.",TUBE-CMF22N-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF23W-WPREMIER PLUS CO., LTD.",TUBE-CMF23W-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF23W-WPREMIER PLUS CO., LTD.",TUBE-CMF23W-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF23W-WPREMIER PLUS CO., LTD.",TUBE-CMF23W-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF23W-WPREMIER PLUS CO., LTD.",TUBE-CMF23W-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF32N-WPREMIER PLUS CO., LTD.",TUBE-CMF32N-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF32N-WPREMIER PLUS CO., LTD.",TUBE-CMF32N-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF32N-WPREMIER PLUS CO., LTD.",TUBE-CMF32N-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF32N-WPREMIER PLUS CO., LTD.",TUBE-CMF32N-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF33W-WPREMIER PLUS CO., LTD.",TUBE-CMF33W-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF33W-WPREMIER PLUS CO., LTD.",TUBE-CMF33W-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF33W-WPREMIER PLUS CO., LTD.",TUBE-CMF33W-W,"PREMIER PLUS CO., LTD.",5000
"TUBE-CMF33W-WPREMIER PLUS CO., LTD.",TUBE-CMF33W-W,"PREMIER PLUS CO., LTD.",5000
