Kode Item,Nama Internal,Internal Category,Brand,Qty,Total Price,Status,MOQ,Laptrima,Scrap,SMB,"Kategori FG
(NPD, Reguler, NFS, One Shot, Ex Revamp, Minor Change)",Last Incoming,Last SMB
STIC-FBMBLSR0-ELL,Sticker Front EB Bamboo & O Mint BLS 250 ELL,,,13767,500,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FBMBW250R0-ELL,Sticker Front EB Bamboo & O Mint W BWash 250 ELL,,,15983,1500,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FBMBW450R0-ELL,Sticker Front EB Bamboo & O Mint BWash 450 ELL,,,12521,600,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FBSMW100-E,Sticker Front BS Micellar Water 100 E,,,104516,1129.804996,existing,50000,0,0,No,Reguler,2023,2023
STIC-FBSMW50-E,Sticker Front BS Micellar Water 50 E,,,40581,414.977702,existing,50000,0,0,No,Reguler,2023,2023
STIC-FBWGT550-BD,Sticker Front Body Wash Green Tea 550 BD,,,49780,1425,new product,15000,0,0,Yes,NPD,2023,2023
STIC-FBWMGTJ5-BD,Sticker Front Body Wash Mint + Green Tea Jerrycan 5L BD,,,30,0,new product,30,0,0,Yes,Reguler,< 2019,< 2019
STIC-FBWMGTR0-BD,Sticker Front Body Wash Mint + Green Tea BD,,,33872,1360,existing,20000,0,0,No,Reguler,2023,2023
STIC-FBWMSSJ5-BD,Sticker Front Body Wash Mint + Sea Salt Jerrycan 5L BD,,,30,0,new product,30,0,0,Yes,Reguler,< 2019,< 2019
STIC-FBWMSSR0-BD,Sticker Front Body Wash Mint + Sea Salt BD,,,25879,2040,existing,20000,0,0,No,Reguler,2023,2023
STIC-FBWMYZJ5-BD,Sticker Front Body Wash Mint + Yuzu Jerrycan 5L BD,,,30,0,new product,30,0,0,Yes,Reguler,< 2019,< 2019
STIC-FBWMYZR0-BD,Sticker Front Body Wash Mint + Yuzu BD,,,26442,1020,existing,20000,0,0,Yes,Reguler,2023,2023
STIC-FBWSS550-BD,Sticker Front Body Wash Sea Salt 550 BD,,,19240,475,new product,15000,0,0,Yes,NPD,2023,2023
STIC-FBWYZ550-BD,Sticker Front Body Wash Yuzu 550 BD,,,29740,950,new product,15000,0,0,Yes,NPD,2023,2023
STIC-FCLF13CIR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 13 C Ivory OMG,,OMG,322,9800835.644,new product,1,79000,0,Yes,NPD,2023,2023
STIC-FCLF21WLR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 21 W Light OMG,Pc(s),OMG,0,11570384.78,new product,1,130000,0,Yes,NPD,2023,2022
STIC-FCLF31WBR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 31 W Beige OMG,Pc(s),OMG,0,10227570.59,new product,1,123000,0,Yes,NPD,2023,2023
STIC-FCLF32NNR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 32 N Natural OMG,Pc(s),OMG,0,10460689.38,new product,1,155500,0,Yes,NPD,2023,2022
STIC-FCLF41WSR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 41 W Sand OMG,Pc(s),OMG,0,13099718.12,new product,1,90000,0,Yes,NPD,2023,2023
STIC-FCLF52NCR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 52 N Caramel OMG,,OMG,3475,10406795.19,new product,1,45000,0,Yes,NPD,2023,2023
STIC-FCSMCGR0-W,Sticker Front CS Micellar Cleansing Gel 95 W,,,13800,205,to be discontinued,30000,0,0,Yes,Reguler,2021,2023
STIC-FCSMCGR1-W,Sticker Front CS Micellar Cleansing Gel 95 R1 W,,,50155,1570.015661,existing,30000,0,0,No,Reguler,2023,2023
STIC-FDROR1-K,Sticker Front Deo Roll On R1 K,,,33106,240,existing,10000,30000,0,No,Reguler,2023,2023
STIC-FELFR0-W,Sticker Front Exclusive Liquid Foundation W,,,186164,505.4174143,new product,10000,178920,140,No,Reguler,2023,2023
STIC-FELM01FR0-W,Sticker Front Everyday Luminous Liquid Foundation Repack 01 Natural White 35 W,,,146537,667.5449631,existing,25000,85000,0,No,Reguler,2023,2023
STIC-FELM02FR0-W,Sticker Front Everyday Luminous Liquid Foundation Repack 02 Light Beige 35 W,,,149457,586.5142858,existing,25000,105000,0,No,Reguler,2023,2023
STIC-FELM03FR0-W,Sticker Front Everyday Luminous Liquid Foundation Repack 03 Beige 35 W,,,66820,324.1667235,existing,25000,0,0,No,Reguler,2023,2023
STIC-FELM04FR0-W,Sticker Front Everyday Luminous Liquid Foundation Repack 04 Natural 35 W,,,65982,373.7577652,existing,25000,35000,0,No,Reguler,2023,2023
STIC-FEMRSR1-K,Sticker Front EM Refreshing Spray 100 R1 K,,,5782,720,existing,5000,0,0,No,Reguler,2023,2023
STIC-FFCBGSR0-ELL,Sticker Front SB Frangipani & T Coconut W BGS 250 ELL,,,14763,500,new product,20000,0,50,Yes,NPD,2022,2023
STIC-FFCBW250R0-ELL,Sticker Front SB Frangipani & T Coconut W BWash 250 ELL,,,14085,1000,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FFCBW450R0-ELL,Sticker Front SB Frangipani & T Coconut W BWash 450 ELL,,,13432,600,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FGBBC40-L,Sticker Front GB Body Care 40 L,,,9404,330,new product,20000,0,0,No,,2023,2023
STIC-FGBMC100R0-L,Sticker Front GB Mild Cleanser 100 L,,,43773,555,existing,10000,0,0,Yes,Reguler,2023,2022
STIC-FHWMGTJ5-BD,Sticker Front Hand Wash Mint + Green Tea Jerrycan 5L BD,,,70,0,new product,30,0,0,Yes,Reguler,< 2019,< 2019
STIC-FHWMGTR0-BD,Sticker Front Hand Wash Mint + Green Tea BD,,,15148,764.6750997,existing,10000,0,80,No,Reguler,2023,2023
STIC-FHWMYZJ5-BD,Sticker Front Hand Wash Mint + Yuzu Jerrycan 5L BD,,,70,0,new product,30,0,0,Yes,Reguler,< 2019,< 2019
STIC-FHWMYZR0-BD,Sticker Front Hand Wash Mint + Yuzu BD,,,6868,1923.417211,existing,10000,0,0,No,Reguler,2023,2023
STIC-FLMPOIW50R1-W,Sticker Front Lightening MOIW 50 R1 W,,,6872,244.1004544,existing,20000,0,0,Yes,Reguler,2022,2023
STIC-FLRMBLSR0-ELL,Sticker Front S Lavender & J Rice Milk BLS 250 ELL,,,15163,1000,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FLRMBW250R0-ELL,Sticker Front S Lavender & J Rice Milk BWash 250 ELL,,,14903,1000,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FLRMBW450R0-ELL,Sticker Front S Lavender & J Rice Milk BWash 450 ELL,,,14087,600,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FMSBLSR0-ELL,Sticker Front J Moringa & B Starfruit BLS 250 ELL,,,14163,1000,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FMSBW250R0-ELL,Sticker Front J Moringa & B Starfruit BWash 250 ELL,,,15489,500,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FMSBW450R0-ELL,Sticker Front J Moringa & B Starfruit BWash 450 ELL,,,6489,1200,new product,20000,0,0,Yes,NPD,2022,2022
STIC-FMURR3-MO,Sticker Front MUR R3 MO (Pc(s)),,,7659,667.3713222,existing,5000,0,0,No,Reguler,2023,2023
STIC-FMWBS100R1-EVG,Sticker Front Micellar Water DC Bright Stuff Emina R1 ROLL,,,26340,200,inactive,10000,0,0,Yes,Reguler,2021,2021
STIC-FNDAH250R0-W,Sticker Front NDAH Body Wash 250 W,,,6000,475,inactive,50000,0,0,Yes,Reguler,2020,2020
STIC-FNDAH250R1-W,Sticker Front NDAH Body Wash 250 R1 W,,,11350,712.5,inactive,,0,0,Yes,Ex Revamp,2021,2021
STIC-FNDAHET100-W,Sticker Front NDAH Essence Toner 100 W,,,80978,1155.72202,existing,25000,0,0,No,Reguler,2023,2023
STIC-FNDAHHW250R1-W,Sticker Front NDAH Hand Wash 250 R1 W,,,62402,393.2258463,existing,,0,0,Yes,Ex Revamp,2021,2021
STIC-FRLOIMWN1-W,Sticker Front Lightening Oil-infused Micellar Water 55 R W,,,128941,729.7165282,new product,50000,0,0,No,Reguler,2023,2023
STIC-FRLOIMWN2-W,Sticker Front Lightening Oil-infused Micellar Water 105 R W,,,154763,724.7428122,new product,30000,0,0,No,Reguler,2023,2023
STIC-FROFHER5-W,Sticker Front RO For Her R5 W (Pc(s)),,,92119,224.8901379,existing,10000,0,0,No,Reguler,2023,2023
STIC-FRVBLSR0-ELL,Sticker Front B Rose & EN Vanilla BLS 250 ELL,,,14252,1000,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FRVBW250R0-ELL,Sticker Front B Rose & EN Vanilla BWash 250 ELL,,,15339,500,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FRVBW450R0-ELL,Sticker Front B Rose & EN Vanilla BWash 450 ELL,,,14498,600,new product,20000,0,0,Yes,NPD,2022,2023
STIC-FRVPBMW100-W,Sticker Front Perfect Bright Micellar Water RV 100 W,,,29016,1196.358404,to be discontinued,100000,0,0,No,Reguler,2023,2023
STIC-FSBMW100-E,Sticker Front SB Micellar Water 100 E,,,40584,532.2613041,existing,10000,0,0,No,Reguler,2023,2023
STIC-FSBMW50-E,Sticker Front SB Micellar Water 50 E,,,80611,669.9548081,existing,25000,0,0,Yes,Reguler,2023,2023
STIC-FSCMW100R5-W,Sticker Front SC Micellar Water 100 W R5 ROLL,,,100040,2214.394121,existing,20000,49000,0,No,Reguler,2023,2023
STIC-FSCMW240R5-W,Sticker Front SC Micellar Water 240 W R5 ROLL,,,43362,1413.721863,existing,60000,0,0,No,Reguler,2023,2023
STIC-FSCMWR0-WCOC,Sticker Sticker Front SC Micellar Water W ROLL Wardah,,,20000,225,inactive,,0,0,Yes,Reguler,< 2019,< 2019
STIC-FSPSHBR1-WGCC,Sticker Front Seaweed PSH Booster R1 W ROLL,,,2550,153.5526748,existing,30000,0,0,Yes,Reguler,2021,2021
STIC-FTGTBW-BD,Sticker Front Tester GTBW 60 BD,,,40,1000,existing,2300,195,0,No,Reguler,2023,2023
STIC-FTYZBW-BD,Sticker Front Tester YZBW 60 BD,,,662,1000,existing,2300,265,0,Yes,Reguler,2023,2022
STIC-GBMC225R0-L,Sticker Label GB Mild Cleanser 225 L,,,276,850,to be discontinued,10000,0,0,Yes,Reguler,2022,2022
STIC-GBMC225R1-L,Sticker Label GB Mild Cleanser 225 R1 L,,,17182,4250,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-GOSS-MO,Sticker Gala Of Stars Secret MO,,,106,1155,new product,2000,0,0,Yes,Reguler,2023,2023
STIC-HEMLCR1-W,Sticker Hologram Exclusive Matte Lip Cream R1 W,,,1155294,770.1371318,existing,1000000,80000,222,No,NPD,2023,2023
STIC-HSWR0-WL,Sticker Hologram Wonderly,,,83975,133.5557284,new product,100000,0,0,No,Reguler,2022,2023
STIC-ILSCP-WPPNF,Sticker Ingredients LSCP Carnation Pink Emina,,,4031,247.9873453,inactive,1000,0,0,Yes,Reguler,2021,2021
STIC-ILSCR-WPPNF,Sticker Ingredients LSCR Cerise Red Emina,,,2247,231,inactive,1000,0,0,Yes,Reguler,2022,2022
STIC-IMHC20-W,Sticker Samping Intensive Moisturizer 20 W,,,14159,761.3975824,new product,5000,10000,21,No,Reguler,2023,2023
STIC-L007UHMM-PPSM1,Sticker Lipstick 007 Ultra Hi-Matte Make over,,,5975,106,inactive,1000,0,0,Yes,Reguler,< 2019,2022
STIC-LBLNMCR1-MOMSF,Sticker Bottom LBLN Melon R1 MO,,,6398,207.7202073,existing,5000,0,15,No,Reguler,2023,2023
STIC-LBLNOCR1-MOMSF,Sticker Bottom LBLN Orange R1 MO,,,6905,219.2368291,existing,5000,0,16,No,Reguler,2023,2023
STIC-LBLNVLR1-MOMSF,Sticker Bottom LBLN Vanilla R1 MO,,,5507,705.489774,existing,30000,0,0,No,Reguler,2023,2023
STIC-LLCDDPMO-PPSM1W,Sticker Liquid Lip Color Drop Dead Pink Make over,,,4785,28,inactive,,0,0,Yes,Reguler,< 2019,2021
STIC-LLCRTMO-PPSM1WD,Sticker Liquid Lip Color Red Temptation Make over,,,5,33.5,inactive,,0,0,Yes,Reguler,< 2019,2021
STIC-MAGNIR0-EPSM,Sticker Sticker Magnifier Emina,,,9767,154.5775245,existing,5000,5000,0,No,Reguler,2023,2023
STIC-MBSET100R0-E,Sticker Melingkar BS Exfoliating Toner 100 E,,,70416,1130.576501,new product,20000,0,0,Yes,Reguler,2023,2023
STIC-MMAS20-OMG,Sticker Melingkar Mugwort Acne Serum 20 OMG,Pc(s),OMG,0,570000,to be discontinued,50000,0,0,Yes,Reguler,2022,< 2019
STIC-MMAS20R1-OMG,Sticker Melingkar Mugwort Acne Serum 20 R1 OMG,Pc(s),OMG,0,42492085.43,existing,50000,125000,0,Yes,Reguler,2023,< 2019
STIC-MOBSPR22B09-MO,Sticker Make Over Big Size Package Ramadhan 2022 B09 MO,,,13,2900,inactive,500,0,0,Yes,Reguler,< 2019,2022
STIC-MOBSPR22B10-MO,Sticker Make Over Big Size Package Ramadhan 2022 B10 MO,,,31,2900,inactive,500,0,0,Yes,Reguler,< 2019,2022
STIC-MOR0-MO,Sticker MAKE OVER MO,,,264683,216.6796047,existing,5000,0,0,No,Reguler,2022,2023
STIC-MOSSPR2201C06-MO,Sticker Make Over Small Size Package Ramadhan 2022 01-C06 MO,,,7,1050,inactive,1500,0,0,Yes,Reguler,2022,2022
STIC-MOSSPR2205C11-MO,Sticker Make Over Small Size Package Ramadhan 2022 05-C11 MO,,,33,1050,inactive,1500,0,0,Yes,Reguler,2022,2022
STIC-MPASFTR0-EVG,Sticker Samping Ms. Pimple AS Face Toner 50 E,,,50200,1038,inactive,2500,0,0,Yes,Reguler,2021,2022
STIC-MPGS20-OMG,Sticker Melingkar Peach Glowing Serum 20 OMG,Pc(s),OMG,0,270000,to be discontinued,50000,0,0,Yes,Reguler,2022,< 2019
STIC-MPGS20R1-OMG,Sticker Melingkar Peach Glowing Serum 20 R1 OMG,Pc(s),OMG,0,50189795.68,existing,50000,230000,0,Yes,Reguler,2023,< 2019
STIC-MS100-W,Sticker Samping Multipurpose Sanitizer 100 W,,,22210,800,new product,5000,2000,0,No,Reguler,2023,2023
STIC-NCG240PCVR-CSD7,"Sticker Natural Creambath Ginseng 240ml Putri Cover,Cromo,spars,D=7,8cm,lamdoff,pon (Pc(s",,,1456,0,inactive,,0,0,Yes,Reguler,< 2019,< 2019
STIC-NFSNPSR0-E,Sticker NFS NP Serum E,,,98,440,new product,1900,0,0,Yes,Reguler,2022,2022
STIC-NFSPBR1-L,Sticker Penutup Barcode NFS R1 Labore,,,2121,96.35514019,existing,3000,0,0,Yes,Reguler,2022,2022
STIC-NFSVNZS5-T,Sticker Varian NFS Niacinamide Zinc Serum 5 T,,,647,80,new product,7000,0,0,Yes,NFS,2023,2023
STIC-NFSVRBS5-T,Sticker Varian NFS Retinol Bakuchiol Serum 5 T,,,10064,160,new product,7000,0,25,Yes,NFS,2023,2023
STIC-NFSVSCS5-T,Sticker Varian NFS Squalane Ceramide Serum 5 T,,,10928,167.4479167,new product,7000,0,0,Yes,NFS,2023,2023
STIC-NSBBOR0-W,Sticker NA SBB Olive W,,,361,190,0,500,0,0,Yes,Reguler,2020,2020
STIC-PAAOEMR0-MOM,Sticker Penutup Alamat A OEM MOM,,,17229,99.64140768,new product,2000,0,0,No,NPD,2023,2023
STIC-PAAR0-MOM,Sticker Penutup Alamat A MOM,,,844,300,new product,1000,0,0,No,Reguler,2023,2023
STIC-PAAR1-WM,Sticker Penutup Alamat Alpha R1 WM,,,533,23.9952564,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-PAAR2-WM,Sticker Penutup Alamat Alpha R2 WM,,,1279721,144.4889324,existing,10000,0,0,No,NPD,2023,2023
STIC-PABBM01BR1-WMIP,Sticker Penutup Alamat IP B3D Brow Mascara 01 B R1 WM,,,22962,67.5,existing,10000,0,0,Yes,Reguler,2022,2022
STIC-PABHS30-K,Sticker Penutup ABH Serum 30 K,,,15933,1212.361452,existing,5000,0,0,No,Reguler,2023,2023
STIC-PABR0-MOM,Sticker Penutup Alamat B MOM,,,10256,448.1536082,existing,2000,0,0,No,Reguler,2023,2023
STIC-PABR0-WM,Sticker Penutup Alamat Beta WM,,,1566,39.12395696,inactive,10000,0,0,Yes,Reguler,2021,2021
STIC-PABR1-EM,Sticker Penutup Alamat B R1 EM,,,155179,104,inactive,10000,0,0,Yes,Reguler,2021,2023
STIC-PABR1-WM,Sticker Penutup Alamat Beta R1 WM,,,95,134.4986096,to be discontinued,10000,0,0,Yes,Reguler,2023,2023
STIC-PABR2-WM,Sticker Penutup Alamat Beta R2 WM,,,481464,96,existing,10000,0,0,No,Reguler,2023,2023
STIC-PACAR1-WM,Sticker Penutup Alamat Crystallure A R1 WM,,,609,401.902439,existing,10000,0,0,No,Reguler,2023,2023
STIC-PACBR1-WM,Sticker Penutup Alamat Crystallure B R1 WM,,,1933,254,existing,10000,0,0,No,Reguler,2021,2023
STIC-PACESR1-WM,Sticker Penutup Alamat Crystallure Supreme Advanced Eye Serum 15 R1 WM,,,454,92.48534444,to be discontinued,10000,0,0,Yes,Reguler,2023,2023
STIC-PACESR2-WM,Sticker Penutup Alamat Crystallure Supreme Advanced Eye Serum 15 R2 WM,,,40923,313.9369411,existing,10000,20000,0,No,NPD,2023,2023
STIC-PACMGR1-WM,Sticker Penutup Alamat Crystallure Supreme Double Action Micellar Gel 150 R1 WM,,,2671,81.45904249,to be discontinued,10000,0,0,No,Reguler,2023,2023
STIC-PACMGR2-WM,Sticker Penutup Alamat Crystallure Supreme Double Action Micellar Gel 150 R2 WM,,,55188,300.4444444,existing,10000,90000,0,No,,2023,2023
STIC-PACR1-EM,Sticker Penutup Alamat C R1 EM,,,4235,100,inactive,5000,0,0,No,Reguler,2022,2023
STIC-PACR2-EM,Sticker Penutup Alamat C R2 EM,,,95252,150,existing,5000,160000,0,No,,2023,2023
STIC-PACUMLOEM-WM,Sticker Penutup Alamat CUM Lipstick 3.6 OEM WM,,,19153,120,to be discontinued,10000,0,0,No,Reguler,2022,2023
STIC-PACUMLR1-WM,Sticker Penutup Alamat CUM Lipstick 3.6 R1 WM,,,139,21.10678371,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-PACUMLR1OEM-WM,Sticker Penutup Alamat CUM Lipstick 3.6 R1 OEM WM,,,14181,90,existing,10000,0,0,No,Reguler,2023,2023
STIC-PACUMLR2-WM,Sticker Penutup Alamat CUM Lipstick 3.6 R2 WM,,,180056,94.73405513,existing,10000,0,0,No,Reguler,2023,2023
STIC-PADEMLC01R1-WMV,Sticker Penutup Alamat Dus Exclusive Matte Lip Cream 01 R1 WM,,,30908,563.2367583,existing,5000,0,0,Yes,Reguler,2022,2022
STIC-PADR1-EM,Sticker Penutup Alamat D R1 EM,,,11471,162,existing,1000,0,0,No,Reguler,2022,2023
STIC-PAEAR1-WM,Sticker Penutup Alamat Exclusive A R1 WM,,,183,31.79513529,existing,1000,0,0,Yes,NPD,2022,2023
STIC-PAEAR2-WM,Sticker Penutup Alamat Exclusive A R2 WM,,,59232,87,existing,1000,0,0,No,NPD,2023,2023
STIC-PAEBR0-WM,Sticker Penutup Alamat Exclusive B WM (Pc(s)),,,100,30,inactive,,0,0,Yes,Reguler,2021,2021
STIC-PAEBR1-WM,Sticker Penutup Alamat Exclusive B R1 WM,,,13844,108.8257373,to be discontinued,10000,0,0,Yes,Reguler,2023,2023
STIC-PAEBR2-WM,Sticker Penutup Alamat Exclusive B R2 WM,,,51201,98.74843459,existing,10000,0,0,No,NPD,2023,2023
STIC-PAELFR1-WM,Sticker Penutup Alamat Exclusive Liquid Foundation R1 WM,,,37716,305.9473327,existing,5000,0,0,Yes,Reguler,2023,2023
STIC-PAELR1-WM,Sticker Penutup Alamat Exclusive Lipstick R1 WM,,,48756,64.84531773,to be discontinued,15000,0,0,No,Reguler,2023,2023
STIC-PAELR2-WM,Sticker Penutup Alamat Exclusive Lipstick R2 WM,,,18353,42,existing,15000,20000,0,Yes,,2023,< 2019
STIC-PAER1-EM,Sticker Penutup Alamat E R1 EM,,,334,96,inactive,10000,0,0,Yes,Reguler,2023,2023
STIC-PAER2-EM,Sticker Penutup Alamat E R2 EM,,,8870,144,existing,10000,30000,0,No,Reguler,2023,2023
STIC-PAFR1-EM,Sticker Penutup Alamat F R1 EM,,,24,96,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-PAFR2-EM,Sticker Penutup Alamat F R2 EM,,,46622,288,existing,10000,30000,0,No,NPD,2023,2023
STIC-PAGR1-EM,Sticker Penutup Alamat G R1 EM,,,7719,48,inactive,5000,0,0,No,Reguler,2022,2023
STIC-PAGR1-WM,Sticker Penutup Alamat Gamma R1 WM,,,709,114.9836093,to be discontinued,10000,0,0,Yes,Reguler,2023,2023
STIC-PAGR2-EM,Sticker Penutup Alamat G R2 EM,,,96205,144,existing,5000,105000,0,No,,2023,2023
STIC-PAGR2-WM,Sticker Penutup Alamat Gamma R2 WM,,,425991,69,existing,10000,0,0,No,NPD,2023,2023
STIC-PAHR1-EM,Sticker Penutup Alamat H R1 EM,,,4641,48,inactive,5000,0,0,No,Reguler,2022,2023
STIC-PAHR2-EM,Sticker Penutup Alamat H R2 EM,,,33322,96,existing,5000,35000,0,No,,2023,2023
STIC-PAIMLR1-WM,Sticker Penutup Alamat Intense Matte Lipstick R1 WM,,,70276,36,to be discontinued,5000,0,0,No,Reguler,2022,2023
STIC-PAIMLR2-WM,Sticker Penutup Alamat Intense Matte Lipstick R2 WM,,,9188,36,existing,5000,15000,0,No,,2023,2023
STIC-PALCDSMR1-WM,Sticker Penutup Alamat C Defense Sleeping Mask R1 WM,,,3180,81.83367416,to be discontinued,10000,0,0,No,Reguler,2023,2023
STIC-PALCDSMR2-WM,Sticker Penutup Alamat C Defense Sleeping Mask R2 WM,,,19990,160,existing,10000,20000,0,Yes,,2023,< 2019
STIC-PALFT125-WM,Sticker Penutup Alamat Lightening Face Toner 125 WM,,,703,42.87770066,to be discontinued,10000,0,0,Yes,Reguler,2021,2021
STIC-PALFT125R1-WM,Sticker Penutup Alamat Lightening Face Toner 125 R1 WM,,,15397,108.247921,inactive,10000,0,0,Yes,Reguler,2023,2023
STIC-PALFT125R2-WM,Sticker Penutup Alamat Lightening Face Toner 125 R2 WM,,,863467,168,existing,10000,0,0,No,Reguler,2023,2023
STIC-PALLCOEM-WM,Sticker Penutup Alamat Lightening Liquid Concealer 7 OEM WM,,,1029,62,to be discontinued,10000,0,0,Yes,Reguler,2023,2023
STIC-PALLCOEMR1-WM,Sticker Penutup Alamat Lightening Liquid Concealer 7 OEM R1 WM,,,21690,110.3847792,existing,10000,10000,0,No,,2023,2023
STIC-PALLCR0-WM,Sticker Penutup Alamat Lightening Liquid Concealer 7 WM,,,110445,39.77732386,to be discontinued,10000,0,0,Yes,Reguler,2021,2021
STIC-PALLCR1-WM,Sticker Penutup Alamat Lightening Liquid Concealer 7 R1 WM,,,637,106.6503129,to be discontinued,10000,0,0,Yes,Reguler,2022,2023
STIC-PALLCR2-WM,Sticker Penutup Alamat Lightening Liquid Concealer 7 R2 WM,,,396616,104.51544,existing,10000,20000,40,No,NPD,2023,2023
STIC-PALLFR1-WM,Sticker Penutup Alamat Lightening Liquid Foundation 25 R1 WM,,,707,32.38188384,to be discontinued,5000,0,0,Yes,Reguler,2022,2023
STIC-PALLFR2-WM,Sticker Penutup Alamat Lightening Liquid Foundation 25 R2 WM,,,6568,22.21557208,existing,5000,0,36,No,Reguler,2023,2023
STIC-PALLOEM-WM,Sticker Penutup Alamat Longlasting OEM WM,,,23482,221.0079041,existing,10000,0,0,Yes,Reguler,2023,2023
STIC-PALLR1-WM,Sticker Penutup Alamat Longlasting R1 WM,,,5909,43,inactive,8000,0,0,Yes,Reguler,2021,2021
STIC-PALR2-EM,Sticker Penutup Alamat L R2 EM,,,89235,225,existing,10000,180000,60,No,NPD,2023,2023
STIC-PAMR1-EM,Sticker Penutup Alamat M R1 EM,,,2180,48,inactive,10000,0,0,No,Reguler,2022,2023
STIC-PAMR2-EM,Sticker Penutup Alamat M R2 EM,,,55654,96,existing,10000,90000,0,No,,2023,2023
STIC-PANR1-EM,Sticker Penutup Alamat N R1 EM,,,4128,135,inactive,10000,0,0,No,Reguler,2022,2023
STIC-PANR2-EM,Sticker Penutup Alamat N R2 EM,,,51796,225,existing,10000,40000,0,No,,2023,2023
STIC-PAOEMBR0-EM,Sticker Penutup Alamat OEM B R0 EM,,,34086,156,existing,10000,0,0,Yes,Reguler,2022,2022
STIC-PAOEMDR0-EM,Sticker Penutup Alamat OEM D R0 EM,,,8721,166.437671,existing,1000,0,0,Yes,Reguler,2022,2023
STIC-PAOR1-EM,Sticker Penutup Alamat O R1 EM,,,862,72.0692974,to be discontinued,10000,0,0,Yes,Reguler,2022,2023
STIC-PAOR2-EM,Sticker Penutup Alamat O R2 EM,,,129727,90,existing,10000,160000,0,No,NPD,2023,2023
STIC-PAPBBPOEM-WM,Sticker Penutup Alamat Perfect Bright BB Powder 50 OEM WM,,,16251,140.8189093,existing,5000,0,0,No,Reguler,2023,2023
STIC-PAPBBPR1-WM,Sticker Penutup Alamat Perfect Bright BB Powder 50 R1 WM,,,471,25.35791754,to be discontinued,5000,0,0,Yes,Reguler,2022,2023
STIC-PAPBBPR2-WM,Sticker Penutup Alamat Perfect Bright BB Powder 50 R2 WM,,,65209,143.4328426,existing,5000,50000,0,No,Reguler,2023,2023
STIC-PAPHMPR1-WM,Sticker Penutup Alamat Paket Haji Moist Plus R1 WM,,,1934,61.70823835,to be discontinued,10000,0,0,No,Reguler,2023,2023
STIC-PAPHMPR2-WM,Sticker Penutup Alamat Paket Haji Moist Plus R2 WM,,,138462,23.19943105,existing,10000,160000,0,No,Reguler,2023,2023
STIC-PAPHUR1-WM,Sticker Penutup Alamat Paket Haji Umroh R1 WM,,,732,28.98396955,existing,10000,0,0,Yes,Reguler,2022,2023
STIC-PAPHUR2-WM,Sticker Penutup Alamat Paket Haji Umroh R2 WM,,,71736,112.1145155,existing,10000,0,0,No,NPD,2023,2023
STIC-PAPR0-EM,Sticker Penutup Alamat P EM,,,10201,354.1809847,inactive,5000,0,0,Yes,Reguler,2022,2022
STIC-PAQR0-EM,Sticker Penutup Alamat Q EM,,,10008,96,inactive,5000,0,0,No,Reguler,2022,2023
STIC-PAQR1-EM,Sticker Penutup Alamat Q R1 EM,,,10000,96,existing,5000,0,0,Yes,,< 2019,< 2019
STIC-PBCEMLC01-WMV,Sticker Penutup BC Exclusive Matte Lip Cream 01 WM,,,6157,320,inactive,,0,0,Yes,Reguler,2020,2020
STIC-PBCEMLC02-WMV,Sticker Penutup BC Exclusive Matte Lip Cream 02 WM,,,4680,320,inactive,,0,0,Yes,Reguler,< 2019,2020
STIC-PBCEMLC03-WMV,Sticker Penutup BC Exclusive Matte Lip Cream 03 WM,,,14734,128,inactive,,0,0,Yes,Reguler,2020,2020
STIC-PBCEMLC04-WMV,Sticker Penutup BC Exclusive Matte Lip Cream 04 WM,,,9416,320,inactive,,0,0,Yes,Reguler,2020,2020
STIC-PBCEMLC05-WMV,Sticker Penutup BC Exclusive Matte Lip Cream 05 WM,,,10716,192,inactive,,0,0,Yes,Reguler,2020,2020
STIC-PBCEMLC06-WMV,Sticker Penutup BC Exclusive Matte Lip Cream 06 WM,,,11592,448,inactive,,0,0,Yes,Reguler,2020,2020
STIC-PBCEMLC07-WMV,Sticker Penutup BC Exclusive Matte Lip Cream 07 WM,,,8581,256,inactive,,0,0,Yes,Reguler,2019,2020
