KODE ITEM,STATUS 2
BOTO-PSFNWLS01R0-E,new product
BOTO-PSFPBTUMW100-W,new product
BOTO-PSFPGBGR0-MO,new product
BOTO-PSFPSSCBR0-MO,new product
BOTO-PSFPSSHBR0-MO,new product
BOTO-PSFPSSR0-MO,new product
BOTO-PSFPSSRBR0-MO,new product
BOTO-PSFPSSTMR0-MO,new product
BOTO-PSFRYIS15-W,new product
BOTO-PSFRYIS30-W,new product
BOTO-PSFSUAR0-IP,new product
BOTO-PSFSWMR0-OMG,new product
BOTO-PSFTOR0-B,new product
BOTO-PSFUSSF90-T,new product
BOTO-PSFWEIMLNER0-IP,new product
BOTO-PSFWGSRV08R0-E,new product
BOTO-PSFWLSR0-E,existing
BOTO-PSFWPML04R0-E,inactive
BOTO-PSGELF01L-MO,new product
BOTO-PSGELF01YT-MO,new product
BOTO-PSHPPE-K,new product
BOTO-PSHSLWR0-MO,0
BOTO-PSHVWMR0-IP,new product
BOTO-PSIEIML-W,inactive
BOTO-PSIPF10R0-W,inactive
BOTO-PSIPSSR0-MO,new product
BOTO-PSLF25CAR0-OMG,0
BOTO-PSLF25CR0-OMG,0
BOTO-PSLF25DR0-OMG,inactive
BOTO-PSLF25LR0-OMG,inactive
BOTO-PSLLSR0-E,inactive
BOTO-PSLTR0-MO,existing
BOTO-PSLTR0-OMG,PS
BOTO-PSLTRVR0-OMG,0
BOTO-PSLTSR0-OMG,inactive
BOTO-PSMASR0-MO,inactive
BOTO-PSMUBADS30-K,new product
BOTO-PSMUFT100-K,new product
BOTO-PSMUMHA15-T,new product
BOTO-PSMUMHA15R1-T,new product
BOTO-PSMUMPES15-WL,new product
BOTO-PSMUNFSBE5-CL,new product
BOTO-PSMUS20-OMG,inactive
BOTO-PSNCLADR0-W,new product
BOTO-PSNFSBW30-BD,new product
BOTO-PSNFSERP5-T,PS
BOTO-PSNFSFS5-K,0
BOTO-PSNFSMPLTR0-E,initial
BOTO-PSPBVMR0-MO,new product
BOTO-PSPEHBFR0-MO,new product
BOTO-PSPROR0-E,inactive
BOTO-PSPSSR0-MO,new product
BOTO-PSPSSTMR0-MO,new product
BOTO-PSREPAROR0-MO,initial
BOTO-PSSINDOR0-B,PS
BOTO-PSSO10R0-B/LB,new product
BOTO-PSSR0-B,inactive
BOTO-PSSUAR0-IP,new product
BOTO-PSSWMR0-OMG,new product
BOTO-PSTLF25BLR0-OMG,0
BOTO-PSTLF25BRR0-OMG,0
BOTO-PSWCLSR0-W,0
BOTO-PTCLCR0-MO,existing
BOTO-PTMLCR0-MO,inactive
BOTO-PTMLCR1-MO,inactive
BOTO-PTMLCR2-MO,existing
BOTO-PVC200H-NP,0
BOTO-PVC4450P-NP,inactive
BOTO-PVLSR0-MO,existing
BOTO-PWLF24H-MO,new product
BOTO-PWLFR-MO,0
BOTO-RCABER0-W,existing
BOTO-RDRP50-ELL,new product
BOTO-RHBW-K,new product
BOTO-RHBW100PH-K,new product
BOTO-RHBW200PH-K,new product
BOTO-RO60-60-P,existing
BOTO-ROPO5-K,0
BOTO-RRTO9W-GFP1W,inactive
BOTO-RYISRV15-W,new product
BOTO-RYISRV30-W,new product
BOTO-RYTE50R0-W,new product
BOTO-RYTE50R0-WPET,inactive
BOTO-RYTER0-WPET,inactive
BOTO-RYTER1-WPET,inactive
BOTO-RYTERV100-W,new product
BOTO-S150HC-WPP,inactive
BOTO-S150HT-WPP,inactive
BOTO-S150OOFMWN-GOHD,existing
BOTO-S150PC-WPP,inactive
BOTO-S150PT-WPP,inactive
BOTO-S150SBC-WPP,inactive
BOTO-S150SBCR1-W,inactive
BOTO-S150SBT-WPP,inactive
BOTO-S150SBTR1-W,inactive
BOTO-S50POOWNLG-P1PH,existing
BOTO-SBMIS10R0-EM,existing
BOTO-SBMOM10R0-EM,existing
BOTO-SBMPD10R0-EM,existing
BOTO-SBMRF10R0-EM,existing
BOTO-SBSLPR1-E,inactive
BOTO-SBSLPR2-E,inactive
BOTO-SBSLPR3-E,existing
BOTO-SGEL-WPNP1,inactive
BOTO-SIN120HDPE-X,inactive
BOTO-SLAMR0-E,existing
BOTO-SLBSLPR0-EBS,inactive
BOTO-SLEL-WPETG,existing
BOTO-SO10R0-B,new product
BOTO-SPBTBPR0-W,inactive
BOTO-SPBTBPR1-W,inactive
BOTO-SPBTBPR2-W,inactive
BOTO-TB30-WHDPEPP,inactive
BOTO-TBPO5-K,0
BOTO-TE40PW-HDPE,inactive
BOTO-TIMLCFPR0-MO,inactive
BOTO-TIMLCFR0-MO,0
BOTO-TIMLCMR0-MO,0
BOTO-TIMLCMVR0-MO,inactive
BOTO-TIMLCPR0-MO,0
BOTO-TIMLCVR0-MO,0
BOTO-TVEM-WAL,inactive
BOTO-TVEMR1-WAL,0
BOTO-TVEMR2-WAL,existing
BOTO-UVSWRR0-W,to be discontinued
BOTO-UVSWRR1-W,existing
BOTO-VMW-GCBT,inactive
BOTO-VRP20-ELL,new product
BOTO-WCMSR0-ELM,inactive
BOTO-WEIMLR0-IP,new product
BOTO-WGLHTR0-MO,existing
BOTO-WGSRV01R0-E,new product
BOTO-WGSRV02R0-E,new product
BOTO-WGSRV03R0-E,new product
BOTO-WGSRV04R0-E,new product
BOTO-WGSRV05R0-E,new product
BOTO-WGSRV06R0-E,new product
BOTO-WGSRV07R0-E,new product
BOTO-WGSRV08R0-E,new product
BOTO-WGSRV09R0-E,new product
BOTO-WGSRV10R0-E,new product
BOTO-WHGFHLR0-IP,new product
BOTO-WILSLSR0-W,existing
BOTO-WJKLTSR1-OMG,existing
BOTO-WLLC01RR0-W,0
BOTO-WLLC02RR0-W,0
BOTO-WLLC03RR0-W,0
BOTO-WLSKIMR0-E,initial
BOTO-WLSR0-E,existing
BOTO-WMMSR0-ELM,inactive
BOTO-WPM01R0-E,existing
BOTO-WPM02R0-E,existing
BOTO-WPM03R0-E,existing
BOTO-WPM04R0-E,existing
BOTO-WPM05R0-E,existing
BOTO-WPM06R0-E,existing
BOTO-WPM07R0-E,existing
BOTO-WPM08R0-E,existing
BOTO-WPM09R0-E,existing
BOTO-WPM10R0-E,existing
BOTO-WPM11R0-E,new product
BOTO-WPM12R0-E,new product
BOTO-WPM13R0-E,new product
BOTO-WPSFSDR0-W,new product
BOTO-WPSIPLLSWR0-W,inactive
BOTO-WSPTE50R0-WPET,0
BOTO-WSPTER0-WPET,new product
BOTO-ZZM50PH-K,new product
BOTP-CCA10150-IX,inactive
BOTP-CCA20150-IX,inactive
BOTP-CCA30150-IX,inactive
BOTP-CCA40150-IX,inactive
BOTP-CWSREV1450-P,existing
BOTP-DPPN_L200-P,existing
BOTP-GBH-X,inactive
BOTP-HSNAHREV12-P,existing
BOTP-HSNAHREV14-P,inactive
BOTP-HSNANBREV1-P,existing
BOTP-HSNANHREV1-P,existing
BOTP-HTADREV120-P,inactive
BOTP-HTGIN200RE-P,existing
BOTP-HTGIN450RE-P,existing
BOTP-HTNK450REV-P,existing
BOTP-HTNKREV120-P,existing
BOTP-HTNTOH200R-P,existing
BOTP-HTNTOH450R-P,existing
BOTP-HTSL450REV-P,existing
BOTP-HTSLEREV14-P,existing
BOTP-HTSPAL2REV-P,existing
BOTP-HTSPALREV1-P,existing
BOTP-MKMN_L100-P,existing
BOTP-NLREV1450-P,existing
BOTP-PCHCA450RE-P,existing
BOTP-PCHCAREV12-P,existing
BOTP-PCHCFREV12-P,existing
BOTP-PCHCFREV14-P,existing
BOTP-PCSHA450RE-P,existing
BOTP-PCSHAREV12-P,existing
BOTP-PCSHLE450R-P,existing
BOTP-PCSHLEREV1-P,existing
BOTP-PCSSLR1200-P,inactive
BOTP-PCSSLR1450-P,existing
BOTP-PCSSLREV14-P,existing
BOTP-SGIN200REV-P,existing
BOTP-SGLREV1200-P,existing
BOTP-SLREV1200-P,existing
BOTP-SSNC360-IX,inactive
BOTP-SSPALEREV1-P,inactive
BOTS-AHHG100CJP-W,inactive
BOTS-APD60NP-W,new product
BOTS-APRT100-W,existing
BOTS-BME200-W,inactive
BOTS-BMF200-W,inactive
BOTS-BMI200-W,inactive
BOTS-BMIS80-EM,inactive
BOTS-BMOM80-EM,inactive
BOTS-BMPD80-EM,inactive
BOTS-BMRF80-EM,inactive
BOTS-BMSH200-W,inactive
BOTS-BMSP200-W,inactive
BOTS-CDFMR0-W,inactive
BOTS-CMCL50R0-EM,existing
BOTS-DTMFT50R0-EM,inactive
BOTS-EEMASREM50-W,inactive
BOTS-MIAB50R0-EM,existing
BOTS-MIW185-MO,inactive
BOTS-MIWDC100-EM,inactive
BOTS-MPASFT50-EM,inactive
BOTS-MUR100R0-MO,existing
BOTS-MURDLIS50-EM,existing
BOTS-MWDCBS100-EM,inactive
BOTS-PLGMR0-MO,existing
BOTS-PRTM40R0-MO,existing
BOTS-PTTR0-W,inactive
BOTS-PWCM42R0-MO,existing
BOTS-PWCM42R1-MO,existing
BOTS-ROFOHE60-W,existing
BOTS-ROFOHI60-W,inactive
BOTS-SCBMB100-W,existing
BOTS-SCBMJF100-W,existing
BOTS-SCBMPC100-W,existing
BOTS-SCBMPR100-W,existing
BOTS-SCBMPS100-W,inactive
BOTS-SCMW100R0-W,0
BOTS-SCMWR0-W,0
BOTS-TBSFT50R0-EM,inactive
BOTS-TLOC60R0-EM,inactive
BOTS-WPFT50R0-EM,inactive
BOTT-CAFPR1-WPS,inactive
BOTT-CLUMFPPAS-TCDK7,0
BOTT-CLUMFPR1-WPS,inactive
BOX--47604,inactive
BOX--57412,0
BOX-21WSC-W,inactive
BOX-BBSR-EM,0
BOX-BTE-W,inactive
BOX-BUKU-W,inactive
BOX-BWSBP-WLD,inactive
BOX-CBPBCFBS20R0-W,existing
BOX-CDPR22-W,0
BOX-COMP-MO,0
BOX-CPMM-E,0
BOX-CPRT-E,0
BOX-CPSS-E,0
BOX-CSMRGFHR0-MO,existing
BOX-EBLAC31M4PL-BLMI,inactive
BOX-EGBBAWP-EM,0
BOX-EGBSCCWP-EM,0
BOX-EMLCPR0-WAC,inactive
BOX-EPR22-E,existing
BOX-EYEXP-WACLD,0
BOX-FESTP-W,0
BOX-FGFP-MO,new product
BOX-GB-EM,0
BOX-GOSFP-MO,new product
BOX-HBSKMM-EM,0
BOX-HBSKRT-EM,0
BOX-HBSKSS-EM,0
BOX-HSB22-L,new product
BOX-HWD2SFWK15-21140,0
BOX-INSTAR-W,inactive
BOX-IPXSA-IP,0
BOX-ISUE-IP,new product
BOX-ISULL-IP,new product
BOX-LFE-EM,0
BOX-MORBS22-MO,inactive
BOX-MORSS22-MO,inactive
BOX-PARBHP-MO,0
BOX-PARKHP-MO,0
BOX-PARL17B-W,0
BOX-PARL17K-W,0
BOX-PARL18K-W,0
BOX-PARNB-W,0
BOX-PARNK-W,0
BOX-PARRDLF-MO,0
BOX-PBMOS-MO,0
BOX-PBRM19-W,0
BOX-PCRM19-W,0
BOX-PKP-W,0
BOX-PKT-W,0
BOX-PQBK-EILD,inactive
BOX-PWAP15H100L-LB40,0
BOX-RBIGSA-W,inactive
BOX-RBIGSB-W,inactive
BOX-RDLFBPMO-GB4LD,inactive
BOX-REB-EM,0
BOX-RES-EM,0
BOX-RP23-W,new product
BOX-RPC23-W,new product
BOX-RPE23-W,new product
BOX-RPL23-W,new product
BOX-RSMALLSA-W,inactive
BOX-RSMALLSB-W,existing
BOX-SBASBB-MO,inactive
BOX-SBSR-EM,0
BOX-SF-MO,0
BOX-SFSSB-MO,inactive
BOX-SGSSB-MO,inactive
BOX-SIGSBB-MO,inactive
BOX-SLI-W,0
BOX-SPAGNT-MOFD,inactive
BOX-SPHBG-MOFD,inactive
BOX-SPPRO-MOFD,inactive
BOX-SRPC23-W,new product
BOX-SRPE23-W,new product
BOX-SRPL23-W,new product
BOX-STU40PP-W13,0
BOX-SWSBP-WLD,inactive
BOX-TBBP-MOWP,inactive
BOX-TITGP-MOWP,inactive
BOX-TRRR0-MO,inactive
BOX-TURR0-MO,inactive
BOX-WDR22-W,existing
BOX-WSR22-W,existing
BRO-ACNEENG-W,0
BRO-BASC-W,0
BRO-BC-W,0
BRO-BVC1311I14-AC23,0
BRO-C-MO,0
BRO-CDLP-W,0
BRO-CDNP-W,0
BRO-CDP-W,inactive
BRO-CDP-WMAP,inactive
BRO-CDS-W,0
BRO-CLCLG-MO,0
BRO-ELEB-V,0
BRO-ELP-MO,0
BRO-EMA9U1LG4/4-W,0
BRO-EMLC-W,0
BRO-ESP-MO,0
BRO-EXAP12U1L34-W,0
BRO-EXCL-W,0
BRO-EXCLENG-W,0
BRO-FILM99C-W,0
BRO-HG-W,0
BRO-IML-W,0
BRO-LBBCP-W,0
BRO-LDCLNC-W,0
BRO-LIGH-W,0
BRO-LIGHBBC-W,0
BRO-LIGHBBC4OL3-W,0
BRO-LIGHBBCR1-W,0
BRO-LIGHCI2U1UV-W,0
BRO-LIGHENG-W,0
BRO-LKP-W,0
BRO-LKPENG-W,0
BRO-LND-W,0
BRO-LUHMAC23U2D-MO,0
BRO-MKUP-W,0
BRO-MOESAC26414-SUVL,0
BRO-MOFAC26414-SUVLD,0
BRO-MOLAC26414-SUVLD,0
BRO-NCS-W,0
BRO-ND-W,0
BRO-OHBL-W,0
BRO-PHN-W,0
BRO-PHW2013-A1910,existing
BRO-PM-W,0
BRO-PP-MO,0
BRO-SF-MO,inactive
BRO-SHAMW-W,0
BRO-TEACT-W,0
BRO-TISL-W,0
BRO-TISLENG-W,0
BRO-TWCL-W,0
BRO-WESCAC21IAC-1515,inactive
BRO-WESVICAC210-IAC1,inactive
BRO-WLIPC-W,0
BRO-WLPAC194414-SUHP,inactive
BRO-WMKAP12097-44JK,inactive
BRO-WSCEAC1944D-SUHP,inactive
BRO-WSCI1U1LG4/-W,0
BRO-WSR1-W,0
BRUS--61415,0
BRUS-ABBR0-MO,inactive
BRUS-ABR0-MO,inactive
BRUS-AEXEBK-WMSF,0
BRUS-BBR0-MO,inactive
BRUS-BO--P,inactive
BRUS-CBR0-MO,inactive
BRUS-CPCCC01R0-W,existing
BRUS-CPCCC02R0-W,existing
BRUS-CQEPR0-W,new product
BRUS-DEESR0-MOSH,existing
BRUS-DESAEXEBK-WMSF,inactive
BRUS-DESAEXEBKR1-W,existing
BRUS-EBOR0-WRL,to be discontinued
BRUS-EBOR1-W,existing
BRUS-EEPR0-WRL,existing
BRUS-ESBR0-MO,inactive
BRUS-FBR0-MO,inactive
BRUS-FLFBR0-MO,inactive
BRUS-FTFBR0-MO,inactive
BRUS-ISCEPR0-WRGF,existing
BRUS-KBR0-MO,inactive
BRUS-M0510-MO,0
BRUS-M0510MO-X,inactive
BRUS-M0545-MO,0
BRUS-M0547-V,0
BRUS-M0547-W,inactive
BRUS-M2006-MO,inactive
BRUS-MAR0-MO,existing
BRUS-MMR0-MO,existing
BRUS-P5R0-MO,inactive
BRUS-PBR0-MO,inactive
BRUS-PCBR0-MO,inactive
BRUS-SETMO-,inactive
BRUS-SPEXEBK-WMSF,inactive
BRUS-SR0-E,existing
BRUS-TBR0-MO,inactive
BRUS-TSESR0-MO,inactive
BRUS-TVEMR0-W129,inactive
BRUS­-DESAEXEBKR1-W,existing
BUKU--57411,0
BUKU-101A6102-MO,0
BUKU-BAHC-EM,0
BUKU-BBEYES-W,0
BUKU-BC14-W,0
BUKU-BEAUMAGZ-MO,0
BUKU-BYS2126-MO,0
BUKU-CTI-W,0
BUKU-CTII-W,0
BUKU-DATAN-W,0
BUKU-ENAL-EM,0
BUKU-JOURE17-EM,0
BUKU-JOUREM18-EM,0
BUKU-LSJ-W,0
BUKU-LSJ64A52C-W,inactive
BUKU-MSFM1U14CJ-W,0
BUKU-MWAOC-W,0
BUKU-NBFILM99C-W,0
BUKU-NPTIU15AC2-X,0
BUKU-PBTSF99C-W,inactive
BUKU-PEGTS-EM,0
BUKU-PF15A5-W,0
BUKU-PKA5112-EM,0
BUKU-PKND-W,0
BUKU-PPHN-W,0
BUKU-PRO2018-W,0
BUKU-PW-W,0
BUKU-PW16-W,0
BUKU-PW3W-12C4H,0
BUKU-PW64A5CESH-W,0
BUKU-TCPAR-W,0
BUKU-TRAPA-W,0
BUKU-TWSL-EM,0
BUKU-TWSLR1-EM,0
BUKU-WLCG-W,0
BUKU-WLCGN-W,0
BUSA-BO-SMPD58-P,inactive
BUSA-CMMOD59T9-H,existing
BUSA-PBOPV-D65T5P,inactive
BW-P1R0-X,existing
CAP-ALU2441SCD-,inactive
CAP-APDHCP60-W,new product
CAP-BADS170-WPP,new product
CAP-BADS1702R0-WPP,new product
CAP-BADS170IIR0-WPP,0
CAP-BADS170LF-WPP,0
CAP-BCLFR0-OMG,new product
CAP-BCSPTE30-W,existing
CAP-BCSPTE50R0-WALU,existing
CAP-BDFS170-WPP,new product
CAP-BDFS1702R0-WPP,inactive
CAP-BDFS170IIR0-WPP,0
CAP-BEAHS5-WPP,inactive
CAP-BEDTND-SSIP,inactive
CAP-BEHYDRAR0-WPP,0
CAP-BELIG5RC-WPP,0
CAP-BELIGR0-WPP,inactive
CAP-BELIGR1-WPP,inactive
CAP-BELSAR0-W,existing
CAP-BEPURIR0-WPP,inactive
CAP-BEWHITER0-WPP,inactive
CAP-BEWHPS5-WPP,inactive
CAP-BGCL10-CL,existing
CAP-BGMUCLT-W,new product
CAP-BGMUCLT2-CL,new product
CAP-BHFTS170-WPP,new product
CAP-BHFTS1702R0-WPP,new product
CAP-BHFTS170IIR0-WPP,0
CAP-BHRMS30R0-W,existing
CAP-BHRPIT30-W,0
CAP-BK200HD-X,existing
CAP-BL100AGRE-EPP,0
CAP-BL100MYELL-EPP,0
CAP-BL100NAT-UPP,existing
CAP-BL100PPURP-EPP,0
CAP-BL100SILA-WPP,existing
CAP-BL200BLA-PP,existing
CAP-BL200NAT-PP,existing
CAP-BL200SIL-PP,inactive
CAP-BLFT125-W,inactive
CAP-BLFT125R1-W,existing
CAP-BMF01LR0-E,existing
CAP-BMF02NR0-E,existing
CAP-BMF03CR0-E,existing
CAP-BMF04MR0-E,existing
CAP-BMUER0-W,inactive
CAP-BMUMF-E,inactive
CAP-BMUS-X,0
CAP-BMWR0-WPP,existing
CAP-BMWR1-WPP,existing
CAP-BNBO5-K,inactive
CAP-BNG100HG-X,existing
CAP-BNG100P-,existing
CAP-BNSS170-WPP,new product
CAP-BNSS1702R0-WPP,new product
CAP-BNSS170IIR0-WPP,0
CAP-BPBMWRV-W,new product
CAP-BPO5-K,0
CAP-BPTES-3,inactive
CAP-BRLOIMW-W,new product
CAP-BRO-P-P,existing
CAP-BRYTE50R0-WALU,inactive
CAP-BRYTER0-WALU,inactive
CAP-BSFT100-E,existing
CAP-BSTTF170-WPP,0
CAP-BSWNF170-WPP,0
CAP-BTE40PW-PP,inactive
CAP-BTL100PE,inactive
CAP-BWMGTR0-BD,existing
CAP-BWMSSR0-BD,existing
CAP-BWMYZR0-BD,existing
CAP-BWSPTE50R0-WALU,0
CAP-BWSPTER0-WALU,existing
CAP-C240SB-FTPP24,inactive
CAP-C240SP-FTPP24,inactive
CAP-CABPCB-WASABS,existing
CAP-CAFP-WASABS,existing
CAP-CASELC-V,0
CAP-CASEWS45W-,inactive
CAP-CBE6R0-W,new product
CAP-CDFMR0-W,existing
CAP-CDMM30R0-W,existing
CAP-CELFPR2-WASABS,inactive
CAP-CELFPR3-WABS,existing
CAP-CGKOC10R0-W,inactive
CAP-CIPLP-W,0
CAP-CLBPER0-E,existing
CAP-CLBPIR0-E,existing
CAP-CLCMO-APNBW,inactive
CAP-CLCR0-EWHI,inactive
CAP-CLCWCS-GOLD,new product
CAP-CLEW-ALUH,inactive
CAP-CLHNTR0-E,existing
CAP-CLHW-BSS,inactive
CAP-CLLLPOL-SD,inactive
CAP-CLMR1-WSIL,new product
CAP-CLOSR0-EPINK,existing
CAP-CLWS-,inactive
CAP-CMOFP014-ASABS,existing
CAP-COTPR0-B,0
CAP-COTR0-B,new product
CAP-CPCCC01R0-W,existing
CAP-CPCCC02R0-W,existing
CAP-CPMTPR0-MOASABSD,existing
CAP-CSBDC9R0-W,existing
CAP-CSCSBIX-PP24,inactive
CAP-CSDSBS20R0-W,existing
CAP-CSET125-W,existing
CAP-CTKBE10-W,existing
CAP-CTKHG10-W,new product
CAP-CTKRC10R0-W,new product
CAP-CTL-,inactive
CAP-DRFTS120-CL,new product
CAP-DROR0-K,existing
CAP-DTHBWR0-K,new product
CAP-DTNR0-X,existing
CAP-EARTHBALT-ELL,new product
CAP-EARTHBR0-ELL,new product
CAP-ELMFR0-W,existing
CAP-EMB10,inactive
CAP-EMB20,inactive
CAP-EO10-B,initial
CAP-FROZZ100R0-W,existing
CAP-FS8G-WPP,0
CAP-FT200-P-P,existing
CAP-FTPBONATR10-PM,inactive
CAP-FTWR0-WL,new product
CAP-G150LBLWNL-WPP,inactive
CAP-G150LFTRC-WPP,inactive
CAP-G150LFTWNL-WPP,inactive
CAP-G150LMCRC-WPP,inactive
CAP-G150LMCWNL-WPP,inactive
CAP-G150WSELGR-WPP,inactive
CAP-G150WSELO-WPP,inactive
CAP-G150WSPBC-WPP,inactive
CAP-G150WSPBCGR-WPP,inactive
CAP-G150WSSL-WPP,inactive
CAP-GBBC40-L,new product
CAP-GBFM100-L,new product
CAP-GBFM100-X,new product
CAP-GBHT100R0-L,existing
CAP-GBHT30-L,new product
CAP-GBHT30PSF-L,new product
CAP-GBSRS20-L,new product
CAP-GCFJR0-CL,existing
CAP-HGFTR0-W,inactive
CAP-HGFTSO-W,inactive
CAP-HRIT100R0-W,inactive
CAP-HRIT100R1-W,existing
CAP-HRIT100R2-W,existing
CAP-HRKT30R0-W,inactive
CAP-HS200NATR-F3650,inactive
CAP-HSRS8-MPC,inactive
CAP-HSRWO8-MPC,0
CAP-IMHC20-W,new product
CAP-IUVSSR0-W,existing
CAP-JC20LR1-X,0
CAP-JC2WOPP-,existing
CAP-JC5L--P,existing
CAP-JCK2L-X,existing
CAP-L100GR0-W,0
CAP-LBKLPT-SM,inactive
CAP-LDC30AR0KIM-W,0
CAP-LDC30AR0NP-W,0
CAP-LDC30AR0TM-W,0
CAP-LLFNH-W,0
CAP-LLFRH-W,0
CAP-LNC30AR0NP-W,0
CAP-LNC30AR0TM-W,0
CAP-LTE-EPP,existing
CAP-MMB-MO,existing
CAP-MMB20PH-K,new product
CAP-MPASET100-E,new product
CAP-MT--P,inactive
CAP-MUASS-W,inactive
CAP-MUCLT100-W,initial
CAP-MUD3S-X,new product
CAP-MUDT100-X,0
CAP-MUE340-W,0
CAP-MUEARTHBR0-ELL,new product
CAP-MUFTWR0-WL,inactive
CAP-MUKPO-X,0
CAP-MULFT-X,0
CAP-MUMGTBW-BD,existing
CAP-MUMSSBW-BD,PS
CAP-MUMYBW-BD,existing
CAP-MUOMGTO-O,inactive
CAP-MURS-W,inactive
CAP-MURS2-W,0
CAP-MUSBL40-L,new product
CAP-MUSRF12W-X,new product
CAP-MUTCS-W,inactive
CAP-NFSBW-K,0
CAP-NFSBW30-BD,0
CAP-NFSRRC5R0-CL,new product
CAP-NFSSABE5R0-CL,new product
CAP-NFSSNP5-E,new product
CAP-NFSSTV5-T,new product
CAP-NPBRT100-T,new product
CAP-OLSA8TT-W,0
CAP-OMGPGT100-OMG,existing
CAP-OPLS20-BL,new product
CAP-PAISM30-EPP,existing
CAP-PAISM30R1-EPP,existing
CAP-PC500HTMPP-,inactive
CAP-PC500NATRPP-,inactive
CAP-PC500WOPP-,0
CAP-PCDSM30R0-W,existing
CAP-PCDSM30R1-WNP,existing
CAP-PCDWM30R0-W,existing
CAP-PCON20KPOAL-S,inactive
CAP-PCON20KWALU-SS,inactive
CAP-PCON50KPOAL-S,inactive
CAP-PCON50KWALU-SS,0
CAP-PCONPOPT03-PP,inactive
CAP-PCONWPT03-PP,inactive
CAP-PEDT-K,existing
CAP-PET125-X,0
CAP-PGRY30-WDP,0
CAP-PGRY30-WTMP,to be discontinued
CAP-PGRY30R1-WTMP,existing
CAP-PL240HPP-NP,inactive
CAP-PL240SPP-NP,inactive
CAP-PL24CPP-NP,inactive
CAP-PL720HPP-NP,inactive
CAP-PLA1302-MO,existing
CAP-PLBGELFR0-WRL,existing
CAP-PLGHGFF-MO,existing
CAP-PLGHLTB-MO,existing
CAP-PMUAF-MO,inactive
CAP-PMUATB-MO,inactive
CAP-PPCPP3P-,0
CAP-PPPCDC244BT-D24H,inactive
CAP-PPPCDC244NA-D24H,inactive
CAP-PPSMUEDP-K,new product
CAP-PS35WALU-SSIP,existing
CAP-PSAPDB60-W,new product
CAP-PSAPDW60-W,new product
CAP-PSBLF25CAR0-OMG,0
CAP-PSBLF25CR0-OMG,0
CAP-PSBLF25DR0-OMG,inactive
CAP-PSBLF25LR0-OMG,inactive
CAP-PSBOSR0-B,new product
CAP-PSBS-E,inactive
CAP-PSBTLF25BLR0-OMG,0
CAP-PSBTLF25BRR0-OMG,0
CAP-PSEDP-K,new product
CAP-PSELMFR0-W,0
CAP-PSFBRIS-W,new product
CAP-PSFMSE100-T,new product
CAP-PSFPGRY30-WTMP,new product
CAP-PSFPSSTMR0-MO,new product
CAP-PSFPWLF24H-MO,initial
CAP-PSFUSSF90-T,new product
CAP-PSHPPE-K,new product
CAP-PSMT-MO,inactive
CAP-PSMTQP2-MO,inactive
CAP-PSMTRH01-MO,inactive
CAP-PSMUMHA15-T,new product
CAP-PSNFSBW30-BD,new product
CAP-PSNFSERP5-T,new product
CAP-PSPLELF01L-MO,new product
CAP-PSPLELF01YT-MO,new product
CAP-PSPSSTMR0-MO,new product
CAP-PSSINDOR0-B,new product
CAP-PSSO10R0-B/LB,new product
CAP-PSSR0-B,inactive
CAP-PSSRE100-T,initial
CAP-PSWCLSR0-W,0
CAP-PUSHHDPE204-WG,inactive
CAP-PVC2004PPNA-TNP,inactive
CAP-PVC2200SPP-NP,inactive
CAP-PVC450HPP-NP,inactive
CAP-PWLF24H-MO,new product
CAP-PWLFR-MO,0
CAP-RO60HWRP-PPSW,new product
CAP-RRTO9W-DRAD,inactive
CAP-RYDC9-W,new product
CAP-RYISRV-W,new product
CAP-RYTE50R0-WALU,new product
CAP-RYTERV100-W,new product
CAP-S150HC-WPPG,inactive
CAP-S150HT-WPP,inactive
CAP-S150ND-WPG,inactive
CAP-S150OOFMWNL-GOPP,existing
CAP-S150PC-WPP,inactive
CAP-S150PT-WPP,inactive
CAP-S150SBC-WPP,inactive
CAP-S150SBCR1-W,inactive
CAP-S150SBT-WPP,inactive
CAP-S150SBTR1-W,inactive
CAP-S20W-X,existing
CAP-S50POOWNLGO-PP,existing
CAP-SIN120PPWO-X,inactive
CAP-SMUFW9-X,existing
CAP-SO10R0-B,new product
CAP-SPGFW9-OMG,existing
CAP-SPGM75-OMG,existing
CAP-SPGS75-OMG,new product
CAP-SRF12-X,new product
CAP-STLP-C,0
CAP-TATG15R1-WPP,inactive
CAP-TATG15WNL-SCHT,inactive
CAP-TB10PPPSCW-,inactive
CAP-TB15MLNATRT-,0
CAP-TB15MLPPP-MS,inactive
CAP-TB15MLTPP-MS,0
CAP-TB30NATRT--,inactive
CAP-TB60WOPPSCW-,inactive
CAP-TB80TPPSCW-,0
CAP-TBBBBC20-EPP,inactive
CAP-TBHTTC40HWS-PPW,inactive
CAP-TBIMC40HWSC-PPW,inactive
CAP-TBPSAG15-SM,inactive
CAP-TCLCB-EPP,inactive
CAP-TD19G-WPP,inactive
CAP-TD35FTWT-X,inactive
CAP-TFW100R0-AM,0
CAP-TFW50R0-AM,0
CAP-TFWR1-ZPP,inactive
CAP-TFWR2-Z,new product
CAP-TLC01P-E,existing
CAP-TLC02B-E,existing
CAP-TLC03GBR0-E,existing
CAP-TLC04SCR0-E,existing
CAP-TLC05SUR0-E,existing
CAP-TLC06CPR0-E,existing
