week,year,brand,coitem,product,co_volume,do_volume,co_value,do_value,kr,casefill,loss_pcs,cont_loss_pcs_by_brand,loss_value,cont_loss_value_by_brand,problem,action,estimation_recovery
21,2023,EMINA,LB-SCJ-EM3.7GR,EMINA SMOOCHIES LIP BALM CUCUMBER JUICE 3.7 GR (PC(S)),131,82,4022500,2517500,116.0018253,0.626,49,0.0011,1505000,0.0009,,,
21,2023,EMINA,FM-MSSO-EM,EMINA MASQUERADE FACE MASK SUNFLOWER SEED OIL 23 G,48,0,720000,0,0,0,48,0.0011,720000,0.0004,,,
21,2023,EMINA,L-CM02-EM5.5GR,EMINA CREAMATTE 02 FUZZY WUZZY 5.5 GR (PC(S)),593,547,28727280,26497280,831.157943,0.9224,46,0.001,2230000,0.0013,,,
21,2023,EMINA,REM-RBSMWN1-EM,EMINA BRIGHT STUFF MICELLAR WATER 100 ML,8501,8457,280101605,278671605,10287.71369,0.9948,44,0.001,1430000,0.0008,,,
21,2023,EMINA,ES-PRPPH-EM3.3GR,EMINA POP ROUGE PRESSED EYE SHADOW POSH 3.3 GR (PC(S)),405,361,18098730,16140730,332.7494474,0.8914,44,0.001,1958000,0.0011,,,
21,2023,EMINA,FM-SL-EM60ML,EMINA CRANBERRY JUICE FACE MASK 60 ML,245,203,10080500,8331500,271.2022818,0.8286,42,0.0009,1749000,0.001,,,
21,2023,EMINA,L-SMULMC-EM,EMINA SQUEEZE ME UP LIP MATTE 03 CITY CYCLING 6.5 G,115,75,6482000,4218000,130.2073011,0.6522,40,0.0009,2264000,0.0013,,,
21,2023,EMINA,FM-CMB-EM,EMINA CLAY MASK BRIGHTENING 60 ML,1430,1390,59984421,58294421,2126.331508,0.972,40,0.0009,1690000,0.001,,,
21,2023,EMINA,L-NLCDLE4-EM,EMINA POPPIN' MATTE THE 90'S EDITION 09 TOSSIN' TAZOS 4.5 G,292,253,14196500,12246500,,0.8664,39,0.0009,1950000,0.0011,,,
21,2023,EMINA,L-NLCC-EM,EMINA POPPIN’ MATTE 01 LOWKEY 4.5 G,288,249,13902000,12030000,566.9410142,0.8646,39,0.0009,1872000,0.0011,,,
21,2023,EMINA,M-PHAG-EM20ML,EMINA MS. PIMPLE ACNE SOLUTION MOISTURIZING GEL 20 ML,43,6,1141000,160500,,0.1395,37,0.0008,980500,0.0006,,,
21,2023,EMINA,ES-PRPNS-EM3.3GR,EMINA POP ROUGE PRESSED EYE SHADOW NUDE 3.3 GR (PC(S)),601,564,26894500,25248000,559.0045642,0.9384,37,0.0008,1646500,0.001,,,
21,2023,EMINA,L-CM05-EM5.5GR,EMINA CREAMATTE 05 FLAMINGO 5.5 GR (PC(S)),332,295,16015280,14239280,434.487055,0.8886,37,0.0008,1776000,0.001,,,
21,2023,EMINA,MASK-SMU-EM,EMINA SQUEEZE ME UP MASCARA 8 G,565,529,33998500,31847500,770.0643818,0.9363,36,0.0008,2151000,0.0013,,,
21,2023,EMINA,FT-DTM-EM50ML,EMINA DOUBLE THE MOIST FACE TONER 50 ML (PC(S)),36,0,1008000,0,,0,36,0.0008,1008000,0.0006,,,
21,2023,EMINA,CUS-DM05-EM,EMINA DAILY MATTE CUSHION W03 CARAMEL 15 G,398,363,35611000,32478000,194.1192,0.9121,35,0.0008,3133000,0.0018,,,
21,2023,EMINA,EL-EDCPBL-EM0.2GR,EMINA EYE DO! CRAYON POUR LES YEUX BLACK 0.2 GR (PC(S)),459,424,29580000,27340000,678.6827472,0.9237,35,0.0008,2240000,0.0013,,,
21,2023,EMINA,L-MC06-EM,EMINA MATTECRUSH 06 RACOON PAW,341,307,15748000,14184000,275.6177802,0.9003,34,0.0008,1564000,0.0009,,,
21,2023,EMINA,FM-2IN1S-EM,EMINA 2 IN 1 SCRUB MASK 50 ML,490,456,21990345,20477345,664.1583454,0.9306,34,0.0008,1513000,0.0009,,,
21,2023,EMINA,LT-CR02-EM,EMINA CREAMYTINT 02 PEACH CRUSH 3.6 G,1174,1141,52210360,50750360,1939.048877,0.9719,33,0.0007,1460000,0.0009,,,
21,2023,EMINA,L-MC01-EM,EMINA MATTECRUSH 01 BUNNY HOP,246,213,11394000,9846000,218.9313834,0.8659,33,0.0007,1548000,0.0009,,,
21,2023,EMINA,L-CM03-EM5.5GR,EMINA CREAMATTE 03 MAUVELOUS 5.5 GR (PC(S)),967,935,47154002,45610002,1741.892846,0.9669,32,0.0007,1544000,0.0009,,,
21,2023,EMINA,FW-BS-EM50ML,EMINA BRIGHT STUFF FACE WASH 50 ML,60542,60510,1111716165,1111135165,93065.73011,0.9995,32,0.0007,581000,0.0003,Keterlambatan replenishment stock W21. Stok sudah mulai masuk DC,"- Percepat distribusi dan proses bongkar di DC
- re-PO untuk toko-toko yang belum terserve",
21,2023,EMINA,FM-CTGMR-EM,EMINA CAPSULE TREAT SLEEPING MASK RICE 10 ML,41,11,854000,224000,163.1052654,0.2683,30,0.0007,630000,0.0004,,,
21,2023,EMINA,P-RD-EM,EMINA HAPPY GIRLS ARE THE PRETTIEST MAKEUP BOX,38,8,4522000,952000,19.8080298,0.2105,30,0.0007,3570000,0.0021,,,
21,2023,EMINA,FM-MPO-EM,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,1778,1749,26582344,26137844,4724.482321,0.9837,29,0.0007,444500,0.0003,,,
21,2023,EMINA,BO-CLCPE-EM10ML,EMINA CHEEK LIT CREAM BLUSH PEACH 10 ML (PC(S)),837,808,26932000,25998000,938.6712394,0.9654,29,0.0007,934000,0.0005,,,
21,2023,EMINA,FT-MPBHA-EM,EMINA MS. PIMPLE ACNE SOLUTION EXFOLIATING TONER 100 ML,692,663,27189001,26058001,2128.130583,0.9581,29,0.0007,1131000,0.0007,,,
21,2023,EMINA,L-SMULGA-EM,EMINA SQUEEZE ME UP LIP GLASS 01 SURF N’ SLIDE 6.5 G,52,25,2928000,1404000,55.60201267,0.4808,27,0.0006,1524000,0.0009,,,
21,2023,EMINA,L-LLS02-EM,EMINA WATERCOLOR LIP SERUM 02 MIST 2 G,2230,2203,81117749,80141249,2143.771887,0.9879,27,0.0006,976500,0.0006,,,
21,2023,EMINA,ES-PRPBS-EM3.3GR,EMINA POP ROUGE PRESSED EYE SHADOW BLUE 3.3 GR (PC(S)),50,24,2227000,1070000,43.83930165,0.48,26,0.0006,1157000,0.0007,,,
21,2023,EMINA,HBL-AVG-EM,EMINA ALOE VERA GEL 60 ML,1405,1380,42427001,41689501,1584.235344,0.9822,25,0.0006,737500,0.0004,,,
21,2023,EMINA,REM-LTWO-EM10ML,EMINA LIP TINT ERASER 10 ML,31,6,1366000,266000,49.87070725,0.1935,25,0.0006,1100000,0.0006,,,
21,2023,EMINA,FM-CTGMC-EM,EMINA CAPSULE TREAT SLEEPING MASK CUCUMBER 10 ML,34,10,708000,204000,113.0863173,0.2941,24,0.0005,504000,0.0003,,,
21,2023,EMINA,CON-SMULCC-EM,EMINA SQUEEZE ME UP LIQUID CONCEALER CARAMEL 8 G,118,94,6648000,5280000,168.7590412,0.7966,24,0.0005,1368000,0.0008,,,
21,2023,EMINA,M-BSACNE-EM,EMINA BRIGHT STUFF FOR ACNE PRONE SKIN MOISTURIZING CREAM 20 ML,24576,24554,640869593,640299593,34655.20065,0.9991,22,0.0005,570000,0.0003,,,
21,2023,EMINA,L-SMULGB-EM,EMINA SQUEEZE ME UP LIP GLASS 02 STARGAZE 6.5 G,59,37,3324000,2086000,55.16547825,0.6271,22,0.0005,1238000,0.0007,,,
21,2023,EMINA,EL-EDPBL-EM1GR,EMINA EYE DO! PENCIL EYE LINER BLACK 1 GR (PC(S)),345,323,13180000,12342000,484.8853231,0.9362,22,0.0005,838000,0.0005,,,
21,2023,EMINA,CON-SMULCB-EM,EMINA SQUEEZE ME UP LIQUID CONCEALER NATURAL 8 G,334,312,18838000,17594000,426.3463072,0.9341,22,0.0005,1244000,0.0007,,,
21,2023,EMINA,LT-CR01-EM,EMINA CREAMYTINT 01 BRICK TOWN 3.6 G,2516,2494,111609320,110641320,4529.783836,0.9913,22,0.0005,968000,0.0006,,,
21,2023,EMINA,TC-CCP-EM12GR,EMINA CITY CHIC CC CAKE PEACH 12 GR (PC(S)),22,0,1177000,0,,0,22,0.0005,1177000,0.0007,,,
21,2023,EMINA,B-SFLP-EM8G,EMINA SEBUM FIGHTER LOOSE POWDER 8 G,551,530,33732999,32449999,824.4108775,0.9619,21,0.0005,1283000,0.0008,,,
21,2023,EMINA,L-NLCB-EM,EMINA POPPIN’ MATTE 02 TO BE HONEST 4.5 G,684,664,33173280,32213280,1019.766001,0.9708,20,0.0004,960000,0.0006,,,
21,2023,EMINA,L-NLCD-EM,EMINA POPPIN’ MATTE 03 GAME ON 4.5 G,432,413,20876000,19962000,849.1619482,0.956,19,0.0004,914000,0.0005,,,
21,2023,EMINA,EL-EDPBR-EM1GR,EMINA EYE DO! PENCIL EYE LINER BROWN 1 GR (PC(S)),159,141,6050000,5366000,298.0127635,0.8868,18,0.0004,684000,0.0004,,,
21,2023,EMINA,FM-MCHAR-EM,EMINA MASQUERADE FACE MASK CHARCOAL 23 G,1222,1205,18144115,17886615,1903.771303,0.9861,17,0.0004,257500,0.0002,,,
21,2023,EMINA,FM-MBLU-EM,EMINA MASQUERADE FACE MASK BLUEBERRY 23 G,1026,1010,15237115,14995115,1635.504631,0.9844,16,0.0004,242000,0.0001,,,
21,2023,EMINA,FM-MRI-EM,EMINA MASQUERADE FACE MASK RICE 23 G,4470,4454,67996011,67754011,6410.721646,0.9964,16,0.0004,242000,0.0001,,,
21,2023,EMINA,FW-BSN2-EM,EMINA BRIGHT STUFF FACE WASH 100 ML,38505,38489,1109435026,1108976026,52079.92964,0.9996,16,0.0004,459000,0.0003,,,
21,2023,EMINA,L-NLCXCC-EM,EMINA POPPIN' MATTE X CHATIME 13 BROWN SUGAR MILK TEA,517,501,25004000,24226000,,0.9691,16,0.0004,778000,0.0005,,,
21,2023,EMINA,FT-PHASN1-EM,EMINA MS. PIMPLE ACNE SOLUTION FACE TONER 50 ML,1961,1946,38621835,38324235,3650.980673,0.9924,15,0.0003,297600,0.0002,,,
21,2023,EMINA,L-RGS01-EM,EMINA GLOSSY STAIN 01 AUTUMN BELL 3 G,1769,1754,88498008,87700008,10786.16352,0.9915,15,0.0003,798000,0.0005,,,
21,2023,EMINA,L-MC04-EM,EMINA MATTECRUSH 04 SALMON FAM,480,465,22202000,21502000,377.1866198,0.9688,15,0.0003,700000,0.0004,,,
21,2023,EMINA,REM-SBRMW-EM,EMINA SKIN BUDDY MICELLAR WATER 100 ML,1139,1124,37617500,37121000,1942.922354,0.9868,15,0.0003,496500,0.0003,,,
21,2023,EMINA,FM-GS-EM60ML,EMINA GRAPE SEED OLIVE FACE MASK 60 ML (PC(S)),159,145,6563500,5972500,200.3683135,0.9119,14,0.0003,591000,0.0003,,,
21,2023,EMINA,FW-BSACNEN2-EM,EMINA BRIGHT STUFF FOR ACNE PRONE SKIN FACE WASH 50 ML,25640,25626,511530720,511255720,49932.16089,0.9995,14,0.0003,275000,0.0002,,,
21,2023,EMINA,BO-CLBSNT-EM,EMINA CHEEK LIT HIGHLIGHTER STICK NUDETWINKLE 7 G,262,249,14177880,13475880,325.9685797,0.9504,13,0.0003,702000,0.0004,,,
21,2023,EMINA,B-RBMLP02-EM,EMINA BARE WITH ME MINERAL LOOSE POWDER 02 LIGHT BEIGE 8 G,332,320,19202000,18506000,497.4661513,0.9639,12,0.0003,696000,0.0004,,,
21,2023,EMINA,L-CM06-EM5.5GR,EMINA CREAMATTE 06 JELLY BEAN 5.5 GR (PC(S)),504,492,24421000,23800000,679.5840597,0.9762,12,0.0003,621000,0.0004,,,
21,2023,EMINA,BO-CLCVI-EM10ML,EMINA CHEEK LIT CREAM BLUSH VIOLET 10 ML,142,130,4566000,4182000,174.2944359,0.9155,12,0.0003,384000,0.0002,,,
21,2023,EMINA,FT-PHAS-EM50ML,EMINA MS. PIMPLE ACNE SOLUTION FACE TONER 50 ML,15,3,349500,73500,,0.2,12,0.0003,276000,0.0002,,,
21,2023,EMINA,L-CM12-EM5.5GR,EMINA CREAMATTE 12 PERKY PLUM 5.5 GR,337,325,16272000,15696000,442.6127902,0.9644,12,0.0003,576000,0.0003,,,
21,2023,EMINA,L-LLS04-EM,EMINA WATERCOLOR LIP SERUM 04 HAZE 2 G,1485,1473,53795999,53363999,1606.079126,0.9919,12,0.0003,432000,0.0003,,,
21,2023,EMINA,B-RBMLP03-EM,EMINA BARE WITH ME MINERAL LOOSE POWDER 03 AMBER 8 G,120,108,6928000,6232000,211.4516227,0.9,12,0.0003,696000,0.0004,,,
21,2023,EMINA,BBC-BBC-EM20ML,EMINA BEAUTY BLISS BB CREAM CARAMEL 20 ML (PC(S)),17,5,599500,173500,,0.2941,12,0.0003,426000,0.0002,,,
21,2023,EMINA,B-RBMLP01-EM,EMINA BARE WITH ME MINERAL LOOSE POWDER 01 FAIR 8 G,165,154,9529500,8897000,281.5974131,0.9333,11,0.0002,632500,0.0004,,,
21,2023,EMINA,F-BWMM04-EM,EMINA BARE WITH ME MINERAL MILD FOUNDATION 04 MOCCA 30 ML,20,9,1580000,711000,43.00815396,0.45,11,0.0002,869000,0.0005,,,
21,2023,EMINA,LT-CR04-EM,EMINA CREAMYTINT 04 WILD BERRY 3.6 G,369,358,16284000,15800000,481.1147148,0.9702,11,0.0002,484000,0.0003,,,
21,2023,EMINA,FMI-AV-EM,EMINA ALOE VERA FACE MIST 60 ML,423,412,16504230,16074730,609.3054079,0.974,11,0.0002,429500,0.0003,,,
21,2023,EMINA,B-RBMLP04-EM,EMINA BARE WITH ME MINERAL LOOSE POWDER 04 EBONY 8 G,58,48,3351000,2776000,120.0350356,0.8276,10,0.0002,575000,0.0003,,,
21,2023,EMINA,SS-SB45-EM,EMINA SUN BATTLE SPF 45 PA+++ 30 ML,4759,4749,244534421,244026921,6992.271461,0.9979,10,0.0002,507500,0.0003,,,
21,2023,EMINA,CON-SMULCA-EM,EMINA SQUEEZE ME UP LIQUID CONCEALER LIGHT 8 G,183,173,10322000,9750000,346.2696316,0.9454,10,0.0002,572000,0.0003,,,
21,2023,EMINA,L-RGS03-EM,EMINA GLOSSY STAIN 03 RAINY HAZELROSE 3 G,12,2,600000,100000,,0.1667,10,0.0002,500000,0.0003,,,
21,2023,EMINA,CUS-DM02-EM,EMINA DAILY MATTE CUSHION W01 LIGHT 15 G,409,400,36563000,35762000,1608.1524,0.978,9,0.0002,801000,0.0005,,,
21,2023,EMINA,LT-MP05-EM,EMINA MAGIC POTION 05 SUMMER 5.5 ML,1010,1001,48771900,48339900,1475.085866,0.9911,9,0.0002,432000,0.0003,,,
21,2023,EMINA,F-BWMM02-EM,EMINA BARE WITH ME MINERAL MILD FOUNDATION 02 NATURAL 30 ML,173,165,13771000,13139000,204.1141233,0.9538,8,0.0002,632000,0.0004,,,
21,2023,EMINA,L-CM10-EM5.5GR,EMINA CREAMATTE 10 STARFISH 5.5 GR,410,403,19839560,19503560,623.3258337,0.9829,7,0.0002,336000,0.0002,,,
21,2023,EMINA,L-CUSH06-EM,EMINA LIP CUSHION 06. COFFEE PLEASE 9 G,26,19,1468000,1076000,46.23731901,0.7308,7,0.0002,392000,0.0002,,,
21,2023,EMINA,L-RGS02-EM,EMINA GLOSSY STAIN 02 APPLE SHOWER 3 G,304,297,15200000,14850000,4205.326099,0.977,7,0.0002,350000,0.0002,,,
21,2023,EMINA,ES-PRPCB-EM3.3GR,EMINA POP ROUGE PRESSED EYE SHADOW COLORFUL 3.3 GR (PC(S)),58,51,2591000,2279500,50.67911968,0.8793,7,0.0002,311500,0.0002,,,
21,2023,EMINA,F-BWMM01-EM,EMINA BARE WITH ME MINERAL MILD FOUNDATION 01 LIGHT 30 ML,104,97,8276000,7723000,149.1006576,0.9327,7,0.0002,553000,0.0003,,,
21,2023,EMINA,F-BWMM03-EM,EMINA BARE WITH ME MINERAL MILD FOUNDATION 03 CARAMEL 30 ML,45,39,3563000,3089000,117.4635048,0.8667,6,0.0001,474000,0.0003,,,
21,2023,EMINA,FW-PHAS-EM50ML,EMINA MS. PIMPLE ACNE SOLUTION FACE WASH 50 ML,18,12,383000,257000,,0.6667,6,0.0001,126000,0.0001,,,
21,2023,EMINA,FW-SBRDBR-EM,EMINA SKIN BUDDY DOT BURST FACE WASH 60 ML,1785,1779,35689500,35565300,3122.222265,0.9966,6,0.0001,124200,0.0001,,,
21,2023,EMINA,B-DMLP02-EM,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,4025,4019,146644979,146428979,4647.530612,0.9985,6,0.0001,216000,0.0001,,,
21,2023,EMINA,B-BSLP-EM,EMINA BRIGHT STUFF LOOSE POWDER 55 G,27082,27076,668115105,667968105,41073.88393,0.9998,6,0.0001,147000,0.0001,"Item TP, spike cukup tinggi per Mei dibanding dengan bulan Maret dan April, terutama di channel CS (cont. loss : >30%). Ada issue perubahan minor packaging. Item sedang direplenish","- Percepat distribusi dan proses bongkar di DC
- re-PO untuk toko-toko yang belum terserve",
21,2023,EMINA,M-MPNG-EM,EMINA MS. PIMPLE ACNE SOLUTION CALMING GEL 20 ML,1543,1537,44558400,44387400,2923.944788,0.9961,6,0.0001,171000,0.0001,,,
21,2023,EMINA,BP-BMRFN2-EM,EMINA BODY MIST RAIN FOREST 10 ML,42,36,931000,799000,31.99839334,0.8571,6,0.0001,132000,0.0001,,,
21,2023,EMINA,L-CUSH04-EM,EMINA LIP CUSHION 04. SAY CORAL 9 G,24,19,1372470,1092470,60.9314138,0.7917,5,0.0001,280000,0.0002,,,
21,2023,EMINA,FT-SBFTN2-EM,EMINA SKIN BUDDY FACE TONER 50 ML,359,354,6713500,6621000,454.7221859,0.9861,5,0.0001,92500,0.0001,,,
21,2023,EMINA,L-RGS05-EM,EMINA GLOSSY STAIN 05 SPRING DAZZLE 3 G,284,279,14200000,13950000,3146.489291,0.9824,5,0.0001,250000,0.0001,,,
21,2023,EMINA,FT-RPHASN2-EM,EMINA MS. PIMPLE ACNE SOLUTION FACE TONER 100 ML,1922,1917,61192320,61027320,4727.113627,0.9974,5,0.0001,165000,0.0001,,,
21,2023,EMINA,SRM-BSSN2-EM,EMINA BRIGHT STUFF FACE SERUM 7.5 ML,18352,18347,308568980,308486480,24504.54348,0.9997,5,0.0001,82500,0,,,
21,2023,EMINA,BO-CLPPCCC-EM3.5GR,EMINA CHEEK LIT PRESSED BLUSH COTTON CANDY 3.5 GR (PC(S)),2192,2187,85037905,84841405,1790.515378,0.9977,5,0.0001,196500,0.0001,,,
21,2023,EMINA,MUR-DIS-EM50ML,EMINA DIRT-LESS IN SIGHT MAKE UP REMOVER 50 ML (PC(S)),101,97,2700500,2594500,173.0678737,0.9604,4,0.0001,106000,0.0001,,,
21,2023,EMINA,L-CM04-EM5.5GR,EMINA CREAMATTE 04 FROSTBITE 5.5 GR (PC(S)),16,12,792000,600000,0,0.75,4,0.0001,192000,0.0001,,,
21,2023,EMINA,TC-CCM-EM12GR,EMINA CITY CHIC CC CAKE MERINGUE 12 GR (PC(S)),4,0,214000,0,,0,4,0.0001,214000,0.0001,,,
21,2023,EMINA,CUS-DM01-EM,EMINA DAILY MATTE CUSHION C01 LIGHT 15 G,339,336,30486000,30219000,1318.2048,0.9912,3,0.0001,267000,0.0002,,,
21,2023,EMINA,L-NLCA-EM,EMINA POPPIN’ MATTE 04 SNATCHED 4.5 G,395,392,19114000,18970000,650.3362085,0.9924,3,0.0001,144000,0.0001,,,
21,2023,EMINA,REM-SBRMWN2-EM,EMINA SKIN BUDDY MICELLAR WATER 50 ML,649,646,11208000,11157000,952.3252664,0.9954,3,0.0001,51000,0,,,
21,2023,EMINA,L-LSCR-EM4.5ML,EMINA LIQUID LIP SHINE CERISE RED 4.5 ML (PC(S)),7,4,270500,156500,0,0.5714,3,0.0001,114000,0.0001,,,
21,2023,EMINA,L-CUSH02-EM,EMINA LIP CUSHION 02. BE CHERRY 9 G,52,49,2949470,2772470,57.82531791,0.9423,3,0.0001,177000,0.0001,,,
21,2023,EMINA,L-CUSH05-EM,EMINA LIP CUSHION 05. SQUASH IT UP 9 G,17,14,958000,790000,40.66030673,0.8235,3,0.0001,168000,0.0001,,,
21,2023,EMINA,SRM-ASSE-EM10ML,EMINA MS. PIMPLE ACNE SOLUTION SPOT GEL 15 ML,2647,2644,96564420,96456420,5008.796957,0.9989,3,0.0001,108000,0.0001,,,
21,2023,EMINA,LB-LM-EM,EMINA LIP MASK 9 G,3,0,121500,0,0,0,3,0.0001,121500,0.0001,,,
21,2023,EMINA,BRUS-EBS-EM,EMINA BRUSH SET (SET),338,336,26685000,26528000,455.3034928,0.9941,2,0,157000,0.0001,,,
21,2023,EMINA,FW-DBR-EM60ML,EMINA DOT BURST FACE WASH 60 ML (PC(S)),2,0,36000,0,,0,2,0,36000,0,,,
21,2023,EMINA,BP-BMPDN2-EM,EMINA BODY MIST PIXIE DUST 10 ML,39,37,864000,820000,26.92842466,0.9487,2,0,44000,0,,,
21,2023,EMINA,P-RS-EM,EMINA HAPPY GIRLS ARE THE PRETTIEST SKINCARE BOX,43,41,4407500,4202500,33.9670175,0.9535,2,0,205000,0.0001,,,
21,2023,EMINA,CUS-BWM01-EM,EMINA BARE WITH ME MINERAL CUSHION 01 LIGHT 15 G,2,0,245000,0,,0,2,0,245000,0.0001,,,
21,2023,EMINA,L-CUSH03-EM,EMINA LIP CUSHION 03. GET BERRY 9 G,34,32,1931000,1819000,46.52434735,0.9412,2,0,112000,0.0001,,,
21,2023,EMINA,LT-MPSM-EM5.5ML,EMINA MAGIC POTION 03 SMITTEN 5.5 ML,636,634,30705560,30609560,980.8004179,0.9969,2,0,96000,0.0001,,,
21,2023,EMINA,FM-CMSC-EM,EMINA CLAY MASK SEBUM CONTROL 60 ML,399,398,16702500,16659000,531.5818008,0.9975,1,0,43500,0,,,
21,2023,EMINA,L-LLS01-EM,EMINA WATERCOLOR LIP SERUM 01 DAWN 2 G,1549,1548,56210625,56174625,2170.557597,0.9994,1,0,36000,0,,,
21,2023,EMINA,LT-MPSG-EM5.5ML,EMINA MAGIC POTION 02 SUNGLOW 5.5 ML,1081,1080,52461841,52413841,2232.682163,0.9991,1,0,48000,0,,,
21,2023,EMINA,BP-BMSSN2-EM,EMINA BODY MIST OCEAN MIST 10 ML,42,41,930000,908000,30.90018129,0.9762,1,0,22000,0,,,
21,2023,EMINA,MY-FMCMB-EM,MALAYSIA EMINA CLAY MASK BRIGHTENING 60 ML,145,144,5959877,5918774.4,765.0692969,0.9931,1,0,41102.6,0,,,
21,2023,EMINA,MY-FWAN1-EM,MALAYSIA EMINA NATURA PAL GEL CLEANSER 100 ML,49,48,1599374.7,1566734.4,318.0856789,0.9796,1,0,32640.3,0,,,
21,2023,EMINA,L-CM16-EM5.5GR,EMINA CREAMATTE 16 SODA GEMBIRA 5.5 GR,1,0,46000,0,,0,1,0,46000,0,,,
21,2023,EMINA,REM-MWBS-EM100ML,EMINA MICELLAR WATER DROP CLEANSER – BRIGHT STUFF 100 ML,1,0,32500,0,,0,1,0,32500,0,,,
21,2023,EMINA,FM-CTWOH-EM,EMINA CAPSULE TREAT GEL MASK HONEY 10 ML,1,0,20000,0,,0,1,0,20000,0,,,
21,2023,EMINA,MY-LCM03-EM,MALAYSIA EMINA CREAMATTE 03 MAUVELOUS 5.5 GR (PC(S)),4,4,176982.96,176982.96,204.474845,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM06-EM,MALAYSIA EMINA CREAMATTE 06 JELLY BEAN 5.5 GR (PC(S)),1,1,44245.74,44245.74,176.3510104,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM08-EM,MALAYSIA EMINA CREAMATTE 08 PUMPKIN SPICE 5.5 GR,6,6,265474.44,265474.44,207.8087574,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM09-EM,MALAYSIA EMINA CREAMATTE 09 BABY FOX 5.5 GR,7,7,309720.18,309720.18,145.9539258,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM10-EM,MALAYSIA EMINA CREAMATTE 10 STARFISH 5.5 GR,2,2,88491.48,88491.48,176.7062611,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM11-EM,MALAYSIA EMINA CREAMATTE 11 AMAZEBALLS 5.5 GR,5,5,221228.7,221228.7,241.4204491,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM12-EM,MALAYSIA EMINA CREAMATTE 12 PERKY PLUM 5.5 GR,3,3,132737.22,132737.22,134.5647448,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM02-EM,MALAYSIA EMINA CREAMATTE 02 FUZZY WUZZY 5.5 GR (PC(S)),1,1,44245.74,44245.74,181.4772321,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM13-EM,MALAYSIA EMINA CREAMATTE 13 BEET BITES 5.5 GR,3,3,132737.22,132737.22,134.6056036,1,0,0,0,0,,,
21,2023,EMINA,MY-LCM14-EM,MALAYSIA EMINA CREAMATTE 14 GINGERALE 5.5 GR,6,6,265474.44,265474.44,158.0482802,1,0,0,0,0,,,
21,2023,EMINA,MY-LCUSH02-EM,MALAYSIA EMINA LIP CUSHION 02. BE CHERRY 9 G,1,1,50532.02,50532.02,125.715116,1,0,0,0,0,,,
21,2023,EMINA,MY-LCUSH03-EM,MALAYSIA EMINA LIP CUSHION 03. GET BERRY 9 G,1,1,50532.02,50532.02,119.6397411,1,0,0,0,0,,,
21,2023,EMINA,EB-ABBL-EM1.2GR,EMINA AGENT OF BROW BLACK 1.2 GR (PC(S)),405,405,13447000,13447000,661.7539323,1,0,0,0,0,,,
21,2023,EMINA,EB-ABBR-EM1.2GR,EMINA AGENT OF BROW BROWN 1.2 GR (PC(S)),502,502,16755100,16755100,849.1830729,1,0,0,0,0,,,
21,2023,EMINA,EB-DABL-EM0.3GR,EMINA DOUBLE AGENT EYEBROW BLACK 0.3 GR (PC(S)),5,5,415000,415000,0,1,0,0,0,0,,,
21,2023,EMINA,EB-DABR-EM0.3GR,EMINA DOUBLE AGENT EYEBROW BROWN 0.3 GR (PC(S)),23,23,1945000,1945000,0,1,0,0,0,0,,,
21,2023,EMINA,MY-LCUSH04-EM,MALAYSIA EMINA LIP CUSHION 04. SAY CORAL 9 G,2,2,101064.04,101064.04,140.5928754,1,0,0,0,0,,,
21,2023,EMINA,MY-LBSTSPC-EM,MALAYSIA EMINA OH SO KISSABLE TINTED BALM STICK PLUM CANDY 3.4 G,12,12,296353.2,296353.2,207.9140775,1,0,0,0,0,,,
21,2023,EMINA,MY-LBSTSPB-EM,MALAYSIA EMINA OH SO KISSABLE TINTED BALM STICK PINK BONBONS 3.4 G,11,11,271657.1,271657.1,166.5781598,1,0,0,0,0,,,
21,2023,EMINA,MY-LBSR-EM,MALAYSIA EMINA SUGAR RUSH LIP SCRUB 4.2 GR (PC(S)),125,125,4442707.5,4442707.5,592.3298016,1,0,0,0,0,,,
21,2023,EMINA,MY-LBLMPB-EM,MALAYSIA EMINA LIP MASK BLISTER,421,421,14963038.86,14963038.86,1138.950824,1,0,0,0,0,,,
21,2023,EMINA,MY-LBLMOR-EM,MALAYSIA EMINA LIP MASK ORANGE SQUASH 9 G,48,48,1705999.68,1705999.68,246.2164968,1,0,0,0,0,,,
21,2023,EMINA,MY-HBLAVG-EM,MALAYSIA EMINA ALOE VERA GEL 60 ML,14,14,372341.2,372341.2,100.2211056,1,0,0,0,0,,,
21,2023,EMINA,L-CM01-EM5.5GR,EMINA CREAMATTE 01 CHOCOLAVA 5.5 GR (PC(S)),3,3,143000,143000,0,1,0,0,0,0,,,
