Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,Sum,MPQ Kemas,MPQ Supply
SS-NFSPPUDS-MO,Make Over NFS Powerskin Urban Defense Sunscreen 15 ml,126,"5,806","5,960",0,0,0,"5,960","5,960","5,960",0,0,"5,960","5,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"29,800","5,806","5,960"
SS-NFSSBAT30-EM,Emina NFS Sun Battle SPF 30 PA+++ 12 ml,905,"68,319","68,319",0,0,0,0,0,0,0,0,"68,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"68,320","68,319","68,319"
SS-NSSPF30-W,Wardah Sun Shield 40 ml,200,4487,4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,4487,4487
SS-PPUDS-MO,Make Over Powerskin Petite Urban Defense Sunscreen 15 ml,50,2196,2262,0,0,0,2262,2262,2262,0,0,2262,2262,2262,2262,2262,2262,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22620,2196,2262
SS-PSMU-MO,Make Over Powerskin Urban Defense Sunscreen 40 ml,200,3852,4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3852,0,0,0,0,3852,0,0,0,0,3852,0,0,0,0,3852,0,0,0,0,3852,0,0,0,0,3852,0,0,0,0,3852,0,0,0,0,3852,0,0,0,0,0,3852,0,0,0,0,,,34668,3852,4464
SS-RPSMUI-MO,Make Over Powerskin Urban Defense Sunscreen 40 ml,400,8976,9096,8976,0,0,0,0,0,0,0,0,0,0,0,8976,0,0,8976,0,8976,0,0,8976,0,8976,0,0,8976,0,8976,0,0,0,8976,0,8976,0,8976,0,0,0,0,8976,0,0,0,0,0,0,8976,0,0,0,0,0,8976,0,0,0,0,0,0,0,8976,0,0,0,0,0,,,134640,8976,9096
SS-RUVSAFEN3-W,Wardah UV Shield Aqua Fresh Essence SPF 50 10 ml (AFFORDABLE PACK MATTE FINISH),1000,105444,105598,0,0,0,0,105444,0,0,0,105444,0,0,0,0,0,0,0,0,0,0,105444,0,0,0,0,0,0,0,0,0,105444,0,0,0,0,0,0,105444,0,0,0,0,0,0,105444,0,0,0,0,105444,0,0,0,0,0,0,105444,0,0,0,0,0,0,105444,0,0,0,0,,,948996,105444,105598
SS-RUVSASP-W,Wardah UV Shield Active Protection Serum SPF 50 35 ml (Revamp),500,12944,13098,0,0,0,0,26416,0,0,0,79248,26416,26416,0,0,0,0,0,0,0,0,0,0,0,0,25888,25888,25888,12944,12944,25888,12944,12944,12944,25888,25888,12944,25888,12944,12944,0,12944,12944,12944,12944,12944,12944,12944,12944,25888,12944,12944,12944,0,12944,12944,12944,25888,0,0,12944,12944,12944,12944,12944,0,12944,12944,12944,,,779808,12944,13098
SS-RUVSLMS-W,Wardah UV Shield Light Matte Sun Stick SPF 50 22 g (Revamp),200,"8,928","9,107",0,0,0,0,"8,400",0,0,0,"8,400",0,0,0,0,0,"8,928",0,0,"8,928",0,0,"8,928",0,"8,928","8,928",0,"8,928","8,928","8,928",0,"8,928","8,928",0,"8,928","8,928","8,928",0,"8,928",0,"8,928",0,"8,928",0,"8,928","8,928",0,"8,928","8,928","8,928",0,"8,928",0,"8,928","8,928",0,"8,928","8,928",0,0,"8,928",0,"8,928",0,"8,928",0,"8,928",0,"8,928",,,"293,568","8,928","9,107"
SS-SB45-EM,Emina Sun Battle SPF 45 PA+++ 30 ml,1000,31222,32159,0,0,0,0,0,0,31222,0,0,0,31222,0,0,0,0,31222,0,0,0,31222,0,0,0,31222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,156110,31222,32159
SS-SB50-EM,Emina Sun Battle SPF 50 PA++++ for Barrier Hydraboost 30 ml,1000,30935,31089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30935,0,30935,30935,0,0,0,0,0,0,0,0,30935,0,0,30935,0,0,0,30935,0,0,30935,0,0,30935,0,0,30935,0,0,30935,0,0,0,0,30935,0,0,0,30935,0,0,,,371220,30935,31089
SS-SBAS-EM,Emina Sun Battle SPF 50 PA++++ for Acne and Sebum Fighter 30 ml,"1,000","30,806","31,730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,806",0,"30,806","30,806",0,0,0,0,0,0,0,"30,806",0,0,"30,806",0,0,0,"30,806",0,"30,806",0,0,"30,806",0,"30,806",0,"30,806",0,0,"30,806",0,"30,806",0,0,0,"30,806",0,0,"30,806",0,0,"30,806",0,,,"462,090","30,806","31,730"
SS-SBAT30-EM,Emina Sun Battle SPF 30 PA+++ 60 ml,"3,000","48,656","49,656","48,656","48,656","48,656","97,312","97,312","97,312","48,656","48,656","145,968","97,312","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","97,312","145,968","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968","97,312","97,312","145,968",0,"48,656","48,656",,,"7,006,464","48,656","49,656"
SS-SBAT30N2-EM,Emina Sun Battle SPF 30 PA+++ 23 ml,1000,40000,41200,0,0,40000,0,40000,40000,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,40000,0,40000,0,0,40000,,,1720000,40000,41200
SS-SBSP30-EM,Emina Skin Buddy Sun Protection SPF 30 PA+++ 60 ml,500,"7,656","7,886",0,0,0,"7,656","7,656","15,312","7,656",0,"7,656","7,656","7,656","7,656","7,656","7,656","7,656",0,"7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656",0,"7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656",0,"7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656",0,"7,656","7,656","7,656","7,656","7,656","7,656","7,656","7,656",0,0,0,,,"436,392","7,656","7,886"
SS-UVFM1-OMG,OMG UV Fresh Matte Sunscreen 20 ml,1000,63374,64008,0,0,0,0,0,0,0,0,0,45267,0,45267,0,0,0,0,0,0,0,0,0,45267,0,0,45267,0,45267,0,0,0,45267,0,0,45267,0,45267,0,0,0,45267,0,0,45267,0,0,45267,0,45267,0,0,45267,0,45267,0,0,45267,0,0,45267,0,0,45267,0,0,45267,0,0,,,814806,63374,64008
SS-UVSAFE-W,Wardah UV Shield Aqua Fresh Essence SPF 50 30 ml,"1,000","30,558","31,475","30,558","30,558","30,558","30,558","30,558","30,558",0,0,0,0,"30,558","30,558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"244,464","30,558","31,475"
SS-UVSAFEIF-W,Wardah UV Shield NPD SPF 50 Glow 30 ml,1000,30612,30766,0,0,0,0,26361,0,0,0,26361,0,0,0,0,30612,0,0,0,30612,0,30612,30612,30612,0,61224,30612,30612,30612,30612,30612,0,30612,30612,30612,30612,30612,30612,30612,0,30612,0,0,30612,30612,0,30612,30612,0,30612,30612,0,30612,0,30612,0,30612,30612,0,0,30612,0,30612,0,30612,0,30612,0,30612,,,1124142,30612,30766
SS-UVSAMSF-W,Wardah UV Shield Aqua Fresh Essence SPF 50 30 ml (REVAMP MATTE FINISH),"1,000","30,612","30,766",0,0,0,0,"30,612",0,0,0,"91,836","30,612","30,612",0,0,0,"30,612","30,612",0,"30,612","30,612","30,612","30,612","30,612","30,612","30,612","30,612","30,612","61,224",0,"30,612","30,612","30,612","30,612","30,612","61,224","30,612","30,612","30,612","30,612",0,"30,612","30,612","30,612","30,612","30,612","30,612","30,612","30,612","61,224","30,612","30,612","30,612","30,612",0,"30,612","30,612","61,224",0,0,"30,612","30,612","30,612","30,612","30,612","30,612","30,612","30,612","30,612",,,"1,744,884","30,612","30,766"
SS-UVSASP-W,Wardah UV Shield Active Protection Serum SPF 50 35 ml,1000,26845,27651,0,0,0,26845,0,26845,0,26845,0,0,26845,0,26845,0,26845,0,26845,0,26845,0,0,26845,0,26845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,268450,26845,27651
SS-UVSDSIF-W,Wardah UV Shield Essential Sunscreen Gel SPF 30 40 ml (REVAMP),"3,000","67,254","68,254",0,0,0,0,"67,254","201,762",0,0,"302,643","302,643","302,643","302,643","67,254","269,016","201,762","269,016","201,762","269,016","201,762","336,270","336,270","336,270","336,270","336,270","336,270","403,524","336,270","269,016","269,016","336,270","269,016","269,016","403,524","336,270","403,524","336,270","269,016","201,762","201,762","201,762","269,016","269,016","269,016","269,016","269,016","336,270","403,524","403,524","336,270","269,016","269,016","201,762","269,016","201,762","201,762","538,032",0,0,"269,016","269,016","269,016","269,016","269,016","269,016","269,016","269,016","269,016",,,"16,678,992","67,254","68,254"
SS-UVSDSPB-W,Wardah UV Shield Essential Sunscreen Gel SPF 30 (New Blister),3000,67254,68254,201762,201762,201762,201762,201762,201762,201762,67254,201762,269016,201762,269016,201762,269016,201762,201762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3295446,67254,68254
SS-UVSFB-W,Wardah UV Shield Face & Body New Format SPF 50 80 ml,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,1
SS-UVSLMS-W,Wardah UV Shield Light Matte Sun Stick 22 g,200,8928,8948,0,0,0,8928,0,8928,0,0,0,0,8928,0,0,8928,0,0,7356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,43068,8928,8948
T-CSHT01-B,Beyondly Collagen Hydrating & Soothing Toner 100 ml,200,1824,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,0,0,0,1824,0,0,0,0,0,1824,0,0,0,1824,0,0,0,0,1824,0,0,0,1824,0,0,0,0,1824,0,0,1824,0,0,0,,,16416,1824,1873
TC-CPLS01-W,Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 11 FAIR 12 g,10,768,788,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,768,0,0,0,0,,,"5,376",768,788
TC-CPLS02-W,Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 12 IVORY 12 g,10,768,788,0,0,0,0,0,0,768,0,0,0,0,768,0,0,0,0,0,768,0,0,0,0,768,0,0,0,0,0,768,0,0,0,0,768,0,0,0,0,768,0,0,0,0,0,768,0,0,0,0,768,0,0,0,0,0,768,0,0,0,0,768,0,0,0,0,0,0,,,"8,448",768,788
TC-CPLS03-W,Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 13 BEIGE 12 g,10,768,788,0,0,768,0,0,768,0,0,0,0,0,0,768,0,0,0,0,768,0,0,0,0,768,0,0,0,0,768,0,0,0,0,768,0,0,0,0,768,0,0,0,768,0,0,0,0,768,0,0,0,0,768,0,0,0,0,768,0,0,0,0,768,0,0,0,0,0,,,9984,768,788
TC-CPLS04-W,Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 14 CREME 12 g,10,768,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,,,"3,072",768,788
TC-CPLSRBEI-W,Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation Refill 13 BEIGE 12 g,40,2928,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2928,2948
TC-CPLSRCRE-W,Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation Refill 14 CREME 12 g,20,"1,632","1,652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,"1,632","1,652"
TC-CPLSRFA-W,Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation Refill 11 FAIR 12 g,20,1632,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1632,1652
TC-CPLSRIV-W,Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation Refill 12 IVORY 12 g,40,2928,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2928,2948
TC-FC-MO14G,MAKE OVER Face Contour Kit 14 g (Pc(s)),18,2016,2036,2016,0,2016,0,2016,0,2016,0,0,0,0,2016,0,2016,0,0,2016,0,2016,0,2016,0,2016,0,2016,0,2016,0,2016,0,2016,0,0,2016,0,2016,0,2016,0,2016,0,2016,0,2016,0,2016,0,2016,0,2016,0,0,2016,0,2016,0,2016,0,2016,0,2016,0,2016,0,0,0,2016,,,60480,2016,2036
TC-IPPF01-W,Instaperfect Matte Fit Powder Foundation 11 Fair Pink 13 g,20,1200,1220,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,1200,0,0,0,,,26400,1200,1220
TC-IPPF02-W,Instaperfect Matte Fit Powder Foundation 22 Light Ivory 13 g,20,1200,1220,1200,1200,0,1200,0,1200,0,0,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,0,0,,,39600,1200,1220
TC-IPPF03-W,Instaperfect Matte Fit Powder Foundation 32 True Beige 13 g,20,1200,1220,0,0,1200,1200,1200,1200,1200,0,0,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,1200,0,1200,0,0,1200,,,50400,1200,1220
TC-IPPF04-W,Instaperfect Matte Fit Powder Foundation 33 Warm Olive 13 g,20,"1,200","1,220",0,0,"1,200",0,0,"1,200",0,0,"1,200",0,"1,200",0,0,"1,200",0,0,"1,200",0,0,"1,200",0,"1,200",0,0,"1,200",0,0,"1,200",0,0,"1,200",0,"1,200",0,0,"1,200",0,0,"1,200",0,"1,200",0,0,"1,200",0,0,"1,200",0,0,"1,200",0,"1,200",0,0,"1,200",0,0,"1,200",0,0,"1,200",0,"1,200",0,0,0,0,,,"27,600","1,200","1,220"
TC-IPPF05-W,Instaperfect Matte Fit Powder Foundation 43 Creme Sand 13 g,20,1200,1220,1200,0,0,0,0,0,0,0,0,0,1200,0,0,0,1200,0,0,0,1200,0,0,0,0,1200,0,0,0,1200,0,0,0,0,1200,0,0,0,1200,0,0,0,0,1200,0,0,0,1200,0,0,0,0,1200,0,0,0,1200,0,0,0,0,1200,0,0,0,1200,0,0,0,,,16800,1200,1220
TC-IPPF06-W,Instaperfect Matte Fit Powder Foundation 52 Almond 13 g,10,576,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,0,,,7488,576,596
TC-PC01-MO12G,MAKE OVER Perfect Cover TWC 01 Lace 12 g (Pc(s)),20,1248,1268,2496,0,1248,0,1248,0,1248,0,0,1248,1248,1248,1248,0,1248,1248,1248,1248,1248,0,1248,1248,1248,1248,0,1248,1248,1248,1248,1248,0,1248,1248,1248,1248,1248,0,1248,1248,1248,1248,0,1248,1248,1248,1248,1248,0,1248,1248,1248,1248,0,1248,1248,1248,1248,1248,0,1248,1248,1248,1248,0,0,0,1248,,,63648,1248,1268
TC-PC02-MO12G,MAKE OVER Perfect Cover TWC 02 Coral 12 g (Pc(s)),20,1296,1316,0,2592,0,2592,0,2592,0,0,0,0,1296,1296,1296,1296,0,1296,1296,1296,1296,1296,0,1296,1296,1296,1296,0,1296,1296,1296,1296,1296,0,1296,1296,1296,1296,0,1296,1296,1296,1296,1296,0,1296,1296,1296,1296,1296,0,1296,1296,1296,1296,0,1296,1296,1296,1296,1296,0,1296,1296,1296,1296,0,0,0,,,66096,1296,1316
TC-PC03-MO12G,MAKE OVER Perfect Cover TWC 03 Maple 12 g (Pc(s)),60,4272,4292,0,0,4272,0,4272,0,0,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,4272,0,0,4272,,,136704,4272,4292
TC-PC04-MO12G,MAKE OVER Perfect Cover TWC 04 Desert 12 g (Pc(s)),60,4296,4316,0,0,0,4296,0,4296,0,0,0,4296,0,4296,0,4296,0,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,0,4296,0,4296,0,4296,0,4296,0,4296,0,0,0,,,120288,4296,4316
TC-PC05-MO12G,MAKE OVER Perfect Cover TWC 05 Cinnamon 12 g (Pc(s)),20,1224,1244,0,0,1224,0,0,1224,0,0,0,1224,0,0,1224,0,1224,0,1224,0,0,1224,0,1224,0,0,1224,0,1224,0,1224,0,0,1224,0,1224,0,1224,0,0,1224,0,1224,0,0,1224,0,1224,0,1224,0,0,1224,0,1224,0,1224,0,0,1224,0,1224,0,0,1224,0,0,0,1224,,,31824,1224,1244
TC-PC06-MO12G,MAKE OVER Perfect Cover TWC 06 Cappuccino 12 g (Pc(s)),10,576,596,576,0,576,0,0,576,0,0,0,0,576,0,576,0,0,576,0,0,576,0,576,0,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,0,576,0,576,0,0,576,0,0,576,0,576,0,0,576,0,0,576,0,576,0,0,576,0,576,0,0,0,0,,,13824,576,596
TC-PC07-MO12G,MAKE OVER Perfect Cover TWC 07 Espresso 12 g (Pc(s)),10,576,596,0,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,0,0,,,10944,576,596
TC-PC08-MO12G,MAKE OVER Perfect Cover TWC 08 Honey 12 g (Pc(s)),20,1416,1436,1416,1416,1416,1416,1416,1416,0,0,0,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,2832,1416,1416,1416,1416,0,0,1416,,,89208,1416,1436
TC-PMC21-MO12G,MAKE OVER Powerstay Matte Powder Foundation C21 Pink Ivory 12 g,20,1248,1268,1248,0,1248,0,1248,0,1248,0,0,1248,1248,1248,0,1248,1248,1248,1248,0,1248,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15600,1248,1268
TC-PMC31-MO,MAKE OVER Powerstay Matte Powder Foundation C31 Pink Beige 12 g,7,504,524,0,0,0,504,0,504,0,0,504,0,504,0,504,0,504,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3528,504,524
TC-PMC41-MO,MAKE OVER Powerstay Matte Powder Foundation C41 Cool Sand 12 g,7,504,524,0,0,0,0,0,0,504,0,0,0,0,504,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1512,504,524
TC-PMC51-MO,MAKE OVER Powerstay Matte Powder Foundation C51 Cool Tan 12 g,7,528,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,528,548
TC-PMC62-MO12G,MAKE OVER Powerstay Matte Powder Foundation C62 Rich Cocoa 12 g,7,528,548,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,504,528,548
TC-PMN10-MO12G,MAKE OVER Powerstay Matte Powder Foundation N10 Marble 12 g,20,1248,1268,1248,1248,0,1248,1248,0,1248,0,0,0,1248,1248,1248,1248,0,1248,1248,1248,0,1248,1248,1248,0,1248,1248,1248,1248,0,1248,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25200,1248,1268
TC-PMN20-MO,MAKE OVER Powerstay Matte Powder Foundation N20 Ivory 12 g,20,"1,200","1,220",0,0,0,0,"1,200",0,"1,200",0,0,"1,200",0,0,"1,200",0,"1,200",0,"1,200",0,0,"1,200",0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"8,688","1,200","1,220"
TC-PMN30-MO12G,MAKE OVER Powerstay Matte Powder Foundation N30 Natural Beige 12 g,60,"4,464","4,484",0,0,"4,464",0,"4,464",0,0,0,0,"4,464",0,"4,464","4,464",0,"4,464","4,464",0,"4,464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"35,712","4,464","4,484"
TC-PMN40-MO,MAKE OVER Powerstay Matte Powder Foundation N40 Sand 12 g,7,528,548,0,0,0,528,0,528,0,0,528,0,528,0,0,528,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3024,528,548
TC-PMN50-MO,MAKE OVER Powerstay Matte Powder Foundation N50 Tan 12 g,7,528,548,0,0,528,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1056,528,548
TC-PMW12-MO,MAKE OVER Powerstay Matte Powder Foundation W12 Warm Marble 12 g,7,504,524,0,0,0,504,0,0,504,0,504,0,504,0,504,0,504,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3528,504,524
TC-PMW21-MO,MAKE OVER Powerstay Matte Powder Foundation W21 Coral Ivory 12 g,7,504,524,0,504,0,504,0,"1,008",0,0,0,504,504,0,504,0,504,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"4,536",504,524
TC-PMW22-MO12G,MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g,20,1248,1268,1248,1248,1248,1248,1248,0,0,0,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,2496,1248,1248,1248,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29952,1248,1268
