Kode Unik,Korporat Code Bulk,Korporat Code Material,Material Type,Quantity
L-SR08PC-BULK/7,L-SR08PC-BULK,WARN-ABIO-X,Raw Material,0.00698
L-SR08PC-BULK/7,L-SR08PC-BULK,ACTI-VEAC-X,Raw Material,0.0001
L-IPEI04-BULK/1,L-IPEI04-BULK,PURO-IDD-X,Raw Material,0.0304
L-IPEI04-BULK/1,L-IPEI04-BULK,SILC-SP500LS-X,Raw Material,0.091644
L-IPEI04-BULK/1,L-IPEI04-BULK,COSM-222--K,Raw Material,0.04
L-IPEI04-BULK/1,L-IPEI04-BULK,BENT-BGISDV-X,Raw Material,0.04
L-IPEI04-BULK/1,L-IPEI04-BULK,SILI-1202-,Raw Material,0.0186
L-IPEI04-BULK/1,L-IPEI04-BULK,TITA-OTS2CR50-,Raw Material,0.028
L-IPEI04-BULK/1,L-IPEI04-BULK,WARN-C338--K,Raw Material,0.026
L-IPEI04-BULK/1,L-IPEI04-BULK,WARN-TOA403-KF,Raw Material,0.0295
L-IPEI04-BULK/1,L-IPEI04-BULK,WARN-C19012-DCR6-K,Raw Material,0.011
L-IPEI04-BULK/1,L-IPEI04-BULK,ALUM-MN10D-X,Raw Material,0.009304
L-IPEI04-BULK/1,L-IPEI04-BULK,PEN-PRSVPE-X,Raw Material,0.007444
L-IPEI04-BULK/1,L-IPEI04-BULK,PEN-SENSC50-X,Raw Material,0.003722
L-IPEI04-BULK/1,L-IPEI04-BULK,VITA-DL E-MS,Raw Material,0.000931
L-IPEI04-BULK/1,L-IPEI04-BULK,PARF-VMR-X,Raw Material,0.000093
L-IPEI04-BULK/1,L-IPEI04-BULK,WARN-UNK753-X,Raw Material,0.000751
L-IPEI04-BULK/1,L-IPEI04-BULK,BENT-BGISDV-X,Raw Material,0.247489
L-IPEI04-BULK/1,L-IPEI04-BULK,SILI-AXU3-X,Raw Material,0.162822
L-IPEI04-BULK/1,L-IPEI04-BULK,SILI-DC-PSFCS-X,Raw Material,0.112356
L-IPEI04-BULK/1,L-IPEI04-BULK,SILI-BEL803-X,Raw Material,0.102356
L-IPEI04-BULK/1,L-IPEI04-BULK,PURO-IDD-X,Raw Material,0.0376
L-PGTC-BULK/2,L-PGTC-BULK,THIC-TGPDI-X,Raw Material,0.4
L-PGTC-BULK/2,L-PGTC-BULK,MC3-300-SF,Raw Material,0.22
L-PGTC-BULK/2,L-PGTC-BULK,EMU-VME5-X,Raw Material,0.08
L-PGTC-BULK/2,L-PGTC-BULK,UVIN-MC80-BASF,Raw Material,0.08
L-PGTC-BULK/2,L-PGTC-BULK,EMU-PS-,Raw Material,0.05
L-PGTC-BULK/2,L-PGTC-BULK,EMU-LEXS-X,Raw Material,0.05
L-PGTC-BULK/2,L-PGTC-BULK,SILI-BDM2-X,Raw Material,0.05
L-PGTC-BULK/2,L-PGTC-BULK,MC3-30-SF,Raw Material,0.048067
L-PGTC-BULK/2,L-PGTC-BULK,PENG-PHC-X,Raw Material,0.008
L-PGTC-BULK/2,L-PGTC-BULK,THIC-NDXTP-X,Raw Material,0.005
L-PGTC-BULK/2,L-PGTC-BULK,VITA-DL E-MS,Raw Material,0.005
L-PGTC-BULK/2,L-PGTC-BULK,PEN-SENSC50-X,Raw Material,0.002
L-PGTC-BULK/2,L-PGTC-BULK,PENG-SYM68-X,Raw Material,0.001
L-PGTC-BULK/2,L-PGTC-BULK,PARF-VMR-X,Raw Material,0.0001
L-PGTC-BULK/2,L-PGTC-BULK,WARN-CMGT-,Raw Material,0.0008
L-PGTC-BULK/2,L-PGTC-BULK,CLR-ORYLW-X,Raw Material,0.00005
L-SR10CC-BULK/5,L-SR10CC-BULK,MC3-300-SF,Raw Material,0.2
L-SR10CC-BULK/5,L-SR10CC-BULK,SILI-556-DC-K,Raw Material,0.12
L-SR10CC-BULK/5,L-SR10CC-BULK,PERF-PL-,Raw Material,0.08
L-SR10CC-BULK/5,L-SR10CC-BULK,MC3-30-SF,Raw Material,0.08
L-SR10CC-BULK/5,L-SR10CC-BULK,CERE-810-,Raw Material,0.058
L-SR10CC-BULK/5,L-SR10CC-BULK,IPM-CRDSG-X,Raw Material,0.04
L-SR10CC-BULK/5,L-SR10CC-BULK,LANO-AN--K,Raw Material,0.03
L-SR10CC-BULK/5,L-SR10CC-BULK,SQUA-PRT-X,Raw Material,0.03
L-SR10CC-BULK/5,L-SR10CC-BULK,OIL-OJJBIII-X,Raw Material,0.03
L-SR10CC-BULK/5,L-SR10CC-BULK,BUTT-EBUSA-SBUR,Raw Material,0.02
L-SR10CC-BULK/5,L-SR10CC-BULK,COSM-222--K,Raw Material,0.02
L-SR10CC-BULK/5,L-SR10CC-BULK,UVIN-MC80-BASF,Raw Material,0.02
L-SR10CC-BULK/5,L-SR10CC-BULK,EMU-PS-,Raw Material,0.08824
L-SR10CC-BULK/5,L-SR10CC-BULK,PARF-VMR-X,Raw Material,0.002
L-SR10CC-BULK/5,L-SR10CC-BULK,WARN-CSW-9000S-K,Raw Material,0.03863
L-SR10CC-BULK/5,L-SR10CC-BULK,WARN-FW108S-X,Raw Material,0.01902
L-SR10CC-BULK/5,L-SR10CC-BULK,WARN-9000-,Raw Material,0.00877
L-SR10CC-BULK/5,L-SR10CC-BULK,BHT-CRTL-X,Raw Material,0.001
L-SR10CC-BULK/5,L-SR10CC-BULK,NIPA-S--K,Raw Material,0.0001
L-SR10CC-BULK/5,L-SR10CC-BULK,PARF-VL-R0701531,Raw Material,0.001
L-SR10CC-BULK/5,L-SR10CC-BULK,OIL-ORJVA-X,Raw Material,0.0001
L-SR10CC-BULK/5,L-SR10CC-BULK,ALAN--AK-K,Raw Material,0.001
L-SR10CC-BULK/5,L-SR10CC-BULK,SALA-99--K,Raw Material,0.02
L-SR10CC-BULK/5,L-SR10CC-BULK,WARN-CLOG222--K,Raw Material,0.00813
L-SR10CC-BULK/5,L-SR10CC-BULK,TITA-C-STCR5-K,Raw Material,0.04034
L-SR10CC-BULK/5,L-SR10CC-BULK,WARN-UNPBRWNL88-X,Raw Material,0.00038
L-SR10CC-BULK/5,L-SR10CC-BULK,WARN-RED6LM4-X,Raw Material,0.00884
L-SR10CC-BULK/5,L-SR10CC-BULK,ACTI-VEAC-X,Raw Material,0.0001
L-SR10CC-BULK/5,L-SR10CC-BULK,WARN-GZ0075-X,Raw Material,0.00243
L-SR10CC-BULK/5,L-SR10CC-BULK,WARN-COGO--K,Raw Material,0.03193
L-EW0C44-BULK/64,L-EW0C44-BULK,BUTT-EBUSA-SBUR,Raw Material,0.02
L-EW0C44-BULK/64,L-EW0C44-BULK,CERE-810-,Raw Material,0.058
L-EW0C44-BULK/64,L-EW0C44-BULK,PERF-PL-,Raw Material,0.08
L-EW0C44-BULK/64,L-EW0C44-BULK,BHT-CRTL-X,Raw Material,0.001
L-EW0C44-BULK/64,L-EW0C44-BULK,NIPA-S--K,Raw Material,0.001
L-EW0C44-BULK/64,L-EW0C44-BULK,ALAN--AK-K,Raw Material,0.001
L-EW0C44-BULK/64,L-EW0C44-BULK,LANO-AN--K,Raw Material,0.03
L-EW0C44-BULK/64,L-EW0C44-BULK,MC3-300-SF,Raw Material,0.2
L-EW0C44-BULK/64,L-EW0C44-BULK,SILI-SF15-X,Raw Material,0.12
L-EW0C44-BULK/64,L-EW0C44-BULK,MC3-30-SF,Raw Material,0.08
L-EW0C44-BULK/64,L-EW0C44-BULK,EMU-PS-,Raw Material,0.1224
L-EW0C44-BULK/64,L-EW0C44-BULK,IPM-CRDSG-X,Raw Material,0.04
L-EW0C44-BULK/64,L-EW0C44-BULK,SQUA-AMYR-X,Raw Material,0.03
L-EW0C44-BULK/64,L-EW0C44-BULK,OIL-OJJBIII-X,Raw Material,0.03
L-EW0C44-BULK/64,L-EW0C44-BULK,OIL-ORJVA-X,Raw Material,0.0001
L-EW0C44-BULK/64,L-EW0C44-BULK,LAN-99-X,Raw Material,0.02
L-EW0C44-BULK/64,L-EW0C44-BULK,WARN-UNPBRWNL88-X,Raw Material,0.01798
L-EW0C44-BULK/64,L-EW0C44-BULK,WARN-ABIO-X,Raw Material,0.00555
L-EW0C44-BULK/64,L-EW0C44-BULK,UVIN-MC80-BASF,Raw Material,0.02
L-EW0C44-BULK/64,L-EW0C44-BULK,PARF-VMR-X,Raw Material,0.0005
L-EW0C44-BULK/64,L-EW0C44-BULK,HAIM-DIS-X,Raw Material,0.02
L-EW0C44-BULK/64,L-EW0C44-BULK,WARN-R7EL-X,Raw Material,0.04216
L-EW0C44-BULK/64,L-EW0C44-BULK,ACTI-VEAC-X,Raw Material,0.01
L-EW0C44-BULK/64,L-EW0C44-BULK,WARN-COGO--K,Raw Material,0.02354
L-EW0C44-BULK/64,L-EW0C44-BULK,WARN-TOA506-X,Raw Material,0.02676
L-EM91C26-BULK/103,L-EM91C26-BULK,WARN-COGO--K,Raw Material,0.06847
L-EM91C26-BULK/103,L-EM91C26-BULK,MC3-300-SF,Raw Material,0.2
L-EM91C26-BULK/103,L-EM91C26-BULK,WARN-FW108S-X,Raw Material,0.0148
L-EM91C26-BULK/103,L-EM91C26-BULK,PARF-VMR-X,Raw Material,0.0005
L-EM91C26-BULK/103,L-EM91C26-BULK,WARN-RED6LM4-X,Raw Material,0.04549
L-EM91C26-BULK/103,L-EM91C26-BULK,WARN-UNPBRWNL88-X,Raw Material,0.00755
L-EM91C26-BULK/103,L-EM91C26-BULK,LANO-AN--K,Raw Material,0.03
L-EM91C26-BULK/103,L-EM91C26-BULK,EMU-PS-,Raw Material,0.09556
L-EM91C26-BULK/103,L-EM91C26-BULK,SILI-SF15-X,Raw Material,0.12
L-EM91C26-BULK/103,L-EM91C26-BULK,OIL-ORJVA-X,Raw Material,0.0001
L-EM91C26-BULK/103,L-EM91C26-BULK,BHT-CRTL-X,Raw Material,0.001
L-EM91C26-BULK/103,L-EM91C26-BULK,NIPA-S--K,Raw Material,0.001
L-EM91C26-BULK/103,L-EM91C26-BULK,PERF-PL-,Raw Material,0.08
L-EM91C26-BULK/103,L-EM91C26-BULK,CERE-810-,Raw Material,0.058
L-EM91C26-BULK/103,L-EM91C26-BULK,HAIM-DIS-X,Raw Material,0.02
L-EM91C26-BULK/103,L-EM91C26-BULK,BUTT-EBUSA-SBUR,Raw Material,0.02
L-EM91C26-BULK/103,L-EM91C26-BULK,ALAN--AK-K,Raw Material,0.001
L-EM91C26-BULK/103,L-EM91C26-BULK,MC3-30-SF,Raw Material,0.08
L-EM91C26-BULK/103,L-EM91C26-BULK,IPM-CRDSG-X,Raw Material,0.04
L-EM91C26-BULK/103,L-EM91C26-BULK,SQUA-AMYR-X,Raw Material,0.03
L-EM91C26-BULK/103,L-EM91C26-BULK,OIL-OJJBIII-X,Raw Material,0.03
L-EM91C26-BULK/103,L-EM91C26-BULK,LAN-99-X,Raw Material,0.02
L-EM91C26-BULK/103,L-EM91C26-BULK,UVIN-MC80-BASF,Raw Material,0.02
L-EM91C26-BULK/103,L-EM91C26-BULK,TITA--3328EW-K,Raw Material,0.0065
L-EM91C26-BULK/103,L-EM91C26-BULK,ACTI-VEAC-X,Raw Material,0.01
L-EW0C49-BULK/67,L-EW0C49-BULK,NIPA-S--K,Raw Material,0.001
L-EW0C49-BULK/67,L-EW0C49-BULK,BHT-CRTL-X,Raw Material,0.001
L-EW0C49-BULK/67,L-EW0C49-BULK,CERE-810-,Raw Material,0.058
L-EW0C49-BULK/67,L-EW0C49-BULK,PERF-PL-,Raw Material,0.08
L-EW0C49-BULK/67,L-EW0C49-BULK,BUTT-EBUSA-SBUR,Raw Material,0.02
L-EW0C49-BULK/67,L-EW0C49-BULK,ALAN--AK-K,Raw Material,0.001
L-EW0C49-BULK/67,L-EW0C49-BULK,HAIM-DIS-X,Raw Material,0.02
L-EW0C49-BULK/67,L-EW0C49-BULK,OIL-OJJBIII-X,Raw Material,0.03
L-EW0C49-BULK/67,L-EW0C49-BULK,WARN-COGO--K,Raw Material,0.04085
L-EW0C49-BULK/67,L-EW0C49-BULK,WARN-R7EL-X,Raw Material,0.00253
L-EW0C49-BULK/67,L-EW0C49-BULK,MC3-30-SF,Raw Material,0.08
L-EW0C49-BULK/67,L-EW0C49-BULK,PARF-VMR-X,Raw Material,0.0005
L-EW0C49-BULK/67,L-EW0C49-BULK,OIL-ORJVA-X,Raw Material,0.0001
L-EW0C49-BULK/67,L-EW0C49-BULK,LAN-99-X,Raw Material,0.02
L-EW0C49-BULK/67,L-EW0C49-BULK,UVIN-MC80-BASF,Raw Material,0.02
L-EW0C49-BULK/67,L-EW0C49-BULK,SILI-SF15-X,Raw Material,0.12
L-EW0C49-BULK/67,L-EW0C49-BULK,ACTI-VEAC-X,Raw Material,0.01
L-EW0C49-BULK/67,L-EW0C49-BULK,WARN-C19012-DCR6-K,Raw Material,0.00483
L-EW0C49-BULK/67,L-EW0C49-BULK,WARN-TOA403-KF,Raw Material,0.00038
L-EW0C49-BULK/67,L-EW0C49-BULK,TITA--3328EW-K,Raw Material,0.09723
L-EW0C49-BULK/67,L-EW0C49-BULK,LANO-AN--K,Raw Material,0.03
L-EW0C49-BULK/67,L-EW0C49-BULK,MC3-300-SF,Raw Material,0.2
L-EW0C49-BULK/67,L-EW0C49-BULK,SQUA-AMYR-X,Raw Material,0.03
L-EW0C49-BULK/67,L-EW0C49-BULK,EMU-PS-,Raw Material,0.09259
L-EW0C49-BULK/67,L-EW0C49-BULK,IPM-CRDSG-X,Raw Material,0.04
L-EW0C41-BULK/93,L-EW0C41-BULK,NIPA-S--K,Raw Material,0.001
L-EW0C41-BULK/93,L-EW0C41-BULK,BHT-CRTL-X,Raw Material,0.001
L-EW0C41-BULK/93,L-EW0C41-BULK,SILI-SF15-X,Raw Material,0.12
L-EW0C41-BULK/93,L-EW0C41-BULK,ACTI-VEAC-X,Raw Material,0.01
L-EW0C41-BULK/93,L-EW0C41-BULK,WARN-ABIO-X,Raw Material,0.0015
L-EW0C41-BULK/93,L-EW0C41-BULK,SQUA-AMYR-X,Raw Material,0.03
L-EW0C41-BULK/93,L-EW0C41-BULK,TITA--3328EW-K,Raw Material,0.05059
L-EW0C41-BULK/93,L-EW0C41-BULK,OIL-ORJVA-X,Raw Material,0.0001
L-EW0C41-BULK/93,L-EW0C41-BULK,PARF-VMR-X,Raw Material,0.0005
L-EW0C41-BULK/93,L-EW0C41-BULK,LAN-99-X,Raw Material,0.02
L-EW0C41-BULK/93,L-EW0C41-BULK,LANO-AN--K,Raw Material,0.03
L-EW0C41-BULK/93,L-EW0C41-BULK,PERF-PL-,Raw Material,0.08
L-EW0C41-BULK/93,L-EW0C41-BULK,EMU-PS-,Raw Material,0.1272
L-EW0C41-BULK/93,L-EW0C41-BULK,MC3-300-SF,Raw Material,0.2
L-EW0C41-BULK/93,L-EW0C41-BULK,MC3-30-SF,Raw Material,0.08
L-EW0C41-BULK/93,L-EW0C41-BULK,CERE-810-,Raw Material,0.058
L-EW0C41-BULK/93,L-EW0C41-BULK,IPM-CRDSG-X,Raw Material,0.04
L-EW0C41-BULK/93,L-EW0C41-BULK,OIL-OJJBIII-X,Raw Material,0.03
L-EW0C41-BULK/93,L-EW0C41-BULK,BUTT-EBUSA-SBUR,Raw Material,0.02
L-EW0C41-BULK/93,L-EW0C41-BULK,HAIM-DIS-X,Raw Material,0.02
L-EW0C41-BULK/93,L-EW0C41-BULK,UVIN-MC80-BASF,Raw Material,0.02
L-EW0C41-BULK/93,L-EW0C41-BULK,ALAN--AK-K,Raw Material,0.001
L-EW0C41-BULK/93,L-EW0C41-BULK,WARN-C338--K,Raw Material,0.0374
L-EW0C41-BULK/93,L-EW0C41-BULK,WARN-RED6LM4-X,Raw Material,0.02172
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,CETY---K,Raw Material,0.035
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,EMUL-GMSNSE-X,Raw Material,0.04
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,STA--C18-K,Raw Material,0.035
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,AIR-RO--L,Raw Material,0.77017
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,WAX-LNALWJ-X,Raw Material,0.015
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,LANO-AN--K,Raw Material,0.025
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,IPM-CRDSG-X,Raw Material,0.015
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,SCRU-SPN22-X,Raw Material,0.02
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,EMAL---K,Raw Material,0.015
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,OIL-ORJVA-X,Raw Material,0.01308
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,PARF-R1422-X,Raw Material,0.00525
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,VITA-B3UPPC-X,Raw Material,0.005
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,NIPA-S--K,Raw Material,0.0015
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,NIPA-G--K,Raw Material,0.0015
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,CLAI-II-IC-K,Raw Material,0.001
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,VITA-DL E-MS,Raw Material,0.001
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,AHA-MFE-X,Raw Material,0.001
FS-WS-BULK/FF.RND.W342.09,FS-WS-BULK,KATH---K,Raw Material,0.0005
L-SRMM04-BULK/8,L-SRMM04-BULK,WARN-TPA502-X,Raw Material,0.02
L-SRMM04-BULK/8,L-SRMM04-BULK,WARN-COGO--K,Raw Material,0.017
L-SRMM04-BULK/8,L-SRMM04-BULK,TITA--3328EW-K,Raw Material,0.025
L-SRMM04-BULK/8,L-SRMM04-BULK,PERF-PL-,Raw Material,0.08
L-SRMM04-BULK/8,L-SRMM04-BULK,SILI-556-DC-K,Raw Material,0.12
L-SRMM04-BULK/8,L-SRMM04-BULK,MC3-300-SF,Raw Material,0.2
L-SRMM04-BULK/8,L-SRMM04-BULK,EMU-PS-,Raw Material,0.0929
L-SRMM04-BULK/8,L-SRMM04-BULK,WARN-RED6LM4-X,Raw Material,0.074
L-SRMM04-BULK/8,L-SRMM04-BULK,OIL-OJJBIII-X,Raw Material,0.03
L-SRMM04-BULK/8,L-SRMM04-BULK,MC3-30-SF,Raw Material,0.08
L-SRMM04-BULK/8,L-SRMM04-BULK,SQUA-PRT-X,Raw Material,0.03
L-SRMM04-BULK/8,L-SRMM04-BULK,CERE-810-,Raw Material,0.058
L-SRMM04-BULK/8,L-SRMM04-BULK,LANO-AN--K,Raw Material,0.03
L-SRMM04-BULK/8,L-SRMM04-BULK,IPM-CRDSG-X,Raw Material,0.04
L-SRMM04-BULK/8,L-SRMM04-BULK,SALA-99--K,Raw Material,0.02
L-SRMM04-BULK/8,L-SRMM04-BULK,PARF-VL-R0701531,Raw Material,0.001
L-SRMM04-BULK/8,L-SRMM04-BULK,COSM-222--K,Raw Material,0.02
L-SRMM04-BULK/8,L-SRMM04-BULK,BUTT-EBUSA-SBUR,Raw Material,0.02
L-SRMM04-BULK/8,L-SRMM04-BULK,ALAN--AK-K,Raw Material,0.001
L-SRMM04-BULK/8,L-SRMM04-BULK,UVIN-MC80-BASF,Raw Material,0.02
L-SRMM04-BULK/8,L-SRMM04-BULK,NIPA-S--K,Raw Material,0.001
L-SRMM04-BULK/8,L-SRMM04-BULK,ACTI-TINTT-X,Raw Material,0.003
L-SRMM04-BULK/8,L-SRMM04-BULK,STB-TL-X,Raw Material,0.001
L-SRMM04-BULK/8,L-SRMM04-BULK,WARN-TOA403-KF,Raw Material,0.001
L-SRMM04-BULK/8,L-SRMM04-BULK,OIL-ORJVA-X,Raw Material,0.0001
L-SRMM04-BULK/8,L-SRMM04-BULK,PARF-VMR-X,Raw Material,0.0005
L-SRMM04-BULK/8,L-SRMM04-BULK,ACTI-VEAC-X,Raw Material,0.01
L-UM02-BULK/23,L-UM02-BULK,SERI-C-SI013S200-K,Raw Material,0.04
L-UM02-BULK/23,L-UM02-BULK,SUN-MP-X,Raw Material,0.11
L-UM02-BULK/23,L-UM02-BULK,SFT-CERA847-X,Raw Material,0.2928
L-UM02-BULK/23,L-UM02-BULK,WAX-CDL204--X,Raw Material,0.027
L-UM02-BULK/23,L-UM02-BULK,SALA-99--K,Raw Material,0.2
L-UM02-BULK/23,L-UM02-BULK,SILS-034-X,Raw Material,0.05
L-UM02-BULK/23,L-UM02-BULK,EUTA-G-X,Raw Material,0.05
L-UM02-BULK/23,L-UM02-BULK,VITA-DL E-MS,Raw Material,0.001
L-UM02-BULK/23,L-UM02-BULK,WARN-R7EL-X,Raw Material,0.00433
L-UM02-BULK/23,L-UM02-BULK,OZO-OZO-,Raw Material,0.03
L-UM02-BULK/23,L-UM02-BULK,PERF-PL-,Raw Material,0.035
L-UM02-BULK/23,L-UM02-BULK,PARF-VMR-X,Raw Material,0.0005
L-UM02-BULK/23,L-UM02-BULK,CERE-810-,Raw Material,0.04
L-UM02-BULK/23,L-UM02-BULK,BHT-CRTL-X,Raw Material,0.001
L-UM02-BULK/23,L-UM02-BULK,SQUA-AMYR-X,Raw Material,0.001
L-UM02-BULK/23,L-UM02-BULK,PEN-PRSVPE-X,Raw Material,0.008
L-UM02-BULK/23,L-UM02-BULK,PEN-SENSC50-X,Raw Material,0.004
L-UM02-BULK/23,L-UM02-BULK,PENG-SYM68-X,Raw Material,0.006
L-UM02-BULK/23,L-UM02-BULK,WARN-C338--K,Raw Material,0.01999
L-UM02-BULK/23,L-UM02-BULK,WARN-RED6LM4-X,Raw Material,0.00552
L-UM02-BULK/23,L-UM02-BULK,TITA--3328EW-K,Raw Material,0.06724
L-UM02-BULK/23,L-UM02-BULK,WARN-TOA403-KF,Raw Material,0.00662
BO-W0D-02 BULK/30,BO-W0D-02 BULK,WARN-FW108S-X,Raw Material,0.08368
BO-W0D-02 BULK/30,BO-W0D-02 BULK,POWD-MDMS-,Raw Material,0.2
BO-W0D-02 BULK/30,BO-W0D-02 BULK,WARN-TOA403-KF,Raw Material,0.00317
BO-W0D-02 BULK/30,BO-W0D-02 BULK,PENG-PNX-X,Raw Material,0.008
BO-W0D-02 BULK/30,BO-W0D-02 BULK,SERI-790-,Raw Material,0.38856
BO-W0D-02 BULK/30,BO-W0D-02 BULK,COSM-222--K,Raw Material,0.07
BO-W0D-02 BULK/30,BO-W0D-02 BULK,SILI-D2-TSFST-K,Raw Material,0.03
BO-W0D-02 BULK/30,BO-W0D-02 BULK,TIT-CR50HD-X,Raw Material,0.102
BO-W0D-02 BULK/30,BO-W0D-02 BULK,POLY-M-MP27-K,Raw Material,0.05
BO-W0D-02 BULK/30,BO-W0D-02 BULK,WARN-6000-,Raw Material,0.02794
BO-W0D-02 BULK/30,BO-W0D-02 BULK,WARN-S12YL--K,Raw Material,0.01718
BO-W0D-02 BULK/30,BO-W0D-02 BULK,WARN-S12RR5161--K,Raw Material,0.01947
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,ACTI-VEAC-X,Raw Material,0.0001
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,ARMO-HD--K,Raw Material,0.028
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,OZO-OZO-,Raw Material,0.03
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,CRO2-LA-,Raw Material,0.01
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,WAX-CDL204--X,Raw Material,0.02
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,NIPA-S--K,Raw Material,0.001
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,WAX-CW--K,Raw Material,0.005
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,MICP-M511-X,Raw Material,0.022
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,OIL-CA-MS,Raw Material,0.33687
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,POLY-M-MP27-K,Raw Material,0.01
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,MC3-300-SF,Raw Material,0.07
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,WAX-SP422-X,Raw Material,0.03
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,LANO-AN--K,Raw Material,0.03
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,BHT-CRTL-X,Raw Material,0.001
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,TITA--3328EW-K,Raw Material,0.05282
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,CRO1-ML-,Raw Material,0.01
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,PARF-VMR-X,Raw Material,0.0005
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,WARN-UNPBRWNL88-X,Raw Material,0.01462
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,WARN-C43001-MV-K,Raw Material,0.01986
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,WARN-TOA506-X,Raw Material,0.01509
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,WARN-C338--K,Raw Material,0.02012
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,WARN-C19011-R7CL-K,Raw Material,0.00302
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,PERF-PL-,Raw Material,0.03
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,OIL-OJJBIII-X,Raw Material,0.03
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,SQUA-AMYR-X,Raw Material,0.03
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,LAN-99-X,Raw Material,0.06
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,UVIN-MC80-BASF,Raw Material,0.02
L-W1CMSPC16-BULK/85,L-W1CMSPC16-BULK,COSM-222--K,Raw Material,0.1
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,SAMP-LCRDPRS-X,Raw Material,0.0005
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,SILI-1202-,Raw Material,0.02
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,UVIN-MC80-BASF,Raw Material,0.07
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,AIR-RO--L,Raw Material,0.2585
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,PWD-SYS-X,Raw Material,0.025
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,PURO-IDD-X,Raw Material,0.08
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,TITA-CROTS-X,Raw Material,0.11
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,TOSP-2000B-X,Raw Material,0.035
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,SALA-99--K,Raw Material,0.03
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,BENT-BGVS5PC-X,Raw Material,0.035
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,SUNP-170-X,Raw Material,0.01
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,PR-ZPRDL-X,Raw Material,0.05
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,SILI-KFFA-X,Raw Material,0.05
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,POWD-SH219-X,Raw Material,0.01
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,SILI-BE6-X,Raw Material,0.05
F-CPRS01-BULK/FF.RND.W656.02,F-CPRS01-BULK,SILI-9546-EDC,Raw Material,0.05
