Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,,Tidak ada BOM
CUS-EFC06-W/1,CUS-EFC06-W,STIC-SEFCCR0-W,Packaging Material,1,Pc(s),,
CUS-EFC06-W/1,CUS-EFC06-W,PUFF-EFCCR0-W,Packaging Material,1,Pc(s),,
CUS-EFC06-W/1,CUS-EFC06-W,STIC-BEFCC06R0-W,Packaging Material,1,Pc(s),,
CUS-EFC06-W/1,CUS-EFC06-W,DUS-EFCC06R0-W,Packaging Material,1,Pc(s),,
CUS-EFC06-W/1,CUS-EFC06-W,KB-WIPSKMMR1-W,Packaging Material,0.02083,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,CUS-HLGCC31-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,STIC-VHGCC31R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC31-MO/2,CUS-HLGCC31-MO,STIC-BHGCC31R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,CUS-HLGCC41-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,STIC-VHGCC41R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC41-MO/2,CUS-HLGCC41-MO,STIC-BHGCC41R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,STIC-VHGCC51R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,STIC-BHGCC51R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC51-MO/2,CUS-HLGCC51-MO,CUS-HLGCC51-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,CUS-HLGCC62-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,STIC-BHGCC62R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,STIC-VHGCC62R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCC62-MO/2,CUS-HLGCC62-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,STIC-BHGCN20R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,STIC-VHGCN20R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,CUS-HLGCN20-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN20-MO/2,CUS-HLGCN20-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,STIC-BHGCN40R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,CUS-HLGCN40-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,STIC-VHGCN40R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCN40-MO/2,CUS-HLGCN40-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,STIC-BHGCW12R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,STIC-VHGCW12R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW12-MO/2,CUS-HLGCW12-MO,CUS-HLGCW12-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,CUS-HLGCW21-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,STIC-VHGCW21R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW21-MO/2,CUS-HLGCW21-MO,STIC-BHGCW21R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,STIC-VHGCW30R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,CUS-HLGCW30-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,STIC-BHGCW30R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW30-MO/2,CUS-HLGCW30-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,CUS-HLGCW32-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,STIC-VHGCW32R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,STIC-BHGCW32R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW32-MO/2,CUS-HLGCW32-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,CUS-HLGCW50-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,STIC-VHGCW50R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCW50-MO/2,CUS-HLGCW50-MO,STIC-BHGCW50R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,CUS-HLGCW60-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04166,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,STIC-BHGCW60R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGCW60-MO/2,CUS-HLGCW60-MO,STIC-VHGCW60R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,CUS-HLGN10-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,STIC-BHGCN10R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,STIC-MOR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04167,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,STIC-VHGCN10R1-MO,Packaging Material,1,Pc(s),,
CUS-HLGN10-MO/6,CUS-HLGN10-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04167,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,STIC-VHGCC21R1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,CUS-HLGNC21-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,STIC-MOR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,STIC-BHGCC21R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,STIC-VHGCN30R1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04167,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,STIC-MOR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,STIC-BHGCN30R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,CUS-HLGNN30-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,STIC-MOR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,CUS-HLGNN50-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,ISPO-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,STIC-VHGCN50R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,STIC-BHGCN50R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04167,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,CUS-HLGNW22-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,STIC-BHGCW22R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04167,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,STIC-MOR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,STIC-VHGCW22R1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,STIC-BHGCW33R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,STIC-MOR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,CUS-HLGNW33-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,STIC-VHGCW33R1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04167,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CUS-HLGNW41-BULK,Semi Finished Goods,0.015,kg,,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-ICHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-RHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-SHLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,ISPO-HLGCR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,PUFF-HLGCR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-BHGCW41R0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,DUS-HLGCIVR1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-VHGCW41R1-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-MOR0-MO,Packaging Material,1,Pc(s),,
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04167,Pc(s),,
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,CUS-HLGNW42-BULK,Semi Finished Goods,0.015,kg,,
