Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
BOTO-WGSRV10R0-E,28568,14284,14284,14284,14284,14284,14284,14284,14284,28568,14284,14284,14284,14284,28568,0,
BOTO-WHGFHLR0-IP,2243,2243,2243,4486,0,4486,2243,2243,0,4486,0,4486,4486,0,0,4486,
BOTO-WILSLSR0-W,2992,0,2992,0,0,0,2992,11968,2992,0,0,5984,0,11968,0,0,
BOTO-WJKLTSR1-OMG,21240,17700,31860,31860,31860,31860,49556,17700,38940,28320,31860,53096,31860,24780,38940,14160,
BOTO-WLLC01RR0-W,0,0,43728,43728,0,43728,43728,0,43728,43728,0,43728,43728,0,43728,43728,
BOTO-WLLC02RR0-W,201,0,49560,49560,0,99120,0,0,49560,49560,49560,0,49560,49560,49560,0,
BOTO-WLLC03RR0-W,201,0,28872,28872,0,28872,28872,0,28872,28872,28872,28872,0,28872,28872,0,
BOTO-WLSR0-E,38320,227232,57572,49036,42680,63928,42680,218696,57572,46856,42680,51216,49036,46856,51216,17072,
BOTO-WPM01R0-E,0,0,10476,0,0,5238,0,0,5238,0,5238,0,5238,0,5238,5238,
BOTO-WPM02R0-E,2900,1547,18824,0,0,9412,0,0,9412,0,9412,0,9412,0,9412,9412,
BOTO-WPM03R0-E,0,2381,10476,0,5238,5238,0,5238,5238,0,5238,5238,0,5238,5238,5238,
BOTO-WPM04R0-E,0,0,10476,0,0,5238,0,5238,0,5238,0,5238,5238,0,5238,0,
BOTO-WPM05R0-E,5901,2900,16716,0,16716,16716,0,0,16716,0,16716,0,16716,0,16716,0,
BOTO-ZZM50PH-K,3941,1591,3941,2350,1591,3941,1591,0,1591,3941,1591,1591,1591,0,1591,1591,
BRUS-CPCCC01R0-W,0,0,0,1556,0,0,0,1556,0,0,0,1556,0,0,1556,0,
BRUS-CPCCC02R0-W,0,0,1556,0,0,0,1556,0,0,1556,0,0,1556,0,0,0,
BRUS-CQEPR0-W,21200,26500,31800,31800,37100,31800,31800,26500,31800,31800,26500,42400,31800,26500,26500,21200,
BRUS-DEESR0-MOSH,1280,2100,1640,2100,2100,2100,2100,2100,2100,2100,2100,2100,1640,2100,2920,1280,
BRUS-DESAEXEBKR1-W,4956,8260,9912,9912,8260,11564,8260,6608,11564,9912,8260,11564,8260,8260,9912,4956,
BRUS-EBOR0-WRL,788,788,1576,1576,1576,2364,1576,788,2364,1576,1576,1576,2364,1576,2364,788,
BRUS-EBOR1-W,6744,11240,20232,14612,15736,19108,14612,11240,19108,13488,14612,19108,14612,14612,15736,7868,
BRUS-EEPR0-WRL,5912,11824,16258,14780,13302,17736,14780,10346,17736,13302,14780,16258,14780,13302,16258,7390,
BRUS-ISCEPR0-WRGF,0,788,1576,1576,788,1576,1576,788,1576,1576,788,1576,1576,1576,1576,788,
BRUS-MAR0-MO,0,2976,6944,3968,4960,4960,3968,2976,5952,3968,4960,4960,4960,3968,5952,1984,
BRUS-MMR0-MO,0,2976,6944,3968,4960,4960,3968,2976,5952,3968,4960,4960,4960,3968,5952,1984,
BRUS-SR0-E,0,0,0,0,0,1447,1988,1503,2489,1988,1988,2489,2004,1988,2265,1055,
BUSA-CMMOD59T9-H,952,0,1904,952,952,1904,952,952,952,952,952,1904,952,952,1904,0,
BW-P1R0-X,539,1078,2665,1602,179,0,524,524,524,524,0,524,524,524,524,524,
CAP-AACMWR0-W,0,26613,26613,26613,0,26613,26613,0,26613,26613,26613,26613,26613,0,26613,26613,
CAP-APDHCP60-W,3960,0,0,3960,3960,3960,0,0,3960,0,0,0,0,0,0,0,
CAP-BADS1702R0-WPP,17150,34300,51450,34300,34300,51450,34300,34300,34300,51450,34300,51450,17150,0,0,0,
CAP-BCLFR0-OMG,169840,156645,237410,167955,153240,228225,156645,130250,226320,173045,158550,203330,167735,182835,216530,104665,
CAP-BCSPTE30-W,0,0,31382,0,0,31382,0,0,31382,0,0,31382,0,31382,0,0,
CAP-BCSPTE50R0-WALU,0,0,16779,16779,0,16779,16779,16779,16779,16779,0,16779,16779,16779,16779,0,
CAP-BDFS170-WPP,16730,16730,16730,16730,16730,16730,16730,16730,16730,16730,16730,16730,16730,0,0,0,
CAP-BELSAR0-W,103325,103325,0,103325,103325,0,103325,103325,0,103325,103325,0,103325,103325,0,103325,
CAP-BGCL10-CL,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-BHFTS1702R0-WPP,33640,134560,185020,151380,151380,168200,151380,117740,185020,134560,151380,185020,67280,0,0,0,
CAP-BHRMS30R0-W,9115,9264,9264,9115,9264,18379,0,0,3165,0,0,0,0,0,0,0,
CAP-BK200HD-X,3442,3442,3442,3442,3442,5163,3442,3442,3442,3442,3442,5163,3442,3442,5163,1721,
CAP-BL100NAT-UPP,29301,39451,72190,39244,68029,39244,59423,42377,69234,59423,47850,59423,49232,62379,59423,29433,
CAP-BL100SILA-WPP,14612,20918,29275,27173,20918,29275,25071,18816,27173,23020,25071,29275,20918,25071,27173,10459,
CAP-BL200BLA-PP,2218,0,2885,2293,2293,2293,2293,1701,2293,2293,2293,2885,1701,2293,2885,592,
CAP-BL200NAT-PP,54125,76027,116796,79227,86532,108844,75513,70585,96962,93993,78220,106841,82141,93177,100842,50908,
CAP-BLFT125R1-W,73050,244444,342788,269266,293616,342788,269266,220566,367138,269266,269266,342788,318438,269266,243500,195744,
CAP-BMF01LR0-E,0,0,0,0,0,4410,0,0,0,0,0,4410,0,0,0,0,
CAP-BMF02NR0-E,0,0,0,4410,0,0,0,0,4410,0,0,0,4410,0,0,0,
CAP-BMF03CR0-E,0,0,0,0,0,4410,0,0,0,0,0,4410,0,0,0,0,
CAP-BMF04MR0-E,0,0,0,0,0,0,0,0,0,0,0,4410,0,0,0,0,
CAP-BMWR1-WPP,78232,113200,120421,65471,51100,31189,9381,0,21194,9381,0,9381,21194,0,9381,21194,
CAP-BNG100HG-X,0,2872,1436,2872,1436,2872,1436,1436,1436,2872,1436,2872,1436,1436,2872,0,
CAP-BNG100P-,16310,24510,57130,32650,40820,48960,40820,24480,57130,32650,40820,48960,40820,32650,40850,24480,
CAP-BNSS1702R0-WPP,16870,0,16870,16870,16870,16870,16870,16870,16870,16870,16870,16870,16870,0,0,0,
CAP-BPBMWRV-W,68211,126489,127098,9933,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-BRLOIMW-W,45764,21564,45764,43128,45764,21564,67328,0,67328,45764,21564,67328,45764,21564,67328,21564,
CAP-BRO-P-P,33002,33002,49503,33002,49503,49503,33002,33002,49503,49503,33002,49503,49503,33002,49503,33002,
CAP-BSFT100-E,59112,90177,120948,81452,90792,131239,86364,11765,42546,41861,41946,42461,32521,31680,30671,21465,
CAP-BWMGTR0-BD,0,3417,3417,0,3417,3417,0,3417,3417,0,3417,3417,0,3417,3417,0,
CAP-BWMSSR0-BD,3490,3490,3490,3490,3490,3490,3490,3490,3490,3490,3490,3490,3490,3490,3490,0,
CAP-BWMYZR0-BD,0,3475,3475,3475,0,3475,3475,0,3475,3475,3475,0,3475,3475,3475,0,
CAP-CABPCB-WASABS,5840,15640,20520,15640,15640,19540,15640,12700,20520,14660,15640,20520,15640,15640,5820,6840,
CAP-CAFP-WASABS,5608,8412,8412,8412,8412,11216,8412,5608,8412,8412,8412,11216,8412,8412,8412,5608,
CAP-CDFMR0-W,0,34966,33345,66690,65069,66690,49207,49207,66690,49207,66690,65069,66690,49207,50828,31724,
CAP-CDMM30R0-W,32310,0,32310,0,32310,32310,32310,0,32310,32310,32310,32310,0,32310,32310,0,
CAP-CELFPR3-WABS,38640,61436,80564,61340,61244,80660,61244,51680,74188,64528,61244,80660,64528,61340,80564,38640,
CAP-CGKOC10R0-W,0,0,0,0,0,2688,0,0,0,0,2688,0,0,0,2688,0,
CAP-CLBPER0-E,1192,2980,4172,2980,2980,3576,3576,1788,4172,2980,2980,3576,3576,2980,3576,1788,
CAP-CLBPIR0-E,1192,1788,2384,1788,1788,1788,1788,1788,1788,1788,1788,2384,1788,1788,1788,1192,
CAP-CLHNTR0-E,596,1788,1788,1192,1192,1788,1788,1192,1788,1192,1192,1788,1788,1192,1788,596,
CAP-CLOSR0-EPINK,19908,26544,30968,26544,24332,30968,26544,17696,30968,26544,24332,30968,24332,26544,28756,15484,
CAP-CMOFP014-ASABS,25136,33912,63882,49774,45348,61142,45348,39338,58456,49774,48088,61142,42608,50828,60618,18588,
CAP-CPCCC01R0-W,0,0,0,1556,0,0,0,1556,0,0,0,1556,0,0,1556,0,
CAP-CPCCC02R0-W,0,0,1556,0,0,0,1556,0,0,1556,0,0,1556,0,0,0,
CAP-CPMTPR0-MOASABSD,2076,2076,3460,2076,2076,3460,2076,1384,3460,2076,2076,2768,2768,2076,2768,1384,
CAP-CSBDC9R0-W,12324,6162,6162,12324,63172,6162,6162,6162,6162,12324,6162,63172,6162,6162,12324,0,
CAP-CSDSBS20R0-W,0,86150,129225,86150,86150,0,0,0,0,0,0,0,0,0,0,0,
CAP-CSET125-W,0,15464,23196,23306,31038,23306,15464,23306,23196,23306,23306,31038,15464,23306,23196,15464,
CAP-CTKBE10-W,9384,0,0,0,0,2688,0,0,0,0,2688,0,0,0,2688,0,
CAP-CTKRC10R0-W,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-DRFTS120-CL,2900,0,2900,1450,1450,1450,1450,1450,1450,1450,1450,2900,1450,1450,1450,1450,
CAP-DROR0-K,58626,56276,47689,2350,1591,3941,1591,0,1591,3941,1591,1591,1591,0,1591,1591,
CAP-DTHBWR0-K,45933,43583,55261,44342,38935,55261,43583,32664,52911,41285,43583,52911,43583,41992,57591,24927,
CAP-EARTHBALT-ELL,0,0,0,0,0,2058,8232,12348,14406,11662,11662,31556,16464,13720,13034,10976,
CAP-ELMFR0-W,50834,92175,142836,117595,101495,143009,92175,92175,117595,117595,117595,117595,117589,117595,142836,50834,
CAP-FROZZ100R0-W,9960,0,19920,9960,9960,9960,9960,9960,9960,9960,9960,9960,9960,9960,9960,9960,
CAP-FT200-P-P,1099,1099,1099,1099,0,1099,1099,1099,1099,0,1099,1099,1099,1099,1099,0,
CAP-FTWR0-WL,102,0,0,0,18117,6039,6039,0,36234,24156,18117,24156,12078,24156,12078,24156,
CAP-GBBC40-L,10770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-GBFM100-L,0,0,5510,0,5510,5510,0,5510,5510,0,5510,5510,0,5510,5510,0,
CAP-GBHT100R0-L,0,0,0,0,0,2802,0,0,2802,0,2802,0,0,2802,0,0,
CAP-GBHT30-L,0,0,0,0,3330,0,0,0,3310,0,0,0,0,0,0,0,
CAP-GBSRS20-L,0,0,0,0,0,4710,0,0,0,4710,0,0,4710,0,0,0,
CAP-GCFJR0-CL,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-HRIT100R2-W,9996,0,0,0,19992,0,9996,0,9996,0,9996,0,19992,0,0,0,
CAP-IMHC20-W,3960,0,0,3960,3960,3960,0,0,3960,0,0,0,0,0,0,0,
CAP-IUVSSR0-W,8392,17340,28002,0,17896,17896,8948,8948,17896,8948,17896,8948,17896,8948,17896,17896,
CAP-JCK2L-X,1628,4344,6607,5561,5849,7133,4417,5185,6598,6384,4417,6748,6234,5784,6813,2321,
CAP-LTE-EPP,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-MMB-MO,2556,2556,4544,4260,3976,5112,4260,2840,4828,3976,4544,4828,3976,4260,4544,2272,
CAP-MMB20PH-K,3941,1591,3941,2350,1591,3941,1591,0,1591,3941,1591,1591,1591,0,1591,1591,
CAP-MPASET100-E,0,9933,0,0,9933,0,0,9933,0,9933,0,0,9933,0,9933,0,
CAP-NDACMWR0-W,0,107122,124050,94911,94911,136261,65772,82700,136261,94911,94911,107122,136261,94911,136261,94911,
CAP-NFSBW-K,0,0,0,53805,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-NFSBW30-BD,0,181800,318150,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-NFSRRC5R0-CL,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-NPBRT100-T,0,0,0,0,0,0,0,0,0,2874,0,0,0,0,0,0,
CAP-OMGPGT100-OMG,50655,70917,111441,91179,81048,111441,81048,70917,111441,81048,91179,111441,81048,91179,111441,60786,
CAP-OPLS20-BL,1210,1927,1434,4694,1927,4694,1927,717,4694,1927,3977,2644,3484,1927,4694,0,
CAP-PAISM30R1-EPP,0,0,0,18920,0,0,0,0,18920,0,0,0,18920,0,0,0,
CAP-PCDSM30R1-WNP,6146,3654,9800,6146,9800,9800,3654,6146,9800,3654,9800,9800,6146,3654,6146,9800,
CAP-PCDWM30R0-W,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,
CAP-PEDT-K,99453,89193,131071,115228,104814,141485,110021,68143,146692,99607,120435,130983,99607,115228,115450,73350,
CAP-PGRY30R1-WTMP,12147,86814,111108,67701,98961,98961,67701,55554,111108,98961,98961,79848,86814,98961,79848,55554,
CAP-PLA1302-MO,5706,2622,13412,4577,5222,5131,4577,11457,5222,3932,5222,4577,12656,4577,4577,3932,
CAP-PLBGELFR0-WRL,14776,66449,61934,46731,81716,58435,56164,36063,71195,71564,33621,103204,34657,71564,68893,12603,
CAP-PLGHGFF-MO,2404,5409,16975,9064,7261,11468,8463,8463,10315,9064,8463,10867,9064,9714,10867,5458,
CAP-PLGHLTB-MO,3461,0,10383,3461,3461,10383,3461,3461,10383,6922,0,6922,10383,3461,3461,3461,
CAP-PS35WALU-SSIP,22942,15164,38145,22721,15350,38145,22721,23023,30433,30514,30433,30580,22876,22760,45744,7712,
CAP-PSEDP-K,2770,0,8310,2770,2770,5540,5540,2770,5540,5540,2770,5540,5540,5540,2770,5540,
CAP-PWLF24H-MO,9876,19474,45055,35646,37037,46022,39947,24180,46869,36697,41172,39381,39739,37769,46080,20417,
CAP-RYDC9-W,0,25678,25678,25678,25678,25678,0,25678,25678,25678,25678,25678,25678,0,25678,25678,
CAP-RYISRV-W,0,80316,40158,46336,78206,86494,46336,40158,84384,86494,46336,46336,78206,86494,40158,46336,
CAP-RYTE50R0-WALU,0,19000,0,19000,19000,0,19000,0,19000,0,19000,0,19000,0,19000,0,
CAP-RYTERV100-W,0,0,9600,9600,0,9600,9600,0,9600,9600,9600,9600,9600,9600,0,9600,
CAP-S150OOFMWNL-GOPP,997,997,3988,2991,1994,3988,1994,1994,3988,2991,1994,3988,2991,1994,3988,997,
CAP-S20W-X,32266,64532,112931,96798,80665,129064,80665,64532,129064,80665,96798,112931,96798,80665,112931,48399,
CAP-S50POOWNLGO-PP,0,5234,5234,5234,5234,5234,5234,2617,5234,5234,5234,5234,5234,5234,5234,2617,
CAP-SO10R0-B,2600,1350,3050,6100,6900,9150,4850,3500,7000,1350,6550,12550,15600,1800,4850,900,
CAP-SPGFW9-OMG,0,0,0,0,19920,19920,19920,19920,19920,0,19920,19920,19920,19920,19920,0,
CAP-SPGM75-OMG,27152,40728,40728,27152,40728,40728,27152,27152,40728,40728,27152,54304,27152,40728,40728,13576,
CAP-SRF12-X,0,0,50712,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAP-TLC01P-E,0,464,928,812,580,696,464,464,696,464,580,580,580,580,580,232,
CAP-TLC02B-E,0,232,812,580,580,580,348,348,580,464,348,580,464,464,464,232,
CAP-TLC03GBR0-E,0,116,1044,928,812,696,696,348,812,464,696,696,696,464,580,348,
CAP-TLC04SCR0-E,0,0,812,696,580,580,348,348,696,348,464,580,464,464,348,232,
CAP-TLC05SUR0-E,0,232,812,580,696,464,580,348,580,464,464,580,464,580,464,116,
CAP-TLC06CPR0-E,0,0,116,348,232,464,348,232,348,348,348,464,348,232,464,232,
CAP-USSSR0-TV,0,0,3333,0,0,3333,0,0,0,3333,0,0,3333,0,0,0,
CAP-UVSSR0-W,8392,17340,28002,0,17896,17896,8948,8948,17896,8948,17896,8948,17896,8948,17896,17896,
CAP-UVSWRR0-W,16119,27651,161582,54221,53140,53140,26570,26570,0,0,0,0,0,0,0,0,
CAPA-ALMR1-WABS,0,0,27456,0,27456,0,27456,0,27456,27456,0,27456,0,27456,0,27456,
CAPA-BDMR1-MOABS,3960,0,7046,0,3486,0,3560,3486,3960,0,7046,0,0,3486,3560,0,
CAPA-CLVMR0-E,32617,0,9720,12960,6480,12960,9720,9720,16200,12960,12960,16200,12960,9720,19440,12960,
CAPA-CMLCR0-W,13236,8217,16434,16434,19173,24651,16434,16434,21912,19173,19173,19173,19173,19173,19173,16434,
CAPA-CMR0-EM,21552,33912,58096,38764,47464,56656,43412,31444,54928,42816,42816,51268,41088,45140,41440,26056,
CAPA-CWIMLPR0-W,2264,4528,9056,9056,20376,27168,15848,13584,24904,18112,15848,20376,20376,18112,13584,11320,
CAPA-CWPEPR0-MO,0,616,616,308,616,616,308,616,616,308,616,616,308,616,616,308,
CAPA-ECLTR0-WASABS,15426,15426,46278,30852,30852,46278,30852,30852,15426,61704,30852,46278,0,61704,15426,15426,
CAPA-EIMLR0-IP,9168,36508,19274,13430,12894,20614,17692,7050,26726,14234,14770,23804,17692,17826,20882,14368,
CAPA-EMLCRKR0-W,82876,320256,480596,328172,435200,473932,353576,311512,451860,394388,391056,429788,416460,403132,439784,201152,
CAPA-EMLSR0-W,44492,50848,69916,44492,50848,76272,44492,44492,69916,50848,57204,57204,57204,57204,63560,25424,
CAPA-EXBLSR0-W,0,7680,7680,0,7680,7680,7680,7680,7680,7680,7680,7680,7680,7680,0,7680,
CAPA-EXLWMR0-W,48870,0,48870,0,48870,48870,0,48870,48870,0,48870,0,48870,48870,0,48870,
CAPA-GS02ASR0-E,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-GS03CRR0-E,9607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-GS04PSR0-E,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-GS05SDR0-E,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-GSRV01R0-E,71342,35671,71342,35671,71342,35671,71342,35671,71342,35671,71342,35671,71342,35671,71342,35671,
CAPA-GSRV02R0-E,0,28568,14284,28568,14284,28568,14284,14284,28568,14284,28568,14284,28568,14284,28568,14284,
CAPA-GSRV03R0-E,0,0,21878,0,0,0,21878,0,0,0,21878,21878,21878,0,43756,0,
CAPA-GSRV04R0-E,0,28568,14284,14284,28568,14284,14284,14284,28568,14284,14284,14284,28568,14284,14284,14284,
CAPA-GSRV05R0-E,14284,14284,14284,14284,14284,28568,14284,0,28568,14284,14284,14284,14284,14284,14284,14284,
CAPA-GSRV06R0-E,43756,21878,43756,21878,21878,43756,43756,21878,21878,43756,21878,43756,21878,21878,43756,21878,
CAPA-GSRV07R0-E,21878,43756,43756,21878,43756,43756,43756,21878,43756,21878,43756,43756,43756,21878,43756,21878,
CAPA-GSRV08R0-E,14284,14284,28568,28568,14284,28568,14284,28568,14284,28568,28568,28568,14284,28568,28568,14284,
CAPA-GSRV09R0-E,14284,28568,28568,14284,28568,28568,14284,14284,28568,28568,28568,28568,14284,28568,28568,14284,
CAPA-GSRV10R0-E,28568,14284,14284,14284,14284,14284,14284,14284,14284,28568,14284,14284,14284,14284,28568,0,
CAPA-HGFHLR0-IP,2243,2243,2243,4486,0,4486,2243,2243,0,4486,0,4486,4486,0,0,4486,
CAPA-HSLWR1-MO,524,13100,30916,15720,13624,20436,15196,12576,19912,15196,16244,20436,15720,15720,20436,7860,
CAPA-IBBM1R0-WABSM,704,1408,1408,704,1408,1408,1408,704,704,0,0,0,0,0,0,0,
CAPA-IBBM2R0-WABSM,704,704,704,704,1408,704,704,0,0,0,0,0,0,0,0,0,
CAPA-ILSLSR0-W,2992,0,2992,0,0,0,2992,11968,2992,0,0,5984,0,11968,0,0,
CAPA-IMLCR0-MO,10108,39076,77224,54364,51292,68580,55864,45720,70616,54864,55364,65008,58436,57900,71116,25396,
CAPA-JKLTS01R1-OMG,7080,7080,7080,10620,7080,7080,14159,3540,10620,7080,7080,14159,7080,7080,10620,3540,
CAPA-JKLTS02R1-OMG,7080,7080,10620,10620,7080,10620,10619,7080,10620,10620,7080,14159,10620,7080,10620,3540,
CAPA-JKLTS03R1-OMG,3540,0,3540,3540,7080,7080,10619,3540,7080,3540,7080,10619,7080,3540,7080,3540,
CAPA-JKLTS04R1-OMG,3540,3540,10620,7080,10620,7080,14159,3540,10620,7080,10620,14159,7080,7080,10620,3540,
CAPA-LIWMR0-MO,0,0,24955,0,24955,0,24955,0,24955,0,24955,0,24955,0,24955,0,
CAPA-LLC01LR0-W,38708,0,38708,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-LLC01RR0-W,0,0,43728,43728,0,43728,43728,0,43728,43728,0,43728,43728,0,43728,43728,
CAPA-LLC02BR0-W,74674,37337,14656,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-LLC02RR0-W,201,0,49560,49560,0,99120,0,0,49560,49560,49560,0,49560,49560,49560,0,
CAPA-LLC03RR0-W,201,0,28872,28872,0,28872,28872,0,28872,28872,28872,28872,0,28872,28872,0,
CAPA-MKLCCEKIMR0-OMG,751688,966456,1127532,912764,925364,1127532,912764,751688,1140132,912764,912764,1181224,871672,966456,1127532,710596,
CAPA-MKLCR0-OMG,1053964,1087504,1395768,1095844,1162984,1383228,1149536,825200,1467108,1079104,1174616,1391628,1154584,1100044,1387428,908352,
CAPA-MKLCSER0-OMG,53160,437772,331452,212640,212640,212640,159480,48384,0,0,0,0,0,0,0,0,
CAPA-MPR0-EM,7901,47521,40261,48065,31710,32301,47521,24353,55422,40261,15849,63926,7948,63926,15849,40261,
CAPA-NCLADR0-W,0,53950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-NGS01R0-E,0,15384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-NGS07R0-E,0,15384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-NWLS01R0-E,0,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAPA-PCM7R0-W,28136,0,28136,28136,28136,0,28136,28136,0,28136,28136,0,28136,28136,28136,0,
CAPA-PM01R0-E,0,0,10476,0,0,5238,0,0,5238,0,5238,0,5238,0,5238,5238,
CAPA-PM02R0-E,2900,1547,18824,0,0,9412,0,0,9412,0,9412,0,9412,0,9412,9412,
CAPA-PM03R0-E,0,2381,10476,0,5238,5238,0,5238,5238,0,5238,5238,0,5238,5238,5238,
CAPA-PM04R0-E,0,0,10476,0,0,5238,0,5238,0,5238,0,5238,5238,0,5238,0,
CAPA-PM05R0-E,5901,2900,16716,0,16716,16716,0,0,16716,0,16716,0,16716,0,16716,0,
CAPA-PPLLCBR0-MO,1760,0,0,0,0,0,1760,0,0,0,0,0,0,0,1760,0,
CAPA-PPLLR0-MO,0,1760,1760,0,1760,1760,1760,0,1760,1760,0,1760,1760,0,1760,1760,
CAPA-PTCLCR0-MO,10670,0,16316,8158,8158,8158,16316,0,16316,8158,8158,16316,0,16316,16316,0,
CAPA-PTMLCR1-MO,73324,82888,140272,111580,114768,137084,108392,86076,140272,108392,111580,140272,111580,114768,137084,70136,
CAPA-SLAMR0-E,0,3937,3937,3937,3937,3937,3937,0,3937,3937,3937,3937,3937,0,3937,3937,
CAPA-SLEL-WABS,24948,0,24948,24948,24948,0,24948,0,24948,24948,24948,0,24948,24948,0,24948,
CAPA-SMUBCCR0-E,6452,6452,0,6452,6452,6452,6452,0,6452,6452,6452,6452,0,6452,6452,0,
CAPA-SMUBCR0-E,10056,8452,11660,8452,10056,11804,8452,6704,10056,10056,8452,10056,10056,8452,10056,6704,
CAPA-SMULCR0-E,3352,0,5028,5028,6704,5028,3352,1676,8380,3352,5028,6704,5028,3352,5028,3352,
CAPA-SMULGR0-E,3936,820,3608,3116,3280,3936,3116,2624,4100,3116,3444,3772,3280,3280,1968,1804,
CAPA-SMULMR0-E,3034,2132,7708,7216,7380,9512,8692,6724,10988,8856,9184,10988,8856,9184,5412,5412,
CAPA-SMUMR0-E,6024,0,6024,6024,6024,6024,6024,0,6024,6024,6024,6024,6024,0,6024,6024,
CAPA-TVEMR2-WAL,25913,51826,51826,51826,25913,51826,51826,25913,51826,51826,25913,51826,51826,25913,51826,25913,
CAPA-WCADLPR0-W,50181,161533,309516,257512,183460,263917,180481,174626,224599,153958,207764,215472,157036,218192,198380,103724,
CAPA-WCPRLR0-W,0,2980,2980,2980,2384,2980,1788,2384,3576,2980,2384,3576,2384,2980,2980,596,
CAPA-WCTR0-E,33332,34408,46236,39068,37992,43728,34408,30824,47312,30824,39068,46236,31900,37992,39068,15412,
CAPA-WCUCR0-IP,7448,19418,4788,6384,4788,9576,4788,6384,9576,6384,6384,7980,9576,6384,7980,7980,
CAPA-WCVML10R1-W,6548,13096,26192,19644,19644,26192,19644,13096,19644,19644,19644,19644,19644,19644,19644,13096,
CAPA-WCVML11R1-W,6548,19644,19644,19644,19644,19644,19644,13096,19644,19644,19644,19644,19644,13096,19644,6548,
CAPA-WCVML12R1-W,19644,32740,39288,32740,26192,39288,32740,26192,39288,26192,32740,39288,32740,32740,32740,19644,
CAPA-WCVML13KR0-W,26192,19644,45836,32740,32740,39288,32740,26192,39288,32740,32740,39288,32740,32740,32740,19644,
CAPA-WCVML14R1-W,13096,19644,26192,26192,19644,32740,19644,19644,26192,26192,19644,32740,19644,26192,19644,13096,
CAPA-WCVML9R1-W,6548,26192,32740,26192,26192,39288,26192,19644,32740,26192,26192,32740,26192,26192,26192,13096,
CAPA-WCVMLM1R0-W,0,6548,19644,6548,13096,13096,13096,6548,13096,13096,13096,13096,6548,13096,13096,0,
CAPA-WCVMLM2R0-W,6548,6548,13096,13096,6548,13096,13096,6548,6548,13096,6548,13096,6548,13096,6548,6548,
CAPA-WCVMLM3R0-W,6548,0,13096,6548,6548,13096,6548,6548,6548,6548,6548,13096,6548,6548,6548,0,
CAPA-WCVMLM4R1-W,6548,6548,19644,6548,13096,19644,6548,13096,13096,13096,13096,13096,13096,13096,13096,6548,
CAPA-WCVMLM5R2-W,6548,13096,26192,13096,19644,19644,13096,13096,19644,19644,13096,19644,13096,19644,19644,6548,
CAPA-WCVMLM6R0-W,0,6548,6548,13096,6548,13096,6548,6548,6548,13096,6548,6548,13096,6548,6548,6548,
CAPA-WCVMLM7R1-W,6548,6548,19644,13096,13096,19644,13096,13096,13096,13096,13096,19644,13096,13096,19644,6548,
CAPA-WCVMLM8R2-W,6548,19644,39288,32740,32740,39288,32740,19644,39288,26192,32740,39288,26192,32740,26192,19644,
CAPA-WLSR0-E,38320,227232,57572,49036,42680,63928,42680,218696,57572,46856,42680,51216,49036,46856,51216,17072,
CAPA-WLWMR0-OMG,31308,62616,31308,62616,31308,62616,31308,31308,62616,31308,31308,62616,31308,31308,62616,31308,
CAPA-WPSLTR0-MO,0,4264,4264,4264,2132,4264,4264,2132,4264,4264,4264,4264,2132,4264,4264,2132,
CAPA-WPVLSR0-MO,0,28479,2225,1846,0,2225,11339,9493,13564,0,9493,13564,0,9493,11339,2225,
CAPC-BMLPR2-E,596,5140,7888,7288,7888,8128,5496,5736,7888,6692,7528,6692,6932,6692,4540,3944,
CAPC-CGRPR0-W,0,260,780,1300,1040,1300,1040,780,1560,1040,1040,1300,1040,1040,1300,780,
CAPC-CHCLR0-MO,7748,14900,19668,15496,14900,18476,14304,12516,19668,13708,15496,18476,14304,16688,18476,7152,
CAPC-CSGC1R0-MONF,636,424,636,636,424,636,424,424,636,636,424,636,424,636,636,212,
