"Korporat Code","Component FG/Korporat Code","Component REFILL/Korporat Code"
"CUS-PDMCN50-MO","CUS-PDCCN50R0-MO",""
"CUS-R4PDMCN50-MO","",""
"CUS-RVPDMCN50-MO","",""
"CUS-PDMCW12-MO","CUS-PDCCW12R0-MO",""
"CUS-RPDMCW12-MO","",""
"CUS-PDMCW21-MO","CUS-PDCCW21R0-MO",""
"CUS-RPDMCW21-MO","",""
"CUS-PDMCW22-MO","CUS-PDCCW22R1-MO",""
"CUS-R4PDMCW22-MO","",""
"CUS-RVPDMCW22-MO","",""
"CUS-R4PDMCW30-MO","",""
"CUS-PDMCW30-MO","CUS-PDCCW30R0-MO",""
"CUS-RVPDMCW30-MO","",""
"CUS-PDMCW32-MO","CUS-PDCCW32R0-MO",""
"CUS-RPDMCW32-MO","",""
"CUS-R4PDMCW33-MO","",""
"CUS-PDMCW33-MO","CUS-PDCCW33R1-MO",""
"CUS-RVPDMCW33-MO","",""
"CUS-R4PDMCW41-MO","",""
"CUS-PDMCW41-MO","CUS-PDCCW41R0-MO",""
"CUS-RVPDMCW41-MO","",""
"CUS-PDMCW42-MO","CUS-PDCCW42R0-MO",""
"CUS-R4PDMCW42-MO","",""
"CUS-RVPDMCW42-MO","",""
"CUS-PDMCW50-MO","CUS-PDCCW50R0-MO",""
"CUS-RPDMCW50-MO","",""
"CUS-PDMCW60-MO","CUS-PDCCW60R0-MO",""
"CUS-RPDMCW60-MO","",""
"ES-PPR-MO","ES-PPR-BULK",""
"FA-PFMS-MO50ML","FA-PFMS-BULK",""
"L-PGTC-MO","L-PGTC-BULK",""
"L-PMLP-MO","L-PMLP-BULK",""
"TC-PMC21-MO12G","TC-PMC21-BULK",""
"TC-PMC31-MO","TC-PMC31-BULK",""
"TC-PMC41-MO","TC-PMC41-BULK",""
"TC-PMC51-MO","TC-PMC51-BULK",""
"TC-PMC62-MO12G","TC-PMC62-BULK",""
"TC-PMN10-MO12G","TC-PMN10-BULK",""
"TC-PMN20-MO","TC-PMN20-BULK",""
"TC-PMN30-MO12G","TC-PMN30-BULK",""
"TC-PMN40-MO","TC-PMN40-BULK",""
"TC-PMN50-MO","TC-PMN50-BULK",""
"TC-PMW12-MO","TC-PMW12-BULK",""
"TC-PMW21-MO","TC-PMW21-BULK",""
"TC-PMW22-MO12G","TC-PMW22-BULK",""
"TC-PMW30-MO","TC-PMW30-BULK",""
"TC-PMW32-MO","TC-PMW32-BULK",""
"TC-PMW33-MO12G","TC-PMW33-BULK",""
"TC-PMW40-MO","TC-PMW40-BULK",""
"TC-PMW41-MO12G","TC-PMW41-BULK",""
"TC-PMW42-MO12G","TC-PMW42-BULK",""
"TC-PMW50-MO","TC-PMW50-BULK",""
"TC-PMW60-MO","TC-PMW60-BULK",""
"B-PMT-MO11G","B-PMTP-BULK",""
"EL-PPLCB-MO2.7G","EL-PPLCB-BULK",""
"EL-PPLJB-MO2.7G","EL-PPLJB-BULK",""
"PRM-PRI01-MO","PRM-PRI01-BULK",""
"PRM-PRI02-MO","PRM-PRI02-BULK",""
"ES-PARR-MO","ESP-RR9GR0-MO",""
"BO-DUA-MO","BO-DUA01-BULK",""
"","BO-DUA02-BULK",""
"BO-DUB-MO","BO-DUB01-BULK",""
"","BO-DUB02-BULK",""
"L-PS01-MO","L-PS01-BULK",""
"L-PS02-MO","L-PS02-BULK",""
"L-PS03-MO","L-PS03-BULK",""
"L-PS04-MO","L-PS04-BULK",""
"L-PS05-MO","L-PS05-BULK",""
"L-PS06-MO","L-PS06-BULK",""
"L-PS07-MO","L-PS07-BULK",""
"L-PS08-MO","L-PS08-BULK",""
"CON-PTCL01-MO","CON-PTCL01-BULK",""
"CON-PTCL02-MO","CON-PTCL02-BULK",""
"CON-PTCL03-MO","CON-PTCL03-BULK",""
"F-PTCMCC62-MO","F-PTCMCC62-BULK",""
"F-PTCMCN10-MO","F-PTCMCN10-BULK",""
"F-PTCMCN30-MO","F-PTCMCN30-BULK",""
"F-PTCMCN50-MO","F-PTCMCN50-BULK",""
"F-PTCMCW22-MO","F-PTCMCW22-BULK",""
"F-PTCMCW33-MO","F-PTCMCW33-BULK",""
"F-PTCMCW42-MO","F-PTCMCW42-BULK",""
"F-PTCMCW52-MO","F-PTCMCW52-BULK",""
"L-PTMCE-MO","L-PTMCE-BULK",""
"L-PTMCF-MO","L-PTMCF-BULK",""
"L-PTMCG-MO","L-PTMCG-BULK",""
"L-PTMCH-MO","L-PTMCH-BULK",""
"L-PTMCI-MO","L-PTMCI-BULK",""
"L-PTMCJ-MO","L-PTMCJ-BULK",""
"L-RPTMC01-MO","L-PTMC01-BULK",""
"L-PTMC01-MO","L-PTMC01-BULK",""
"L-RPTMC02-MO","L-PTMC02-BULK",""
"L-PTMC02-MO","L-PTMC02-BULK",""
"L-RPTMC03-MO","L-PTMC03-BULK",""
"L-PTMC03-MO","L-PTMC03-BULK",""
"L-PTMC03FB-MO","L-PTMC03-BULK",""
"L-RPTMC04-MO","L-PTMC04-BULK",""
"L-PTMC04-MO","L-PTMC04-BULK",""
"L-RPTMC05-MO","L-PTMC05-BULK",""
"L-PTMC05-MO","L-PTMC05-BULK",""
"L-RPTMC06-MO","L-PTMC06-BULK",""
"L-PTMC06-MO","L-PTMC06-BULK",""
"L-RPTMC07-MO","L-PTMC07-BULK",""
"L-PTMC07-MO","L-PTMC07-BULK",""
"L-PTMC07BS-MO","L-PTMC07-BULK",""
"L-RPTMC08-MO","L-PTMC08-BULK",""
"L-PTMC08-MO","L-PTMC08-BULK",""
"L-RPTMCA-MO","L-PTMCA-BULK",""
"L-PTMCA-MO","L-PTMCA-BULK",""
"L-PTMCAFS-MO","L-PTMCA-BULK",""
"L-RPTMCB-MO","L-PTMCB-BULK",""
"L-PTMCB-MO","L-PTMCB-BULK",""
"L-PTMCAB-MO","L-PTMCAB-BULK",""
"L-PTMCBB-MO","L-PTMCBB-BULK",""
"L-RPTMCC-MO","L-PTMCC-BULK",""
"L-PTMCC-MO","L-PTMCC-BULK",""
"L-PTMCCBB-MO","L-PTMCC-BULK",""
"L-RPTMCD-MO","L-PTMCD-BULK",""
"L-PTMCD-MO","L-PTMCD-BULK",""
"L-PTMCCB-MO","L-PTMCCB-BULK",""
"L-PTMCDB-MO","L-PTMCDB-BULK",""
"FA-UGHP-MO","FA-UGHP-G-RP-MO3,5GR",""
"","FA-UGHP-P-RP-MO3,5GR",""
"","FA-UGHP-W-RP-MO3,5GR",""
"ES-PAUB-MO","ESP-UB9GR0-MO",""
"L-PVW01-MO","L-PVW01-BULK",""
"L-PVW02-MO","L-PVW02-BULK",""
"L-PVW03-MO","L-PVW03-BULK",""
"L-PVW04-MO","L-PVW04-BULK",""
"L-PVW05-MO","L-PVW05-BULK",""
"L-PVW06-MO","L-PVW06-BULK",""
"L-PVW07-MO","L-PVW07-BULK",""
"L-PVW08-MO","L-PVW08-BULK",""
"F-LPWC21-MO33ML","F-LPWC21-BULK",""
"F-LPWFC31-MO","F-LPWFC31-BULK",""
"F-LPWC41-MO","F-LPWC41-BULK",""
"F-LPWC62-MO33ML","F-LPWC62-BULK",""
"F-LPWN10-MO33ML","F-LPWN10-BULK",""
"F-LPWN20-MO","F-LPWN20-BULK",""
"F-LPWN30-MO33ML","F-LPWN30-BULK",""
"F-LPWN40-MO","F-LPWN40-BULK",""
"F-LPWN50-MO","F-LPWN50-BULK",""
"F-LPWW22-MO33ML","F-LPWW22-BULK",""
"F-LPWW30-MO","F-LPWW30-BULK",""
"F-LPWW33-MO33ML","F-LPWW33-BULK",""
"F-LPWW41-MO33ML","F-LPWW41-BULK",""
"F-LPWW42-MO33ML","F-LPWW42-BULK",""
"F-LPWW50-MO","F-LPWW50-BULK",""
"F-LPWW60-MO","F-LPWW60-BULK",""
"CONT-CPPE3-MO","CONT-MOCM04TIAS-2PPH",""
"BRUS-P5M-MO","BRUS-P5R0-MO",""
"CONT-CPPE8-MO","CONT-MOCM04ASAB-CBIP",""
"TC-PPHC-MO8X3,5G","BO-03PP1RNFS3,5-MO",""
"","BO-SST09-RP-MO3,5GR",""
"","ES-PPMB13,5RNFS-MO",""
"","ES-PPMC3,5RNFS-MO",""
"","ES-PPMHS3,5RNFS-MO",""
"","ES-PPMS3,5RNFS-MO",""
"","TC-PPHC-07-RP-MO3,5G",""
"","TC-PPHC-08-RP-MO3,5G",""
"REM-PM-MO100ML","2PR-A-BULK",""
"CUS-RHLGC-MO","CUS-HLGNC21-BULK",""
"CUS-RHLGA-MO","CUS-HLGN10-BULK",""
"CUS-RHLGD-MO","CUS-HLGNN30-BULK",""
"CUS-RHLGH-MO","CUS-HLGNN50-BULK",""
"CUS-RHLGB-MO","CUS-HLGNW22-BULK",""
"CUS-RHLGE-MO","CUS-HLGNW33-BULK",""
"CUS-RHLGF-MO","CUS-HLGNW41-BULK",""
"CUS-RHLGG-MO","CUS-HLGNW42-BULK",""
"CUS-RPDMCC51-MO","CUS-RPDCC51R0-MO",""
"CUS-RWRPDMCC51-MO","",""
"CUS-RPDMCN10-MO","CUS-RPDCN10R0-MO",""
"CUS-RWRPDMCN10-MO","",""
"CUS-RPDMCN30-MO","CUS-RPDCN30R0-MO",""
"CUS-RWRPDMCN30-MO","",""
"CUS-RPDMCN50-MO","CUS-RPDCN50R0-MO",""
"CUS-RWRPDMCN50-MO","",""
"CUS-RPDMCW22-MO","CUS-RPDCW22R0-MO",""
"CUS-RWRPDMCW22-MO","",""
"CUS-RPDMCW42-MO","CUS-RPDCW42R0-MO",""
"CUS-RWRPDMCW42-MO","",""
"FA-RGH-MO13G","FA-RGH-RP-MO13GR",""
"P-BRDLFC-MO","",""
"P-BRDLFM-MO","",""
"P-BR01-MO","",""
"P-BR08-MO","",""
"ES-A-MOR3,5G","",""
"ES-BS-MOR3,5G","ES-BS-BULK",""
"ES-B-MOR3,5G","",""
"ES-BV-MOR3,5G","ES-BV-MO-BULK",""
"ES-CV-MOR3,5G","ES-CV-BULK",""
"ES-CH-MOR3,5G","ES-CH-BULK",""
"ES-CP-MOR3,5G","ES-CP-MO BULK",""
"ES-CR-MOR3,5G","ES-CR-BULK",""
"ES-F-MOR3,5G","ES-F-BULK",""
"ES-FT-MOR3,5G","ES-FT-BULK",""
"ES-G-MOR3,5G","ES-G-BULK",""
"ES-M-MOR3,5G","ES-M-BULK",""
"ES-MT-MOR3,5G","ES-MT-BULK",""
"ES-MS-MOR3,5G","ES-MS-BULK",""
"ES-OF-MOR3,5G","ES-OF-BULK",""
"ES-PL-MOR3,5G","ES-PL-BULK",""
"ES-RB-MOR3,5G","ES-RB-MO-BULK",""
"ES-R-MOR3,5G","ES-R-BULK",""
"ES-SV-MOR3,5G","ES-SV-BULK",""
"ES-S-MOR3,5G","ES-S-BULK",""
"ES-ST-MOR3,5G","ES-ST-MO-BULK",""
"ES-T-MOR3,5G","ES-T-BULK",""
"ES-TQ-MOR3,5G","ES-TQ-BULK",""
"ES-V-MOR3,5G","ES-V-BULK",""
"B-SPB-MO13GR","B-SPB-BULK",""
"B-SPB-MO24GR","B-SPB-BULK",""
"B-SPC-MO13GR","B-SPC-BULK",""
"B-SPC-MO24GR","B-SPC-BULK",""
"B-SPG-MO13GR","B-SPG-BULK",""
"B-SPG-MO24GR","B-SPG-BULK",""
"B-SPQ-MO13GR","B-SPQ-BULK",""
"B-SPQ-MO24GR","B-SPQ-BULK",""
"B-SPS-MO4X9G","",""
"B-PT01-MO35G","B-PT01-BULK",""
"B-PT02-MO35G","B-PT02-BULK",""
"B-PT03-MO35G","B-PT03-BULK",""
"B-PT04-MO35G","B-PT04-BULK",""
"B-PT05-MO35G","B-PT05-BULK",""
"B-PT06-MO35G","B-PT06-BULK",""
"B-PT07-MO35G","B-PT07-BULK",""
"SHAR-SM-MO","RAUT-ELPMOT780H-NS",""
"ES-SPG-MO2G","ES-SPG-BULK",""
"ES-SPS-MO2G","ES-SPS-BULK",""
"FA-FPSA-MO","",""
"FA-FPSB-MO","",""
"P-SMAGT-MO","L-IMC004-MO6,5G",""
"P-SMHBG-MO","L-IMC008-MO6,5G",""
"P-SMPRO-MO","L-IMC005-MO6,5G",""
"BO-TSKPF01-MO6G","",""
"BO-TSKIP02-MO6G","",""
"BO-TSKPS03-MO6G","",""
"BO-TSKRE04-MO6G","",""
"BO-TSKBS05-MO6G","",""
"BO-TSKCS06-MO6G","",""
"BO-TSKSS07-MO6G","",""
"BO-TSKCC08-MO6G","BO-S08CC6GRRNFS-MO",""
"BO-TSKST09-MO6G","",""
"BO-TSKPP10-MO6G","",""
"CON-TC-MO11ML","",""
"BO-TCM-MO20G","",""
"CLN-TC-MO60ML","",""
"BMU-T01-MO40ML","",""
"BMU-T02-MO40ML","",""
"L-TCLG-MO3,1G","",""
"L-TCLN-MO3,1G","",""
"L-TCLPC-MO3,1G","",""
"L-TCLP-MO3,1G","",""
"L-TCLSP01-MO4G","",""
"L-TCLRP02-MO4G","",""
"L-TCLRP03-MO4G","",""
"L-TCLQR04-MO4G","",""
"L-TCLRR05-MO4G","",""
"L-TCLGG06-MO4G","",""
"L-TCLMB07-MO4G","",""
"L-TCLTB08-MO4G","",""
"L-TCLCH09-MO4G","",""
"L-TCLFN10-MO4G","",""
"L-TCLI11-MO4G","",""
"L-TCLNP12-MO4G","",""
"L-TCLNPC13-MO4G","",""
"L-TCLPC14-MO4G","",""
"L-TCLRT15-MO4G","",""
"EB-TDK-MO","",""
"EB-TPBL-MO1,14G","",""
"EB-TPBE-MO1,14G","",""
"EL-TPBJ-MO1,2G","",""
"EL-TPCLG-MO1,2G","",""
"EL-TPGLG-MO1,2G","",""
"EL-TPGOG-MO1,2G","",""
"EL-TPNB-MO1,2G","",""
"EL-TPNS-MO1,2G","",""
"EL-TPPOP-MO1,2G","",""
"EL-TPROB-MO1,2G","",""
"EL-TPSL-MO1,2G","",""
"EL-TPWT-MO1,2G","",""
"ES-TPNU-MO","",""
"ES-TPSM-MO","",""
"TC-TFC-MO14G","",""
"L-TGS-MO3,8G","",""
"SRM-TH-MO33ML","",""
"EL-THBS-MO","",""
"L-TIMC001-MO","",""
"L-TIMC002-MO","",""
"L-TIMC003-MO","",""
"L-TIMC004-MO","",""
"L-TP-MO5X1,7G","",""
"LB-TV-MO3,8G","",""
"EL-TLB-MO","",""
"L-TLBA-MO5ML","",""
"L-TLGR-MO5ML","",""
"L-TLKP-MO5ML","",""
"L-TLLP-MO5ML","",""
"L-TLPP-MO5ML","",""
"LG-TLF-MO10ML","",""
"LG-TLPP-MO10ML","",""
"LG-TLRP-MO10ML","",""
"2PR-T-MO100ML","",""
"F-TCPC01-MO11ML","",""
"F-TCPC02-MO11ML","",""
"F-TCPC03-MO11ML","",""
"ES-TPFP-MO2G","",""
"ES-TPPB-MO2G","",""
"ES-TPRS-MO2G","",""
"ES-TPS02-MO4X2G","",""
"ES-TPSB-MO2G","",""
"F-TPTCMCC62-MO","",""
"F-TPTCMCN10-MO","",""
"F-TPTCMCN30-MO","",""
"F-TPTCMCN50-MO","",""
"F-TPTCMCW22-MO","",""
"F-TPTCMCW33-MO","",""
"F-TPTCMCW42-MO","",""
"F-TPTCMCW52-MO","",""
"L-TPTMC01-MO","",""
"L-TPTMC02-MO","",""
"L-TPTMC03-MO","",""
"L-TPTMC04-MO","",""
"L-TPTMC05-MO","",""
"L-TPTMC06-MO","",""
"L-TPTMC07-MO","",""
"L-TPTMC08-MO","",""
"B-TPT01-MO35G","",""
"B-TPT02-MO35G","",""
"F-TLUC01-MO33ML","",""
"F-TLUC02-MO33ML","",""
"F-TLUC03-MO33ML","",""
"F-TLUC04-MO33ML","",""
"L-TUSIA01-MO3,8G","",""
"L-TUSAA03-MO3,8G","",""
"L-TUSTR05-MO3,8G","",""
"L-TUSVB09-MO3,8G","",""
"TC-PPCN-MO3X12G","TC-PC01-RP-MO12GR",""
"","TC-PC03-RP-MO12GR",""
"","TC-PC05-RP-MO12GR",""
"BRUS-TAP-MO","BRUS-TBR0-MO",""
"P-TBBP-MO","BO-SKPP10-RP-MO6GR",""
"","EB-DK-LB-RP-MO2GR",""
"","ES-PNU-03-RP-MO1,25G",""
"","ES-PNU-04-RP-MO1,25G",""
"","ES-PSM-06-RP-MO1,25G",""
"","ES-TPMB12GRRNFS-MO",""
"","ES-TPMC2GRRNFS-MO",""
"","TC-PC03-RP-MO12GR",""
"P-TITGP-MO","",""
"L-TSIMLCB-MO","",""
"L-TSIMLCD-MO","",""
"L-TSIMLCF-MO","",""
"L-TSIMLCH-MO","",""
"L-TSIMLCMV-MO","",""
"L-TSIMLCM-MO","",""
"L-TSIMLCPN-MO","",""
"L-TSIMLCP-MO","",""
"L-TSIMLCPR-MO","L-TSIMLCPR-BULK",""
"L-TSIMLCS-MO","L-TSIMLCS-BULK",""
"L-TSIMLCV-MO","",""
"L-TSIMLCW-MO","L-TSIMLCW-BULK",""
"ES-TSESM-MO","ES-TSESM-01-RP-MO2G",""
"","ES-TSESM-02-RP-MO2G",""
"","ES-TSESM-03-RP-MO2G",""
"BO-TSBOP-MO","",""
"ES-TSESP-MO","ES-TSESP-01-RP-MO2G",""
"","ES-TSESP-02-RP-MO2G",""
"","ES-TSESP-03-RP-MO2G",""
"BO-TSBOS-MO","BO-TSBOS-BULK",""
"FT1--MO100ML","FT1--BULK",""
"ES-TBG-MO6G","ES-SGBS2GRNFS-MO",""
"","ES-SGC2GRNFS-MO",""
"","ES-SGR12GRNFS-MO",""
"ES-TDOC-MO6G","ES-SGM12GRNFS-MO",""
"","ES-SGT12GRNFS-MO",""
"","ES-TSGC42GRRNFS-MO",""
"ES-TEB-MO6G","ES-TPMC2GRRNFS-MO",""
"","ES-TPMHS2GRRNFS-MO",""
"","ES-TPMS2GRRNFS-MO",""
"ES-TEBBB-MO6G","ES-TPMC2GRRNFS-MO",""
"","ES-TPMHS2GRRNFS-MO",""
"","ES-TPMS2GRRNFS-MO",""
"ES-TENS-MO6G","ES-SGS32GRNFS-MO",""
"","ES-TPMB12GRRNFS-MO",""
"","ES-TPME22GRRNFS-MO",""
"ES-TGE-MO6G","ES-SGCY2GRNFS-MO",""
"","ES-SGG2GRNFS-MO",""
"","ES-SGOF2GRNFS-MO",""
"ES-TIS-MO6G","ES-SGRB2GRNFS-MO",""
"","ES-SGT12GRNFS-MO",""
"","ES-SGV2GRNFS-MO",""
"ES-TISFB-MO6G","ES-SGRB2GRNFS-MO",""
"","ES-SGV2GRNFS-MO",""
"ES-TLFS-MO6G","ES-SGBS2GRNFS-MO",""
"","ES-SGPL2GRNFS-MO",""
"","ES-SGS12GRNFS-MO",""
"ES-TMFT-MO6G","ES-SGG2GRNFS-MO",""
"","ES-SGS32GRNFS-MO",""
"","ES-SGT2GRNFS-MO",""
"ES-TN-MO6G","ES-SGBV2GRNFS-MO",""
"","ES-SGC12GRNFS-MO",""
"","ES-SGPL2GRNFS-MO",""
"ES-TR-MO6G","",""
"ES-TSE-MO6G","ES-TPMC2GRRNFS-MO",""
"ES-TSB-MO6G","ES-SGF12GRNFS-MO",""
"","ES-SGMN2GRNFS-MO",""
"","ES-SGT2GRNFS-MO",""
"ES-TSP-MO6G","",""
"ES-TU-MO6G","",""
"PUFF-TWC-MO","PUFF-TWCSR0-MO",""
"MA1-U-MO10ML","",""
"MA1-U-MO7.5ML","MASK-ULMOBT9R2-B10CB",""
"F-LUC01-MO33ML","F-LUC01-BULK",""
"F-LUC02-MO33ML","F-LUC02-BULK",""
"F-LUC03-MO33ML","F-LUC03-BULK",""
"F-LUC04-MO33ML","F-LUC04-BULK",""
"F-LUC05-MO33ML","F-LUC05-BULK",""
"F-LUC06-MO33ML","F-LUC06-BULK",""
"F-LUC07-MO33ML","F-LUC07-BULK",""
"F-LUC09-MO33ML","F-LUC09-BULK",""
"L-UHKP001-MO2.3G","L-LLW0C6-BULK",""
"L-UHPA002-MO2.3G","L-LLW0C4-BULK",""
"L-UHSR003-MO2.3G","L-LLW0C8-BULK",""
"L-UHRH004-MO2.3G","L-LLW0C9-BULK",""
"L-UHCR005-MO2.3G","L-LLW0C3-BULK",""
"L-UHSB006-MO2.3G","L-LLW0C2-BULK",""
"L-UHTP007-MO2.3G","L-UHTP007-BULK",""
"L-UHRR008-MO2.3G","L-UHRR008-BULK",""
"L-UHF009-MO2.3G","L-UHF009-BULK",""
"","L-UHTP009-BULK",""
"L-UHS010-MO2.3G","L-UHS010-BULK",""
"L-UHBB011-MO2.3G","L-UHBB011-BULK",""
"L-UHE012-MO2.3G","L-UHE012-BULK",""
"L-UHOP013-MO2.3G","L-UHOP013-BULK",""
"L-UHUR014-MO2.3G","L-UHUR014-BULK",""
"L-UHFF015-MO2.3G","L-UHFF015-BULK",""
"L-UHS016-MO2,5G","",""
"L-UHS016-MO2.3G","L-UHS016-BULK",""
"L-UHO017-MO2,5G","",""
"L-UHO017-MO2.3G","L-UHO017-BULK",""
"L-UHD018-MO2,5G","",""
"L-UHD018-MO2.3G","L-UHD018-BULK",""
"L-UHA019-MO2,5G","L-UHA019-BULK",""
"L-UHA019-MO2.3G","L-UHA019-BULK",""
"L-UHW020-MO2.3G","",""
"L-UHO021-MO2.3G","",""
"L-UHC022-MO2.3G","",""
"L-UHF023-MO2.3G","",""
"L-UHP024-MO2.3G","",""
"L-UHS025-MO2.3G","",""
"L-UHP026-MO2.3G","",""
"L-UHW027-MO2.3G","",""
"L-UHBTB-MO2.3G","",""
"L-UHTER-MO2.3G","",""
"L-UHTMM-MO2.3G","",""
"L-USIA01-MO3,8G","L-EW0C50-BULK",""
"L-USBP02-MO3,8G","L-E37-BULK",""
"L-USAA03-MO3,8G","L-EL1C29-BULK",""
"L-USRJ04-MO3,8G","L-E35-BULK",""
"L-USTR05-MO3,8G","",""
"L-USGR06-MO3,8G","",""
"L-USRA07-MO3,8G","L-ER16C23-BULK",""
"L-USMT08-MO3,8G","L-EC2C30-BULK",""
"L-USVB09-MO3,8G","",""
"L-USDB10-MO3,8G","",""
"L-USPV11-MO3,8G","L-EW0C48-BULK",""
"L-USNF12-MO3,8G","L-EB18C33-BULK",""
"L-USEVK13-MO3,8G","L-USEVK13-BULK",""
"L-USPP14-MO3,8G","",""
"L-USVT15-MO3,8G","",""
"P-BU01-MO","",""
"P-BU08-MO","",""
"PRM-VCPM-MO20ML","PRM-VCPM-BULK",""
"P-TSBV-MO","",""
"P-BATW-MO","",""
"MASK-W1LLC","",""
"HS-MHS-MO","HS-MHS-BULK",""
"P-BIGA-MO","FA-PFMS-MO50ML",""
"","L-PTMCB-MO",""
"","MASK-EL-MO",""
"P-BIGB-MO","FA-PFMS-MO50ML",""
"","L-PTMCA-MO",""
"","MASK-EL-MO",""
"P-GEA-MO","L-PTGL6-MO",""
"","BO-HLTGE01-MO",""
"","MASK-LIWGE-MO",""
"P-GEB-MO","L-PTGL7-MO",""
"","BO-HLTGE05-MO",""
"","MASK-LIWGE-MO",""
"EB-R2SEDA-MO","EBM-BSEDAR2-MO",""
"EB-R2SEDC-MO","",""
"EB-R2SEDM-MO","EBM-BSEDMR2-MO",""
"P-BIGB23-MO","L-IMC019-MO6,5G",""
"","EL-HBS-MO1G",""
"","REM-OIMW-MO",""
"P-BIGA23-MO","L-IMC011-MO6,5G",""
"","EL-HBS-MO1G",""
"","REM-OIMW-MO",""
"P-SMB23-MO","L-IMC003-MO6,5G",""
"","MASK-EL-MO",""
"P-SMA23-MO","L-IMC008-MO6,5G",""
"","MASK-EL-MO",""
"L-PTGL1-MO","L-PTG1-BULK",""
"L-PTGL2-MO","L-PTG2-BULK",""
"L-PTGL3-MO","L-PTG3-BULK",""
"L-PTGL4-MO","L-PTG4-BULK",""
"L-PTGL5-MO","L-PTG5-BULK",""
"L-PTGL6-MO","L-PTGL6-BULK",""
"L-PTGL7-MO","L-PTGL7-BULK",""
"BO-HLTGE01-MO","BO-HLT01-BULK",""
"BO-HLTGE05-MO","BO-HLT05-BULK",""
"L-HSLWA-MO","L-HSLWA-BULK",""
"L-HSLWB-MO","L-HSLWB-BULK",""
"L-HSLWC-MO","L-HSLWC-BULK",""
"L-HSLWD-MO","L-HSLWD-BULK",""
"L-HSLWE-MO","L-HSLWE-BULK",""
"L-HSLWF-MO","L-HSLWF-BULK",""
"L-HSLWG-MO","L-HSLWG-BULK",""
"L-HSLWH-MO","L-HSLWH-BULK",""
"L-HSLWI-MO","L-HSLWI-BULK",""
"L-HSLWJ-MO","L-HSLWJ-BULK",""
"L-HSLWK-MO","L-HSLWK-BULK",""
"L-HSLWL-MO","L-HSLWL-BULK",""
"L-HSLWM-MO","L-HSLWM-BULK",""
"L-HSLWN-MO","L-HSLWN-BULK",""
"MASK-EL-MO","MASK-EL-BULK",""
"MASK-LIWGE-MO","MASK-EL-BULK",""
"REM-NFSOIMW-MO","REM-OIMW-BULK",""
"","REM-OIMWB-BULK",""
"SS-NFSPPUDS-MO","SS-RPSMUI-BULK",""
"SRM-PPAS-MO","SRM-PSOC-BULK",""
"SRM-PSOC-MO","SRM-PSOC-BULK",""
"SRM-PPHS-MO","SRM-PSHS-BULK",""
"SRM-PSHS-MO","SRM-PSHS-BULK",""
"FT-PPTM-MO","FT-PSTE-BULK",""
"SS-PPUDS-MO","SS-RPSMUI-BULK",""
"SRM-PPBS-MO","SRM-PSDS-BULK",""
"SRM-PSDS-MO","SRM-PSDS-BULK",""
"FMI-PRM-MO","FMI-PRM-BULK",""
"FT-PSTE-MO","FT-PSTE-BULK",""
"REM-CO-MO","REM-CO-BULK",""
"SS-RPSMUI-MO","SS-RPSMUI-BULK",""
"SS-PSMU-MO","SS-PSMU-BULK",""
"EB-RDMLB-MO","EB-RDMLB-BULK",""
"EB-RDMCL-MO","EB-RDMCL-BULK",""
"EB-RDMCC-MO","EB-RDMCC-BULK",""
"ES-PEPFTG-MO","",""
"ES-PEP24K-MO","",""
"EB-PBHG-MO","EB-PBHG-BULK",""
"EB-PRBP1-MO","",""
"EB-PRBP2-MO","",""
"EB-PRBP3-MO","",""
"F-LPWC32-MO","",""
"F-LPWFWC51-MO","F-LPWFWC51-BULK",""
"F-LPWW12-MO","F-LPWW12-BULK",""
"F-LPWW21-MO","F-LPWW21-BULK",""
"F-LPWW32-MO","F-LPWW32-BULK",""
"P-SMA-MO","L-HSLWF-MO",""
"","BO-HLT01-MO",""
"P-SMB-MO","L-HSLWK-MO",""
"","BO-HLT05-MO",""
"P-SGEA-MO","L-PTGL2-MO",""
"","MASK-LIWGE-MO",""
"P-SGEB-MO","L-PTGL4-MO",""
"","MASK-LIWGE-MO",""
"ES-RTIS-MO","",""
"ES-RTEB-MO","",""
"ES-RTNN-MO","",""
"ES-RTNS-MO","",""
"ES-RTGE-MO","",""
"ES-RTBG-MO","",""
"ES-RTLAFS-MO","",""
"ES-RTDC-MO","",""
"ES-RTSB-MO","",""
"ES-RTMFT-MO","",""
"F-LUC08-MO33ML","F-LUC08-BULK",""
"MY-GWPRMDSJ-W","",""
"MY-GWPRMDTB-W","",""
"MY-FTCHG-W","FT-CHG-W",""
"","FT-CHG-BULK",""
"MY-PCTK-W","P-CTK-W",""
"","M-CSAHGN2-W",""
"MY-FWCFW-W","",""
"MY-SRMCLA-W","",""
"MY-FWCFW100-W","FW-CFW-W",""
"","FW-CFW-BULK",""
"MY-SRMCAB-W","SRM-CAB-BULK",""
"MY-SRMRCAB-W","SRM-CAB-W",""
"","SRM-CAB-BULK",""
"MY-MCSAOC-W","M-CSAOC-BULK",""
"MY-MRCSAOC-W","M-CSAOC-W",""
"","M-CSAOC-BULK",""
"MY-SRMCSAE-W","SRM-CSAE-BULK",""
"MY-SRMRCSAE-W","SRM-CSAE-W",""
"","SRM-CSAE-BULK",""
"MY-MCSAHG-W","M-CSAHG-BULK",""
"MY-MRCSAHG-W","M-CSAHG-W",""
